cube1Timestamp;cube1XPos;cube1YPos;cube1newCorr;cube1smoothCorr
0;;;0;0
0.4637341;;;0;0
0.9214512;;;0;0
1.3791692;;;0;0
1.8368865;;;0;0
2.105;-0.1121199;-1.495804;;
2.106;-0.1231185;-1.494931;;
2.124;-0.1382602;-1.493613;;
2.125;-0.1384722;-1.493595;;
2.145;-0.1645894;-1.490943;;
2.145;-0.1645894;-1.490943;;
2.166;-0.1902824;-1.487879;;
2.166;-0.1902967;-1.487877;;
2.207;-0.2423711;-1.480283;;
2.208;-0.2426307;-1.480246;;
2.229;-0.2683622;-1.475796;;
2.229;-0.2684926;-1.475773;;
2.25;-0.294264;-1.47085;;
2.252;-0.2945377;-1.470798;;
2.271;-0.3072574;-1.468193;;
2.272;-0.3073996;-1.468164;;
2.292;-0.3330081;-1.462565;;
2.2951054;;;-0.0467393913032007;-0.0155797971010669
2.365;-0.4217606;-1.439475;;
2.366;-0.4219689;-1.439421;;
2.367;-0.4220466;-1.439401;;
2.368;-0.4220617;-1.439397;;
2.369;-0.4220646;-1.439396;;
2.37;-0.4220651;-1.439396;;
2.371;-0.4220652;-1.439396;;
2.387;-0.446912;-1.431873;;
2.389;-0.4472583;-1.431768;;
2.408;-0.4723203;-1.423694;;
2.408;-0.472519;-1.42363;;
2.428;-0.4847813;-1.419502;;
2.43;-0.4959754;-1.415624;;
2.448;-0.5099564;-1.410653;;
2.449;-0.5101186;-1.410595;;
2.469;-0.534283;-1.401618;;
2.49;-0.5589901;-1.391949;;
2.491;-0.5592012;-1.391866;;
2.491;-0.5592251;-1.391857;;
2.512;-0.582701;-1.382191;;
2.533;-0.6069795;-1.371702;;
2.534;-0.6071912;-1.371611;;
2.554;-0.6307475;-1.360937;;
2.555;-0.6309907;-1.360827;;
2.575;-0.6545808;-1.349635;;
2.576;-0.6548092;-1.349527;;
2.597;-0.6782722;-1.337886;;
2.598;-0.6784912;-1.337777;;
2.626;-0.6902427;-1.331752;;
2.627;-0.6993778;-1.326967;;
