timestamp;selectedObject;intendedObject;1;2;3;4;5;6;7;8;9;10
13.8150636;0;0;20;0;0;11;0;2;6;0;0;0
20.1459355;12;12;0;2;4;0;0;3;2;20;0;0
27.4011619;13;13;0;0;6;0;0;0;0;20;5;1
37.0747988;15;15;0;5;0;19;0;0;0;14;20;1
44.0477618;14;14;0;10;0;0;0;0;0;20;0;1
52.8841623;11;11;0;8;0;2;5;0;20;1;7;0
62.2820356;10;10;0;9;6;0;0;20;0;0;0;0
71.2019528;18;18;0;10;0;0;0;1;20;0;0;3
77.0795376;6;8;0;0;20;0;0;4;0;0;6;0
84.974441;2;8;20;8;14;13;3;0;0;0;0;0
90.5356667;8;8;15;0;20;0;0;0;0;0;0;0
