Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;counterThreshold;corrThreshold;w;corrAverageWindow;corrFrequency
32.5104695;3.6366819;8;8;True;0.7237237;45;8.91468;7.853976;16.69185;0;1;1;20;0.5;300;900;0.08
37.4165181;8.5427305;4;4;True;0.9634079;30;9.393332;7.844734;18.06106;0;1;1;20;0.5;300;900;0.08
41.6482708;12.7744832;6;6;True;0.752055;45;8.410289;7.316863;16.69184;0;1;1;20;0.5;300;900;0.08
46.6325779;17.7587903;3;3;True;0.914462;30;9.012295;7.623175;18.06106;0;1;1;20;0.5;300;900;0.08
64.5592534;4.634325;4;4;True;0.5043777;30;10.1412;6.995083;18.06106;0;1;1;17;0.5;300;900;0.08
67.5386768;7.6137484;2;2;True;0.6501371;30;8.604395;7.021931;18.06106;0;1;1;17;0.5;300;900;0.08
71.7193044;11.794376;1;1;True;0.6093418;30;10.12;6.893611;18.06106;0;1;1;17;0.5;300;900;0.08
76.6333735;16.7084451;9;9;True;0.6023797;45;8.291511;6.890815;16.69184;0;1;1;17;0.5;300;900;0.08
85.6980102;4.1375328;9;9;True;0.6881566;45;8.420946;7.345129;16.69185;0;1;1;16;0.5;300;900;0.08
90.6140954;9.053618;4;4;True;0.9021192;30;10.01116;7.187735;18.06106;0;1;1;16;0.5;300;900;0.08
94.1775717;12.6170943;5;5;True;0.9134774;30;9.490162;7.324172;18.06106;0;1;1;16;0.5;300;900;0.08
98.596323;17.0358456;2;2;True;0.9635176;30;10.01379;7.184427;18.06106;0;1;1;16;0.5;300;900;0.08
112.7444568;9.0535852;6;6;True;0.5645822;45;8.279748;6.920022;16.69186;0;1;1;15;0.5;300;900;0.08
115.7048297;12.0139581;4;4;True;0.9282953;30;9.694344;7.328191;18.06106;0;1;1;15;0.5;300;900;0.08
118.5097889;14.8189173;5;5;True;0.8826457;30;9.326558;7.297621;18.06106;0;1;1;15;0.5;300;900;0.08
122.1775434;18.4866718;1;1;True;0.8304636;30;9.487345;7.32388;18.06106;0;1;1;15;0.5;300;900;0.08
129.8030044;2.8696316;8;8;True;0.9311476;45;8.963301;7.021146;16.69185;0;1;1;14;0.5;300;900;0.08
133.4878036;6.5544308;5;5;True;0.5323046;30;8.592189;7.018037;18.06106;0;1;1;14;0.5;300;900;0.08
138.518683;11.5853102;9;0;False;0.8304433;45;8.514514;7.148234;16.69185;8.31079;0.9991573;-0.9919811;14;0.5;300;900;0.08
144.4233866;17.4900138;8;5;False;0.7459451;30;8.568624;6.876336;18.06106;19.53622;0.9981426;-0.8425463;14;0.5;300;900;0.08
158.8337101;5.1271354;3;3;True;0.5867599;30;10.14492;6.962527;18.06106;0;1;1;15;0.5;300;900;0.08
160.6655818;6.9590071;2;3;False;0.720034;30;10.0019;7.198693;18.06106;8.972107;0.9996917;-0.9967402;15;0.5;300;900;0.08
164.8647497;11.158175;5;5;True;0.9217239;30;9.959332;7.239033;18.06106;0;1;1;15;0.5;300;900;0.08
167.267138;13.5605633;4;4;True;0.6599007;30;8.553919;6.999024;18.06105;0;1;1;15;0.5;300;900;0.08
180.5459526;3.8176521;1;1;True;0.9053041;30;10.02439;7.170252;18.06106;0;1;1;16;0.5;300;900;0.08
183.8773121;7.1490116;4;4;True;0.7157906;30;10.10559;7.244526;18.06106;0;1;1;16;0.5;300;900;0.08
187.2377499;10.5094494;3;3;True;0.7341127;30;8.977868;7.173676;18.06106;0;1;1;16;0.5;300;900;0.08
191.3045595;14.576259;4;4;True;0.6128294;30;8.559326;7.002726;18.06106;0;1;1;16;0.5;300;900;0.08
201.0755537;4.8117963;7;7;True;0.860726;45;8.699095;7.797944;16.69184;0;1;1;16;0.5;300;900;0.08
207.3808222;11.1170648;8;8;True;0.9623414;45;8.556417;7.618278;16.69185;0;1;1;16;0.5;300;900;0.08
214.4521284;18.188371;0;0;True;0.821805;45;8.969004;7.59242;16.69185;0;1;1;16;0.5;300;900;0.08
217.7168106;21.4530532;4;4;True;0.9456129;30;9.542501;7.879069;18.06106;0;1;1;16;0.5;300;900;0.08
228.9993211;6.2837164;9;9;True;0.8850913;45;8.277261;6.975606;16.69184;0;1;1;16;0.5;300;900;0.08
232.0394058;9.3238011;8;8;True;0.6446426;45;8.800883;7.871043;16.69185;0;1;1;16;0.5;300;900;0.08
241.109537;18.3939323;7;7;True;0.9730917;45;8.710906;7.808923;16.69185;0;1;1;16;0.5;300;900;0.08
248.5483481;25.8327434;2;2;True;0.9005002;30;8.972757;7.587537;18.06106;0;1;1;16;0.5;300;900;0.08
259.4648788;3.6968304;7;7;True;0.7563405;45;8.958799;6.970986;16.69186;0;1;1;16;0.5;300;900;0.08
262.8609105;7.0928621;0;0;True;0.8938217;45;8.968676;7.263003;16.69186;0;1;1;16;0.5;300;900;0.08
271.4667975;15.6987491;9;9;True;0.5816287;45;8.952669;7.758401;16.69185;0;1;1;16;0.5;300;900;0.08
276.6606099;20.8925615;1;1;True;0.9106126;30;10.00407;7.1962;18.06106;0;1;1;16;0.5;300;900;0.08
