Timestamp;SelectionTime;IntendedPIN;EnteredPIN;correct;counterThreshold;objectRadiusDeg
47.1675011;18.2962201;8463;8463;True;20
77.1246804;17.199752;4219;4219;True;20
99.1969209;17.6364435;9452;9452;True;20
122.8327868;19.1419152;6451;6451;True;20
145.0159629;18.0825901;8598;8505;False;20
167.9033304;14.1967557;3254;3354;False;20
191.7958661;15.0675656;1434;1434;True;20
218.4026358;22.1388784;7804;7804;True;20
249.1850407;26.469436;9872;9872;True;20
277.2030537;21.4350053;7091;7091;True;20
