circular (3)Cube1Timestamp;circular (3)Cube1XPos;circular (3)Cube1YPos;circular (3)Cube1newCorr;circular (3)Cube1smoothCorr
2.904;-1.851613;-0.7559959;;
2.905;-1.851613;-0.7559959;;
2.925;-1.851613;-0.7559959;;
2.926;-1.851613;-0.7559959;;
2.927;-1.851613;-0.7559959;;
2.947;-1.851613;-0.7559959;;
2.948;-1.851613;-0.7559959;;
2.948;-1.851613;-0.7559959;;
2.949;-1.851613;-0.7559959;;
2.949;-1.851613;-0.7559959;;
2.968;-1.802907;-0.8657529;;
2.969;-1.802907;-0.8657529;;
2.97;-1.802907;-0.8657529;;
2.992;-1.795752;-0.8804948;;
2.992;-1.795669;-0.8806652;;
2.993;-1.790465;-0.8911983;;
3.015;-1.774704;-0.9221714;;
3.039;-1.766275;-0.9382256;;
3.04;-1.766208;-0.9383547;;
3.041;-1.766187;-0.9383945;;
3.06;-1.741328;-0.9837381;;
3.061;-1.741057;-0.984234;;
3.062;-1.741018;-0.9843045;;
3.081671;;;0.716962380227276;-0.00619983445234854
3.082;-1.723719;-1.014287;;
3.084;-1.7237;-1.01432;;
3.085;-1.723535;-1.014605;;
3.104;-1.714451;-1.02988;;
3.105;-1.714356;-1.03004;;
3.106;-1.698665;-1.055717;;
3.127;-1.686603;-1.074882;;
3.128;-1.686603;-1.074882;;
3.128;-1.686603;-1.074882;;
3.129;-1.686603;-1.074882;;
3.13;-1.686603;-1.074882;;
3.148;-1.676971;-1.089845;;
3.149;-1.669298;-1.101543;;
3.15;-1.668064;-1.103426;;
3.15;-1.667914;-1.103654;;
3.17;-1.657967;-1.118542;;
3.171;-1.657716;-1.118917;;
3.172;-1.647909;-1.133312;;
3.172;-1.647909;-1.133312;;
3.194;-1.637657;-1.148076;;
3.194;-1.637657;-1.148076;;
3.195;-1.637657;-1.148076;;
3.196;-1.637657;-1.148076;;
3.215;-1.61247;-1.18318;;
3.216;-1.608016;-1.18923;;
3.217;-1.607356;-1.190127;;
3.218;-1.607144;-1.190415;;
3.219;-1.607144;-1.190415;;
3.238;-1.596448;-1.204721;;
3.239;-1.585902;-1.218571;;
3.239;-1.585902;-1.218571;;
3.26;-1.57516;-1.23242;;
3.261;-1.566067;-1.243943;;
3.282;-1.553053;-1.260166;;
3.303;-1.53076;-1.287152;;
3.304;-1.530582;-1.287367;;
3.305;-1.530523;-1.287439;;
3.306;-1.522869;-1.296457;;
3.326;-1.508289;-1.313412;;
3.327;-1.508059;-1.313679;;
3.328;-1.507962;-1.313792;;
3.329;-1.499982;-1.322871;;
3.329;-1.499167;-1.323799;;
3.35;-1.484177;-1.340601;;
3.35;-1.484098;-1.34069;;
3.351;-1.484022;-1.340775;;
3.372;-1.449564;-1.377945;;
3.373;-1.449228;-1.378308;;
3.374;-1.449176;-1.378364;;
3.375;-1.449162;-1.378379;;
3.3834714;;;0.0576880683130629;0.13025581678631
3.372;-1.449564;-1.377945;;
3.373;-1.449228;-1.378308;;
3.374;-1.449176;-1.378364;;
3.375;-1.449162;-1.378379;;
3.395;-1.437066;-1.390985;;
3.395;-1.436989;-1.391065;;
3.396;-1.436912;-1.391145;;
3.397;-1.436912;-1.391145;;
3.397;-1.436912;-1.391145;;
3.417;-1.399888;-1.428383;;
3.418;-1.39953;-1.428744;;
3.418;-1.399468;-1.428805;;
3.439;-1.374968;-1.452394;;
3.44;-1.374681;-1.452671;;
3.441;-1.374681;-1.452671;;
3.442;-1.374681;-1.452671;;
3.442;-1.374681;-1.452671;;
3.461;-1.361927;-1.464634;;
3.462;-1.351613;-1.47414;;
3.462;-1.349856;-1.475759;;
3.484;-1.323079;-1.499816;;
3.484;-1.322877;-1.499997;;
3.507;-1.30971;-1.511508;;
3.508;-1.309609;-1.511596;;
3.508;-1.309601;-1.511603;;
3.51;-1.309569;-1.511631;;
3.529;-1.275921;-1.54013;;
3.53;-1.265002;-1.54909;;
3.551;-1.242418;-1.567286;;
3.552;-1.242192;-1.567468;;
3.553;-1.242157;-1.567497;;
3.574;-1.214554;-1.588976;;
3.575;-1.214306;-1.589169;;
3.575;-1.214265;-1.589201;;
3.576;-1.214228;-1.589229;;
3.596;-1.186477;-1.610049;;
3.597;-1.186211;-1.610248;;
3.618;-1.157408;-1.631071;;
3.619;-1.157123;-1.631277;;
3.62;-1.157082;-1.631306;;
3.621;-1.15707;-1.631315;;
3.64;-1.143453;-1.640889;;
3.641;-1.132138;-1.6487;;
3.642;-1.12968;-1.650397;;
3.663;-1.114724;-1.660538;;
3.664;-1.114582;-1.660635;;
3.664;-1.114558;-1.660651;;
3.665;-1.114547;-1.660658;;
3.666;-1.114545;-1.66066;;
3.6737409;;;-0.962130670612804;-0.142840805063468
3.665;-1.114547;-1.660658;;
3.666;-1.114545;-1.66066;;
3.685;-1.077469;-1.684951;;
3.686;-1.077469;-1.684951;;
3.709;-1.040675;-1.707915;;
3.731;-1.010877;-1.725721;;
3.753;-0.9803117;-1.743266;;
3.753;-0.9799587;-1.743468;;
3.754;-0.9799587;-1.743468;;
3.755;-0.9799587;-1.743468;;
3.755;-0.9799587;-1.743468;;
3.776;-0.9494902;-1.760247;;
3.777;-0.9494902;-1.760247;;
3.777;-0.9494902;-1.760247;;
3.778;-0.9494902;-1.760247;;
3.779;-0.9494902;-1.760247;;
3.799;-0.9184893;-1.77662;;
3.799;-0.9184893;-1.77662;;
3.8;-0.9184893;-1.77662;;
3.801;-0.9184893;-1.77662;;
3.82;-0.9030576;-1.784512;;
3.821;-0.9029021;-1.784592;;
3.894;-0.7918047;-1.836571;;
3.895;-0.7914211;-1.836751;;
3.895;-0.7914211;-1.836751;;
3.898;-0.7754022;-1.84357;;
3.899;-0.7754022;-1.84357;;
3.9;-0.7754022;-1.84357;;
3.9;-0.7754022;-1.84357;;
3.901;-0.7754022;-1.84357;;
3.902;-0.7754022;-1.84357;;
3.902;-0.7754022;-1.84357;;
3.903;-0.7754022;-1.84357;;
3.903;-0.7754022;-1.84357;;
3.904;-0.7754022;-1.84357;;
3.92;-0.7429065;-1.856903;;
3.921;-0.7429065;-1.856903;;
3.921;-0.7429065;-1.856903;;
3.922;-0.7429065;-1.856903;;
3.922;-0.7429065;-1.856903;;
3.942;-0.7268468;-1.863247;;
3.942;-0.7194116;-1.86611;;
3.943;-0.7117883;-1.869045;;
3.964;-0.6938341;-1.87579;;
3.9645121;;;0.0472673406451197;-0.0350532203568363
3.8;-0.9184893;-1.77662;;
3.801;-0.9184893;-1.77662;;
3.82;-0.9030576;-1.784512;;
3.821;-0.9029021;-1.784592;;
3.894;-0.7918047;-1.836571;;
3.895;-0.7914211;-1.836751;;
3.895;-0.7914211;-1.836751;;
3.898;-0.7754022;-1.84357;;
3.899;-0.7754022;-1.84357;;
3.9;-0.7754022;-1.84357;;
3.9;-0.7754022;-1.84357;;
3.901;-0.7754022;-1.84357;;
3.902;-0.7754022;-1.84357;;
3.902;-0.7754022;-1.84357;;
3.903;-0.7754022;-1.84357;;
3.903;-0.7754022;-1.84357;;
3.904;-0.7754022;-1.84357;;
3.92;-0.7429065;-1.856903;;
3.921;-0.7429065;-1.856903;;
3.921;-0.7429065;-1.856903;;
3.922;-0.7429065;-1.856903;;
3.922;-0.7429065;-1.856903;;
3.942;-0.7268468;-1.863247;;
3.942;-0.7194116;-1.86611;;
3.943;-0.7117883;-1.869045;;
3.964;-0.6938341;-1.87579;;
3.965;-0.6813319;-1.880353;;
3.973;-0.6776856;-1.881684;;
3.973;-0.6776614;-1.881693;;
3.974;-0.6776396;-1.881701;;
3.986;-0.6772334;-1.881849;;
3.987;-0.677227;-1.881851;;
4.008;-0.6062328;-1.90589;;
4.01;-0.6054009;-1.906171;;
4.011;-0.6054009;-1.906171;;
4.055;-0.543609;-1.924705;;
4.077;-0.5099197;-1.9339;;
4.1;-0.4759248;-1.942545;;
4.2547819;;;0.812495348631684;-0.0111699782557343
4.535;0.2031988;-1.989584;;
4.537;0.2035417;-1.989607;;
4.5560812;;;1;0.224408004666
4.557;0.2388752;-1.985679;;
4.579;0.2730506;-1.98127;;
4.58;0.273375;-1.981228;;
4.625;0.342069;-1.970523;;
4.626;0.3423794;-1.970475;;
4.647;0.377723;-1.964003;;
4.648;0.3780227;-1.963949;;
4.649;0.3781141;-1.963932;;
4.669;0.4114754;-1.957211;;
4.691;0.4456552;-1.949712;;
4.692;0.4459743;-1.949642;;
4.693;0.4460299;-1.94963;;
4.714;0.4799145;-1.941563;;
4.715;0.4802477;-1.941484;;
4.737;0.513592;-1.932928;;
4.757;0.5307945;-1.928277;;
4.759;0.5309812;-1.928227;;
4.759;0.5309962;-1.928223;;
4.76;0.5310041;-1.928221;;
4.78;0.5807136;-1.913828;;
4.802;0.6146381;-1.903209;;
4.803;0.6149464;-1.903113;;
4.804;0.615009;-1.903093;;
4.825;0.64792;-1.892138;;
4.826;0.648195;-1.892046;;
4.847;0.68103;-1.880474;;
4.848;0.68142;-1.880337;;
4.849;0.68142;-1.880337;;
4.849;0.68142;-1.880337;;
4.8578808;;;0.0958144582007049;0.488894286869377
4.869;0.7145631;-1.867993;;
4.894;0.7505335;-1.853834;;
4.895;0.7505335;-1.853834;;
4.896;0.7505335;-1.853834;;
4.896;0.7505335;-1.853834;;
4.917;0.7630213;-1.848728;;
4.917;0.7631;-1.848696;;
4.919;0.7631617;-1.848671;;
4.942;0.8111802;-1.828102;;
4.944;0.8116344;-1.827908;;
4.973;0.8589157;-1.806167;;
4.975;0.8592723;-1.806003;;
4.975;0.8593017;-1.80599;;
4.998;0.8906302;-1.790744;;
4.998;0.8909792;-1.790574;;
4.999;0.8909792;-1.790574;;
5.019;0.9216541;-1.774976;;
5.02;0.9219645;-1.774818;;
5.021;0.922024;-1.774788;;
5.041;0.9529253;-1.758385;;
5.042;0.9532065;-1.758236;;
5.063;0.9835215;-1.741457;;
5.064;0.9837898;-1.741308;;
5.084;1.019242;-1.720792;;
5.085;1.019608;-1.72058;;
5.105;1.043721;-1.706059;;
5.106;1.043971;-1.705908;;
5.107;1.044019;-1.705879;;
5.108;1.044019;-1.705879;;
5.13;1.073587;-1.687419;;
5.131;1.073962;-1.687185;;
5.153;1.103663;-1.667907;;
5.153;1.103875;-1.66777;;
5.154;1.103983;-1.667699;;
5.155;1.103999;-1.667689;;
5.1596809;;;0.0531630414843147;0.490368212079176
5.175;1.132645;-1.648363;;
5.176;1.132953;-1.648155;;
5.199;1.160865;-1.628613;;
5.2;1.161109;-1.628442;;
5.221;1.189462;-1.607845;;
5.222;1.189699;-1.607673;;
5.223;1.18977;-1.607622;;
5.242;1.224702;-1.581164;;
5.244;1.2251;-1.580863;;
5.245;1.225143;-1.58083;;
5.265;1.245136;-1.565129;;
5.265;1.245252;-1.565038;;
5.266;1.245354;-1.564958;;
5.286;1.272379;-1.543061;;
5.287;1.272658;-1.542835;;
5.307;1.299206;-1.520543;;
5.308;1.299481;-1.520311;;
5.309;1.299521;-1.520278;;
5.35;1.353155;-1.472732;;
5.352;1.353442;-1.472478;;
5.353;1.353474;-1.47245;;
5.373;1.377584;-1.449913;;
5.373;1.377785;-1.449725;;
5.375;1.377872;-1.449644;;
5.396;1.408151;-1.420243;;
5.398;1.408461;-1.419942;;
5.417;1.427433;-1.400866;;
5.46;1.463923;-1.362686;;
5.461;1.464082;-1.362519;;
5.4609798;;;-0.357949093270414;0.197757101603651
5.46;1.463923;-1.362686;;
5.461;1.464082;-1.362519;;
5.481;1.488151;-1.336191;;
5.482;1.488151;-1.336191;;
5.483;1.488151;-1.336191;;
5.502;1.510876;-1.310434;;
5.503;1.511178;-1.310092;;
5.504;1.511178;-1.310092;;
5.523;1.533336;-1.284082;;
5.524;1.533622;-1.283746;;
5.525;1.533622;-1.283746;;
5.526;1.533622;-1.283746;;
5.545;1.556062;-1.256445;;
5.567;1.577297;-1.229678;;
5.568;1.577786;-1.229061;;
5.569;1.577786;-1.229061;;
5.59;1.598753;-1.201655;;
5.591;1.59893;-1.201423;;
5.611;1.620043;-1.1728;;
5.634;1.640268;-1.144344;;
5.635;1.640268;-1.144344;;
5.656;1.660271;-1.115123;;
5.679;1.679226;-1.086365;;
5.679;1.67934;-1.08619;;
5.699;1.688497;-1.0719;;
5.7;1.696793;-1.058702;;
5.701;1.697975;-1.05682;;
5.72;1.715898;-1.027455;;
5.722;1.716312;-1.026776;;
5.743;1.734096;-0.9964415;;
5.744;1.734265;-0.9961529;;
5.745;1.7343;-0.9960942;;
5.746;1.734309;-0.9960791;;
5.7622789;;;0.0296308735633855;-0.0448351800055022
5.679;1.679226;-1.086365;;
5.679;1.67934;-1.08619;;
5.699;1.688497;-1.0719;;
5.7;1.696793;-1.058702;;
5.701;1.697975;-1.05682;;
5.72;1.715898;-1.027455;;
5.722;1.716312;-1.026776;;
5.743;1.734096;-0.9964415;;
5.744;1.734265;-0.9961529;;
5.745;1.7343;-0.9960942;;
5.746;1.734309;-0.9960791;;
5.767;1.751504;-0.9655229;;
5.767;1.751504;-0.9655229;;
5.768;1.751504;-0.9655229;;
5.777;1.751504;-0.9655229;;
5.778;1.751504;-0.9655229;;
5.788;1.772898;-0.9255964;;
5.789;1.773583;-0.9243184;;
5.79;1.773912;-0.9237036;;
5.811;1.784073;-0.9039227;;
5.812;1.784172;-0.9037301;;
5.813;1.784188;-0.9036999;;
5.813;1.78419;-0.9036954;;
5.814;1.784193;-0.9036904;;
5.833;1.799672;-0.8724477;;
5.833;1.799768;-0.8722537;;
5.834;1.79986;-0.8720676;;
5.859;1.814819;-0.8404878;;
5.86;1.814897;-0.8403228;;
5.861;1.814946;-0.8402188;;
5.862;1.814966;-0.8401768;;
5.878;1.829128;-0.8088722;;
5.879;1.829345;-0.808392;;
5.88;1.829345;-0.808392;;
5.88;1.829345;-0.808392;;
5.899;1.843075;-0.7765682;;
5.9;1.843226;-0.7762195;;
5.921;1.856364;-0.7442428;;
5.922;1.856495;-0.7439241;;
5.923;1.856513;-0.7438806;;
5.924;1.856518;-0.7438692;;
5.924;1.856518;-0.7438692;;
5.943;1.868931;-0.7120851;;
5.944;1.869163;-0.711493;;
5.945;1.869254;-0.7112578;;
5.966;1.881528;-0.678123;;
6.0530504;;;0.0362969238891894;-0.0597145635833811
6.073;1.929185;-0.5274898;;
6.074;1.929185;-0.5274898;;
6.075;1.929185;-0.5274898;;
6.095;1.938152;-0.4935264;;
6.095;1.938152;-0.4935264;;
6.115;1.946403;-0.4599071;;
6.116;1.946403;-0.4599071;;
6.137;1.954228;-0.4254329;;
6.158;1.961421;-0.3909305;;
6.159;1.961421;-0.3909305;;
6.16;1.961421;-0.3909305;;
6.18;1.969326;-0.3489326;;
6.203;1.973902;-0.3220447;;
6.204;1.973902;-0.3220447;;
6.232;1.979229;-0.2874913;;
6.247;1.984268;-0.2503165;;
6.267;1.9881;-0.2178158;;
6.268;1.988141;-0.2174691;;
6.269;1.988147;-0.2174155;;
6.289;1.991594;-0.1831318;;
6.29;1.99163;-0.1827739;;
6.291;1.991636;-0.1827205;;
6.292;1.991636;-0.1827131;;
6.311;1.99449;-0.1483022;;
6.312;1.994527;-0.1478601;;
6.313;1.994527;-0.1478601;;
6.313;1.994527;-0.1478601;;
6.334;1.997158;-0.1064833;;
6.335;1.99718;-0.1061457;;
6.336;1.99719;-0.105991;;
6.3433193;;;-0.406197558964689;-0.174554713695632
6.334;1.997158;-0.1064833;;
6.335;1.99718;-0.1061457;;
6.336;1.99719;-0.105991;;
6.356;1.998496;-0.07753994;;
6.356;1.998496;-0.07753994;;
6.357;1.998496;-0.07753994;;
6.358;1.998496;-0.07753994;;
6.378;1.999534;-0.0430053;;
6.379;1.999543;-0.04268579;;
6.379;1.999545;-0.04263795;;
6.399;1.999979;-0.008234497;;
6.4;1.999983;-0.007918397;;
6.401;1.999984;-0.00783664;;
6.401;1.999985;-0.007823279;;
6.421;1.999975;0.009744622;;
6.422;1.999851;0.02320103;;
6.423;1.99982;0.02647917;;
6.423;1.999815;0.02703624;;
6.443;1.999487;0.0452702;;
6.444;1.9991;0.05966301;;
6.445;1.999044;0.06173979;;
6.446;1.999031;0.06221804;;
6.465;1.99839;0.08019951;;
6.466;1.998384;0.08038587;;
6.467;1.997777;0.09399693;;
6.508;1.994382;0.1497342;;
6.509;1.994366;0.1500071;;
6.53;1.991397;0.185264;;
6.531;1.991372;0.1855619;;
6.531;1.991369;0.1855898;;
6.532;1.991361;0.1856939;;
6.551;1.987871;0.2199301;;
6.552;1.987871;0.2199301;;
6.552;1.987871;0.2199301;;
6.573;1.98368;0.2549454;;
6.574;1.983643;0.2552555;;
6.595;1.97902;0.2888824;;
6.595;1.978965;0.2892788;;
6.596;1.978923;0.2895834;;
6.597;1.978912;0.2896686;;
6.617;1.973686;0.3233414;;
6.618;1.97362;0.323768;;
6.619;1.97362;0.323768;;
6.619;1.97362;0.323768;;
6.619;1.97362;0.323768;;
6.6365972;;;0.873650841424022;0.133345269977977
6.617;1.973686;0.3233414;;
6.618;1.97362;0.323768;;
6.619;1.97362;0.323768;;
6.619;1.97362;0.323768;;
6.619;1.97362;0.323768;;
6.64;1.967678;0.3580711;;
6.643;1.967663;0.3581557;;
6.644;1.967594;0.3585581;;
6.666;1.962911;0.3833599;;
6.667;1.962849;0.3836895;;
6.668;1.956029;0.4170747;;
6.669;1.956029;0.4170747;;
6.688;1.953693;0.427882;;
6.689;1.950481;0.4422507;;
6.69;1.94994;0.444673;;
6.691;1.94994;0.444673;;
6.691;1.94994;0.444673;;
6.712;1.945985;0.4616676;;
6.712;1.945937;0.4618747;;
6.713;1.941883;0.4786327;;
6.714;1.941883;0.4786327;;
6.732;1.93729;0.4968995;;
6.733;1.93729;0.4968995;;
6.734;1.933223;0.5124941;;
6.754;1.928643;0.5294645;;
6.754;1.92862;0.5295483;;
6.755;1.928591;0.5296574;;
6.775;1.919166;0.5628393;;
6.776;1.919079;0.5631441;;
6.776;1.919049;0.5632509;;
6.777;1.919049;0.5632509;;
6.797;1.908869;0.5968297;;
6.797;1.908801;0.5970516;;
6.798;1.90875;0.5972219;;
6.841;1.886686;0.6636385;;
6.861;1.874703;0.6967704;;
6.862;1.874703;0.6967704;;
6.862;1.874703;0.6967704;;
6.883;1.862521;0.7286898;;
6.884;1.862344;0.7291527;;
6.885;1.862265;0.7293588;;
6.904;1.849335;0.7615414;;
6.905;1.849165;0.7619645;;
6.906;1.849165;0.7619645;;
6.906;1.849165;0.7619645;;
6.9238588;;;-0.890715914640377;-0.0967414270729636
6.926;1.835672;0.7939093;;
6.927;1.835665;0.7939279;;
6.947;1.828629;0.8100001;;
6.948;1.828526;0.8102409;;
6.969;1.806879;0.8574131;;
6.97;1.806667;0.8578756;;
6.99;1.798979;0.8738829;;
7.035;1.767227;0.9364193;;
7.037;1.759842;0.9502221;;
7.056;1.75022;0.9678445;;
7.057;1.750115;0.9680383;;
7.058;1.742976;0.9808142;;
7.079;1.733242;0.9979306;;
7.08;1.733147;0.9980986;;
7.081;1.727102;1.008489;;
7.081;1.724211;1.013457;;
7.108;1.715302;1.028464;;
7.109;1.715302;1.028464;;
7.121;1.689058;1.07102;;
7.122;1.689058;1.07102;;
7.142;1.678456;1.087558;;
7.142;1.678398;1.087648;;
7.143;1.678334;1.087747;;
7.144;1.678324;1.087763;;
7.163;1.659324;1.116525;;
7.164;1.659139;1.116806;;
7.185;1.639279;1.145752;;
7.186;1.639097;1.146018;;
7.206;1.618986;1.174253;;
7.206;1.618837;1.174463;;
7.207;1.618756;1.174576;;
7.2146298;;;-0.00107069949379224;-0.106083332918709
7.206;1.618986;1.174253;;
7.206;1.618837;1.174463;;
7.207;1.618756;1.174576;;
7.227;1.598027;1.20262;;
7.228;1.597806;1.202919;;
7.25;1.576689;1.230463;;
7.273;1.549777;1.264187;;
7.275;1.549526;1.264503;;
7.275;1.54952;1.26451;;
7.276;1.549485;1.264554;;
7.295;1.532279;1.285348;;
7.295;1.532279;1.285348;;
7.296;1.532279;1.285348;;
7.297;1.532279;1.285348;;
7.316;1.509591;1.31192;;
7.316;1.509591;1.31192;;
7.317;1.509591;1.31192;;
7.318;1.509591;1.31192;;
7.338;1.486566;1.337948;;
7.339;1.48635;1.338193;;
7.339;1.486315;1.338232;;
7.34;1.486273;1.338279;;
7.36;1.462471;1.364251;;
7.361;1.462471;1.364251;;
7.362;1.462471;1.364251;;
7.383;1.438491;1.389512;;
7.384;1.438491;1.389512;;
7.403;1.426141;1.402183;;
7.404;1.426013;1.402314;;
7.405;1.416474;1.411931;;
7.426;1.385256;1.44255;;
7.427;1.384279;1.443509;;
7.429;1.383431;1.44434;;
7.45;1.363381;1.463282;;
7.451;1.363381;1.463282;;
7.452;1.363381;1.463282;;
7.452;1.363381;1.463282;;
7.453;1.363381;1.463282;;
7.472;1.337902;1.486608;;
7.473;1.337664;1.486826;;
7.473;1.337642;1.486846;;
7.474;1.337584;1.486899;;
7.474;1.337558;1.486923;;
7.494;1.310864;1.510509;;
7.495;1.310864;1.510509;;
7.496;1.310864;1.510509;;
7.496;1.310864;1.510509;;
7.5159289;;;0.0533080773027032;0.00879307614813903
7.516;1.284008;1.533403;;
7.517;1.284636;1.532867;;
7.518;1.284608;1.532891;;
7.537;1.284031;1.533383;;
7.538;1.284019;1.533393;;
7.539;1.284009;1.533401;;
7.561;1.230339;1.576773;;
7.562;1.229721;1.577272;;
7.563;1.229721;1.577272;;
7.563;1.229721;1.577272;;
7.564;1.229721;1.577272;;
7.581;1.215882;1.587963;;
7.582;1.215713;1.588094;;
7.583;1.196658;1.602501;;
7.584;1.196658;1.602501;;
7.584;1.196658;1.602501;;
7.603;1.187845;1.609044;;
7.605;1.187732;1.609128;;
7.605;1.187732;1.609128;;
7.624;1.159637;1.629487;;
7.625;1.159349;1.629695;;
7.627;1.159302;1.629729;;
7.646;1.131932;1.648839;;
7.648;1.130677;1.649715;;
7.648;1.130471;1.649859;;
7.649;1.130471;1.649859;;
7.669;1.10182;1.669125;;
7.669;1.101727;1.669187;;
7.67;1.101504;1.669337;;
7.671;1.101468;1.669361;;
7.69;1.072619;1.688038;;
7.69;1.072231;1.688289;;
7.691;1.072231;1.688289;;
7.692;1.072231;1.688289;;
7.711;1.04244;1.70684;;
7.712;1.042154;1.707018;;
7.713;1.042078;1.707065;;
7.733;1.012518;1.724759;;
7.734;1.012142;1.724983;;
7.735;1.012142;1.724983;;
7.754;0.9819641;1.742339;;
7.755;0.9819641;1.742339;;
7.755;0.9819641;1.742339;;
7.756;0.9819641;1.742339;;
7.775;0.9515405;1.759135;;
7.776;0.951235;1.759303;;
7.777;0.9511665;1.759341;;
7.797;0.920285;1.775686;;
7.798;0.9199792;1.775848;;
7.8061986;;;-0.0038824110069911;-0.210590236959614
7.797;0.920285;1.775686;;
7.798;0.9199792;1.775848;;
7.819;0.904635;1.783713;;
7.82;0.9044517;1.783807;;
7.821;0.9044517;1.783807;;
7.841;0.8573591;1.806913;;
7.842;0.8573591;1.806913;;
7.843;0.8573591;1.806913;;
7.863;0.8256542;1.821615;;
7.864;0.8253681;1.821747;;
7.864;0.8253336;1.821763;;
7.885;0.8095578;1.828828;;
7.886;0.8094041;1.828897;;
7.907;0.761682;1.849272;;
7.908;0.7612031;1.849477;;
7.931;0.728679;1.862529;;
7.932;0.7284081;1.862637;;
7.953;0.6955099;1.875167;;
7.954;0.6951765;1.875294;;
7.975;0.6627597;1.886991;;
7.976;0.6624376;1.887107;;
7.997;0.6294112;1.898375;;
7.998;0.6291054;1.898479;;
8.02;0.5967178;1.908904;;
8.021;0.5964637;1.908986;;
8.042;0.5796416;1.914161;;
8.043;0.5795022;1.914204;;
8.064;0.5295324;1.928617;;
8.065;0.529047;1.928757;;
8.087;0.4952534;1.937707;;
8.088;0.4949665;1.937783;;
8.0969694;;;0.297416630611628;0.086442899353387
8.087;0.4952534;1.937707;;
8.088;0.4949665;1.937783;;
8.109;0.4608414;1.946178;;
8.109;0.4606349;1.946229;;
8.131;0.4270117;1.95388;;
8.132;0.4267165;1.953947;;
8.154;0.3925456;1.961095;;
8.176;0.3579116;1.967711;;
8.176;0.3576616;1.967758;;
8.177;0.3575375;1.967782;;
8.198;0.3404276;1.970813;;
8.22;0.2891234;1.978984;;
8.221;0.2887141;1.979049;;
8.222;0.2885853;1.979069;;
8.242;0.2540834;1.983791;;
8.244;0.2537113;1.983842;;
8.264;0.2363128;1.985989;;
8.285;0.2015384;1.989816;;
8.287;0.2011712;1.989856;;
8.287;0.1841294;1.991506;;
8.31;0.1489203;1.994448;;
8.311;0.1489203;1.994448;;
8.332;0.1139781;1.99675;;
8.333;0.1139781;1.99675;;
8.334;0.1139781;1.99675;;
8.355;0.09643061;1.997674;;
8.356;0.09643061;1.997674;;
8.377;0.04371335;1.999522;;
8.3987695;;;0.0148121601820735;0.0904136142723534
8.399;0.008716438;1.999981;;
8.4;0.008716438;1.999981;;
8.401;0.008716438;1.999981;;
8.422;-0.03740472;1.99965;;
8.443;-0.06147084;1.999055;;
8.445;-0.06147084;1.999055;;
8.445;-0.06147084;1.999055;;
8.446;-0.06147084;1.999055;;
8.466;-0.07870775;1.99845;;
8.467;-0.09180222;1.997876;;
8.488;-0.1315724;1.995663;;
8.508;-0.1490235;1.994439;;
8.509;-0.1492044;1.994427;;
8.529;-0.1909127;1.990862;;
