linearCube2Timestamp;linearCube2XPos;linearCube2YPos;linearCube2newCorr;linearCube2smoothCorr
0;;;0;0
0.033;0.911436;0;;
0.033;0.911436;0;;
0.034;0.911436;0;;
0.038;0.911436;0;;
0.038;0.911436;0;;
0.04;0.911436;0;;
0.06;0.911436;0;;
0.113;0.911436;0;;
0.115;0.911436;0;;
0.13;0.911436;0;;
0.132;0.911436;0;;
0.147;0.911436;0;;
0.17;0.911436;0;;
0.171;0.911436;0;;
0.172;0.911436;0;;
0.2;0.911436;0;;
0.2;0.911436;0;;
0.203;0.911436;0;;
0.204;0.911436;0;;
0.226;0.911436;0;;
0.227;0.911436;0;;
0.228;0.911436;0;;
0.248;0.911436;0;;
0.249;0.911436;0;;
0.2555493;;;0;0
0.248;0.911436;0;;
0.249;0.911436;0;;
0.27;1.264769;0;;
0.27;1.269789;0;;
0.271;1.27326;0;;
0.293;1.290535;0;;
0.294;1.290682;0;;
0.295;1.290728;0;;
0.295;1.290728;0;;
0.336;1.323878;0;;
0.337;1.333233;0;;
0.338;1.334594;0;;
0.339;1.334914;0;;
0.339;1.334968;0;;
0.34;1.335001;0;;
0.34;1.335007;0;;
0.341;1.335011;0;;
0.36;1.357255;0;;
0.361;1.357498;0;;
0.383;1.379865;0;;
0.384;1.379865;0;;
0.405;1.401966;0;;
0.405;1.402117;0;;
0.406;1.402232;0;;
0.427;1.4247;0;;
0.427;1.4247;0;;
0.429;1.4247;0;;
0.449;1.446698;0;;
0.471;1.469126;0;;
0.472;1.469343;0;;
0.473;1.469383;0;;
0.493;1.491195;0;;
0.515;1.502639;0;;
0.516;1.511311;0;;
0.517;1.513282;0;;
0.538;1.535932;0;;
0.5561076;;;-0.42729995037637;-0.142433316792123
0.562;1.547205;0;;
0.563;1.54737;0;;
0.587;1.580854;0;;
0.587;1.581062;0;;
0.588;1.581182;0;;
0.589;1.581205;0;;
0.608;1.603328;0;;
0.609;1.603328;0;;
0.61;1.603328;0;;
0.61;1.603328;0;;
0.63;1.625034;0;;
0.631;1.625407;0;;
0.634;1.625551;0;;
0.635;1.625573;0;;
0.658;1.648171;0;;
0.659;1.648171;0;;
0.662;1.6577;0;;
0.663;1.65899;0;;
0.667;1.65921;0;;
0.679;1.670169;0;;
0.68;1.670348;0;;
0.681;1.670388;0;;
0.701;1.692618;0;;
0.703;1.700078;0;;
0.704;1.702132;0;;
0.705;1.703107;0;;
0.725;1.715192;0;;
0.726;1.715318;0;;
0.727;1.725637;0;;
0.728;1.727086;0;;
0.729;1.727493;0;;
0.747;1.737898;0;;
0.748;1.738012;0;;
0.825;1.815599;0;;
0.827;1.823516;0;;
0.83;1.82618;0;;
0.832;1.826865;0;;
0.834;1.827145;0;;
0.835;1.827174;0;;
0.836;1.82718;0;;
0.837;1.827181;0;;
0.839;1.836913;0;;
0.852;1.848684;0;;
0.853;1.84906;0;;
0.854;1.849302;0;;
0.855;1.849368;0;;
0.8611668;;;0.281242058776049;-0.0365144729000804
0.854;1.849302;0;;
0.855;1.849368;0;;
0.874;1.871486;0;;
0.876;1.871997;0;;
0.896;1.89372;0;;
0.897;1.893911;0;;
0.92;1.915812;0;;
0.944;1.938463;0;;
0.945;1.938841;0;;
0.946;1.938927;0;;
0.948;1.938942;0;;
0.964;1.960672;0;;
0.965;1.960953;0;;
0.99;1.98297;0;;
0.991;1.983323;0;;
1.027;2.015895;0;;
1.046;2.038749;0;;
1.069;2.059517;0;;
1.071;2.065731;0;;
1.073;2.072211;0;;
1.075;2.072795;0;;
1.102;2.094875;0;;
1.105;2.095022;0;;
1.128;2.124842;0;;
1.132;2.128201;0;;
1.153;2.150537;0;;
1.1617252;;;-0.439716516122691;-0.146443601930753
1.153;2.150537;0;;
1.178;2.173521;0;;
1.269;2.262314;0;;
1.281;2.273394;0;;
1.292;2.284781;0;;
1.294;2.285013;0;;
1.319;2.318103;0;;
1.328;2.318424;0;;
1.33;2.327911;0;;
1.355;2.351796;0;;
1.357;2.352001;0;;
1.359;2.35203;0;;
1.377;2.374008;0;;
1.422;2.418739;0;;
1.424;2.418954;0;;
1.425;2.418978;0;;
1.446;2.441148;0;;
1.447;2.441365;0;;
1.4622843;;;0.430987372569296;-0.038696758788429
1.474;2.474467;0;;
1.491;2.48584;0;;
1.493;2.485989;0;;
1.495;2.486005;0;;
1.513;2.508026;0;;
1.534;2.530428;0;;
1.535;2.530643;0;;
1.544;2.541379;0;;
1.544;2.541693;0;;
1.556;2.556141;0;;
1.577;2.575215;0;;
1.578;2.575215;0;;
1.579;2.575215;0;;
1.58;2.575215;0;;
1.58;2.575215;0;;
1.581;2.575215;0;;
1.6;2.59721;0;;
1.601;2.597622;0;;
1.602;2.597719;0;;
1.603;2.597768;0;;
1.622;2.619642;0;;
1.622;2.619936;0;;
1.623;2.619936;0;;
1.624;2.619936;0;;
1.643;2.641878;0;;
1.643;2.642173;0;;
1.664;2.664257;0;;
1.665;2.664633;0;;
1.666;2.664721;0;;
1.667;2.664775;0;;
1.668;2.664775;0;;
1.686;2.686729;0;;
1.687;2.687033;0;;
1.688;2.687033;0;;
1.688;2.687033;0;;
1.689;2.687033;0;;
1.709;2.708986;0;;
1.731;2.731271;0;;
1.732;2.73148;0;;
1.733;2.731529;0;;
1.752;2.753516;0;;
1.753;2.754028;0;;
1.7633425;;;0.387972564118027;0.16512136983517
1.752;2.753516;0;;
1.753;2.754028;0;;
1.775;2.776043;0;;
1.777;2.776469;0;;
1.798;2.798408;0;;
1.798;2.798675;0;;
1.8;2.798675;0;;
1.8;2.798675;0;;
1.82;2.821432;0;;
1.82;2.821517;0;;
1.842;2.842887;0;;
1.844;2.843315;0;;
1.845;2.843356;0;;
1.866;2.86519;0;;
1.868;2.865647;0;;
1.89;2.88775;0;;
1.911;2.910095;0;;
1.911;2.910184;0;;
1.912;2.910366;0;;
1.933;2.932688;0;;
1.954;2.954953;0;;
1.955;2.955174;0;;
1.956;2.955214;0;;
1.977;2.97712;0;;
1.978;2.977338;0;;
1.979;2.977372;0;;
1.999;2.99984;0;;
2;3.000046;0;;
2;3.000074;0;;
2.021;2.988888;0;;
2.022;2.988752;0;;
2.023;2.988752;0;;
2.03;2.988752;0;;
2.043;2.966093;0;;
2.044;2.965739;0;;
2.045;2.965676;0;;
2.0644011;;;0.467685015659982;0.211732109056153
2.065;2.943737;0;;
2.067;2.9435;0;;
2.067;2.943487;0;;
2.087;2.92161;0;;
2.088;2.921387;0;;
2.089;2.921352;0;;
2.09;2.921342;0;;
2.11;2.899175;0;;
2.111;2.89897;0;;
2.111;2.89894;0;;
2.112;2.898906;0;;
2.132;2.877121;0;;
