linearCube3Timestamp;linearCube3XPos;linearCube3YPos;linearCube3newCorr;linearCube3smoothCorr
0;;;0;0
0.033;-2.749014;0.7;;
0.033;-2.749014;0.7;;
0.034;-2.749014;0.7;;
0.038;-2.749014;0.7;;
0.038;-2.749014;0.7;;
0.04;-2.749014;0.7;;
0.06;-2.749014;0.7;;
0.113;-2.749014;0.7;;
0.115;-2.749014;0.7;;
0.13;-2.749014;0.7;;
0.132;-2.749014;0.7;;
0.147;-2.749014;0.7;;
0.17;-2.749014;0.7;;
0.171;-2.749014;0.7;;
0.172;-2.749014;0.7;;
0.2;-2.749014;0.7;;
0.2;-2.749014;0.7;;
0.203;-2.749014;0.7;;
0.204;-2.749014;0.7;;
0.226;-2.749014;0.7;;
0.227;-2.749014;0.7;;
0.228;-2.749014;0.7;;
0.248;-2.749014;0.7;;
0.249;-2.749014;0.7;;
0.2555493;;;0;0
0.248;-2.749014;0.7;;
0.249;-2.749014;0.7;;
0.27;-2.183681;0.7;;
0.27;-2.17565;0.7;;
0.271;-2.170095;0.7;;
0.293;-2.142456;0.7;;
0.294;-2.14222;0.7;;
0.295;-2.142147;0.7;;
0.295;-2.142147;0.7;;
0.336;-2.089108;0.7;;
0.337;-2.074139;0.7;;
0.338;-2.071961;0.7;;
0.339;-2.07145;0.7;;
0.339;-2.071362;0.7;;
0.34;-2.07131;0.7;;
0.34;-2.071301;0.7;;
0.341;-2.071295;0.7;;
0.36;-2.035703;0.7;;
0.361;-2.035316;0.7;;
0.383;-1.999528;0.7;;
0.384;-1.999528;0.7;;
0.405;-1.964165;0.7;;
0.405;-1.963924;0.7;;
0.406;-1.96374;0.7;;
0.427;-1.927792;0.7;;
0.427;-1.927792;0.7;;
0.429;-1.927792;0.7;;
0.449;-1.892594;0.7;;
0.471;-1.85671;0.7;;
0.472;-1.856363;0.7;;
0.473;-1.856299;0.7;;
0.493;-1.8214;0.7;;
0.515;-1.80309;0.7;;
0.516;-1.789213;0.7;;
0.517;-1.78606;0.7;;
0.538;-1.749821;0.7;;
0.5561076;;;-0.42730011081098;-0.142433370270327
0.562;-1.731783;0.7;;
0.563;-1.73152;0.7;;
0.587;-1.677946;0.7;;
0.587;-1.677613;0.7;;
0.588;-1.67742;0.7;;
0.589;-1.677384;0.7;;
0.608;-1.641987;0.7;;
