Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
linearCube1;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.2555493;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.2555493;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.2555493;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.5561076;0.860646125552396;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.5561076;-0.85459990075274;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.5561076;-0.854600221621959;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.8611668;-0.562484260205043;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.8611668;0.562484117552097;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.8611668;0.562484287111631;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.1617252;0.879397722960384;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.1617252;-0.879433032245381;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.1617252;-0.879433096175103;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.4622843;-0.861974914671324;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.4622843;0.861974745138592;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.4622843;0.861975000253333;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.7633425;-0.775944840046413;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.7633425;0.775945128236053;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.7633425;0.775895036478254;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.0644011;-0.978223487344296;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.0644011;0.935370031319963;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.0644011;0.978223545208977;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.3649593;-0.591657721054782;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.3649593;-0.591605464626367;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.3649593;0.591605146139375;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.6660179;-0.0126428032131949;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.6660179;0.905362959687914;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.6660179;-0.905362900608464;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.9670766;-0.961993928511972;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.9670766;0.961993713502532;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.9670766;-0.961993858358111;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.2676349;-0.99432036238885;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.2676349;0.994320362400607;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.2676349;-0.994320358295205;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.5686939;-0.984389998122202;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.5686939;0.984389986631883;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.5686939;-0.896936423951349;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.8697517;-0.989268911844228;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.8697517;0.989268878807771;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.8697517;0.98926890060744;0;300;900;0.3;Pearson;BothEyes
linearCube1;4.1703101;-0.98457356199962;0;300;900;0.3;Pearson;BothEyes
linearCube2;4.1703101;0.984573589625867;0;300;900;0.3;Pearson;BothEyes
linearCube3;4.1703101;0.984573523634459;0;300;900;0.3;Pearson;BothEyes
linearCube1;4.4708687;-0.996200799562449;0;300;900;0.3;Pearson;BothEyes
linearCube2;4.4708687;0.996200793139247;0;300;900;0.3;Pearson;BothEyes
linearCube3;4.4708687;0.996200812460663;0;300;900;0.3;Pearson;BothEyes
linearCube1;4.7719274;0.395333051211193;0;300;900;0.3;Pearson;BothEyes
linearCube2;4.7719274;-0.395333047800343;0;300;900;0.3;Pearson;BothEyes
linearCube3;4.7719274;-0.395333350121044;0;300;900;0.3;Pearson;BothEyes
linearCube1;5.0724858;-0.984123862478213;0;300;900;0.3;Pearson;BothEyes
linearCube2;5.0724858;0.996634658590313;0;300;900;0.3;Pearson;BothEyes
linearCube3;5.0724858;0.996634657728034;0;300;900;0.3;Pearson;BothEyes
linearCube1;5.3735444;0.990868178568184;0;300;900;0.3;Pearson;BothEyes
linearCube2;5.3735444;0.990868178740296;0;300;900;0.3;Pearson;BothEyes
linearCube3;5.3735444;0.990868179811382;0;300;900;0.3;Pearson;BothEyes
linearCube1;5.6746026;0.930327831066173;0;300;900;0.3;Pearson;BothEyes
linearCube2;5.6746026;0.930327874418311;0;300;900;0.3;Pearson;BothEyes
linearCube3;5.6746026;0.930327806177932;0;300;900;0.3;Pearson;BothEyes
linearCube1;5.9751617;0.959542830650014;0;300;900;0.3;Pearson;BothEyes
linearCube2;5.9751617;0.95954287876121;0;300;900;0.3;Pearson;BothEyes
linearCube3;5.9751617;0.959542826968713;0;300;900;0.3;Pearson;BothEyes
linearCube1;6.2777197;0.99104180799675;0;300;900;0.3;Pearson;BothEyes
linearCube2;6.2777197;0.99104180464124;0;300;900;0.3;Pearson;BothEyes
linearCube3;6.2777197;0.991041817635381;0;300;900;0.3;Pearson;BothEyes
linearCube1;6.5772783;0.950478946280565;0;300;900;0.3;Pearson;BothEyes
