linearCube5Timestamp;linearCube5XPos;linearCube5YPos;linearCube5newCorr;linearCube5smoothCorr
0;;;0;0
0.4316445;;;0;0
0.738458;;;0;0
1.0402584;;;0;0
1.3415572;;;0;0
1.6423548;;;0;0
1.9441549;;;0;0
2.2459553;;;0;0
2.318;0.5520645;0.7;;
2.318;0.5520645;0.7;;
2.336;0.4978786;0.7;;
2.337;0.4972961;0.7;;
2.359;0.4633023;0.7;;
2.361;0.4630555;0.7;;
2.362;0.4629149;0.7;;
2.374;0.4451668;0.7;;
2.381;0.420319;0.7;;
2.382;0.4196051;0.7;;
2.383;0.4194887;0.7;;
2.384;0.419453;0.7;;
2.384;0.4194495;0.7;;
2.404;0.3909735;0.7;;
2.405;0.3906834;0.7;;
2.406;0.3906373;0.7;;
2.426;0.3560429;0.7;;
2.427;0.3556883;0.7;;
2.448;0.320757;0.7;;
2.449;0.3204139;0.7;;
2.45;0.3203564;0.7;;
2.471;0.3029281;0.7;;
2.473;0.3026141;0.7;;
2.474;0.3025369;0.7;;
2.474;0.3025236;0.7;;
2.494;0.2483995;0.7;;
2.495;0.2478366;0.7;;
2.496;0.2477493;0.7;;
2.498;0.2477352;0.7;;
2.498;0.2477341;0.7;;
2.517;0.2115579;0.7;;
2.518;0.2111607;0.7;;
2.539;0.1771471;0.7;;
2.54;0.1768231;0.7;;
2.5477554;;;-0.142991683979693;-0.0476638946598978
2.539;0.1771471;0.7;;
2.54;0.1768231;0.7;;
2.561;0.1414195;0.7;;
2.562;0.1410711;0.7;;
2.583;0.1062915;0.7;;
2.584;0.1059466;0.7;;
2.605;0.07025497;0.7;;
2.606;0.06994114;0.7;;
2.627;0.0522865;0.7;;
2.649;-0.0007174276;0.7;;
2.65;-0.001216281;0.7;;
2.651;-0.001298092;0.7;;
2.673;-0.03654783;0.7;;
2.695;-0.07229841;0.7;;
2.696;-0.07261828;0.7;;
2.697;-0.07270741;0.7;;
2.697;-0.07270741;0.7;;
2.716;-0.1086088;0.7;;
2.717;-0.1090035;0.7;;
2.718;-0.1090614;0.7;;
2.719;-0.1090694;0.7;;
2.72;-0.109071;0.7;;
2.74;-0.14252;0.7;;
2.741;-0.1432557;0.7;;
2.742;-0.1436732;0.7;;
2.762;-0.1798017;0.7;;
2.763;-0.180116;0.7;;
2.764;-0.1802116;0.7;;
2.764;-0.1802216;0.7;;
2.765;-0.180253;0.7;;
2.784;-0.1976561;0.7;;
2.785;-0.1978239;0.7;;
2.785;-0.1978472;0.7;;
2.786;-0.1978781;0.7;;
2.805;-0.2511556;0.7;;
2.806;-0.2518515;0.7;;
2.807;-0.2518515;0.7;;
2.827;-0.2869777;0.7;;
2.828;-0.2873033;0.7;;
2.829;-0.287385;0.7;;
2.829;-0.2873987;0.7;;
2.83;-0.28741;0.7;;
2.8490545;;;-0.444822397720966;-0.195938027233553
2.827;-0.2869777;0.7;;
2.828;-0.2873033;0.7;;
2.829;-0.287385;0.7;;
2.829;-0.2873987;0.7;;
2.83;-0.28741;0.7;;
2.859;-0.3221022;0.7;;
2.86;-0.3227235;0.7;;
2.861;-0.3229354;0.7;;
2.871;-0.340481;0.7;;
2.872;-0.3408397;0.7;;
2.873;-0.3408953;0.7;;
2.874;-0.3672656;0.7;;
2.875;-0.3713417;0.7;;
2.894;-0.3940268;0.7;;
2.895;-0.394276;0.7;;
2.917;-0.4297125;0.7;;
2.918;-0.4301078;0.7;;
2.919;-0.4301078;0.7;;
2.919;-0.4301078;0.7;;
2.92;-0.4301078;0.7;;
2.939;-0.4477191;0.7;;
2.94;-0.4479062;0.7;;
2.941;-0.4479511;0.7;;
2.942;-0.4479511;0.7;;
2.942;-0.4479511;0.7;;
2.961;-0.5015391;0.7;;
2.962;-0.5015391;0.7;;
2.963;-0.5015391;0.7;;
2.984;-0.5368625;0.7;;
2.984;-0.5370312;0.7;;
2.985;-0.5372912;0.7;;
2.986;-0.5372912;0.7;;
2.986;-0.5372912;0.7;;
3.007;-0.5731601;0.7;;
3.008;-0.5731601;0.7;;
3.029;-0.6087881;0.7;;
3.03;-0.6091135;0.7;;
3.031;-0.6091924;0.7;;
3.032;-0.6092114;0.7;;
3.032;-0.6092147;0.7;;
3.051;-0.6441657;0.7;;
3.051;-0.6444337;0.7;;
3.052;-0.6445994;0.7;;
3.053;-0.6446232;0.7;;
3.073;-0.6810132;0.7;;
3.073;-0.6812955;0.7;;
3.074;-0.6814457;0.7;;
3.075;-0.6814667;0.7;;
3.095;-0.6976549;0.7;;
3.095;-0.6977754;0.7;;
3.096;-0.6980243;0.7;;
3.118;-0.7512775;0.7;;
3.119;-0.7517644;0.7;;
3.12;-0.7518452;0.7;;
3.121;-0.7518714;0.7;;
3.1393247;;;0.492387851355875;-0.0318087434482617
3.141;-0.7871963;0.7;;
3.142;-0.7872282;0.7;;
3.143;-0.7875695;0.7;;
3.144;-0.7876247;0.7;;
3.144;-0.7876307;0.7;;
3.163;-0.8266911;0.7;;
3.164;-0.8266911;0.7;;
3.165;-0.8266911;0.7;;
3.165;-0.8266911;0.7;;
3.166;-0.8266911;0.7;;
3.185;-0.8591295;0.7;;
3.186;-0.8591295;0.7;;
3.187;-0.8591295;0.7;;
3.208;-0.893969;0.7;;
3.209;-0.8946028;0.7;;
3.21;-0.8951271;0.7;;
3.232;-0.9305182;0.7;;
3.233;-0.9308521;0.7;;
3.256;-0.9483148;0.7;;
3.257;-0.9639909;0.7;;
3.258;-0.9663892;0.7;;
3.279;-1.001744;0.7;;
3.279;-1.002015;0.7;;
3.28;-1.002136;0.7;;
3.281;-1.002167;0.7;;
3.309;-1.038378;0.7;;
3.31;-1.038378;0.7;;
3.311;-1.056221;0.7;;
3.321;-1.078451;0.7;;
3.322;-1.078899;0.7;;
3.323;-1.079005;0.7;;
3.324;-1.079005;0.7;;
3.344;-1.109483;0.7;;
3.344;-1.109607;0.7;;
3.345;-1.109873;0.7;;
3.367;-1.145692;0.7;;
3.368;-1.145692;0.7;;
3.369;-1.145692;0.7;;
3.37;-1.145692;0.7;;
3.39;-1.180862;0.7;;
3.391;-1.181195;0.7;;
3.391;-1.18125;0.7;;
3.392;-1.181308;0.7;;
3.392;-1.181308;0.7;;
3.412;-1.217544;0.7;;
3.412;-1.217544;0.7;;
3.432;-1.251937;0.7;;
3.433;-1.252264;0.7;;
3.434;-1.252339;0.7;;
3.435;-1.25236;0.7;;
3.435;-1.25236;0.7;;
3.4411243;;;0.472902022129734;0.0943689479462373
3.432;-1.251937;0.7;;
3.433;-1.252264;0.7;;
3.434;-1.252339;0.7;;
3.435;-1.25236;0.7;;
3.435;-1.25236;0.7;;
3.454;-1.28761;0.7;;
3.476;-1.323584;0.7;;
3.477;-1.32391;0.7;;
3.477;-1.323965;0.7;;
3.478;-1.32399;0.7;;
3.479;-1.323993;0.7;;
3.499;-1.358385;0.7;;
3.5;-1.358932;0.7;;
3.501;-1.35946;0.7;;
3.522;-1.39543;0.7;;
3.523;-1.395737;0.7;;
3.524;-1.395829;0.7;;
3.524;-1.395868;0.7;;
3.525;-1.395868;0.7;;
3.544;-1.433042;0.7;;
3.588;-1.468269;0.7;;
3.589;-1.468435;0.7;;
3.59;-1.46846;0.7;;
3.61;-1.533598;0.7;;
3.611;-1.534214;0.7;;
3.612;-1.534358;0.7;;
3.613;-1.544081;0.7;;
3.613;-1.545753;0.7;;
3.633;-1.575297;0.7;;
3.634;-1.575604;0.7;;
3.635;-1.575648;0.7;;
3.656;-1.611023;0.7;;
3.657;-1.61135;0.7;;
3.658;-1.611419;0.7;;
3.658;-1.61143;0.7;;
