circularCube1Timestamp;circularCube1XPos;circularCube1YPos;circularCube1newCorr;circularCube1smoothCorr
0;;;0;0
0.137;2;0;;
0.138;2;0;;
0.157;2;0;;
0.158;2;0;;
0.159;2;0;;
0.18;2;0;;
0.202;2;0;;
0.225;2;0;;
0.227;2;0;;
0.229;2;0;;
0.25;2;0;;
0.27;2;0;;
0.274;2;0;;
0.293;2;0;;
0.296;2;0;;
0.312;2;0;;
0.314;2;0;;
0.336;2;0;;
0.338;2;0;;
0.36;2;0;;
0.361;2;0;;
0.382;2;0;;
0.384;2;0;;
0.385;2;0;;
0.404;2;0;;
0.426;2;0;;
0.427;2;0;;
0.4386629;;;0;0
0.426;2;0;;
0.427;2;0;;
0.448;1.999759;-0.03068863;;
0.449;1.999754;-0.0313071;;
0.472;1.908318;-0.5956183;;
0.474;1.907464;-0.6008905;;
0.494;1.904196;-0.6115791;;
0.495;1.904155;-0.6117126;;
0.505;1.898774;-0.6282112;;
0.516;1.89864;-0.6286212;;
0.562;1.863554;-0.726023;;
0.608;1.836825;-0.7912301;;
0.719;1.760472;-0.9490362;;
0.7394605;;;-0.361837501769675;-0.120612500589892
0.741;1.74342;-0.980036;;
0.741;1.743329;-0.9802013;;
0.763;1.726118;-1.010199;;
0.764;1.725953;-1.010488;;
0.785;1.708022;-1.040503;;
0.786;1.707844;-1.0408;;
0.807;1.68959;-1.070174;;
0.808;1.689409;-1.070466;;
0.829;1.670371;-1.09993;;
0.83;1.670181;-1.100224;;
0.852;1.650972;-1.12884;;
0.853;1.650792;-1.129107;;
0.854;1.650762;-1.129151;;
0.874;1.63103;-1.157465;;
0.875;1.630831;-1.157751;;
0.897;1.610406;-1.185992;;
0.897;1.610326;-1.186103;;
0.918;1.599728;-1.200361;;
0.919;1.590756;-1.212208;;
0.942;1.567542;-1.242094;;
0.963;1.545479;-1.269441;;
0.964;1.545261;-1.269711;;
0.965;1.545226;-1.269754;;
0.985;1.534235;-1.283011;;
1.007;1.511641;-1.309553;;
1.009;1.50097;-1.321761;;
1.01;1.499877;-1.323012;;
1.03;1.476465;-1.349087;;
1.0412609;;;-0.90275675773514;-0.421531419834938
1.03;1.476465;-1.349087;;
1.061;1.452864;-1.374473;;
1.062;1.45273;-1.374617;;
1.075;1.4288;-1.399467;;
1.076;1.428463;-1.399816;;
1.077;1.428365;-1.399919;;
1.097;1.403838;-1.424509;;
1.119;1.377951;-1.449564;;
1.121;1.377697;-1.44981;;
1.121;1.377679;-1.449827;;
1.142;1.365569;-1.461238;;
1.143;1.355748;-1.470337;;
1.164;1.325817;-1.497395;;
1.187;1.30042;-1.519505;;
1.188;1.300203;-1.519694;;
1.189;1.300156;-1.519735;;
1.21;1.273381;-1.542234;;
1.211;1.273133;-1.542442;;
1.212;1.273082;-1.542486;;
1.212;1.273073;-1.542493;;
1.213;1.273069;-1.542496;;
1.233;1.246166;-1.564306;;
1.234;1.245933;-1.564495;;
1.234;1.245924;-1.564503;;
1.235;1.245854;-1.564559;;
1.236;1.245821;-1.564586;;
1.255;1.2183;-1.58611;;
1.255;1.2183;-1.58611;;
1.256;1.2183;-1.58611;;
1.276;1.190636;-1.606976;;
1.277;1.190354;-1.607189;;
1.278;1.190309;-1.607222;;
1.298;1.162144;-1.627699;;
1.299;1.161855;-1.62791;;
