linearCube4Timestamp;linearCube4XPos;linearCube4YPos;linearCube4newCorr;linearCube4smoothCorr
0;;;0;0
0.5018306;;;0;0
0.8096471;;;0;0
1.111447;;;0;0
1.4132474;;;0;0
1.7145465;;;0;0
2.0148425;;;0;0
2.3156401;;;0;0
2.6209498;;;0;0
2.859;0.6881377;1.4;;
2.865;0.6645951;1.4;;
2.874;0.6224108;1.4;;
2.914;0.5402852;1.4;;
2.915;0.5394096;1.4;;
2.916;0.5392828;1.4;;
2.917;0.5392645;1.4;;
2.919;0.5392618;1.4;;
2.92;0.5392615;1.4;;
2.9212464;;;-0.424304003684995;-0.141434667894998
2.917;0.5392645;1.4;;
2.919;0.5392618;1.4;;
2.92;0.5392615;1.4;;
2.938;0.4919819;1.4;;
2.939;0.4915683;1.4;;
2.944;0.4784377;1.4;;
2.951;0.45356;1.4;;
2.966;0.4214297;1.4;;
2.97;0.4183725;1.4;;
2.973;0.4166103;1.4;;
2.978;0.3946707;1.4;;
2.979;0.3939109;1.4;;
2.982;0.3935496;1.4;;
2.992;0.3733296;1.4;;
2.993;0.371559;1.4;;
2.997;0.3686687;1.4;;
2.999;0.3684978;1.4;;
3.018;0.3212765;1.4;;
3.026;0.2822045;1.4;;
3.028;0.2800656;1.4;;
3.029;0.2798372;1.4;;
3.058;0.2276782;1.4;;
3.064;0.2131881;1.4;;
3.072;0.1959126;1.4;;
3.074;0.1954461;1.4;;
3.076;0.1954031;1.4;;
3.08;0.1820118;1.4;;
3.081;0.1789346;1.4;;
3.09;0.1594351;1.4;;
3.101;0.1310998;1.4;;
3.103;0.1280518;1.4;;
3.112;0.1077962;1.4;;
3.117;0.09895474;1.4;;
3.119;0.09857526;1.4;;
3.122;0.08089451;1.4;;
3.125;0.07440189;1.4;;
3.129;0.07162955;1.4;;
3.131;0.07078572;1.4;;
3.138;0.04935021;1.4;;
3.159;0.002005205;1.4;;
3.161;-0.0006893359;1.4;;
3.166;-0.003111861;1.4;;
3.169;-0.003731025;1.4;;
3.173;-0.004098547;1.4;;
3.195;-0.07540324;1.4;;
3.196;-0.07745237;1.4;;
3.201;-0.09848449;1.4;;
3.204;-0.09907814;1.4;;
3.205;-0.09922514;1.4;;
3.209;-0.09944637;1.4;;
3.215;-0.1202412;1.4;;
3.2350779;;;-0.440258688537943;-0.288187564074313
3.255;-0.1470812;1.4;;
3.296;-0.2626688;1.4;;
3.298;-0.2663632;1.4;;
3.373;-0.4497662;1.4;;
3.379;-0.4543318;1.4;;
3.382;-0.4562586;1.4;;
3.383;-0.4564663;1.4;;
3.384;-0.456519;1.4;;
3.458;-0.6599172;1.4;;
3.459;-0.6604558;1.4;;
3.493;-0.7464417;1.4;;
3.494;-0.7464417;1.4;;
3.518;-0.7838945;1.4;;
3.518;-0.7838945;1.4;;
3.519;-0.7838945;1.4;;
3.5233426;;;-0.480091213435092;-0.448217968552677
3.518;-0.7838945;1.4;;
3.518;-0.7838945;1.4;;
3.519;-0.7838945;1.4;;
3.54;-0.8324389;1.4;;
3.541;-0.8329105;1.4;;
3.542;-0.832985;1.4;;
3.542;-0.8329957;1.4;;
3.562;-0.8813534;1.4;;
3.564;-0.8818768;1.4;;
3.565;-0.8819337;1.4;;
3.566;-0.8819488;1.4;;
3.591;-0.954994;1.4;;
3.592;-0.955718;1.4;;
3.593;-0.955718;1.4;;
3.594;-0.955718;1.4;;
3.617;-1.004648;1.4;;
3.618;-1.005091;1.4;;
3.619;-1.00516;1.4;;
3.62;-1.00517;1.4;;
3.62;-1.005172;1.4;;
3.621;-1.005173;1.4;;
3.648;-1.091019;1.4;;
3.649;-1.091819;1.4;;
3.65;-1.091819;1.4;;
3.65;-1.091819;1.4;;
3.651;-1.091819;1.4;;
3.651;-1.091819;1.4;;
3.674;-1.128341;1.4;;
3.675;-1.128659;1.4;;
3.675;-1.128712;1.4;;
3.676;-1.128734;1.4;;
3.703;-1.201673;1.4;;
3.704;-1.20236;1.4;;
3.704;-1.20236;1.4;;
3.705;-1.20236;1.4;;
3.731;-1.251654;1.4;;
3.732;-1.251654;1.4;;
3.755;-1.299388;1.4;;
3.755;-1.299626;1.4;;
3.757;-1.299878;1.4;;
3.757;-1.299895;1.4;;
3.796;-1.372826;1.4;;
3.796;-1.373089;1.4;;
3.797;-1.373264;1.4;;
3.798;-1.373289;1.4;;
3.799;-1.373295;1.4;;
3.799;-1.373296;1.4;;
3.809;-1.447212;1.4;;
3.81;-1.447212;1.4;;
3.811;-1.447212;1.4;;
3.811;-1.447212;1.4;;
3.8246419;;;0.415152216047766;-0.168399228641757
3.809;-1.447212;1.4;;
3.81;-1.447212;1.4;;
3.811;-1.447212;1.4;;
3.811;-1.447212;1.4;;
3.831;-1.471248;1.4;;
3.832;-1.471479;1.4;;
3.833;-1.471543;1.4;;
3.833;-1.471543;1.4;;
3.856;-1.527893;1.4;;
3.857;-1.528756;1.4;;
3.859;-1.54172;1.4;;
3.86;-1.544388;1.4;;
3.883;-1.594236;1.4;;
3.884;-1.594616;1.4;;
3.884;-1.59479;1.4;;
3.885;-1.59479;1.4;;
3.905;-1.643481;1.4;;
3.906;-1.643481;1.4;;
3.907;-1.643481;1.4;;
3.932;-1.692416;1.4;;
3.932;-1.692622;1.4;;
3.933;-1.692863;1.4;;
3.954;-1.741653;1.4;;
3.954;-1.741938;1.4;;
3.955;-1.742192;1.4;;
3.956;-1.74223;1.4;;
3.976;-1.790565;1.4;;
3.976;-1.790895;1.4;;
3.977;-1.791177;1.4;;
3.978;-1.791177;1.4;;
3.997;-1.839668;1.4;;
3.997;-1.840043;1.4;;
3.998;-1.840252;1.4;;
3.998;-1.840287;1.4;;
4.018;-1.888907;1.4;;
4.019;-1.889387;1.4;;
4.019;-1.889469;1.4;;
4.02;-1.889512;1.4;;
4.041;-1.93813;1.4;;
4.108;-2.060886;1.4;;
4.1264418;;;0.423236761716233;-0.020490231052259
4.108;-2.060886;1.4;;
4.13;-2.134165;1.4;;
4.131;-2.134788;1.4;;
4.151;-2.186553;1.4;;
4.152;-2.187035;1.4;;
4.153;-2.187155;1.4;;
4.174;-2.233088;1.4;;
4.196;-2.282195;1.4;;
4.196;-2.282533;1.4;;
4.198;-2.282732;1.4;;
4.217;-2.331092;1.4;;
4.218;-2.331623;1.4;;
4.219;-2.331696;1.4;;
4.24;-2.380037;1.4;;
4.242;-2.380538;1.4;;
4.263;-2.410584;1.4;;
4.264;-2.410836;1.4;;
4.265;-2.410915;1.4;;
4.284;-2.478493;1.4;;
4.285;-2.479122;1.4;;
4.286;-2.479305;1.4;;
4.309;-2.527726;1.4;;
4.31;-2.528249;1.4;;
4.311;-2.528249;1.4;;
4.311;-2.528249;1.4;;
4.331;-2.577228;1.4;;
4.332;-2.577228;1.4;;
4.332;-2.577228;1.4;;
4.333;-2.577228;1.4;;
4.353;-2.62649;1.4;;
4.354;-2.627;1.4;;
4.355;-2.627098;1.4;;
4.356;-2.627098;1.4;;
4.379;-2.675469;1.4;;
4.4;-2.724333;1.4;;
4.4197191;;;0.43780606726212;0.199025957897757
4.483;-2.914131;1.4;;
4.532;-3.017583;1.4;;
4.533;-3.018304;1.4;;
4.534;-3.01947;1.4;;
4.535;-3.019643;1.4;;
4.535;-3.019673;1.4;;
4.536;-3.019695;1.4;;
4.537;-3.019698;1.4;;
4.539;-3.007786;1.4;;
4.54;-3.003825;1.4;;
4.542;-3.000753;1.4;;
4.543;-3.000244;1.4;;
4.557;-2.978999;1.4;;
4.558;-2.978006;1.4;;
4.595;-2.888565;1.4;;
4.596;-2.887156;1.4;;
4.6;-2.879358;1.4;;
4.601;-2.878983;1.4;;
4.604;-2.864239;1.4;;
4.606;-2.859006;1.4;;
4.609;-2.852993;1.4;;
4.61;-2.852993;1.4;;
4.623;-2.830956;1.4;;
4.625;-2.829893;1.4;;
4.627;-2.829474;1.4;;
4.63;-2.810543;1.4;;
4.631;-2.805044;1.4;;
