linearCube1Timestamp;linearCube1XPos;linearCube1YPos;linearCube1newCorr;linearCube1smoothCorr
0;;;0;0
0.4316445;;;0;0
0.738458;;;0;0
1.0402584;;;0;0
1.3415572;;;0;0
1.6423548;;;0;0
1.9441549;;;0;0
2.2459553;;;0;0
2.318;2.866342;-0.7;;
2.318;2.866342;-0.7;;
2.336;2.785064;-0.7;;
2.337;2.78419;-0.7;;
2.359;2.733199;-0.7;;
2.361;2.732829;-0.7;;
2.362;2.732618;-0.7;;
2.374;2.705996;-0.7;;
2.381;2.668724;-0.7;;
2.382;2.667654;-0.7;;
2.383;2.667479;-0.7;;
2.384;2.667425;-0.7;;
2.384;2.66742;-0.7;;
2.404;2.624706;-0.7;;
2.405;2.624271;-0.7;;
2.406;2.624202;-0.7;;
2.426;2.57231;-0.7;;
2.427;2.571778;-0.7;;
2.448;2.519381;-0.7;;
2.449;2.518867;-0.7;;
2.45;2.51878;-0.7;;
2.471;2.492638;-0.7;;
2.473;2.492167;-0.7;;
2.474;2.492051;-0.7;;
2.474;2.492031;-0.7;;
2.494;2.410845;-0.7;;
2.495;2.410001;-0.7;;
2.496;2.40987;-0.7;;
2.498;2.409849;-0.7;;
2.498;2.409847;-0.7;;
2.517;2.355583;-0.7;;
2.518;2.354987;-0.7;;
2.539;2.303967;-0.7;;
2.54;2.303481;-0.7;;
2.5477554;;;-0.142991569157174;-0.0476638563857247
2.539;2.303967;-0.7;;
2.54;2.303481;-0.7;;
2.561;2.250375;-0.7;;
2.562;2.249853;-0.7;;
2.583;2.197683;-0.7;;
2.584;2.197166;-0.7;;
2.605;2.143628;-0.7;;
2.606;2.143157;-0.7;;
2.627;2.116676;-0.7;;
2.649;2.03717;-0.7;;
2.65;2.036421;-0.7;;
2.651;2.036299;-0.7;;
2.673;1.983424;-0.7;;
2.695;1.929798;-0.7;;
2.696;1.929318;-0.7;;
2.697;1.929185;-0.7;;
2.697;1.929185;-0.7;;
2.716;1.875332;-0.7;;
2.717;1.87474;-0.7;;
2.718;1.874653;-0.7;;
2.719;1.874642;-0.7;;
2.72;1.874639;-0.7;;
2.74;1.824466;-0.7;;
2.741;1.823362;-0.7;;
2.742;1.822736;-0.7;;
2.762;1.768543;-0.7;;
2.763;1.768072;-0.7;;
2.764;1.767928;-0.7;;
2.764;1.767913;-0.7;;
2.765;1.767866;-0.7;;
2.784;1.741761;-0.7;;
2.785;1.74151;-0.7;;
2.785;1.741475;-0.7;;
2.786;1.741428;-0.7;;
2.805;1.661512;-0.7;;
2.806;1.660468;-0.7;;
2.807;1.660468;-0.7;;
2.827;1.607779;-0.7;;
2.828;1.607291;-0.7;;
2.829;1.607168;-0.7;;
2.829;1.607148;-0.7;;
2.83;1.607131;-0.7;;
2.8490545;;;-0.444822411796786;-0.19593799365132
2.827;1.607779;-0.7;;
2.828;1.607291;-0.7;;
2.829;1.607168;-0.7;;
2.829;1.607148;-0.7;;
2.83;1.607131;-0.7;;
2.859;1.555092;-0.7;;
2.86;1.55416;-0.7;;
2.861;1.553842;-0.7;;
2.871;1.527524;-0.7;;
2.872;1.526986;-0.7;;
2.873;1.526903;-0.7;;
2.874;1.487347;-0.7;;
2.875;1.481233;-0.7;;
2.894;1.447205;-0.7;;
2.895;1.446832;-0.7;;
2.917;1.393677;-0.7;;
2.918;1.393084;-0.7;;
2.919;1.393084;-0.7;;
2.919;1.393084;-0.7;;
2.92;1.393084;-0.7;;
2.939;1.366667;-0.7;;
2.94;1.366386;-0.7;;
2.941;1.366319;-0.7;;
2.942;1.366319;-0.7;;
2.942;1.366319;-0.7;;
2.961;1.285937;-0.7;;
2.962;1.285937;-0.7;;
2.963;1.285937;-0.7;;
2.984;1.232952;-0.7;;
2.984;1.232699;-0.7;;
2.985;1.232309;-0.7;;
2.986;1.232309;-0.7;;
2.986;1.232309;-0.7;;
3.007;1.178505;-0.7;;
3.008;1.178505;-0.7;;
3.029;1.125064;-0.7;;
3.03;1.124575;-0.7;;
3.031;1.124457;-0.7;;
3.032;1.124428;-0.7;;
3.032;1.124424;-0.7;;
3.051;1.071997;-0.7;;
3.051;1.071595;-0.7;;
3.052;1.071347;-0.7;;
3.053;1.071311;-0.7;;
3.073;1.016726;-0.7;;
3.073;1.016302;-0.7;;
3.074;1.016077;-0.7;;
3.075;1.016046;-0.7;;
3.095;0.9917633;-0.7;;
3.095;0.9915826;-0.7;;
3.096;0.9912091;-0.7;;
3.118;0.9113294;-0.7;;
3.119;0.9105991;-0.7;;
3.12;0.9104779;-0.7;;
3.121;0.9104386;-0.7;;
3.1393247;;;0.492387852033768;-0.0238565322300483
3.14;0.8574874;-0.7;;
3.142;0.8574187;-0.7;;
3.143;0.8569673;-0.7;;
3.144;0.8568315;-0.7;;
3.144;0.8568165;-0.7;;
3.163;0.7982092;-0.7;;
3.164;0.7982092;-0.7;;
3.165;0.7982092;-0.7;;
3.165;0.7982092;-0.7;;
3.166;0.7982092;-0.7;;
3.185;0.7495516;-0.7;;
3.186;0.7495516;-0.7;;
3.187;0.7495516;-0.7;;
3.208;0.6972924;-0.7;;
3.209;0.6963418;-0.7;;
3.21;0.6955553;-0.7;;
3.232;0.6424688;-0.7;;
3.233;0.6419678;-0.7;;
3.256;0.6157738;-0.7;;
3.257;0.5922598;-0.7;;
3.258;0.5886623;-0.7;;
3.279;0.5356297;-0.7;;
3.279;0.5352236;-0.7;;
3.28;0.5350429;-0.7;;
3.281;0.5349952;-0.7;;
3.309;0.4806797;-0.7;;
3.31;0.4806797;-0.7;;
3.311;0.4539154;-0.7;;
3.321;0.4205695;-0.7;;
3.322;0.4198974;-0.7;;
3.323;0.4197384;-0.7;;
3.324;0.4197384;-0.7;;
3.343;0.3740366;-0.7;;
3.344;0.373547;-0.7;;
3.345;0.3734371;-0.7;;
3.367;0.3197084;-0.7;;
3.368;0.3197084;-0.7;;
3.369;0.3197084;-0.7;;
3.37;0.3197084;-0.7;;
3.39;0.266954;-0.7;;
3.391;0.2664539;-0.7;;
3.391;0.2663707;-0.7;;
3.392;0.2662845;-0.7;;
3.392;0.2662845;-0.7;;
3.412;0.2119304;-0.7;;
3.412;0.2119304;-0.7;;
3.432;0.1603413;-0.7;;
3.433;0.1598503;-0.7;;
3.434;0.1597386;-0.7;;
3.435;0.1597059;-0.7;;
3.435;0.1597059;-0.7;;
3.4411243;;;0.472905342725448;0.0943698034513137
3.432;0.1603413;-0.7;;
3.433;0.1598503;-0.7;;
3.434;0.1597386;-0.7;;
3.435;0.1597059;-0.7;;
3.435;0.1597059;-0.7;;
3.454;0.1068315;-0.7;;
3.476;0.05287108;-0.7;;
3.477;0.05238184;-0.7;;
3.477;0.05229929;-0.7;;
3.478;0.05226175;-0.7;;
3.479;0.05225667;-0.7;;
3.499;0.0006695427;-0.7;;
3.5;-0.0001510764;-0.7;;
3.501;-0.0009438859;-0.7;;
3.522;-0.05489798;-0.7;;
3.523;-0.05535933;-0.7;;
3.524;-0.05549693;-0.7;;
3.524;-0.05555511;-0.7;;
3.525;-0.05555511;-0.7;;
3.544;-0.1113166;-0.7;;
3.588;-0.1641563;-0.7;;
3.589;-0.1644063;-0.7;;
3.59;-0.1644436;-0.7;;
3.61;-0.2621512;-0.7;;
3.611;-0.263075;-0.7;;
3.612;-0.2632907;-0.7;;
3.613;-0.2778753;-0.7;;
3.613;-0.2803828;-0.7;;
3.633;-0.3246986;-0.7;;
3.634;-0.3251603;-0.7;;
3.635;-0.3252254;-0.7;;
3.656;-0.3782885;-0.7;;
3.657;-0.3787788;-0.7;;
3.657;-0.378862;-0.7;;
