Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject;objectSize
17.1850958;4.9065189;8;8;True;0.7555813;45;4.339334;2.372829;6.89126;0;1;1;0.6;300;900;0.08
21.4505168;9.1719399;0;0;True;0.619984;45;3.930441;2.522236;6.891256;0;1;1;0.6;300;900;0.08
25.9885578;13.7099809;6;6;True;0.9919133;45;3.49913;2.533112;6.89126;0;1;1;0.6;300;900;0.08
32.4792995;20.2007226;6;6;True;0.817262;45;2.997051;2.408676;6.891258;0;1;1;0.6;300;900;0.08
47.2466512;6.8672465;7;7;True;0.7890131;45;3.006292;2.394697;6.89126;0;1;1;0.6;300;900;0.08
53.1092751;12.7298704;5;5;True;0.8175362;30;3.052082;2.925724;5.730579;0;1;1;0.6;300;900;0.08
60.2132901;19.8338854;9;9;True;0.7148155;45;2.991817;2.446417;6.891258;0;1;1;0.6;300;900;0.08
65.3524485;24.9730438;4;4;True;0.8344871;30;2.829868;2.577444;5.730579;0;1;1;0.6;300;900;0.08
81.7315946;8.882591;5;5;True;0.9055228;30;2.867687;2.460705;5.730576;0;1;1;0.6;300;900;0.08
87.0828911;14.2338875;2;2;True;0.680568;30;2.82103;2.384636;5.730576;0;1;1;0.6;300;900;0.08
96.4709257;23.6219221;2;2;True;0.7276015;30;2.904137;2.804401;5.730579;0;1;1;0.6;300;900;0.08
103.9900955;31.1410919;2;1;False;0.6054068;30;3.15321;2.776188;5.730579;0.961441;-0.9946978;0.999638;0.6;300;900;0.08
127.1511009;15.4068778;1;0;False;0.770887;45;4.374886;2.461876;6.891258;15.47086;-0.5797965;0.9999654;0.6;300;900;0.08
136.0299904;24.2857673;7;7;True;0.6881575;45;3.210619;2.476639;6.891256;0;1;1;0.6;300;900;0.08
