xCubeCube2Timestamp;xCubeCube2XPos;xCubeCube2YPos;xCubeCube2newCorr;xCubeCube2smoothCorr
0;;;0;0
63626317332.7559;;;0;0
63626317333.2142;;;0;0
63626317333.6719;;;0;0
63626317334.1301;;;0;0
63626317334.5878;;;0;0
63626317335.046;;;0;0
63626317335.5038;;;0;0
63626317335.962;;;0;0
63626317336.4197;;;0;0
63626317336.8779;;;0;0
63626317337.3361;;;0;0
63626317337.7934;;;0;0
63626317338.2516;;;0;0
63626317338.7098;;;0;0
63626317339.168;;;0;0
63626317339.6257;;;0;0
63626317340.084;;;0;0
63626317340.5417;;;0;0
63626317340.9999;;;0;0
63626317341.4576;;;0;0
63626317341.9153;;;0;0
63626317342.3736;;;0;0
63626317342.8313;;;0;0
63626317343.2785;;;0;0
63626317343.7362;;;0;0
63626317344.1939;;;0;0
63626317344.6521;;;0;0
63626317345.1099;;;0;0
63626317345.5681;;;0;0
63626317346.0263;;;0;0
63626317346.484;;;0;0
63626317346.9422;;;0;0
63626317347.4;;;0;0
63626317347.8582;;;0;0
63626317348.3109;;;0;0
63626317348.7626;;;0;0
63626317349.2208;;;0;0
63626317349.679;;;0;0
63626317350.1363;;;0;0
63626317350.594;;;0;0
63626317351.0522;;;0;0
63626317351.5099;;;0;0
63626317351.9686;;;0;0
63626317352.4269;;;0;0
63626317352.8846;;;0;0
63626317353.3428;;;0;0
63626317353.8005;;;0;0
63626317354.2582;;;0;0
63626317354.7165;;;0;0
63626317355.1747;;;0;0
63626317355.6324;;;0;0
