circCubeCube1Timestamp;circCubeCube1XPos;circCubeCube1YPos;circCubeCube1newCorr;circCubeCube1smoothCorr
0;;;0;0
0.6071173;;;0;0
1.0648368;;;0;0
1.5230581;;;0;0
1.9857909;;;0;0
2.4389988;;;0;0
2.8972196;;;0;0
3.3549394;;;0;0
3.8131605;;;0;0
3.874;-1.464438;-0.3246883;;
3.875;-1.464438;-0.3246883;;
3.897;-1.470843;-0.294297;;
3.918;-1.474747;-0.2740704;;
3.919;-1.474782;-0.2738905;;
3.94;-1.479282;-0.2484097;;
3.94;-1.479336;-0.2481061;;
3.942;-1.479383;-0.2478391;;
3.962;-1.483444;-0.2222272;;
3.963;-1.483483;-0.2219799;;
3.984;-1.486915;-0.1975877;;
4.007;-1.490156;-0.1714277;;
4.009;-1.490346;-0.1698918;;
4.01;-1.490371;-0.1696924;;
4.011;-1.490371;-0.1696924;;
4.03;-1.493073;-0.1439579;;
4.032;-1.4931;-0.1437007;;
4.053;-1.495391;-0.1174642;;
4.054;-1.495413;-0.1172116;;
4.075;-1.49719;-0.0916927;;
4.077;-1.497226;-0.0911745;;
4.097;-1.49858;-0.06517789;;
4.098;-1.498593;-0.06493916;;
4.12;-1.499512;-0.03813652;;
4.121;-1.499523;-0.03783429;;
4.142;-1.499946;-0.01235737;;
4.143;-1.499951;-0.01210602;;
4.164;-1.499933;0.01389447;;
4.166;-1.499933;0.014163;;
4.186;-1.499463;0.03991102;;
4.188;-1.499453;0.04047777;;
4.208;-1.498518;0.06659134;;
4.209;-1.498509;0.06685175;;
4.23;-1.497134;0.09258999;;
4.252;-1.495255;0.1192172;;
4.253;-1.495255;0.1192172;;
4.271381;;;0.229338390812831;0.114669195406416
4.299;-1.490174;0.1713689;;
4.301;-1.49015;0.1716157;;
4.301;-1.490148;0.171633;;
4.322;-1.486856;0.1981182;;
4.323;-1.486826;0.1983594;;
4.344;-1.483212;0.2237745;;
4.345;-1.483178;0.2240093;;
4.367;-1.479098;0.2495207;;
4.375;-1.479053;0.249804;;
4.389;-1.473493;0.2807121;;
4.39;-1.473408;0.2811862;;
4.412;-1.469528;0.3007891;;
4.414;-1.46941;0.3013848;;
4.44;-1.460999;0.3398064;;
4.442;-1.460935;0.3400966;;
4.462;-1.454866;0.3651697;;
4.464;-1.454732;0.3657217;;
4.484;-1.44826;0.3905478;;
4.486;-1.448121;0.3910784;;
4.507;-1.441156;0.415995;;
4.508;-1.441043;0.4164023;;
4.53;-1.43368;0.4410727;;
4.531;-1.433549;0.441512;;
4.532;-1.433509;0.4416459;;
4.552;-1.425568;0.4666335;;
4.575;-1.417396;0.4908851;;
4.576;-1.417167;0.4915624;;
4.597;-1.408453;0.5159872;;
4.598;-1.408303;0.5164085;;
4.599;-1.408255;0.5165434;;
4.6;-1.408245;0.5165704;;
4.601;-1.408243;0.5165771;;
4.62;-1.398957;0.5412193;;
4.621;-1.398957;0.5412193;;
4.622;-1.398957;0.5412193;;
4.641;-1.389548;0.5649233;;
4.643;-1.389356;0.5654074;;
4.644;-1.389324;0.5654898;;
4.644;-1.389315;0.5655101;;
4.645;-1.389305;0.5655372;;
4.666;-1.37912;0.5899393;;
4.667;-1.37912;0.5899393;;
4.668;-1.37912;0.5899393;;
4.669;-1.37912;0.5899393;;
4.688;-1.36848;0.6142179;;
4.689;-1.36848;0.6142179;;
4.69;-1.36848;0.6142179;;
4.711;-1.357703;0.6376799;;
4.712;-1.357604;0.6378955;;
4.712;-1.357587;0.6379324;;
4.713;-1.357576;0.6379554;;
4.714;-1.357574;0.6379609;;
4.7291006;;;0.866141797170675;0.547740093991753
4.712;-1.357604;0.6378955;;
4.712;-1.357587;0.6379324;;
4.713;-1.357576;0.6379554;;
4.714;-1.357574;0.6379609;;
4.732;-1.346319;0.6613739;;
4.735;-1.346222;0.6615769;;
4.735;-1.346218;0.6615853;;
4.76;-1.332974;0.6878815;;
4.761;-1.332974;0.6878815;;
4.762;-1.330402;0.6928243;;
4.763;-1.329257;0.695026;;
4.764;-1.32834;0.6967866;;
4.779;-1.321983;0.7087741;;
4.779;-1.321983;0.7087741;;
4.78;-1.321983;0.7087741;;
4.781;-1.321983;0.7087741;;
4.801;-1.309518;0.7315484;;
4.802;-1.309518;0.7315484;;
4.803;-1.309518;0.7315484;;
4.804;-1.309518;0.7315484;;
4.823;-1.296451;0.7544639;;
4.824;-1.296451;0.7544639;;
4.825;-1.296451;0.7544639;;
4.826;-1.296451;0.7544639;;
4.845;-1.283076;0.776986;;
4.846;-1.282946;0.7772053;;
4.847;-1.28291;0.7772656;;
4.847;-1.282896;0.7772884;;
