circCubeCube1Timestamp;circCubeCube1XPos;circCubeCube1YPos;circCubeCube1newCorr;circCubeCube1smoothCorr
3.68;-1.453425;-0.3708859;;
3.7;-1.458238;-0.3514711;;
3.701;-1.458305;-0.3511999;;
3.702;-1.458348;-0.3510254;;
3.702;-1.458356;-0.3509953;;
3.723;-1.464174;-0.3258513;;
3.724;-1.464252;-0.3255118;;
3.732;-1.464308;-0.3252714;;
3.733;-1.464311;-0.325259;;
3.745;-1.469899;-0.2989672;;
3.746;-1.469995;-0.2985156;;
3.747;-1.470012;-0.2984388;;
3.748;-1.470012;-0.2984388;;
3.748;-1.470012;-0.2984388;;
3.768;-1.47472;-0.2742149;;
3.769;-1.474767;-0.2739708;;
3.77;-1.474775;-0.2739305;;
3.791;-1.479265;-0.2485281;;
3.792;-1.479304;-0.2483104;;
3.793;-1.479315;-0.2482457;;
3.793;-1.479316;-0.248238;;
3.813;-1.483449;-0.2221942;;
3.814;-1.483491;-0.221928;;
3.815;-1.483499;-0.2218805;;
3.816;-1.4835;-0.2218731;;
3.816;-1.4835;-0.2218703;;
3.836;-1.487147;-0.1959432;;
3.837;-1.487147;-0.1959432;;
3.837;-1.487147;-0.1959432;;
3.857;-1.490297;-0.1703158;;
3.858;-1.490329;-0.1700511;;
3.859;-1.490334;-0.1700117;;
3.86;-1.490335;-0.1700021;;
3.86;-1.490336;-0.1700004;;
3.879;-1.493067;-0.14402;;
3.88;-1.493097;-0.1437364;;
3.881;-1.493102;-0.1436915;;
3.902;-1.495368;-0.1177558;;
3.903;-1.495389;-0.1175129;;
3.904;-1.495394;-0.1174596;;
3.905;-1.495395;-0.1174479;;
3.925;-1.497208;-0.09143735;;
3.926;-1.497227;-0.09116545;;
3.927;-1.497229;-0.09112831;;
3.927;-1.49723;-0.09112203;;
3.929;-1.49723;-0.09111859;;
3.947;-1.498587;-0.06510144;;
3.948;-1.498587;-0.06510144;;
3.949;-1.498587;-0.06510144;;
3.95;-1.498587;-0.06510144;;
3.95;-1.498587;-0.06510144;;
3.97;-1.49949;-0.03898621;;
3.971;-1.4995;-0.03872172;;
3.972;-1.499502;-0.03865996;;
3.992;-1.499949;-0.01235091;;
3.993;-1.499949;-0.01235091;;
3.994;-1.499949;-0.01235091;;
3.994;-1.499949;-0.01235091;;
3.995;-1.499949;-0.01235091;;
4.015;-1.499935;0.01334178;;
4.016;-1.499935;0.01376363;;
4.036;-1.499469;0.03968316;;
4.037;-1.49946;0.04022457;;
4.038;-1.499458;0.04031497;;
4.039;-1.499458;0.04032855;;
4.04;-1.499458;0.04033306;;
4.059;-1.498521;0.06659339;;
4.06;-1.498521;0.06659339;;
4.061;-1.498521;0.06659339;;
4.081;-1.497152;0.09234437;;
4.082;-1.497139;0.09259652;;
4.082;-1.497136;0.09263988;;
4.083;-1.497135;0.09266472;;
4.084;-1.497135;0.09266825;;
4.1016716;;;0.851226670111856;0.0530840796340276
4.081;-1.497152;0.09234437;;
4.082;-1.497139;0.09259652;;
4.082;-1.497136;0.09263988;;
4.083;-1.497135;0.09266472;;
4.084;-1.497135;0.09266825;;
4.103;-1.495294;0.1186863;;
4.104;-1.495293;0.1187036;;
4.105;-1.495292;0.1187191;;
4.125;-1.492525;0.1495266;;
4.127;-1.492499;0.149819;;
4.128;-1.492494;0.1498693;;
4.128;-1.492492;0.1498919;;
4.148;-1.490199;0.1711724;;
4.149;-1.49018;0.1713549;;
4.15;-1.490174;0.1714125;;
4.151;-1.490172;0.1714305;;
4.17;-1.487031;0.1967764;;
4.172;-1.486967;0.1972936;;
4.172;-1.48696;0.1973519;;
4.173;-1.48695;0.1974333;;
4.194;-1.483262;0.2234611;;
4.195;-1.483262;0.2234611;;
4.195;-1.483262;0.2234611;;
4.196;-1.483262;0.2234611;;
4.196;-1.483262;0.2234611;;
4.216;-1.477603;0.2582453;;
4.217;-1.477603;0.2582453;;
4.218;-1.477603;0.2582453;;
4.238;-1.474604;0.2748363;;
4.239;-1.474564;0.2750565;;
4.24;-1.474545;0.2751631;;
4.241;-1.474527;0.2752624;;
4.261;-1.469464;0.3011073;;
4.262;-1.469415;0.3013594;;
4.263;-1.4694;0.3014339;;
4.264;-1.4694;0.3014339;;
4.264;-1.4694;0.3014339;;
4.284;-1.463792;0.3275861;;
4.285;-1.463792;0.3275861;;
4.285;-1.463792;0.3275861;;
4.286;-1.463792;0.3275861;;
4.286;-1.463792;0.3275861;;
4.306;-1.458058;0.3522215;;
4.307;-1.457986;0.3525305;;
4.308;-1.457986;0.3525305;;
4.328;-1.451481;0.3784204;;
4.329;-1.451481;0.3784204;;
4.329;-1.451481;0.3784204;;
4.35;-1.444906;0.40277;;
4.351;-1.444801;0.4031591;;
4.351;-1.444787;0.4032105;;
4.353;-1.444682;0.4035987;;
4.373;-1.437313;0.4290944;;
4.374;-1.437245;0.4293286;;
4.374;-1.437219;0.4294194;;
4.375;-1.437219;0.4294194;;
4.376;-1.437219;0.4294194;;
4.395;-1.429714;0.453771;;
4.396;-1.429633;0.4540341;;
4.397;-1.429621;0.4540745;;
4.417;-1.421557;0.4787137;;
4.418;-1.42148;0.4789491;;
4.418;-1.421467;0.4789889;;
4.42;-1.421455;0.4790263;;
4.42;-1.421455;0.4790263;;
4.44;-1.412877;0.5037547;;
4.441;-1.412794;0.5039946;;
4.441;-1.41278;0.5040359;;
4.442;-1.412769;0.5040675;;
4.443;-1.412769;0.5040675;;
4.462;-1.403776;0.5285953;;
4.463;-1.403776;0.5285953;;
4.484;-1.394277;0.5531581;;
4.485;-1.394187;0.5533904;;
4.486;-1.394163;0.5534521;;
4.486;-1.394163;0.5534521;;
4.487;-1.394163;0.5534521;;
4.506;-1.384281;0.5777254;;
4.507;-1.384281;0.5777254;;
4.508;-1.384281;0.5777254;;
4.528;-1.374164;0.6013852;;
4.529;-1.374075;0.6015947;;
4.529;-1.374067;0.601613;;
4.53;-1.374041;0.6016741;;
4.5478604;;;-0.734192750295275;-0.20490346677371
4.53;-1.374041;0.6016741;;
4.55;-1.363533;0.62511;;
4.551;-1.363343;0.6255324;;
4.552;-1.363274;0.625687;;
4.553;-1.363274;0.625687;;
4.571;-1.350432;0.6529332;;
4.573;-1.350277;0.6532603;;
4.574;-1.350261;0.6532961;;
4.575;-1.350256;0.6533057;;
4.594;-1.340473;0.6731455;;
4.595;-1.340367;0.6733604;;
4.596;-1.340346;0.673404;;
4.597;-1.340346;0.673404;;
4.617;-1.329006;0.6954944;;
4.618;-1.3288;0.6958941;;
4.619;-1.328485;0.6965094;;
4.62;-1.328438;0.6965998;;
4.639;-1.316092;0.7196482;;
4.64;-1.315957;0.7199003;;
4.641;-1.315936;0.7199396;;
4.642;-1.315933;0.7199453;;
4.661;-1.303513;0.7421842;;
4.662;-1.303286;0.7425909;;
4.663;-1.303203;0.7427396;;
4.664;-1.30319;0.742762;;
4.684;-1.290283;0.7649537;;
4.692;-1.289974;0.7654836;;
4.694;-1.289959;0.7655103;;
4.695;-1.285856;0.7723539;;
4.708;-1.275738;0.788976;;
4.709;-1.275575;0.7892438;;
4.71;-1.275536;0.7893084;;
4.711;-1.275536;0.7893084;;
4.711;-1.275536;0.7893084;;
4.731;-1.262418;0.8101198;;
4.732;-1.262299;0.8103077;;
4.732;-1.262285;0.8103303;;
4.752;-1.248204;0.8318478;;
4.753;-1.247949;0.8322377;;
4.754;-1.247858;0.8323767;;
4.755;-1.247858;0.8323767;;
4.756;-1.247858;0.8323767;;
4.774;-1.233133;0.8540335;;
4.775;-1.232982;0.8542557;;
4.776;-1.232944;0.8543122;;
4.798;-1.217894;0.8756341;;
4.799;-1.217894;0.8756341;;
4.8;-1.217894;0.8756341;;
4.801;-1.217894;0.8756341;;
4.819;-1.202081;0.897213;;
4.821;-1.201891;0.8974726;;
4.821;-1.201876;0.897493;;
4.822;-1.201867;0.8975056;;
4.842;-1.186794;0.9173361;;
4.843;-1.186532;0.9176795;;
4.844;-1.186443;0.917797;;
4.844;-1.186428;0.9178171;;
4.864;-1.170251;0.9383519;;
4.865;-1.17009;0.9385563;;
4.865;-1.170063;0.9385908;;
4.866;-1.170051;0.9386059;;
4.867;-1.170048;0.9386098;;
4.886;-1.153487;0.958889;;
4.887;-1.153487;0.958889;;
4.887;-1.153487;0.958889;;
4.908;-1.136685;0.978744;;
4.911;-1.136503;0.9789591;;
4.911;-1.136498;0.9789641;;
4.912;-1.136489;0.9789752;;
4.931;-1.11954;0.9983048;;
4.932;-1.119261;0.9986238;;
4.933;-1.119102;0.9988047;;
4.934;-1.119102;0.9988047;;
4.934;-1.119102;0.9988047;;
4.953;-1.101625;1.018044;;
4.954;-1.101436;1.018252;;
4.955;-1.101407;1.018284;;
4.976;-1.083594;1.037215;;
4.977;-1.083419;1.037401;;
4.978;-1.083384;1.037438;;
4.979;-1.083384;1.037438;;
4.979;-1.083384;1.037438;;
4.9950519;;;-0.311939141035621;-0.0649684070730135
4.976;-1.083594;1.037215;;
4.977;-1.083419;1.037401;;
4.978;-1.083384;1.037438;;
4.979;-1.083384;1.037438;;
4.979;-1.083384;1.037438;;
4.999;-1.065259;1.056037;;
5;-1.065071;1.05623;;
5.001;-1.065041;1.056261;;
5.022;-1.043223;1.077811;;
5.023;-1.043006;1.078024;;
5.024;-1.042967;1.078063;;
5.025;-1.042967;1.078063;;
5.043;-1.027514;1.092798;;
5.044;-1.027335;1.092969;;
5.045;-1.027304;1.092999;;
5.046;-1.027304;1.092999;;
5.066;-1.00822;1.11062;;
5.066;-1.008062;1.110765;;
5.067;-1.007782;1.111024;;
5.068;-1.007744;1.111058;;
5.089;-0.9889355;1.127823;;
5.09;-0.9886506;1.128076;;
5.091;-0.9882636;1.128421;;
5.092;-0.9882636;1.128421;;
5.092;-0.9882636;1.128421;;
5.111;-0.9684163;1.1455;;
5.112;-0.9684163;1.1455;;
5.112;-0.9684163;1.1455;;
5.132;-0.9483232;1.162185;;
5.133;-0.9481369;1.16234;;
5.134;-0.948086;1.162382;;
5.134;-0.9480783;1.162389;;
5.153;-0.9277633;1.178663;;
5.154;-0.9275433;1.178839;;
5.155;-0.9274983;1.178875;;
5.156;-0.9274983;1.178875;;
5.175;-0.9069435;1.194757;;
5.176;-0.9067357;1.194918;;
5.176;-0.9067004;1.194945;;
5.177;-0.9066744;1.194965;;
5.197;-0.8860378;1.210342;;
5.198;-0.885837;1.210492;;
5.199;-0.8857772;1.210536;;
5.2;-0.8857772;1.210536;;
5.219;-0.8644387;1.225862;;
5.22;-0.8642049;1.22603;;
5.221;-0.8641722;1.226053;;
5.222;-0.8641651;1.226058;;
5.241;-0.8429579;1.240731;;
5.242;-0.8427413;1.240881;;
5.243;-0.8426847;1.24092;;
5.244;-0.8426847;1.24092;;
5.263;-0.8213333;1.255147;;
5.264;-0.8209971;1.255371;;
5.265;-0.8208209;1.255489;;
5.266;-0.8207917;1.255508;;
5.286;-0.7989156;1.269537;;
5.286;-0.7988492;1.26958;;
5.287;-0.7986355;1.269717;;
5.288;-0.7986355;1.269717;;
5.307;-0.7767348;1.283225;;
5.308;-0.7763186;1.283481;;
5.31;-0.7761881;1.283562;;
5.31;-0.7761809;1.283566;;
5.329;-0.7651119;1.290193;;
5.33;-0.7580699;1.294328;;
5.331;-0.7544058;1.29648;;
5.332;-0.7538413;1.296811;;
5.352;-0.7420754;1.303579;;
5.353;-0.7344496;1.307878;;
5.354;-0.7315933;1.309488;;
5.354;-0.7311125;1.309759;;
5.374;-0.708827;1.32194;;
5.376;-0.7080132;1.322384;;
5.379;-0.7076243;1.322597;;
5.38;-0.7075557;1.322634;;
5.399;-0.6843186;1.334803;;
5.4;-0.6840642;1.334936;;
5.401;-0.6840283;1.334955;;
5.402;-0.6840203;1.334959;;
5.423;-0.6613414;1.346333;;
5.423;-0.6611885;1.346409;;
5.424;-0.6607919;1.346608;;
5.425;-0.6607919;1.346608;;
5.4417422;;;-0.013793714738197;-0.353308535356365
5.153;-0.9277633;1.178663;;
5.154;-0.9275433;1.178839;;
5.155;-0.9274983;1.178875;;
5.156;-0.9274983;1.178875;;
5.175;-0.9069435;1.194757;;
5.176;-0.9067357;1.194918;;
5.176;-0.9067004;1.194945;;
5.177;-0.9066744;1.194965;;
5.197;-0.8860378;1.210342;;
5.198;-0.885837;1.210492;;
5.199;-0.8857772;1.210536;;
5.2;-0.8857772;1.210536;;
5.219;-0.8644387;1.225862;;
5.22;-0.8642049;1.22603;;
5.221;-0.8641722;1.226053;;
5.222;-0.8641651;1.226058;;
5.241;-0.8429579;1.240731;;
5.242;-0.8427413;1.240881;;
5.243;-0.8426847;1.24092;;
5.244;-0.8426847;1.24092;;
5.263;-0.8213333;1.255147;;
5.264;-0.8209971;1.255371;;
5.265;-0.8208209;1.255489;;
5.266;-0.8207917;1.255508;;
5.286;-0.7989156;1.269537;;
5.286;-0.7988492;1.26958;;
5.287;-0.7986355;1.269717;;
5.288;-0.7986355;1.269717;;
5.307;-0.7767348;1.283225;;
5.308;-0.7763186;1.283481;;
5.31;-0.7761881;1.283562;;
5.31;-0.7761809;1.283566;;
5.329;-0.7651119;1.290193;;
5.33;-0.7580699;1.294328;;
5.331;-0.7544058;1.29648;;
5.332;-0.7538413;1.296811;;
5.352;-0.7420754;1.303579;;
5.353;-0.7344496;1.307878;;
5.354;-0.7315933;1.309488;;
5.354;-0.7311125;1.309759;;
5.374;-0.708827;1.32194;;
5.376;-0.7080132;1.322384;;
5.379;-0.7076243;1.322597;;
5.38;-0.7075557;1.322634;;
5.399;-0.6843186;1.334803;;
5.4;-0.6840642;1.334936;;
5.401;-0.6840283;1.334955;;
5.402;-0.6840203;1.334959;;
5.423;-0.6613414;1.346333;;
5.423;-0.6611885;1.346409;;
5.424;-0.6607919;1.346608;;
5.425;-0.6607919;1.346608;;
5.444;-0.6374391;1.357815;;
5.444;-0.6372339;1.357914;;
5.446;-0.6371456;1.357956;;
5.447;-0.6371358;1.357961;;
5.466;-0.6103967;1.370184;;
5.467;-0.6101124;1.370314;;
5.468;-0.6100451;1.370345;;
5.468;-0.6100451;1.370345;;
5.487;-0.5891764;1.379444;;
5.488;-0.588982;1.379528;;
5.489;-0.5889257;1.379553;;
5.489;-0.5889183;1.379556;;
5.509;-0.5651887;1.389441;;
5.51;-0.5648112;1.389598;;
5.511;-0.5646425;1.389668;;
5.512;-0.5646163;1.389679;;
5.532;-0.5403631;1.399285;;
5.533;-0.5401389;1.399374;;
5.534;-0.5400818;1.399397;;
5.534;-0.5400723;1.3994;;
5.554;-0.5157905;1.408528;;
5.555;-0.515557;1.408616;;
5.555;-0.5155171;1.408631;;
5.556;-0.5154887;1.408642;;
5.576;-0.4907674;1.417441;;
5.577;-0.4905103;1.417532;;
5.599;-0.4659032;1.425807;;
5.599;-0.4658346;1.42583;;
5.6;-0.4656539;1.425891;;
5.601;-0.4656267;1.4259;;
5.888934;;;-0.102102093368503;-0.142611649714107
6.219;0.2491349;1.479095;;
6.219;0.2494251;1.479117;;
6.262;0.3018829;1.469308;;
6.284;0.3263905;1.464057;;
6.305;0.3519396;1.458126;;
6.306;0.3521918;1.458067;;
6.327;0.3775272;1.451711;;
6.327;0.3777053;1.451666;;
6.3356241;;;-0.9320857313107;-0.3493271798058
