xCubeCube2Timestamp;xCubeCube2XPos;xCubeCube2YPos;xCubeCube2newCorr;xCubeCube2smoothCorr
0;;;0;0
0.3474219;;;0;0
0.8046332;;;0;0
1.2628481;;;0;0
1.7205614;;;0;0
2.179278;;;0;0
2.291;1.249146;0;;
2.291;1.261999;0;;
2.292;1.270333;0;;
2.293;1.271907;0;;
2.294;1.271907;0;;
2.295;1.271907;0;;
2.295;1.271907;0;;
2.297;1.271907;0;;
2.297;1.271907;0;;
2.297;1.271907;0;;
2.298;1.271907;0;;
2.299;1.271907;0;;
2.3;1.271907;0;;
2.309;1.294639;0;;
2.309;1.295024;0;;
2.31;1.295282;0;;
2.331;1.3391;0;;
2.331;1.3391;0;;
2.332;1.3391;0;;
2.332;1.3391;0;;
2.333;1.3391;0;;
2.352;1.382646;0;;
2.352;1.383026;0;;
2.353;1.383193;0;;
2.373;1.428808;0;;
2.374;1.429268;0;;
2.375;1.429344;0;;
2.375;1.429379;0;;
2.394;1.472375;0;;
2.396;1.473252;0;;
2.396;1.47335;0;;
2.416;1.517275;0;;
2.417;1.518381;0;;
2.418;1.518381;0;;
2.418;1.518381;0;;
2.419;1.518381;0;;
2.438;1.56283;0;;
2.438;1.563425;0;;
2.442;1.563425;0;;
2.444;1.563425;0;;
2.456;1.599184;0;;
2.46;1.60816;0;;
2.461;1.608558;0;;
2.462;1.608655;0;;
2.481;1.651996;0;;
2.482;1.652469;0;;
2.483;1.652538;0;;
2.503;1.696155;0;;
2.504;1.69691;0;;
2.505;1.697169;0;;
2.505;1.697213;0;;
2.506;1.697241;0;;
2.526;1.741907;0;;
2.526;1.741907;0;;
2.527;1.741907;0;;
2.548;1.785574;0;;
2.549;1.785931;0;;
2.549;1.786107;0;;
2.55;1.786107;0;;
2.551;1.786107;0;;
2.57;1.830887;0;;
2.571;1.830887;0;;
2.572;1.830887;0;;
2.572;1.830887;0;;
2.593;1.875721;0;;
2.594;1.875721;0;;
2.595;1.875721;0;;
2.615;1.919817;0;;
2.616;1.920218;0;;
2.617;1.920326;0;;
2.617;1.920343;0;;
2.618;1.920365;0;;
2.6374934;;;0.26443934783863;0.0881464492795435
2.639;1.965156;0;;
2.64;1.964646;0;;
2.64;1.964901;0;;
2.66;2.011082;0;;
2.661;2.011528;0;;
2.662;2.011621;0;;
2.663;2.011659;0;;
2.664;2.011664;0;;
2.682;2.054606;0;;
2.684;2.055053;0;;
2.685;2.05513;0;;
2.685;2.055166;0;;
2.705;2.099161;0;;
2.706;2.099586;0;;
2.706;2.099658;0;;
2.726;2.143894;0;;
2.727;2.144357;0;;
2.728;2.144424;0;;
2.729;2.144433;0;;
2.73;2.144436;0;;
2.75;2.189186;0;;
2.75;2.189186;0;;
2.751;2.189186;0;;
2.752;2.189186;0;;
2.772;2.233848;0;;
2.772;2.233848;0;;
2.773;2.233848;0;;
2.774;2.233848;0;;
2.794;2.277874;0;;
2.795;2.278281;0;;
2.796;2.278393;0;;
2.796;2.278435;0;;
2.816;2.333874;0;;
2.817;2.333874;0;;
2.817;2.333874;0;;
2.838;2.366757;0;;
2.84;2.367919;0;;
2.841;2.367919;0;;
2.841;2.367919;0;;
2.841;2.367919;0;;
2.86;2.390534;0;;
2.862;2.405971;0;;
2.862;2.407936;0;;
2.883;2.455734;0;;
2.883;2.456327;0;;
2.885;2.457324;0;;
2.885;2.457404;0;;
2.904;2.480085;0;;
2.905;2.498505;0;;
2.906;2.501681;0;;
2.907;2.501681;0;;
2.926;2.524272;0;;
2.926;2.524283;0;;
2.927;2.52452;0;;
2.947;2.568467;0;;
2.947;2.568582;0;;
2.948;2.569031;0;;
2.948;2.569031;0;;
2.949;2.569031;0;;
2.968;2.613346;0;;
2.969;2.61376;0;;
2.969;2.613927;0;;
2.989;2.65841;0;;
2.99;2.65841;0;;
2.99;2.65841;0;;
2.991;2.65841;0;;
3.011;2.703349;0;;
3.012;2.703824;0;;
3.013;2.703896;0;;
3.033;2.747763;0;;
3.034;2.748175;0;;
3.034;2.748245;0;;
