Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
circCubeCube1;0;0;0;450;900;0.45;Pearson;BothEyes
xCubeCube2;0;0;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;0;0;0;450;900;0.45;Pearson;BothEyes
circCubeCube1;0.4597249;0;0;450;900;0.45;Pearson;BothEyes
xCubeCube2;0.4597249;0;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;0.4597249;0;0;450;900;0.45;Pearson;BothEyes
circCubeCube1;0.917947;0;0;450;900;0.45;Pearson;BothEyes
xCubeCube2;0.917947;0;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;0.917947;0;0;450;900;0.45;Pearson;BothEyes
circCubeCube1;1.3751765;0;0;450;900;0.45;Pearson;BothEyes
xCubeCube2;1.3751765;0;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;1.3751765;0;0;450;900;0.45;Pearson;BothEyes
circCubeCube1;1.8333973;0;0;450;900;0.45;Pearson;BothEyes
xCubeCube2;1.8333973;0;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;1.8333973;0;0;450;900;0.45;Pearson;BothEyes
circCubeCube1;2.2911171;-0.877739830711294;0.846537848770424;450;900;0.45;Pearson;BothEyes
xCubeCube2;2.2911171;0.877303207098703;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;2.2911171;0;-0.869713459635728;450;900;0.45;Pearson;BothEyes
circCubeCube1;2.7498392;-0.870897858960875;0.931307372391854;450;900;0.45;Pearson;BothEyes
xCubeCube2;2.7498392;0.867029976081186;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;2.7498392;0;-0.93774623882683;450;900;0.45;Pearson;BothEyes
circCubeCube1;3.2075593;-0.860863662987193;0.940403440843069;450;900;0.45;Pearson;BothEyes
xCubeCube2;3.2075593;0.879501943793974;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;3.2075593;0;-0.927011366941712;450;900;0.45;Pearson;BothEyes
circCubeCube1;3.65448;-0.871625821378841;-0.591862818896582;450;900;0.45;Pearson;BothEyes
xCubeCube2;3.65448;0.10601925752726;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;3.65448;0;0.603475605147635;450;900;0.45;Pearson;BothEyes
circCubeCube1;4.1016716;0.94655356541963;0.755899774804082;450;900;0.45;Pearson;BothEyes
xCubeCube2;4.1016716;0.995068165245027;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;4.1016716;0;-0.755650241197208;450;900;0.45;Pearson;BothEyes
circCubeCube1;4.5478604;-0.978851425698038;-0.489534074892513;450;900;0.45;Pearson;BothEyes
xCubeCube2;4.5478604;0.998479084497618;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;4.5478604;0;0.494518155913792;450;900;0.45;Pearson;BothEyes
circCubeCube1;4.9950519;-0.997448394481223;0.37357011240998;450;900;0.45;Pearson;BothEyes
xCubeCube2;4.9950519;0.998556775711266;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;4.9950519;0;0.397905303502864;450;900;0.45;Pearson;BothEyes
circCubeCube1;5.4417422;-0.998342451154677;0.970755021678283;450;900;0.45;Pearson;BothEyes
xCubeCube2;5.4417422;0.998798929807348;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;5.4417422;0;0.97455951617216;450;900;0.45;Pearson;BothEyes
circCubeCube1;5.888934;-0.935206692831042;0.731002506094036;450;900;0.45;Pearson;BothEyes
xCubeCube2;5.888934;0.939090737243156;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;5.888934;0;0.75494209413641;450;900;0.45;Pearson;BothEyes
circCubeCube1;6.3356241;-0.930991320192211;-0.93318014242919;450;900;0.45;Pearson;BothEyes
xCubeCube2;6.3356241;0.930719803651244;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;6.3356241;0;0.940752756102677;450;900;0.45;Pearson;BothEyes
