xCubeCube2Timestamp;xCubeCube2XPos;xCubeCube2YPos;xCubeCube2newCorr;xCubeCube2smoothCorr
4.541;1.169015;0;;
4.542;1.168668;0;;
4.564;1.124776;0;;
4.586;1.079974;0;;
4.587;1.07924;0;;
4.653;0.9461142;0;;
4.654;0.9452823;0;;
4.675;0.9006731;0;;
4.7827438;;;-0.48187175389906;-0.170212453010725
4.653;0.9461142;0;;
4.654;0.9452823;0;;
4.675;0.9006731;0;;
4.789;0.6776216;0;;
4.79;0.6772907;0;;
4.81;0.6329318;0;;
4.811;0.6324828;0;;
4.833;0.5879687;0;;
4.834;0.5875465;0;;
4.855;0.5432773;0;;
4.856;0.5428447;0;;
4.877;0.4988528;0;;
4.899;0.4539394;0;;
4.901;0.4534348;0;;
4.901;0.4534348;0;;
4.921;0.4094032;0;;
4.944;0.3660267;0;;
4.946;0.364604;0;;
4.947;0.364604;0;;
4.966;0.3201453;0;;
4.967;0.3196892;0;;
4.989;0.2763177;0;;
4.991;0.2750443;0;;
5.011;0.2308447;0;;
5.012;0.2302936;0;;
5.013;0.2302936;0;;
5.034;0.1861184;0;;
5.056;0.1414327;0;;
5.057;0.1410493;0;;
5.058;0.1409166;0;;
5.2299353;;;-0.46312087492894;-0.388313165949264
5.573;-0.8871572;0;;
5.594;-0.9316301;0;;
5.616;-0.9764326;0;;
5.617;-0.9764326;0;;
5.618;-0.9764326;0;;
5.639;-1.02092;0;;
5.641;-1.02092;0;;
5.664;-1.066027;0;;
5.667;-1.088356;0;;
5.686;-1.110614;0;;
5.6881569;;;-0.433063825450194;-0.459352151426065
5.686;-1.110614;0;;
5.688;-1.132764;0;;
5.71;-1.155289;0;;
5.711;-1.177525;0;;
5.736;-1.222041;0;;
5.738;-1.222041;0;;
5.76;-1.266648;0;;
5.761;-1.266648;0;;
5.762;-1.266648;0;;
5.782;-1.310901;0;;
5.783;-1.311354;0;;
5.784;-1.311425;0;;
5.784;-1.311452;0;;
5.785;-1.311452;0;;
5.786;-1.311452;0;;
