xCubeCube2Timestamp;xCubeCube2XPos;xCubeCube2YPos;xCubeCube2newCorr;xCubeCube2smoothCorr
0;;;0;0
0.6071173;;;0;0
1.0648368;;;0;0
1.5230581;;;0;0
1.9857909;;;0;0
2.4389988;;;0;0
2.8972196;;;0;0
3.3549394;;;0;0
3.8131605;;;0;0
3.874;2.328339;0;;
3.875;2.328339;0;;
3.897;2.275611;0;;
3.918;2.240639;0;;
3.919;2.240328;0;;
3.94;2.1964;0;;
3.94;2.195877;0;;
3.942;2.195416;0;;
3.962;2.151393;0;;
3.963;2.150968;0;;
3.984;2.10915;0;;
4.007;2.064399;0;;
4.009;2.061771;0;;
4.01;2.06143;0;;
4.011;2.06143;0;;
4.03;2.017501;0;;
4.032;2.017062;0;;
4.053;1.972352;0;;
4.054;1.971921;0;;
4.075;1.928493;0;;
4.077;1.927612;0;;
4.097;1.883418;0;;
4.098;1.883012;0;;
4.12;1.837483;0;;
4.121;1.83697;0;;
4.142;1.793712;0;;
4.143;1.793285;0;;
4.164;1.749145;0;;
4.166;1.748689;0;;
4.186;1.70497;0;;
4.188;1.704008;0;;
4.208;1.659647;0;;
4.209;1.659205;0;;
4.23;1.615447;0;;
4.252;1.57013;0;;
4.253;1.57013;0;;
4.271381;;;-0.0201319829822461;-0.0100659914911231
4.299;1.481171;0;;
4.301;1.48075;0;;
4.301;1.48072;0;;
4.322;1.435411;0;;
4.323;1.434998;0;;
4.344;1.391418;0;;
4.345;1.391015;0;;
4.367;1.347155;0;;
4.375;1.346668;0;;
4.389;1.293353;0;;
4.39;1.292535;0;;
4.412;1.25861;0;;
4.414;1.25758;0;;
4.44;1.190806;0;;
4.442;1.190302;0;;
4.462;1.146507;0;;
4.464;1.145543;0;;
4.484;1.101987;0;;
4.486;1.101056;0;;
4.507;1.057134;0;;
4.508;1.056416;0;;
4.53;1.012709;0;;
4.531;1.011931;0;;
4.532;1.011693;0;;
4.552;0.9671818;0;;
4.575;0.9237355;0;;
4.576;0.9225221;0;;
4.597;0.8784969;0;;
4.598;0.8777375;0;;
4.599;0.8774943;0;;
4.6;0.8774457;0;;
4.601;0.8774336;0;;
4.62;0.8327277;0;;
4.621;0.8327277;0;;
4.622;0.8327277;0;;
4.641;0.7894318;0;;
4.643;0.7885476;0;;
4.644;0.788397;0;;
4.644;0.7883599;0;;
4.645;0.7883105;0;;
4.666;0.7434202;0;;
4.667;0.7434202;0;;
4.668;0.7434202;0;;
4.669;0.7434202;0;;
4.688;0.6984184;0;;
4.689;0.6984184;0;;
4.69;0.6984184;0;;
4.711;0.6545866;0;;
4.712;0.6541839;0;;
4.712;0.6541149;0;;
4.713;0.6540718;0;;
4.714;0.6540616;0;;
4.7291006;;;-0.402498038235696;-0.211315010608971
4.712;0.6541839;0;;
4.712;0.6541149;0;;
4.713;0.6540718;0;;
4.714;0.6540616;0;;
4.732;0.6099603;0;;
4.735;0.609578;0;;
4.735;0.6095621;0;;
4.76;0.5595772;0;;
4.761;0.5595772;0;;
4.762;0.5501183;0;;
4.763;0.545905;0;;
4.764;0.5425356;0;;
4.779;0.5195003;0;;
4.779;0.5195003;0;;
4.78;0.5195003;0;;
4.781;0.5195003;0;;
4.801;0.4754244;0;;
4.802;0.4754244;0;;
4.803;0.4754244;0;;
4.804;0.4754244;0;;
4.823;0.4306408;0;;
4.824;0.4306408;0;;
4.825;0.4306408;0;;
4.826;0.4306408;0;;
4.845;0.3861717;0;;
4.846;0.3857387;0;;
4.847;0.3856196;0;;
4.847;0.3855747;0;;
4.867;0.3414155;0;;
4.868;0.3414155;0;;
4.868;0.3414155;0;;
4.869;0.3414155;0;;
4.889;0.2968215;0;;
4.89;0.2968215;0;;
4.89;0.2968215;0;;
4.91;0.2530881;0;;
4.911;0.2523412;0;;
4.912;0.2520505;0;;
4.913;0.2520086;0;;
4.933;0.2084375;0;;
4.934;0.2076828;0;;
4.935;0.2074249;0;;
4.935;0.2073807;0;;
4.937;0.207353;0;;
4.956;0.1624861;0;;
4.957;0.1624861;0;;
4.958;0.1624861;0;;
4.978;0.1186461;0;;
4.979;0.1182056;0;;
4.98;0.1181324;0;;
4.98;0.1181298;0;;
4.981;0.1181035;0;;
5.001;0.0738882;0;;
5.002;0.0734401;0;;
5.003;0.07336739;0;;
5.004;0.0733454;0;;
5.023;0.02896366;0;;
5.024;0.02853562;0;;
5.025;0.02841443;0;;
5.046;-0.01582446;0;;
5.047;-0.0162187;0;;
5.047;-0.01628137;0;;
5.048;-0.01633964;0;;
5.048;-0.0163605;0;;
5.068;-0.06073631;0;;
5.068;-0.06073631;0;;
