Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;corrThreshold;w;corrAverageWindow;corrFrequency
67.9204494;2.1040422;3;4;False;0.6047944;45;5.382219;4.829557;3.157057;1.854528;0.9993288;-0.9975871;0.6;300;900;0.3
77.1701437;8.4545994;1;5;False;0.7226492;45;3.791166;3.458134;9.470116;4.780056;0.9935733;0.952755;0.6;300;900;0.3
80.711257;1.5180069;1;1;True;0.6101266;45;1.962143;1.685875;15.77889;0;1;1;0.6;300;900;0.3
84.6210561;3.0154429;3;3;True;0.705303;45;4.771841;3.297359;9.470116;0;1;1;0.6;300;900;0.3
87.0765245;1.8072607;1;1;True;0.6961386;45;3.907387;3.699371;15.77889;0;1;1;0.6;300;900;0.3
96.9531795;2.7252957;3;3;True;0.6751207;45;2.538891;1.722601;15.77889;0;1;1;0.6;300;900;0.3
102.2014064;4.5333438;1;1;True;0.8470233;45;1.800449;1.587866;9.470114;0;1;1;0.6;300;900;0.3
108.3566434;4.8357385;4;1;False;0.6959562;45;4.074078;4.290472;15.77889;14.44027;0.9725276;-0.9998359;0.6;300;900;0.3
111.3377467;2.1208704;1;1;True;0.7009329;45;5.467524;4.487202;3.157057;0;1;1;0.6;300;900;0.3
113.1035341;0.9038811;2;3;False;0.6314349;45;1.691584;2.368128;15.77889;9.018745;0.9986387;-0.9939612;0.6;300;900;0.3
115.6389115;1.5073454;1;1;True;0.9195305;45;4.308689;3.663185;15.77889;0;1;1;0.6;300;900;0.3
117.1045637;0.9068889;2;3;False;0.6093392;45;1.650867;1.543882;3.157057;1.74032;0.9987549;-0.9943601;0.6;300;900;0.3
120.1063436;1.2162041;2;3;False;0.6766328;45;3.804861;3.389019;3.157053;1.52866;0.9979983;-0.9728394;0.6;300;900;0.3
123.2548768;1.8178031;2;2;True;0.7997465;45;6.678394;4.580904;9.470116;0;1;1;0.6;300;900;0.3
128.0488677;1.519001;4;5;False;0.7220761;45;5.634583;4.853237;15.77889;0.6723938;-0.9940807;0.9985436;0.6;300;900;0.3
132.2034398;2.4113601;2;2;True;0.6048526;45;7.380919;4.797527;15.77889;0;1;1;0.6;300;900;0.3
136.9875777;2.1135832;3;4;False;0.89836;45;5.202574;5.710129;9.470112;5.582367;0.998397;-0.9780747;0.6;300;900;0.3
139.2179535;1.2061773;4;1;False;0.862792;45;4.240023;3.373947;9.470114;7.234224;0.9885003;-0.9998935;0.6;300;900;0.3
145.7633021;5.7291982;4;3;False;0.7341247;45;1.642427;1.437122;3.157061;1.816942;0.9981867;-0.9894571;0.6;300;900;0.3
160.1724988;13.5714894;4;1;False;0.7753616;45;3.760313;3.363817;3.157057;1.875147;-0.9867611;-0.9997117;0.6;300;900;0.3
163.8356486;3.0254693;3;3;True;0.606788;45;6.683535;4.752068;9.470116;0;1;1;0.6;300;900;0.3
166.4827261;1.5065733;1;1;True;0.6551098;45;1.81699;1.574863;9.470112;0;1;1;0.6;300;900;0.3
175.2084848;4.5259877;3;3;True;0.6066672;45;3.871208;3.134327;3.157057;0;1;1;0.6;300;900;0.3
178.3774693;2.1090639;1;1;True;0.7340577;45;1.651257;1.589619;9.470116;0;1;1;0.6;300;900;0.3
196.8539698;17.1901114;1;3;False;0.7215441;45;1.662853;1.549511;3.157053;1.009672;-0.9981992;-0.9993277;0.6;300;900;0.3
200.1591664;2.7126458;1;1;True;0.6612374;45;5.382288;4.513697;3.157053;0;1;1;0.6;300;900;0.3
202.6532362;0.9063872;4;5;False;0.6534883;45;5.270195;5.094822;15.77889;4.445187;0.8734648;0.9930661;0.6;300;900;0.3
