Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;counterThreshold;corrThreshold;w;corrAverageWindow;corrFrequency
74.4304431;5.3547395;4;4;True;0.8176635;30;8.833392;8.029204;18.20031;0;1;1;20;0.5;300;900;0.08
79.9761907;10.9004871;2;2;True;0.8718466;30;9.720142;8.638882;18.20031;0;1;1;20;0.5;300;900;0.08
85.9104705;16.8347669;2;2;True;0.9246005;30;9.613729;8.930725;18.20031;0;1;1;20;0.5;300;900;0.08
90.9538819;21.8781783;1;1;True;0.8096165;30;9.355665;8.564902;18.20032;0;1;1;20;0.5;300;900;0.08
111.6529323;8.6119085;5;5;True;0.8162917;30;9.070738;8.377222;18.20032;0;1;1;20;0.5;300;900;0.08
119.3006448;16.259621;6;6;True;0.6280336;45;9.310079;8.631658;17.66765;0;1;1;19;0.5;300;900;0.08
122.8686327;19.8276089;7;7;True;0.9585417;45;9.557976;8.529409;17.66766;0;1;1;18;0.5;300;900;0.08
127.7255487;24.6845249;5;5;True;0.9858093;30;9.551139;8.917044;18.20031;0;1;1;18;0.5;300;900;0.08
137.0367692;4.1264465;1;1;True;0.8669435;30;9.925514;8.522146;18.20031;0;1;1;17;0.5;300;900;0.08
141.2955674;8.3852447;7;7;True;0.9778234;45;9.50271;8.591023;17.66765;0;1;1;17;0.5;300;900;0.08
146.8227383;13.9124156;3;3;True;0.6982453;30;9.184568;8.702038;18.20032;0;1;1;17;0.5;300;900;0.08
151.1286614;18.2183387;3;3;True;0.9511046;30;10.01033;8.113686;18.20031;0;1;1;17;0.5;300;900;0.08
159.2015767;5.6384574;2;2;True;0.6094612;30;9.931196;8.759113;18.20032;0;1;1;16;0.5;300;900;0.08
162.8450104;9.2818911;2;2;True;0.9223751;30;9.948369;8.474798;18.20031;0;1;1;16;0.5;300;900;0.08
166.8080233;13.244904;4;4;True;0.981971;30;9.952118;8.464899;18.20032;0;1;1;16;0.5;300;900;0.08
169.4445175;15.8813982;0;0;True;0.922902;45;9.473062;8.617731;17.66765;0;1;1;16;0.5;300;900;0.08
180.5383495;7.2496233;2;2;True;0.5891188;30;9.070076;8.578182;18.20031;0;1;1;15;0.5;300;900;0.08
184.1785138;10.8897876;5;5;True;0.8480844;30;8.89548;8.147878;18.20032;0;1;1;15;0.5;300;900;0.08
188.667422;15.3786958;3;3;True;0.9890265;30;9.966448;8.41832;18.20031;0;1;1;15;0.5;300;900;0.08
192.0087862;18.72006;1;1;True;0.8193734;30;9.652678;8.935227;18.20031;0;1;1;15;0.5;300;900;0.08
202.2934961;5.3351628;8;8;True;0.6837817;45;9.5546;8.128098;17.66766;0;1;1;14;0.5;300;900;0.08
205.8163419;8.8580086;2;2;True;0.8222541;30;9.584192;8.925197;18.20032;0;1;1;14;0.5;300;900;0.08
208.3254987;11.3671654;0;2;False;0.8634833;30;10.00419;8.182496;18.20031;43.99113;0.9918283;0.9997792;14;0.5;300;900;0.08
211.8017199;14.8433866;7;7;True;0.6841505;45;9.554268;8.11123;17.66766;0;1;1;14;0.5;300;900;0.08
224.3554089;4.7430817;7;7;True;0.7771871;45;8.767673;8.267513;17.66766;0;1;1;15;0.5;300;900;0.08
228.0978373;8.4855101;4;4;True;0.9573709;30;9.680143;8.640417;18.20031;0;1;1;15;0.5;300;900;0.08
231.8382599;12.2259327;8;8;True;0.9081858;45;9.134314;8.825111;17.66766;0;1;1;15;0.5;300;900;0.08
235.7772092;16.164882;6;6;True;0.824405;45;9.532782;8.787701;17.66766;0;1;1;15;0.5;300;900;0.08
246.450036;4.4668499;5;5;True;0.7757072;30;9.038391;8.53654;18.20032;0;1;1;15;0.5;300;900;0.08
249.1524677;7.1692816;3;3;True;0.8282902;30;9.907346;8.548853;18.20031;0;1;1;14;0.5;300;900;0.08
252.8057195;10.8225334;7;7;True;0.8554829;45;9.553387;8.419895;17.66765;0;1;1;14;0.5;300;900;0.08
254.7578982;12.7747121;8;8;True;0.9455573;45;8.696716;8.132813;17.66765;0;1;1;14;0.5;300;900;0.08
262.8127738;2.934793;7;7;True;0.8556777;45;8.909227;8.368757;17.66765;0;1;1;13;0.5;300;900;0.08
265.6523063;5.7743255;8;8;True;0.8277159;45;9.559378;8.43362;17.66765;0;1;1;13;0.5;300;900;0.08
270.7558454;10.8778646;6;6;True;0.9842528;45;9.477945;8.614423;17.66766;0;1;1;13;0.5;300;900;0.08
272.4633747;12.5853939;6;6;True;0.6389753;45;8.779394;8.161674;17.66766;0;1;1;13;0.5;300;900;0.08
282.9952518;5.5245936;6;6;True;0.8784755;45;9.345138;8.932633;17.66766;0;1;1;12;0.5;300;900;0.08
286.4273564;8.9566982;8;8;True;0.7465642;45;8.662697;8.11619;17.66765;0;1;1;12;0.5;300;900;0.08
289.0307625;11.5601043;0;0;True;0.9817728;45;9.538202;8.514835;17.66766;0;1;1;12;0.5;300;900;0.08
292.9044378;15.4337796;6;6;True;0.8974614;45;9.55496;8.131013;17.66765;0;1;1;12;0.5;300;900;0.08
