circular4Timestamp;circular4XPos;circular4YPos;circular4newCorr;circular4smoothCorr
185.2646202;;;0;0
185.285;-1.228992;-0.8599879;;
185.286;-1.228992;-0.8599879;;
185.288;-1.228992;-0.8599879;;
185.289;-1.228992;-0.8599879;;
185.29;-1.228992;-0.8599879;;
185.319;-1.249745;-0.8295342;;
185.321;-1.2499;-0.8293054;;
185.322;-1.249918;-0.829279;;
185.325;-1.249922;-0.8292741;;
185.325;-1.249922;-0.8292741;;
185.326;-1.249922;-0.8292741;;
185.354;-1.271756;-0.7953854;;
185.354;-1.271756;-0.7953854;;
185.356;-1.271756;-0.7953854;;
185.357;-1.271756;-0.7953854;;
185.358;-1.271756;-0.7953854;;
185.359;-1.271756;-0.7953854;;
185.359;-1.271756;-0.7953854;;
185.36;-1.271756;-0.7953854;;
185.387;-1.291756;-0.7624735;;
185.388;-1.291756;-0.7624735;;
185.39;-1.291756;-0.7624735;;
185.391;-1.291756;-0.7624735;;
185.421;-1.311353;-0.7282445;;
185.422;-1.311479;-0.7280241;;
185.423;-1.311505;-0.7279783;;
185.425;-1.311515;-0.7279621;;
185.425;-1.311515;-0.7279614;;
185.426;-1.311517;-0.7279577;;
185.427;-1.311518;-0.7279571;;
185.427;-1.311518;-0.727957;;
185.455;-1.33;-0.6936041;;
185.456;-1.330112;-0.6933952;;
185.458;-1.330153;-0.6933187;;
185.459;-1.33016;-0.6933057;;
185.488;-1.347817;-0.6583138;;
185.523;-1.364788;-0.622377;;
185.525;-1.364788;-0.622377;;
185.528;-1.364788;-0.622377;;
185.5510284;;;-0.131377131517139;-0.0656885657585696
185.565;-1.380678;-0.5862753;;
185.566;-1.38076;-0.5860887;;
185.568;-1.380783;-0.5860357;;
185.592;-1.397298;-0.5454701;;
185.593;-1.397445;-0.5451102;;
185.626;-1.409591;-0.5128776;;
185.628;-1.409657;-0.5127029;;
185.63;-1.412818;-0.5038927;;
185.66;-1.422606;-0.4755875;;
185.662;-1.422669;-0.4754047;;
185.664;-1.425268;-0.4675155;;
185.694;-1.434705;-0.437746;;
185.695;-1.434705;-0.437746;;
185.697;-1.437369;-0.4288774;;
185.727;-1.445665;-0.4000579;;
185.796;-1.467377;-0.3109899;;
185.799;-1.467545;-0.3102977;;
185.829;-1.472664;-0.2850396;;
185.831;-1.474582;-0.2749009;;
185.8415786;;;-0.186047969620315;-0.105808367045818
185.865;-1.481588;-0.2341891;;
186.07;-1.499952;0.002468556;;
186.101;-1.499406;0.04203652;;
186.104;-1.499403;0.04225546;;
186.107;-1.499402;0.04233753;;
186.137;-1.497766;0.08168057;;
186.139;-1.497747;0.08214331;;
186.141;-1.497741;0.08228979;;
186.142;-1.497739;0.08232596;;
186.1430539;;;0.791712417903768;0.118571829191579
186.172;-1.495165;0.1201392;;
186.174;-1.4951;0.1210899;;
186.205;-1.491387;0.1604735;;
186.207;-1.491366;0.1606984;;
186.209;-1.49136;0.160767;;
186.239;-1.486681;0.1993835;;
186.248;-1.486607;0.1999948;;
186.249;-1.485101;0.2108333;;
186.25;-1.484812;0.2129145;;
186.273;-1.480864;0.2388366;;
186.274;-1.480864;0.2388366;;
186.306;-1.474035;0.2778642;;
186.307;-1.473991;0.2781191;;
186.309;-1.473985;0.2781512;;
186.311;-1.472143;0.2876887;;
186.341;-1.466264;0.3163278;;
186.342;-1.466223;0.3165259;;
186.375;-1.45746;0.3546813;;
186.376;-1.457415;0.3548776;;
186.378;-1.455204;0.3637939;;
186.379;-1.454422;0.366943;;
186.408;-1.447609;0.3929654;;
186.41;-1.447567;0.3931252;;
186.412;-1.444742;0.4033519;;
186.443;-1.4367;0.4311543;;
186.444;-1.4367;0.4311543;;
186.445102;;;-0.0168385818581474;0.114362183727042
186.443;-1.4367;0.4311543;;
186.444;-1.4367;0.4311543;;
186.447;-1.433653;0.4411465;;
186.477;-1.424967;0.4684596;;
186.478;-1.422645;0.4754263;;
186.481;-1.420993;0.4803798;;
186.51;-1.412063;0.5060364;;
186.512;-1.408955;0.5145924;;
186.515;-1.407799;0.5177754;;
186.543;-1.398252;0.5430338;;
186.546;-1.394693;0.5520825;;
186.548;-1.393626;0.5547957;;
186.578;-1.38346;0.5796828;;
186.578;-1.38341;0.5798041;;
186.58;-1.379814;0.5882847;;
186.611;-1.367809;0.6157039;;
186.612;-1.364248;0.6235257;;
186.614;-1.362762;0.6267893;;
186.645;-1.35119;0.6513625;;
186.647;-1.346364;0.6612661;;
186.649;-1.345479;0.6630813;;
186.679;-1.327529;0.6983212;;
186.68;-1.327405;0.6985663;;
186.682;-1.327386;0.6986033;;
186.713;-1.308625;0.7331362;;
186.715;-1.308493;0.7333789;;
186.716;-1.308479;0.7334049;;
186.7465604;;;0.965801350204653;0.38865680415749
186.748;-1.288788;0.7674803;;
186.75;-1.288788;0.7674803;;
186.753;-1.288788;0.7674803;;
186.782;-1.26822;0.8010018;;
186.783;-1.26808;0.8012301;;
186.784;-1.268055;0.801271;;
186.817;-1.24666;0.8341618;;
186.819;-1.246544;0.8343414;;
186.85;-1.224217;0.8667647;;
186.852;-1.224073;0.8669735;;
186.854;-1.224047;0.8670117;;
186.885;-1.201098;0.8985278;;
186.886;-1.200951;0.8987284;;
186.887;-1.200925;0.8987643;;
186.919;-1.176979;0.9298974;;
186.92;-1.17682;0.9301037;;
186.922;-1.176797;0.9301333;;
186.953;-1.152141;0.9604992;;
186.955;-1.152019;0.96065;;
186.958;-1.151962;0.960719;;
186.958;-1.151244;0.9615734;;
186.987;-1.126626;0.9902977;;
186.989;-1.126282;0.9906988;;
186.991;-1.126218;0.9907739;;
187.021;-1.099998;1.0198;;
187.023;-1.099862;1.01995;;
187.025;-1.093688;1.026551;;
187.027;-1.091105;1.029312;;
187.028;-1.090759;1.029682;;
187.0481264;;;0.992862796602765;0.68338449571326
