Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject;objectSize
21.4801208;4.8312978;4;4;True;0.9745844;30;9.28494;7.30631;18.63184;0;1;1;0.3;300;900;0.08
26.9631692;10.3143462;2;2;True;0.9462002;30;10.04182;7.631808;18.63184;0;1;1;0.3;300;900;0.08
33.7472349;17.0984119;9;9;True;0.8339791;45;9.403263;7.591055;18.5404;0;1;1;0.3;300;900;0.08
39.3300484;22.6812254;3;2;False;0.746021;30;9.981894;7.67439;18.63184;6.790169;0.9975513;0.997106;0.3;300;900;0.08
48.2411905;3.5689651;7;7;True;0.7501511;45;10.03076;7.378652;18.5404;0;1;1;0.3;300;900;0.08
52.4573801;7.7851547;0;0;True;0.7772836;45;10.02468;7.488688;18.5404;0;1;1;0.3;300;900;0.08
57.4714176;12.7991922;5;5;True;0.922579;30;9.952382;7.682732;18.63184;0;1;1;0.3;300;900;0.08
59.7910693;15.1188439;5;5;True;0.981308;30;9.196145;7.159558;18.63184;0;1;1;0.3;300;900;0.08
70.5389028;4.4645538;3;3;True;0.8453034;30;9.527025;7.679406;18.63183;0;1;1;0.3;300;900;0.08
74.182566;8.108217;3;3;True;0.7538688;30;10.09997;7.124187;18.63183;0;1;1;0.3;300;900;0.08
76.8651805;10.7908315;4;4;True;0.587445;30;10.09794;7.107089;18.63183;0;1;1;0.3;300;900;0.08
80.7509857;14.6766367;0;0;True;0.9124227;45;9.583864;7.748183;18.54041;0;1;1;0.3;300;900;0.08
91.6754583;4.2893762;1;1;True;0.6740456;30;9.906096;7.852676;18.63184;0;1;1;0.3;300;900;0.08
97.5695896;10.1835075;6;6;True;0.740933;45;10.0308;7.374797;18.5404;0;1;1;0.3;300;900;0.08
102.161267;14.7751849;4;4;True;0.7669871;30;10.1002;7.426653;18.63183;0;1;1;0.3;300;900;0.08
104.6167788;17.2306967;8;7;False;0.7841612;45;10.01305;7.556738;18.54041;9.284596;0.9993341;-0.993237;0.3;300;900;0.08
116.7424304;4.1580277;7;7;True;0.8690534;45;9.578153;7.744277;18.5404;0;1;1;0.3;300;900;0.08
122.1773441;9.5929414;4;4;True;0.7930834;30;10.01316;7.817669;18.63183;0;1;1;0.3;300;900;0.08
128.621434;16.0370313;9;9;True;0.9691123;45;9.064711;7.114418;18.54041;0;1;1;0.3;300;900;0.08
132.6070146;20.0226119;3;3;True;0.8729885;30;10.06867;7.732217;18.63184;0;1;1;0.3;300;900;0.08
142.0706207;3.0686458;1;1;True;0.7424887;30;10.10097;7.12191;18.63183;0;1;1;0.3;300;900;0.08
146.6843648;7.6823899;8;7;False;0.3610274;45;9.200746;7.209266;18.54041;0.1309557;-0.9940882;0.9993745;0.3;300;900;0.08
149.5880659;10.586091;6;6;True;0.5696203;45;9.322906;7.493443;18.5404;0;1;1;0.3;300;900;0.08
153.4217325;14.4197576;9;9;True;0.6589008;45;9.243548;7.370908;18.5404;0;1;1;0.3;300;900;0.08
162.5664851;3.3579049;6;9;False;0.5591891;45;9.815315;7.849678;18.5404;1.460445;-1;-1;0.3;300;900;0.08
167.4910528;8.2824726;2;2;True;0.9439982;30;10.10434;7.394341;18.63183;0;1;1;0.3;300;900;0.08
171.7052473;12.4966671;8;8;True;0.9429208;45;9.729581;7.826119;18.54039;0;1;1;0.3;300;900;0.08
177.9252526;18.7166724;2;2;True;0.6978372;30;9.965816;7.843658;18.63183;0;1;1;0.3;300;900;0.08
189.4307661;6.1177242;3;3;True;0.8027728;30;9.170012;7.165449;18.63183;0;1;1;0.3;300;900;0.08
193.4063157;10.0932738;0;0;True;0.932717;45;9.879375;7.851038;18.5404;0;1;1;0.3;300;900;0.08
195.8357583;12.5227164;9;9;True;0.3468141;45;10.0311;7.433764;18.54041;0;1;1;0.3;300;900;0.08
201.7303919;18.41735;4;4;True;0.7925799;30;9.212623;7.191421;18.63183;0;1;1;0.3;300;900;0.08
213.0143364;4.5465671;7;7;True;0.863049;45;9.71693;7.82108;18.5404;0;1;1;0.3;300;900;0.08
218.2251554;9.7573861;9;9;True;0.8806242;45;9.659456;7.793922;18.54041;0;1;1;0.3;300;900;0.08
221.4978347;13.0300654;6;6;True;0.6174771;45;9.275043;7.423451;18.54039;0;1;1;0.3;300;900;0.08
225.8042555;17.3364862;8;8;True;0.9057398;45;9.07764;7.099502;18.54041;0;1;1;0.3;300;900;0.08
235.0838905;2.8249921;7;7;True;0.7899822;45;9.085511;7.093201;18.5404;0;1;1;0.3;300;900;0.08
239.3712741;7.1123757;7;7;True;0.8566931;45;10.02032;7.114938;18.5404;0;1;1;0.3;300;900;0.08
244.2988427;12.0399443;9;9;True;0.8702078;45;10.02416;7.122947;18.54041;0;1;1;0.3;300;900;0.08
247.9415029;15.6826045;9;9;True;0.6749479;45;9.233032;7.264151;18.54041;0;1;1;0.3;300;900;0.08
