yCubeCube3Timestamp;yCubeCube3XPos;yCubeCube3YPos;yCubeCube3newCorr;yCubeCube3smoothCorr
0;;;0;0
0.1965228;;;0;0
0.4978231;;;0;0
0.7995508;;;0;0
1.1018541;;;0;0
1.4026528;;;0;0
1.7044549;;;0;0
2.0057556;;;0;0
2.15;-2;1.503145;;
2.154;-2;1.480623;;
2.169;-2;1.455508;;
2.17;-2;1.455508;;
2.171;-2;1.455508;;
2.19;-2;1.414921;;
2.191;-2;1.414167;;
2.212;-2;1.368671;;
2.213;-2;1.368233;;
2.214;-2;1.368129;;
2.215;-2;1.368129;;
2.234;-2;1.323112;;
2.235;-2;1.322682;;
2.235;-2;1.322506;;
2.236;-2;1.322506;;
2.256;-2;1.263813;;
2.256;-2;1.263137;;
2.257;-2;1.262336;;
2.258;-2;1.262336;;
2.278;-2;1.235087;;
2.279;-2;1.234635;;
2.28;-2;1.234462;;
2.28;-2;1.234434;;
2.3;-2;1.190189;;
2.3;-2;1.189889;;
2.301;-2;1.189629;;
2.302;-2;1.189629;;
2.3080594;;;-0.359084032635845;-0.0897710081589613
2.3;-2;1.190189;;
2.3;-2;1.189889;;
2.301;-2;1.189629;;
2.302;-2;1.189629;;
2.321;-2;1.145276;;
2.322;-2;1.144821;;
2.322;-2;1.144743;;
2.342;-2;1.100454;;
2.343;-2;1.099908;;
2.344;-2;1.099908;;
2.345;-2;1.099908;;
2.365;-2;1.078287;;
2.366;-2;1.078287;;
2.367;-2;1.078287;;
2.389;-2;1.002042;;
2.389;-2;1.001961;;
2.39;-2;1.001313;;
2.391;-2;1.001206;;
2.391;-2;1.001155;;
2.41;-2;0.9641825;;
2.411;-2;0.9641825;;
2.412;-2;0.9641825;;
2.412;-2;0.9641825;;
2.432;-2;0.9218858;;
2.433;-2;0.9218858;;
2.434;-2;0.9218858;;
2.455;-2;0.8776371;;
2.456;-2;0.8772419;;
2.456;-2;0.8771786;;
2.457;-2;0.8771212;;
2.457;-2;0.877112;;
2.458;-2;0.8771037;;
2.477;-2;0.8326917;;
2.478;-2;0.8322452;;
2.499;-2;0.7879813;;
2.499;-2;0.7876834;;
2.5;-2;0.7874483;;
2.501;-2;0.7874483;;
2.501;-2;0.7874483;;
2.521;-2;0.7436908;;
2.522;-2;0.743139;;
2.523;-2;0.743139;;
2.543;-2;0.6991251;;
2.544;-2;0.6986654;;
2.545;-2;0.6985853;;
2.546;-2;0.6985853;;
2.546;-2;0.6985853;;
2.565;-2;0.6542742;;
2.566;-2;0.6537859;;
2.567;-2;0.6537206;;
2.568;-2;0.6537074;;
2.588;-2;0.6102979;;
2.589;-2;0.6099147;;
2.6088589;;;0.496992198619521;0.0344770414959189
2.611;-2;0.5656591;;
2.612;-2;0.5652944;;
2.612;-2;0.5651462;;
2.632;-2;0.520612;;
2.633;-2;0.520612;;
2.656;-2;0.4758979;;
2.657;-2;0.4758979;;
