Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
circCubeCube1;0;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;0.1965228;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0.1965228;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0.1965228;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;0.4978231;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0.4978231;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0.4978231;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;0.7995508;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0.7995508;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0.7995508;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;1.1018541;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;1.1018541;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;1.1018541;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;1.4026528;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;1.4026528;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;1.4026528;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;1.7044549;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;1.7044549;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;1.7044549;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;2.0057556;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;2.0057556;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;2.0057556;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;2.3080594;-0.725924899320899;0.681475732355205;300;900;0.3;Pearson;BothEyes
xCubeCube2;2.3080594;0.723290961390278;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;2.3080594;0;-0.71816806527169;300;900;0.3;Pearson;BothEyes
circCubeCube1;2.6088589;-0.778666853715279;-0.996018593988735;300;900;0.3;Pearson;BothEyes
xCubeCube2;2.6088589;0.783133504706466;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;2.6088589;0;0.993984397239041;300;900;0.3;Pearson;BothEyes
circCubeCube1;2.9106617;-0.911747898105812;-0.500170397800929;300;900;0.3;Pearson;BothEyes
xCubeCube2;2.9106617;0.917234793723526;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;2.9106617;0;0.52760140035323;300;900;0.3;Pearson;BothEyes
circCubeCube1;3.2124635;0.936068501430155;-0.820245628412473;300;900;0.3;Pearson;BothEyes
xCubeCube2;3.2124635;-0.927252407536764;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;3.2124635;0;0.814965173947764;300;900;0.3;Pearson;BothEyes
circCubeCube1;3.5142656;0.479926271402569;-0.763261350594817;300;900;0.3;Pearson;BothEyes
xCubeCube2;3.5142656;0.452570642020066;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;3.5142656;0;0.765695596362551;300;900;0.3;Pearson;BothEyes
circCubeCube1;3.8160679;-0.71351895798213;0.970619947986472;300;900;0.3;Pearson;BothEyes
xCubeCube2;3.8160679;-0.599848135468264;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;3.8160679;0;-0.971654091967871;300;900;0.3;Pearson;BothEyes
circCubeCube1;4.1173684;0.959673427082878;0.969032357602293;300;900;0.3;Pearson;BothEyes
xCubeCube2;4.1173684;-0.814325549400095;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;4.1173684;0;-0.969175236927725;300;900;0.3;Pearson;BothEyes
circCubeCube1;4.4186689;-0.969029540700359;0.956923066175186;300;900;0.3;Pearson;BothEyes
xCubeCube2;4.4186689;0.949627175735426;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;4.4186689;0;-0.953946640809077;300;900;0.3;Pearson;BothEyes
circCubeCube1;4.7204714;-0.949470402862857;-0.857326261393146;300;900;0.3;Pearson;BothEyes
xCubeCube2;4.7204714;0.939548457161708;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;4.7204714;0;-0.86022983933257;300;900;0.3;Pearson;BothEyes
circCubeCube1;5.0222737;-0.600026327697448;-0.332946177194031;300;900;0.3;Pearson;BothEyes
xCubeCube2;5.0222737;0.592102866422202;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;5.0222737;0;-0.3610206701561;300;900;0.3;Pearson;BothEyes
circCubeCube1;5.3235745;0.309450826365393;0.995707034750051;300;900;0.3;Pearson;BothEyes
