timestamp;selectionTime;selectedObject;selectedObjectSizeDegX;selectedObjectSizeDegY;intendedObject;intendedObjectSizeDegX;intendedObjectSizeDegY;correct?;trajectoryResemblanceX;trajectoryResemblanceY;distanceToIntendedObjDeg;trajectoryDiameterDeg;trajectoryCenterDeg;currentPosDeg;degPerSec;trajectoryExceedsFOV;counterThreshold;correlationThreshold;correlationAverageWindow;correlationFrequency;correlationWindow
32.8879959;7.0918618;2;4.424698;4.838169;2;4.424698;4.838169;True;1;1;0;8.107149;(-30.8, -33.1);(-32.6, -36.6);69;True;15;0.6;900;0.08;300
42.1436383;6.2521371;7;4.28009;4.293291;4;4.937698;6.037189;False;0.3197248;0.9959384;3.463459;9.140453;(-34.8, -27.3);(-35.6, -32.6);38;True;15;0.6;900;0.08;300
46.778466;1.6383581;4;4.104982;6.377243;4;4.104982;6.377243;True;1;1;0;9.140453;(-34.8, -27.3);(-30.0, -27.0);38;True;15;0.6;900;0.08;300
65.1626903;15.3867521;10;2.386536;2.033707;10;2.386536;2.033707;True;1;1;0;4.787537;(-27.4, -35.1);(-25.6, -33.6);79;True;15;0.6;900;0.08;300
79.9916437;11.8299768;5;4.671192;4.553341;11;4.820614;3.936117;False;-0.999997;0.996737;11.99485;9.140453;(-34.8, -27.3);(-36.2, -32.5);38;True;15;0.6;900;0.08;300
118.5631516;35.5675018;11;5.291788;3.995111;11;5.291788;3.995111;True;1;1;0;6.501184;(-24.2, -28.1);(-22.2, -30.6);27;True;15;0.6;900;0.08;300
134.6337662;13.0685332;19;5.449755;5.894764;19;5.449755;5.894764;True;1;1;0;11.73786;(-34.1, -29.0);(-28.8, -32.4);38;True;15;0.6;900;0.08;300
145.8417501;8.214822;9;4.325865;4.247978;9;4.325865;4.247978;True;1;1;0;6.04525;(-25.7, -33.4);(-27.0, -35.8);72;True;13;0.6;900;0.08;300
161.0797857;12.237473;20;6.446894;4.464104;20;6.446894;4.464104;True;1;1;0;11.27549;(-26.0, -36.7);(-23.3, -32.2);55;True;13;0.6;900;0.08;300
189.3920399;25.3140035;16;4.106443;8.152229;16;4.106443;8.152229;True;1;1;0;3.803921;(-31.3, -24.8);(-29.3, -24.6);35;True;11;0.6;900;0.08;300
