circularCube3Timestamp;circularCube3XPos;circularCube3YPos;circularCube3newCorr;circularCube3smoothCorr
0;;;0;0
0.4075757;;;0;0
0.7123798;;;0;0
1.0141776;;;0;0
1.3154716;;;0;0
1.6172683;;;0;0
1.9185636;;;0;0
2.137;1.862649;-0.7283801;;
2.138;1.862649;-0.7283801;;
2.156;1.8497;-0.7606518;;
2.157;1.84952;-0.7611026;;
2.177;1.835962;-0.7932497;;
2.178;1.835962;-0.7932497;;
2.198;1.821436;-0.8260582;;
2.199;1.821436;-0.8260582;;
2.2;1.821436;-0.8260582;;
2.22;1.814666;-0.84082;;
2.2203591;;;-0.77494387573882;-0.258314625246273
2.177;1.835962;-0.7932497;;
2.178;1.835962;-0.7932497;;
2.198;1.821436;-0.8260582;;
2.199;1.821436;-0.8260582;;
2.2;1.821436;-0.8260582;;
2.22;1.814666;-0.84082;;
2.22;1.813685;-0.8429119;;
2.222;1.807806;-0.8554546;;
2.222;1.80752;-0.8560641;;
2.241;1.799434;-0.8729438;;
2.261;1.78386;-0.904339;;
2.262;1.783667;-0.9047282;;
2.263;1.783667;-0.9047282;;
2.303;1.750871;-0.9666702;;
2.324;1.733959;-0.9966797;;
2.369;1.697821;-1.057061;;
2.391;1.67856;-1.087399;;
2.411;1.659487;-1.116289;;
2.412;1.659487;-1.116289;;
2.474;1.609091;-1.187768;;
2.474;1.608984;-1.187921;;
2.476;1.608887;-1.188058;;
2.5221553;;;-0.473944748774843;-0.416296208171221
2.548;1.532921;-1.284583;;
2.552;1.532921;-1.284583;;
2.553;1.532921;-1.284583;;
2.554;1.532921;-1.284583;;
2.555;1.524878;-1.294096;;
2.567;1.510881;-1.310426;;
2.568;1.510309;-1.311093;;
2.569;1.510309;-1.311093;;
2.59;1.486616;-1.337898;;
2.591;1.486616;-1.337898;;
2.612;1.462916;-1.363773;;
2.613;1.462916;-1.363773;;
2.634;1.439964;-1.38797;;
2.656;1.426853;-1.401458;;
2.745;1.325351;-1.497795;;
2.765;1.298946;-1.520764;;
2.766;1.298714;-1.520966;;
2.785;1.271518;-1.543775;;
2.787;1.271518;-1.543775;;
2.806;1.244284;-1.565809;;
2.807;1.244284;-1.565809;;
2.8234506;;;0.514750744718911;-0.244712626598251
2.827;1.217236;-1.586922;;
2.828;1.216959;-1.587139;;
2.829;1.216916;-1.587172;;
2.83;1.216905;-1.58718;;
2.855;1.189043;-1.608155;;
2.857;1.188835;-1.608312;;
2.859;1.174398;-1.618885;;
2.871;1.160203;-1.629089;;
2.872;1.160203;-1.629089;;
2.958;1.04484;-1.705294;;
2.96;1.04315;-1.706411;;
2.981;1.013096;-1.724419;;
2.982;1.012797;-1.724598;;
2.983;1.012742;-1.724631;;
3.003;0.9829918;-1.741756;;
3.004;0.9826221;-1.741968;;
3.006;0.9826221;-1.741968;;
3.027;0.9531131;-1.758276;;
3.048;0.9215186;-1.775041;;
3.049;0.9207476;-1.77545;;
3.05;0.9207476;-1.77545;;
3.071;0.8898111;-1.791151;;
3.092;0.8585843;-1.806327;;
3.094;0.8582615;-1.806484;;
3.115;0.8266645;-1.821153;;
3.116;0.8260565;-1.821435;;
3.117;0.825932;-1.821493;;
3.1252474;;;0.00237281896900432;0.0143929383043574
3.117;0.825932;-1.821493;;
3.138;0.7944358;-1.835445;;
3.158;0.7631279;-1.848669;;
3.159;0.762426;-1.848966;;
3.161;0.7616987;-1.849273;;
3.181;0.73026;-1.861901;;
3.183;0.729215;-1.862321;;
3.203;0.6981105;-1.874189;;
3.205;0.6967065;-1.874725;;
3.225;0.696551;-1.874784;;
3.226;0.6965478;-1.874786;;
3.246;0.6638827;-1.886596;;
3.247;0.6635441;-1.886719;;
3.267;0.6021786;-1.907192;;
3.268;0.6021786;-1.907192;;
3.287;0.580363;-1.913942;;
3.289;0.5800816;-1.914029;;
3.309;0.5463798;-1.92392;;
3.309;0.5463798;-1.92392;;
3.336;0.512889;-1.933115;;
3.349;0.4785784;-1.94189;;
3.351;0.4780108;-1.942036;;
3.371;0.4603733;-1.946293;;
3.372;0.4441191;-1.950066;;
3.393;0.4270495;-1.953874;;
3.394;0.4119614;-1.957099;;
3.395;0.4096475;-1.957594;;
3.415;0.3927956;-1.961048;;
3.416;0.3781303;-1.963918;;
3.4270436;;;0.013477959228575;0.176867174305497
3.416;0.3781303;-1.963918;;
3.439;0.3412406;-1.97067;;
3.441;0.3408918;-1.970734;;
