circular (2)Cube2Timestamp;circular (2)Cube2XPos;circular (2)Cube2YPos;circular (2)Cube2newCorr;circular (2)Cube2smoothCorr
0;;;0;0
0.4306362;;;0;0
0.7329342;;;0;0
1.0347302;;;0;0
1.3360254;;;0;0
1.6378217;;;0;0
1.9391343;;;0;0
2.187;1.837622;0.7893951;;
2.205;1.829689;0.8076086;;
2.206;1.8296;0.8078138;;
2.207;1.829585;0.8078469;;
2.226;1.816313;0.8372531;;
2.226;1.816249;0.837396;;
2.2409308;;;0.00511090854028712;0.00170363618009571
2.247;1.801386;0.8689047;;
2.247;1.801306;0.8690729;;
2.248;1.801232;0.8692301;;
2.248;1.80122;0.8692551;;
2.267;1.785812;0.9004774;;
2.268;1.785645;0.9008161;;
2.269;1.78562;0.900867;;
2.269;1.785616;0.9008755;;
2.288;1.769818;0.9315193;;
2.289;1.769646;0.931853;;
2.29;1.769621;0.9319018;;
2.29;1.769617;0.9319102;;
2.309;1.753046;0.9627118;;
2.31;1.75288;0.9630207;;
2.311;1.752846;0.9630827;;
2.331;1.732227;0.999672;;
2.332;1.731859;1.000325;;
2.333;1.731749;1.000521;;
2.334;1.731702;1.000605;;
2.355;1.717765;1.024346;;
2.355;1.717765;1.024346;;
2.356;1.717765;1.024346;;
2.357;1.717765;1.024346;;
2.376;1.699742;1.053974;;
2.377;1.699575;1.054248;;
2.377;1.699565;1.054265;;
2.378;1.699498;1.054375;;
2.397;1.690417;1.068874;;
2.398;1.681023;1.083587;;
2.399;1.681023;1.083587;;
2.399;1.681023;1.083587;;
2.418;1.671228;1.098635;;
2.419;1.671228;1.098635;;
2.42;1.663415;1.110409;;
2.439;1.651919;1.127457;;
2.44;1.651805;1.127625;;
2.44;1.651787;1.127652;;
2.441;1.651768;1.127679;;
2.46;1.632087;1.155973;;
2.46;1.631954;1.156166;;
2.461;1.631824;1.156352;;
2.462;1.631824;1.156352;;
2.481;1.611314;1.184757;;
2.483;1.611081;1.185081;;
2.484;1.611063;1.185105;;
2.484;1.611062;1.185107;;
2.503;1.59018;1.212977;;
2.504;1.589951;1.213282;;
2.505;1.589919;1.213325;;
2.505;1.589913;1.213333;;
2.524;1.568857;1.240433;;
2.525;1.568643;1.240708;;
2.526;1.568585;1.240782;;
2.526;1.568585;1.240782;;
2.5427273;;;-0.274950859331544;-0.0899466502637523
2.545;1.547157;1.267389;;
2.546;1.546825;1.267801;;
2.547;1.546644;1.268026;;
2.567;1.517232;1.303066;;
2.575;1.516875;1.303491;;
2.579;1.516864;1.303504;;
2.58;1.512623;1.30842;;
2.589;1.497763;1.325402;;
2.59;1.497457;1.325752;;
2.591;1.497367;1.325854;;
2.592;1.497344;1.325881;;
2.66;1.430253;1.397964;;
2.661;1.429917;1.398325;;
2.662;1.429833;1.398416;;
2.663;1.429755;1.398499;;
2.664;1.429755;1.398499;;
2.664;1.429755;1.398499;;
2.666;1.418768;1.409632;;
2.667;1.41724;1.41118;;
2.668;1.41724;1.41118;;
2.668;1.41724;1.41118;;
2.669;1.41724;1.41118;;
2.67;1.41724;1.41118;;
2.67;1.41724;1.41118;;
2.682;1.405193;1.423175;;
2.682;1.405045;1.423322;;
2.683;1.404962;1.423404;;
2.683;1.404948;1.423419;;
2.703;1.380226;1.447393;;
2.704;1.379869;1.447739;;
2.705;1.379595;1.448004;;
2.706;1.379595;1.448004;;
2.724;1.354433;1.471562;;
2.725;1.354141;1.471835;;
2.726;1.354101;1.471873;;
2.746;1.32839;1.495114;;
2.746;1.32806;1.495412;;
2.747;1.32806;1.495412;;
2.748;1.32806;1.495412;;
2.766;1.301781;1.518344;;
2.767;1.301781;1.518344;;
2.768;1.301781;1.518344;;
2.769;1.301781;1.518344;;
2.788;1.28858;1.529562;;
2.789;1.288453;1.529669;;
2.79;1.288416;1.5297;;
2.79;1.288411;1.529704;;
2.809;1.254954;1.557263;;
2.81;1.254625;1.557533;;
2.811;1.249465;1.561672;;
2.83;1.234089;1.573855;;
2.83;1.233989;1.573934;;
2.831;1.233883;1.574018;;
2.831;1.233883;1.574018;;
2.8329934;;;-0.777935147106162;-0.261943774474355
2.83;1.234089;1.573855;;
2.83;1.233989;1.573934;;
2.831;1.233883;1.574018;;
2.831;1.233883;1.574018;;
2.85;1.206552;1.59506;;
2.851;1.206283;1.595267;;
2.852;1.206218;1.595317;;
2.873;1.178495;1.615901;;
2.894;1.148875;1.637092;;
2.895;1.148597;1.637291;;
2.914;1.120258;1.656806;;
2.916;1.119893;1.657057;;
2.936;1.091247;1.676057;;
2.937;1.090959;1.676247;;
2.958;1.055434;1.698828;;
2.966;1.054646;1.699329;;
2.98;1.029916;1.714427;;
3.001;1.001879;1.730961;;
3.002;1.001605;1.731122;;
3.003;1.001547;1.731157;;
3.023;0.9711375;1.748393;;
3.045;0.9559209;1.756761;;
3.047;0.9419237;1.764297;;
3.048;0.9404426;1.765094;;
3.067;0.9106045;1.780657;;
3.089;0.89336;1.789385;;
3.091;0.8792017;1.796377;;
3.092;0.8777501;1.797094;;
3.11;0.8616944;1.804849;;
3.111;0.8615162;1.804935;;
3.112;0.8461801;1.812143;;
3.113;0.8417373;1.814231;;
3.1237612;;;-0.433084844202416;-0.370214985524959
3.11;0.8616944;1.804849;;
3.111;0.8615162;1.804935;;
3.112;0.8461801;1.812143;;
3.113;0.8417373;1.814231;;
3.131;0.8298686;1.819702;;
3.131;0.8298507;1.81971;;
3.132;0.8297284;1.819767;;
3.133;0.8297082;1.819776;;
3.152;0.7984291;1.833711;;
3.153;0.7981335;1.833842;;
3.154;0.7980449;1.833882;;
3.155;0.7980185;1.833894;;
3.173;0.765864;1.847548;;
3.174;0.7655354;1.847688;;
3.174;0.7654071;1.847742;;
3.195;0.7326798;1.860962;;
3.195;0.7326798;1.860962;;
3.196;0.7326798;1.860962;;
3.197;0.7326798;1.860962;;
3.197;0.7326798;1.860962;;
3.216;0.7008518;1.873177;;
3.237;0.6683534;1.88501;;
3.239;0.6673458;1.885376;;
3.24;0.6672392;1.885415;;
3.26;0.6513705;1.890954;;
3.261;0.6509823;1.891089;;
3.263;0.6507949;1.891155;;
3.28;0.6009418;1.907572;;
3.281;0.6003776;1.907757;;
3.281;0.6002812;1.907789;;
3.282;0.6002367;1.907804;;
3.283;0.6002247;1.907808;;
3.302;0.567192;1.917888;;
3.303;0.567192;1.917888;;
3.303;0.567192;1.917888;;
3.322;0.5506129;1.922712;;
3.322;0.5505862;1.92272;;
3.323;0.550444;1.922761;;
3.324;0.5504041;1.922773;;
3.342;0.5167942;1.932073;;
3.343;0.5164678;1.932163;;
3.343;0.5163287;1.932202;;
3.363;0.4824632;1.940935;;
3.364;0.4824632;1.940935;;
3.365;0.4824632;1.940935;;
3.365;0.4824632;1.940935;;
3.366;0.4824632;1.940935;;
3.385;0.449066;1.948929;;
3.385;0.448867;1.948977;;
3.386;0.4486612;1.949026;;
3.406;0.4147957;1.956509;;
3.407;0.4144731;1.956581;;
3.407;0.4144188;1.956593;;
3.408;0.4143663;1.956604;;
3.4190398;;;0.626653521736848;-0.214829332225819
3.427;0.3970601;1.96019;;
3.428;0.3970601;1.96019;;
3.429;0.3970601;1.96019;;
3.447;0.3720846;1.965081;;
3.448;0.3464017;1.969741;;
3.449;0.3427452;1.970404;;
3.449;0.3421165;1.970518;;
3.469;0.3277418;1.972963;;
3.47;0.3143605;1.975127;;
3.471;0.3115028;1.975589;;
3.472;0.3108939;1.975688;;
3.489;0.2933701;1.978365;;
3.489;0.2932006;1.978391;;
3.49;0.2931243;1.978403;;
3.491;0.2931139;1.978405;;
3.51;0.2586536;1.9832;;
3.51;0.258604;1.983207;;
3.511;0.2581875;1.983265;;
3.53;0.2236281;1.987458;;
3.531;0.2236281;1.987458;;
3.531;0.2236281;1.987458;;
3.532;0.2236281;1.987458;;
3.551;0.1886393;1.991084;;
3.551;0.1886393;1.991084;;
3.552;0.1886393;1.991084;;
3.553;0.1886393;1.991084;;
3.572;0.1715042;1.992632;;
3.573;0.1713191;1.992649;;
3.574;0.171287;1.992652;;
3.593;0.1196379;1.99641;;
3.594;0.1190774;1.99645;;
3.595;0.1189838;1.996457;;
3.596;0.1189682;1.996458;;
3.615;0.08455266;1.998204;;
3.616;0.08407553;1.998228;;
3.617;0.08364701;1.99825;;
3.618;0.08364701;1.99825;;
3.618;0.08364701;1.99825;;
3.638;0.04874407;1.999406;;
3.638;0.04874407;1.999406;;
3.639;0.04874407;1.999406;;
3.659;0.03126591;1.999755;;
3.66;0.01745741;1.999911;;
3.661;0.01451495;1.999944;;
3.661;0.01401323;1.99995;;
3.683;-0.01865915;1.999888;;
3.685;-0.02005989;1.999886;;
3.687;-0.02152612;1.999883;;
3.706;-0.05663291;1.999194;;
3.708;-0.0570413;1.999186;;
3.709;-0.05709462;1.999185;;
3.7158229;;;0.215429200600528;-0.0922343172428005
3.706;-0.05663291;1.999194;;
3.708;-0.0570413;1.999186;;
3.709;-0.05709462;1.999185;;
3.729;-0.07335862;1.998652;;
3.73;-0.0736379;1.998642;;
3.731;-0.07391918;1.998633;;
3.732;-0.0739709;1.998631;;
3.749;-0.09128617;1.997913;;
3.75;-0.09161749;1.9979;;
3.751;-0.1301909;1.995678;;
3.752;-0.136215;1.995331;;
3.772;-0.1612361;1.993488;;
3.773;-0.1614724;1.99347;;
3.774;-0.1615333;1.993466;;
3.774;-0.1615432;1.993465;;
3.775;-0.1615524;1.993464;;
3.795;-0.1963613;1.990333;;
3.796;-0.196687;1.990304;;
3.797;-0.196766;1.990297;;
3.816;-0.2299524;1.986725;;
3.816;-0.2303635;1.986681;;
3.818;-0.2312773;1.986583;;
3.819;-0.2312773;1.986583;;
3.84;-0.2660474;1.982215;;
3.841;-0.2667301;1.982129;;
3.842;-0.2671752;1.982073;;
3.842;-0.2672514;1.982063;;
3.843;-0.2672983;1.982057;;
3.861;-0.3005819;1.977284;;
3.862;-0.3005819;1.977284;;
3.863;-0.3005819;1.977284;;
3.882;-0.3179883;1.974558;;
3.883;-0.3181467;1.974533;;
3.884;-0.3181987;1.974525;;
3.884;-0.3182004;1.974525;;
3.903;-0.3615363;1.967045;;
3.904;-0.3619424;1.966975;;
3.905;-0.3621213;1.966944;;
3.924;-0.3872539;1.96215;;
3.925;-0.3872539;1.96215;;
3.944;-0.420889;1.955208;;
3.945;-0.42121;1.955141;;
3.945;-0.4213288;1.955117;;
3.965;-0.4555822;1.94742;;
3.966;-0.4555822;1.94742;;
3.966;-0.4555822;1.94742;;
3.967;-0.4555822;1.94742;;
