circular (3)Cube1Timestamp;circular (3)Cube1XPos;circular (3)Cube1YPos;circular (3)Cube1newCorr;circular (3)Cube1smoothCorr
0;;;0;0
0.4306362;;;0;0
0.7329342;;;0;0
1.0347302;;;0;0
1.3360254;;;0;0
1.6378217;;;0;0
1.9391343;;;0;0
2.187;-1.950662;0.4414931;;
2.205;-1.95495;0.4220952;;
2.206;-1.954998;0.4218767;;
2.207;-1.955006;0.4218414;;
2.226;-1.961553;0.39025;;
2.226;-1.961585;0.3900965;;
2.2409308;;;-0.719691647343928;-0.239897215781309
2.247;-1.968081;0.3558691;;
2.247;-1.968116;0.3556864;;
2.248;-1.968148;0.3555156;;
2.248;-1.968153;0.3554884;;
2.267;-1.97404;0.3211724;;
2.268;-1.974104;0.3208001;;
2.269;-1.974113;0.3207442;;
2.269;-1.974115;0.3207348;;
2.288;-1.979346;0.286658;;
2.289;-1.979403;0.2862869;;
2.29;-1.979412;0.2862327;;
2.29;-1.979413;0.2862234;;
2.309;-1.984112;0.2515643;;
2.31;-1.984159;0.2512166;;
2.311;-1.984168;0.2511469;;
2.331;-1.988994;0.2094259;;
2.332;-1.98908;0.2086812;;
2.333;-1.989106;0.2084579;;
2.334;-1.989117;0.2083626;;
2.355;-1.991796;0.1809637;;
2.355;-1.991796;0.1809637;;
2.356;-1.991796;0.1809637;;
2.357;-1.991796;0.1809637;;
2.376;-1.99463;0.1463998;;
2.377;-1.994657;0.1460807;;
2.377;-1.994658;0.1460602;;
2.378;-1.994669;0.1459321;;
2.397;-1.995844;0.1288647;;
2.398;-1.996893;0.11144;;
2.399;-1.996893;0.11144;;
2.399;-1.996893;0.11144;;
2.418;-1.997813;0.0935086;;
2.419;-1.997813;0.0935086;;
2.42;-1.998413;0.07939068;;
2.439;-1.999133;0.0588418;;
2.44;-1.99914;0.0586386;;
2.44;-1.999141;0.05860596;;
2.441;-1.999142;0.05857324;;
2.46;-1.999851;0.0241148;;
2.46;-1.999856;0.02388047;;
2.461;-1.99986;0.02365418;;
2.462;-1.99986;0.02365418;;
2.481;-1.999964;-0.01138201;;
2.483;-1.999965;-0.0117814;;
2.484;-1.999965;-0.01181069;;
2.484;-1.999965;-0.01181394;;
2.503;-1.999452;-0.0466348;;
2.504;-1.999447;-0.0470159;;
2.505;-1.999446;-0.04706989;;
2.505;-1.999446;-0.04707917;;
2.524;-1.99834;-0.0813801;;
2.525;-1.998329;-0.08172879;;
2.526;-1.998326;-0.08182278;;
2.526;-1.998326;-0.08182278;;
2.5427273;;;-0.65861014151429;-0.459433929619406
2.545;-1.996629;-0.1159431;;
2.546;-1.996603;-0.1164719;;
2.547;-1.996588;-0.1167595;;
2.567;-1.993389;-0.1623967;;
2.575;-1.993351;-0.1629502;;
2.579;-1.993349;-0.1629665;;
2.58;-1.992807;-0.1694362;;
2.589;-1.990768;-0.19191;;
2.59;-1.990726;-0.1923723;;
2.591;-1.990713;-0.1925085;;
2.592;-1.99071;-0.1925441;;
2.66;-1.978802;-0.2902953;;
2.661;-1.978742;-0.2907848;;
2.662;-1.978727;-0.2909073;;
2.663;-1.978713;-0.2910208;;
2.664;-1.978713;-0.2910208;;
2.664;-1.978713;-0.2910208;;
2.666;-1.976369;-0.3064853;;
2.667;-1.976043;-0.308636;;
2.668;-1.976043;-0.308636;;
2.668;-1.976043;-0.308636;;
2.669;-1.976043;-0.308636;;
2.67;-1.976043;-0.308636;;
2.67;-1.976043;-0.308636;;
2.682;-1.973346;-0.325421;;
2.682;-1.973313;-0.3256271;;
2.683;-1.973295;-0.3257422;;
2.683;-1.973291;-0.325762;;
2.703;-1.967382;-0.3596888;;
2.704;-1.967297;-0.3601781;;
2.705;-1.967232;-0.3605543;;
2.706;-1.967232;-0.3605543;;
2.724;-1.960722;-0.3944034;;
2.725;-1.960646;-0.3947959;;
2.726;-1.960636;-0.3948493;;
2.746;-1.953496;-0.4287643;;
2.746;-1.953404;-0.4291999;;
2.747;-1.953404;-0.4291999;;
2.748;-1.953404;-0.4291999;;
2.766;-1.945623;-0.4631983;;
2.767;-1.945623;-0.4631983;;
2.768;-1.945623;-0.4631983;;
2.769;-1.945623;-0.4631983;;
2.788;-1.941536;-0.4800332;;
2.789;-1.941497;-0.4801951;;
2.79;-1.941486;-0.4802414;;
2.79;-1.941484;-0.4802477;;
2.809;-1.930615;-0.5222087;;
2.81;-1.930508;-0.5226201;;
2.811;-1.928766;-0.5290027;;
2.83;-1.923487;-0.5478966;;
2.83;-1.923453;-0.5480192;;
2.831;-1.923417;-0.5481495;;
2.831;-1.923417;-0.5481495;;
2.8329934;;;0.803252026144285;-0.143762440678483
2.83;-1.923487;-0.5478966;;
2.83;-1.923453;-0.5480192;;
2.831;-1.923417;-0.5481495;;
2.831;-1.923417;-0.5481495;;
2.85;-1.913674;-0.5812369;;
2.851;-1.913578;-0.5815633;;
2.852;-1.913555;-0.5816419;;
2.873;-1.903225;-0.6145896;;
2.894;-1.891718;-0.6491432;;
2.895;-1.89161;-0.6494678;;
2.914;-1.880154;-0.6819128;;
2.916;-1.880007;-0.6823307;;
2.936;-1.867998;-0.7145395;;
2.937;-1.867878;-0.7148631;;
2.958;-1.85241;-0.7540121;;
2.966;-1.852067;-0.7548807;;
2.98;-1.840934;-0.781631;;
3.001;-1.82797;-0.8114873;;
3.002;-1.827844;-0.811779;;
3.003;-1.827817;-0.8118405;;
3.023;-1.813346;-0.843659;;
3.045;-1.805954;-0.8593731;;
3.047;-1.79906;-0.8736974;;
3.048;-1.798331;-0.8752131;;
3.067;-1.783338;-0.905342;;
3.089;-1.774517;-0.922539;;
3.091;-1.767173;-0.936518;;
3.092;-1.76642;-0.9379511;;
3.11;-1.757989;-0.9536619;;
3.111;-1.757895;-0.9538362;;
3.112;-1.749725;-0.9686822;;
3.113;-1.747358;-0.9729831;;
3.1237612;;;0.42722548424643;-0.0369560696168757
3.11;-1.757989;-0.9536619;;
3.111;-1.757895;-0.9538362;;
3.112;-1.749725;-0.9686822;;
3.113;-1.747358;-0.9729831;;
3.131;-1.740972;-0.9843854;;
3.131;-1.740962;-0.9844026;;
3.132;-1.740896;-0.98452;;
3.133;-1.740885;-0.9845394;;
3.152;-1.723771;-1.014198;;
3.153;-1.723609;-1.014479;;
3.154;-1.723561;-1.014563;;
3.155;-1.723546;-1.014588;;
3.173;-1.705559;-1.044534;;
3.174;-1.705375;-1.044841;;
3.174;-1.705303;-1.04496;;
3.195;-1.686597;-1.074892;;
3.195;-1.686597;-1.074892;;
3.196;-1.686597;-1.074892;;
3.197;-1.686597;-1.074892;;
3.197;-1.686597;-1.074892;;
3.216;-1.668027;-1.103482;;
3.237;-1.64869;-1.132156;;
3.239;-1.64809;-1.133046;;
3.24;-1.648027;-1.13314;;
3.26;-1.638444;-1.146948;;
3.261;-1.63821;-1.147285;;
3.263;-1.638097;-1.147449;;
3.28;-1.607427;-1.190015;;
3.281;-1.60707;-1.190511;;
3.281;-1.607009;-1.190596;;
3.282;-1.606981;-1.190635;;
3.283;-1.606973;-1.190646;;
3.302;-1.586174;-1.218217;;
3.303;-1.586174;-1.218217;;
3.303;-1.586174;-1.218217;;
3.322;-1.575597;-1.231865;;
3.322;-1.57558;-1.231887;;
3.323;-1.575489;-1.232004;;
3.324;-1.575464;-1.232036;;
3.342;-1.553739;-1.259316;;
3.343;-1.553528;-1.259581;;
3.343;-1.553439;-1.259694;;
3.363;-1.531174;-1.286665;;
3.364;-1.531174;-1.286665;;
3.365;-1.531174;-1.286665;;
3.365;-1.531174;-1.286665;;
3.366;-1.531174;-1.286665;;
3.385;-1.508854;-1.312762;;
3.385;-1.508721;-1.312918;;
3.386;-1.508583;-1.313079;;
3.406;-1.485584;-1.339039;;
3.406;-1.485437;-1.339205;;
3.407;-1.485317;-1.339341;;
3.408;-1.485293;-1.339368;;
3.4190398;;;-0.650119314525844;-0.0195629864123548
3.427;-1.473399;-1.352441;;
3.428;-1.473399;-1.352441;;
3.429;-1.473399;-1.352441;;
3.447;-1.456069;-1.371078;;
3.448;-1.43803;-1.389944;;
3.449;-1.435461;-1.39263;;
3.449;-1.43502;-1.393092;;
3.469;-1.424827;-1.403519;;
3.47;-1.415274;-1.413135;;
3.471;-1.413233;-1.415189;;
3.472;-1.412799;-1.415626;;
3.489;-1.400195;-1.428093;;
3.489;-1.400073;-1.428213;;
3.49;-1.400018;-1.428267;;
3.491;-1.400011;-1.428275;;
3.51;-1.374951;-1.45241;;
3.51;-1.374915;-1.452444;;
3.511;-1.374612;-1.452736;;
3.53;-1.349118;-1.476442;;
3.531;-1.349118;-1.476442;;
3.531;-1.349118;-1.476442;;
3.532;-1.349118;-1.476442;;
3.551;-1.322942;-1.499941;;
3.551;-1.322942;-1.499941;;
3.552;-1.322942;-1.499941;;
3.553;-1.322942;-1.499941;;
3.572;-1.309989;-1.511266;;
3.573;-1.30985;-1.511388;;
3.574;-1.309825;-1.511409;;
3.593;-1.270249;-1.544808;;
3.594;-1.26982;-1.545171;;
3.595;-1.269755;-1.545225;;
3.596;-1.269737;-1.54524;;
3.615;-1.242919;-1.566882;;
3.616;-1.242548;-1.567182;;
3.617;-1.242214;-1.567452;;
3.618;-1.242214;-1.567452;;
3.618;-1.242214;-1.567452;;
3.638;-1.214656;-1.588902;;
3.638;-1.214656;-1.588902;;
3.639;-1.214656;-1.588902;;
3.659;-1.200725;-1.599455;;
3.66;-1.189642;-1.6077;;
3.661;-1.187281;-1.609457;;
3.661;-1.186878;-1.609756;;
3.683;-1.160409;-1.628911;;
3.685;-1.159274;-1.629732;;
3.687;-1.158087;-1.630592;;
3.706;-1.12928;-1.65067;;
3.708;-1.128945;-1.650903;;
3.709;-1.128901;-1.650934;;
3.7158229;;;-0.146245424269747;0.108528192898781
3.706;-1.12928;-1.65067;;
3.708;-1.128945;-1.650903;;
3.709;-1.128901;-1.650934;;
3.729;-1.11543;-1.660062;;
3.73;-1.115198;-1.660219;;
3.731;-1.114965;-1.660377;;
3.732;-1.114922;-1.660406;;
3.749;-1.100492;-1.670003;;
3.75;-1.100216;-1.670186;;
3.751;-1.067703;-1.691061;;
3.752;-1.062626;-1.694322;;
3.772;-1.0413;-1.707538;;
3.773;-1.041099;-1.707663;;
3.774;-1.041047;-1.707695;;
3.774;-1.041038;-1.7077;;
3.775;-1.04103;-1.707705;;
3.795;-1.011029;-1.725632;;
3.796;-1.010748;-1.7258;;
3.797;-1.01068;-1.72584;;
3.816;-0.9817324;-1.742457;;
3.816;-0.9813738;-1.742663;;
