circularCube1Timestamp;circularCube1XPos;circularCube1YPos;circularCube1newCorr;circularCube1smoothCorr
0;;;0;0
0.3754908;;;0;0
0.6757835;;;0;0
0.9775795;;;0;0
1.2788743;;;0;0
1.5806708;;;0;0
1.882467;;;0;0
2.101;-1.069709;1.689889;;
2.12;-1.034057;1.711937;;
2.14;-1.009494;1.726535;;
2.142;-1.009494;1.726535;;
2.162;-0.9793944;1.743785;;
2.162;-0.9793944;1.743785;;
2.163;-0.9793944;1.743785;;
2.164;-0.9793944;1.743785;;
2.183;-0.9635261;1.752602;;
2.183;-0.9635176;1.752607;;
2.1837625;;;0.823521404046865;0.274507134682288
2.183;-0.9635261;1.752602;;
2.183;-0.9635176;1.752607;;
2.203;-0.9333752;1.76884;;
2.204;-0.9331145;1.768981;;
2.204;-0.9330904;1.768994;;
2.205;-0.9329987;1.769043;;
2.224;-0.9016;1.78525;;
2.224;-0.9016;1.78525;;
2.232;-0.8866169;1.792736;;
2.233;-0.8862383;1.792925;;
2.244;-0.8655;1.803024;;
2.244;-0.865013;1.803262;;
2.245;-0.865013;1.803262;;
2.265;-0.8545433;1.808246;;
2.266;-0.8544443;1.808293;;
2.267;-0.8425745;1.813838;;
2.286;-0.8067997;1.830042;;
2.287;-0.8064104;1.830218;;
2.288;-0.8063529;1.830244;;
2.289;-0.8063389;1.830251;;
2.309;-0.7747626;1.843835;;
2.312;-0.7744926;1.843951;;
2.313;-0.7744445;1.843972;;
2.314;-0.7743849;1.843998;;
2.334;-0.7425942;1.857024;;
2.335;-0.7423214;1.857136;;
2.336;-0.7422544;1.857164;;
2.337;-0.7422038;1.857184;;
2.338;-0.7422038;1.857184;;
2.355;-0.7095492;1.869899;;
2.355;-0.7092355;1.870021;;
2.356;-0.7090911;1.870077;;
2.357;-0.7090716;1.870085;;
2.376;-0.67703;1.881918;;
2.376;-0.6769983;1.88193;;
2.377;-0.6765961;1.882078;;
2.396;-0.6431763;1.893759;;
2.397;-0.6431763;1.893759;;
2.398;-0.6431763;1.893759;;
2.398;-0.6431763;1.893759;;
2.417;-0.6269019;1.899208;;
2.418;-0.6267494;1.899259;;
2.418;-0.6267285;1.899266;;
2.419;-0.6266886;1.899279;;
2.438;-0.5840343;1.912826;;
2.438;-0.5840343;1.912826;;
2.439;-0.5840343;1.912826;;
2.439;-0.5840343;1.912826;;
2.458;-0.5595058;1.920144;;
2.459;-0.5595058;1.920144;;
2.459;-0.5595058;1.920144;;
2.479;-0.526324;1.929499;;
2.48;-0.5260047;1.929589;;
2.48;-0.5259501;1.929605;;
2.4850573;;;-0.943352102230854;-0.0399435660613298
2.479;-0.526324;1.929499;;
2.48;-0.5260047;1.929589;;
2.48;-0.5259501;1.929605;;
2.5;-0.4924764;1.938415;;
2.5;-0.4922303;1.93848;;
2.501;-0.4920932;1.938516;;
2.501;-0.4920696;1.938522;;
2.502;-0.4920566;1.938525;;
2.52;-0.4583636;1.946763;;
2.521;-0.4580042;1.946851;;
2.522;-0.4579259;1.94687;;
2.541;-0.4241499;1.954503;;
2.542;-0.423779;1.954587;;
2.543;-0.4237285;1.954598;;
2.543;-0.42372;1.9546;;
2.563;-0.406474;1.958258;;
2.563;-0.4064629;1.958261;;
2.564;-0.3942576;1.960736;;
2.565;-0.3902458;1.961549;;
2.583;-0.3718179;1.965133;;
2.584;-0.3715624;1.965182;;
2.584;-0.3715624;1.965182;;
2.584;-0.3715624;1.965182;;
2.604;-0.3382126;1.971192;;
2.604;-0.3380734;1.971217;;
2.625;-0.3035916;1.97682;;
2.625;-0.3034186;1.976848;;
2.626;-0.3032397;1.976877;;
2.626;-0.3032122;1.976882;;
2.627;-0.303184;1.976886;;
2.646;-0.2685705;1.981881;;
2.647;-0.2682252;1.981931;;
2.647;-0.2681072;1.981948;;
2.667;-0.2331961;1.986358;;
2.667;-0.2331961;1.986358;;
2.668;-0.2331961;1.986358;;
2.669;-0.2331961;1.986358;;
2.688;-0.1985076;1.990124;;
2.688;-0.1985076;1.990124;;
2.688;-0.1985076;1.990124;;
2.689;-0.1985076;1.990124;;
2.708;-0.1813169;1.991763;;
2.709;-0.1811387;1.99178;;
2.709;-0.1704263;1.992707;;
2.71;-0.1637226;1.993287;;
2.728;-0.1459005;1.99467;;
2.729;-0.1457085;1.994685;;
2.729;-0.1456759;1.994687;;
2.73;-0.1456577;1.994689;;
2.749;-0.1033068;1.99733;;
2.749;-0.1033068;1.99733;;
2.75;-0.1033068;1.99733;;
2.77;-0.07629646;1.998542;;
2.771;-0.07605726;1.998553;;
2.771;-0.07603602;1.998554;;
2.7873553;;;-0.982952342592242;-0.36759434692541
2.79;-0.04140304;1.999567;;
2.791;-0.04094856;1.999581;;
2.791;-0.04094856;1.999581;;
2.792;-0.04094856;1.999581;;
2.811;-0.004136682;1.999996;;
2.812;-0.004136681;1.999996;;
2.812;-0.004136681;1.999996;;
2.813;-0.004136681;1.999996;;
2.832;0.02928063;1.999786;;
2.833;0.02928063;1.999786;;
2.833;0.02928063;1.999786;;
2.834;0.02928063;1.999786;;
2.853;0.04683991;1.99945;;
2.854;0.04707429;1.999446;;
2.855;0.06429184;1.998966;;
2.855;0.06429184;1.998966;;
2.873;0.08186398;1.998323;;
2.874;0.08204859;1.998316;;
2.875;0.08210409;1.998314;;
2.875;0.08210409;1.998314;;
2.894;0.1166732;1.99659;;
2.894;0.1169518;1.996576;;
2.895;0.1170923;1.996569;;
2.914;0.1515123;1.994249;;
2.915;0.1518628;1.994225;;
2.915;0.1519223;1.994221;;
2.935;0.1862416;1.991306;;
2.935;0.1865276;1.991282;;
2.936;0.186643;1.991272;;
2.936;0.1866623;1.99127;;
2.956;0.2211951;1.987727;;
2.957;0.2214993;1.987695;;
2.957;0.2215235;1.987693;;
2.958;0.2216372;1.987681;;
2.977;0.2564539;1.98349;;
2.978;0.2564539;1.98349;;
2.978;0.2564539;1.98349;;
2.979;0.2564539;1.98349;;
2.997;0.2742975;1.981101;;
2.998;0.2742975;1.981101;;
2.999;0.2742975;1.981101;;
3;0.2866526;1.979336;;
3.019;0.3086708;1.976035;;
3.019;0.3088076;1.976015;;
3.02;0.3089248;1.975997;;
3.04;0.3426354;1.970424;;
3.041;0.3430775;1.970351;;
3.041;0.3432992;1.970314;;
3.061;0.3843552;1.962715;;
3.062;0.3847537;1.962641;;
3.062;0.3848222;1.962628;;
3.063;0.3848742;1.962619;;
3.064;0.3848742;1.962619;;
3.082;0.4118528;1.957132;;
3.083;0.4121396;1.957074;;
3.084;0.4122209;1.957057;;
3.0886505;;;-0.306687199783706;-0.744330548202267
3.061;0.3843552;1.962715;;
3.062;0.3847537;1.962641;;
3.062;0.3848222;1.962628;;
3.063;0.3848742;1.962619;;
3.064;0.3848742;1.962619;;
3.082;0.4118528;1.957132;;
3.083;0.4121396;1.957074;;
3.084;0.4122209;1.957057;;
3.103;0.4466321;1.949492;;
3.103;0.4466321;1.949492;;
3.104;0.4466321;1.949492;;
3.105;0.4466321;1.949492;;
3.123;0.4802665;1.941476;;
3.124;0.4806308;1.941389;;
3.124;0.4806919;1.941374;;
3.125;0.4807229;1.941367;;
3.144;0.4975933;1.937111;;
3.145;0.5147898;1.932613;;
3.145;0.5147898;1.932613;;
3.146;0.5147898;1.932613;;
3.166;0.5316632;1.928038;;
3.167;0.5434844;1.924724;;
3.168;0.5469508;1.923752;;
3.168;0.5473856;1.92363;;
3.186;0.5654762;1.918393;;
3.187;0.565726;1.918321;;
3.188;0.565726;1.918321;;
3.207;0.5985084;1.908343;;
3.208;0.5988626;1.908235;;
3.209;0.5989167;1.908219;;
3.228;0.6316512;1.89763;;
3.229;0.6319813;1.897524;;
3.229;0.6320372;1.897505;;
3.23;0.6320763;1.897493;;
3.248;0.6649011;1.886237;;
3.249;0.6652455;1.886119;;
3.249;0.6653047;1.886099;;
3.25;0.6653505;1.886083;;
3.27;0.6988024;1.873946;;
3.27;0.6988024;1.873946;;
3.27;0.6988024;1.873946;;
3.271;0.6988024;1.873946;;
3.29;0.7309622;1.861633;;
3.291;0.7312894;1.861508;;
3.292;0.7313586;1.861482;;
3.292;0.7313772;1.861475;;
3.311;0.7481356;1.854803;;
3.313;0.7639554;1.848343;;
3.332;0.7802501;1.841524;;
3.333;0.7802501;1.841524;;
3.353;0.8122339;1.827642;;
3.3909478;;;-0.0056673867672537;-0.431768976381067
3.395;0.875653;1.798111;;
3.438;0.9381548;1.766306;;
3.458;0.9689651;1.749597;;
3.465;0.9693403;1.749394;;
3.479;0.9846926;1.740799;;
3.499;1.014487;1.723601;;
3.5;1.01486;1.723386;;
3.52;1.044778;1.70541;;
3.521;1.045162;1.705179;;
3.541;1.074875;1.686603;;
3.542;1.075176;1.686414;;
3.562;1.104281;1.667498;;
3.563;1.104549;1.667323;;
3.583;1.133404;1.647846;;
3.584;1.133404;1.647846;;
3.603;1.162057;1.627762;;
3.604;1.16243;1.6275;;
3.624;1.176096;1.617651;;
3.625;1.187008;1.609644;;
3.626;1.18958;1.607757;;
3.646;1.204699;1.596465;;
3.666;1.231924;1.575547;;
3.667;1.232266;1.575284;;
3.686;1.265941;1.548344;;
3.687;1.266286;1.548068;;
3.687;1.266344;1.548022;;
3.6917418;;;0.00340589881102032;-0.102982895913313
3.686;1.265941;1.548344;;
3.687;1.266286;1.548068;;
3.687;1.266344;1.548022;;
3.708;1.286491;1.531317;;
3.708;1.286737;1.531113;;
3.728;1.313105;1.508555;;
3.729;1.313434;1.508274;;
3.749;1.339729;1.484967;;
3.75;1.339729;1.484967;;
3.77;1.353219;1.472683;;
3.79;1.378149;1.449376;;
3.791;1.378381;1.44916;;
3.832;1.428248;1.400027;;
3.895;1.499731;1.323164;;
3.977;1.57796;1.22882;;
3.9935378;;;-0.119570148487628;-0.0406105454812872
3.998;1.604226;1.194335;;
4.019;1.620431;1.172261;;
4.02;1.620578;1.172061;;
4.28;1.822461;0.8236991;;
4.2998459;;;-0.763659107002197;-0.293274452226268
4.3;1.836785;0.7913308;;
4.301;1.83693;0.7910019;;
4.302;1.836954;0.790949;;
4.321;1.850258;0.7592943;;
4.322;1.850384;0.7589949;;
4.322;1.850403;0.758951;;
4.323;1.850424;0.7588996;;
4.342;1.863458;0.726297;;
4.342;1.863538;0.7260986;;
4.343;1.863608;0.7259223;;
4.343;1.863619;0.7258939;;
4.363;1.87582;0.6937479;;
4.363;1.875899;0.6935391;;
4.383;1.882105;0.6765169;;
4.385;1.882182;0.6763068;;
4.385;1.888029;0.6598086;;
4.404;1.893628;0.6435612;;
4.406;1.893628;0.6435612;;
4.425;1.904863;0.6095038;;
4.446;1.914862;0.5773115;;
4.467;1.926313;0.5378648;;
4.468;1.926408;0.5375362;;
4.487;1.93404;0.5094022;;
4.581;1.965049;0.3722647;;
4.582;1.965049;0.3722647;;
4.6131726;;;-0.773102884854939;-0.552110713448255
4.622;1.97814;0.2948907;;
4.622;1.97814;0.2948907;;
4.623;1.97814;0.2948907;;
4.664;1.986231;0.2342271;;
4.666;1.986274;0.2339081;;
4.666;1.986281;0.233857;;
4.686;1.990045;0.199266;;
4.707;1.991722;0.1817622;;
4.709;1.993052;0.1664559;;
4.728;1.994638;0.1463276;;
4.728;1.994649;0.1461997;;
4.729;1.994657;0.1460946;;
4.748;1.995812;0.1293442;;
4.75;1.995825;0.1291532;;
4.77;1.99881;0.0686381;;
4.791;1.999668;0.03643015;;
4.791;1.999668;0.03643015;;
4.792;1.999668;0.03643015;;
4.811;1.999986;0.006797161;;
4.832;1.999798;-0.02814329;;
4.833;1.999797;-0.028477;;
4.834;1.999796;-0.02853267;;
4.854;1.998991;-0.06338467;;
4.874;1.998356;-0.08106104;;
4.875;1.998348;-0.08128125;;
4.897;1.996545;-0.1174431;;
4.898;1.996528;-0.11778;;
4.919;1.99429;-0.1509757;;
4.921;1.994267;-0.1513183;;
4.921;1.994264;-0.1513678;;
4.9259981;;;-0.900329162165;-0.812363718007378
4.854;1.998991;-0.06338467;;
4.874;1.998356;-0.08106104;;
4.875;1.998348;-0.08128125;;
4.897;1.996545;-0.1174431;;
4.898;1.996528;-0.11778;;
4.919;1.99429;-0.1509757;;
4.921;1.994267;-0.1513183;;
4.921;1.994264;-0.1513678;;
4.94;1.990516;-0.1944772;;
4.941;1.990475;-0.1949464;;
4.961;1.987725;-0.2212199;;
4.962;1.987691;-0.2215518;;
4.982;1.983512;-0.2562811;;
4.982;1.983512;-0.2562811;;
5.002;1.978865;-0.2899619;;
5.003;1.978808;-0.290375;;
5.023;1.973411;-0.3250132;;
5.025;1.973353;-0.3253855;;
5.045;1.967278;-0.3602783;;
5.065;1.964147;-0.3769851;;
5.067;1.96112;-0.3923902;;
5.087;1.957095;-0.412038;;
5.088;1.95303;-0.4308049;;
5.089;1.952316;-0.4341015;;
5.09;1.952165;-0.434802;;
5.11;1.94963;-0.4460286;;
5.111;1.945631;-0.4631642;;
5.131;1.941361;-0.4807459;;
5.132;1.941361;-0.4807459;;
5.152;1.932903;-0.5136853;;
5.2388241;;;0.00948818385677286;-0.554647954387722
5.301;1.855293;-0.7469188;;
5.302;1.855293;-0.7469188;;
5.322;1.848734;-0.7630073;;
5.344;1.835025;-0.7954052;;
5.345;1.829019;-0.8091022;;
5.347;1.827907;-0.8116371;;
5.368;1.813576;-0.8431661;;
5.388;1.806039;-0.8591973;;
5.389;1.80596;-0.859365;;
5.39;1.805946;-0.8593936;;
5.391;1.805946;-0.8593936;;
5.392;1.805946;-0.8593936;;
5.411;1.786691;-0.8987404;;
5.412;1.786691;-0.8987404;;
5.413;1.786691;-0.8987404;;
5.413;1.782845;-0.9063461;;
5.433;1.774089;-0.9233674;;
5.433;1.774089;-0.9233674;;
5.434;1.774089;-0.9233674;;
5.435;1.768846;-0.9333429;;
5.453;1.758439;-0.9528303;;
5.453;1.758295;-0.9530994;;
5.454;1.758295;-0.9530994;;
5.455;1.758295;-0.9530994;;
5.473;1.741454;-0.983524;;
5.474;1.741223;-0.9839432;;
5.475;1.741223;-0.9839432;;
5.475;1.741223;-0.9839432;;
5.497;1.723677;-1.014366;;
5.497;1.723677;-1.014366;;
5.498;1.723677;-1.014366;;
5.518;1.70568;-1.044344;;
5.518;1.70568;-1.044344;;
5.518;1.70568;-1.044344;;
5.519;1.70568;-1.044344;;
5.52;1.70568;-1.044344;;
5.5531541;;;-0.0390682998363292;-0.309969759381519
5.563;1.677398;-1.08919;;
5.563;1.683439;-1.080028;;
5.582;1.648943;-1.131787;;
5.583;1.648589;-1.132318;;
5.689;1.554019;-1.258954;;
5.71;1.531683;-1.286052;;
5.711;1.531478;-1.286302;;
5.73;1.509026;-1.312564;;
5.731;1.508794;-1.312835;;
5.751;1.485876;-1.338715;;
5.76;1.485595;-1.339032;;
5.771;1.460231;-1.366637;;
5.772;1.459757;-1.367152;;
5.793;1.437808;-1.390214;;
5.813;1.425388;-1.402949;;
5.813;1.425346;-1.402992;;
5.814;1.415258;-1.413151;;
5.815;1.413374;-1.415049;;
5.833;1.400637;-1.427659;;
5.834;1.400462;-1.427833;;
5.834;1.400462;-1.427833;;
5.835;1.400462;-1.427833;;
5.854;1.37497;-1.452397;;
5.854;1.37497;-1.452397;;
5.855;1.37497;-1.452397;;
5.855;1.37497;-1.452397;;
5.8639736;;;-0.894224565773338;-0.307934893917631
5.875;1.343333;-1.481707;;
5.876;1.343333;-1.481707;;
5.895;1.323654;-1.49931;;
5.896;1.32344;-1.499501;;
5.897;1.323406;-1.499532;;
5.916;1.297246;-1.522215;;
5.917;1.29696;-1.522463;;
5.937;1.269582;-1.545362;;
5.938;1.269318;-1.545583;;
5.939;1.269262;-1.545631;;
5.959;1.256612;-1.555932;;
5.96;1.24562;-1.56473;;
5.98;1.228923;-1.577892;;
5.981;1.22875;-1.578028;;
5.982;1.220803;-1.584161;;
6;1.201774;-1.59866;;
6.001;1.201204;-1.599094;;
6.001;1.201141;-1.599141;;
6.021;1.173104;-1.619818;;
6.021;1.172977;-1.619912;;
6.041;1.144595;-1.640087;;
6.042;1.14433;-1.640276;;
6.062;1.115926;-1.659727;;
6.083;1.086639;-1.679047;;
6.084;1.08637;-1.679225;;
6.104;1.07142;-1.688803;;
6.125;1.041502;-1.707413;;
6.145;1.011731;-1.72522;;
6.166;0.9812591;-1.742732;;
6.166;0.9812309;-1.742748;;
6.1757963;;;-0.151886624081605;-0.361726496563757
6.187;0.9443405;-1.763009;;
6.213;0.9192299;-1.776234;;
6.214;0.9190531;-1.776327;;
6.228;0.8880318;-1.792032;;
6.229;0.8876159;-1.792242;;
6.248;0.8724815;-1.799659;;
6.249;0.8723176;-1.799739;;
6.289;0.8089916;-1.829071;;
6.29;0.80866;-1.829225;;
6.31;0.7764829;-1.843111;;
6.311;0.7761476;-1.843256;;
6.332;0.7601942;-1.849892;;
6.333;0.74571;-1.855768;;
6.355;0.7115703;-1.869131;;
6.376;0.6783811;-1.881431;;
6.377;0.6780533;-1.881553;;
6.397;0.6455002;-1.892964;;
6.418;0.6119245;-1.904083;;
6.419;0.6116264;-1.904182;;
6.438;0.5952124;-1.909377;;
6.459;0.5618159;-1.919466;;
6.459;0.5615983;-1.919531;;
6.48;0.5281726;-1.928994;;
6.4886218;;;-0.99191885412036;-0.679343347991768
6.5;0.4873853;-1.939699;;
6.501;0.4869603;-1.939811;;
6.521;0.4600663;-1.946363;;
6.542;0.4259333;-1.954115;;
6.607;0.3386265;-1.971117;;
6.608;0.3223993;-1.973844;;
6.627;0.304553;-1.976675;;
6.628;0.3043205;-1.976712;;
6.648;0.270304;-1.981646;;
6.668;0.2359553;-1.986029;;
6.675;0.2185365;-1.988022;;
6.689;0.1984755;-1.990126;;
6.69;0.1981924;-1.990155;;
6.71;0.1658401;-1.993109;;
6.711;0.1655258;-1.993138;;
6.711;0.1654726;-1.993143;;
6.731;0.1307246;-1.995719;;
6.732;0.1302894;-1.995752;;
6.733;0.1302894;-1.995752;;
6.752;0.1128371;-1.996814;;
6.752;0.1128371;-1.996814;;
6.753;0.100664;-1.997449;;
6.754;0.09693663;-1.997643;;
6.773;0.07735345;-1.998502;;
6.774;0.07716523;-1.99851;;
6.774;0.07714001;-1.998511;;
6.775;0.06342983;-1.998983;;
6.794;0.04268916;-1.999544;;
6.8019485;;;-0.956285063732735;-0.7000301806449
6.815;-0.0001232885;-2;;
6.815;-0.0001232888;-2;;
6.816;-0.000123289;-2;;
6.835;-0.02680675;-1.999818;;
6.836;-0.02709727;-1.999816;;
6.837;-0.0271538;-1.999816;;
6.856;-0.06229553;-1.999026;;
6.857;-0.06267954;-1.999017;;
6.877;-0.09762345;-1.997612;;
6.878;-0.09806356;-1.997594;;
6.878;-0.09806356;-1.997594;;
6.879;-0.09806356;-1.997594;;
6.898;-0.1322593;-1.995618;;
6.899;-0.1327115;-1.995592;;
6.899;-0.1327115;-1.995592;;
6.9;-0.1327115;-1.995592;;
6.919;-0.1506647;-1.994317;;
6.919;-0.1506647;-1.994317;;
6.92;-0.1643154;-1.993227;;
6.921;-0.1665913;-1.993045;;
6.939;-0.1847317;-1.991449;;
6.94;-0.1849833;-1.991427;;
6.941;-0.1849833;-1.991427;;
6.96;-0.2197075;-1.987891;;
6.961;-0.2201753;-1.987844;;
6.962;-0.2201753;-1.987844;;
6.981;-0.2542636;-1.983768;;
6.981;-0.2544495;-1.983745;;
6.982;-0.2547216;-1.983713;;
6.982;-0.2547216;-1.983713;;
7.003;-0.288987;-1.979008;;
7.004;-0.2894014;-1.978951;;
7.024;-0.3247282;-1.973462;;
7.024;-0.3247282;-1.973462;;
7.025;-0.3247282;-1.973462;;
7.044;-0.3584122;-1.967619;;
7.045;-0.3587571;-1.967559;;
7.065;-0.3759681;-1.964343;;
7.066;-0.3932456;-1.960958;;
7.085;-0.4105506;-1.957408;;
7.086;-0.4107407;-1.957369;;
7.106;-0.444395;-1.949999;;
7.1192858;;;0.582357898087762;-0.455282006588444
7.127;-0.4616211;-1.945995;;
7.129;-0.4619787;-1.945912;;
7.148;-0.5155346;-1.932414;;
7.149;-0.5155346;-1.932414;;
7.168;-0.5463811;-1.923916;;
7.169;-0.5467845;-1.923805;;
7.189;-0.5805891;-1.913875;;
7.19;-0.5805891;-1.913875;;
7.21;-0.5967064;-1.90891;;
7.211;-0.6097349;-1.904773;;
7.23;-0.6309515;-1.897867;;
7.25;-0.6637191;-1.886654;;
7.252;-0.6641222;-1.886516;;
7.272;-0.6965805;-1.874769;;
7.293;-0.7290533;-1.862378;;
7.294;-0.7296805;-1.862139;;
7.295;-0.7298064;-1.862091;;
7.316;-0.7621313;-1.849096;;
7.316;-0.7621313;-1.849096;;
7.317;-0.7621313;-1.849096;;
7.336;-0.7942317;-1.835533;;
7.337;-0.7945752;-1.835387;;
7.357;-0.8264451;-1.821256;;
7.358;-0.8267401;-1.821125;;
7.379;-0.8581955;-1.806512;;
7.38;-0.858478;-1.806381;;
7.401;-0.890013;-1.791051;;
7.422;-0.9051991;-1.783424;;
7.424;-0.9059214;-1.783061;;
7.425;-0.9059214;-1.783061;;
7.4281013;;;-0.934530910226643;-0.436152691957205
7.424;-0.9059214;-1.783061;;
7.425;-0.9059214;-1.783061;;
7.443;-0.943586;-1.763405;;
7.464;-0.9676394;-1.750333;;
7.465;-0.9678617;-1.750212;;
7.485;-0.9982498;-1.733056;;
7.487;-0.9985763;-1.732871;;
7.507;-1.027932;-1.715613;;
7.508;-1.028533;-1.715259;;
7.529;-1.058331;-1.697033;;
7.53;-1.058596;-1.696871;;
7.55;-1.087925;-1.678215;;
7.565;-1.101797;-1.669138;;
7.573;-1.102597;-1.668615;;
7.575;-1.12276;-1.655071;;
7.593;-1.147618;-1.637974;;
7.594;-1.147911;-1.637772;;
7.614;-1.174719;-1.618648;;
7.615;-1.175058;-1.618406;;
7.636;-1.202818;-1.597878;;
7.637;-1.203094;-1.597674;;
7.657;-1.230759;-1.576457;;
7.658;-1.231048;-1.576236;;
7.68;-1.258193;-1.55465;;
7.68;-1.258212;-1.554635;;
7.7;-1.272047;-1.543338;;
7.702;-1.283868;-1.53351;;
7.721;-1.298846;-1.520853;;
7.721;-1.298913;-1.520797;;
7.722;-1.299009;-1.520715;;
7.722;-1.299047;-1.520683;;
7.723;-1.299047;-1.520683;;
7.740425;;;-0.676982256510831;-0.343051756216571
7.721;-1.298846;-1.520853;;
7.721;-1.298913;-1.520797;;
7.722;-1.299009;-1.520715;;
7.722;-1.299047;-1.520683;;
7.723;-1.299047;-1.520683;;
7.742;-1.325058;-1.498062;;
7.743;-1.325627;-1.497567;;
7.763;-1.353469;-1.472448;;
7.764;-1.353756;-1.472189;;
7.784;-1.376716;-1.450738;;
7.785;-1.376954;-1.450516;;
