linearCube5Timestamp;linearCube5XPos;linearCube5YPos;linearCube5newCorr;linearCube5smoothCorr
0;;;0;0
0.3975437;;;0;0
0.7078589;;;0;0
1.0096513;;;0;0
1.3104427;;;0;0
1.6117326;;;0;0
1.9135245;;;0;0
2.2153184;;;0;0
2.243;2.034735;0.7;;
2.244;2.034735;0.7;;
2.245;2.034735;0.7;;
2.261;1.999237;0.7;;
2.262;1.998834;0.7;;
2.284;1.981375;0.7;;
2.285;1.981211;0.7;;
2.286;1.981187;0.7;;
2.306;1.92851;0.7;;
2.319;1.926666;0.7;;
2.323;1.916678;0.7;;
2.324;1.914552;0.7;;
2.329;1.890744;0.7;;
2.33;1.888485;0.7;;
2.331;1.883834;0.7;;
2.332;1.883116;0.7;;
2.351;1.856497;0.7;;
2.352;1.856226;0.7;;
2.353;1.856153;0.7;;
2.353;1.856153;0.7;;
2.372;1.820421;0.7;;
2.373;1.820045;0.7;;
2.373;1.819982;0.7;;
2.374;1.819956;0.7;;
2.374;1.819952;0.7;;
2.393;1.802858;0.7;;
2.394;1.788029;0.7;;
2.395;1.785583;0.7;;
2.414;1.766788;0.7;;
2.416;1.766574;0.7;;
2.416;1.761731;0.7;;
2.436;1.731282;0.7;;
2.436;1.730894;0.7;;
2.437;1.730894;0.7;;
2.438;1.730894;0.7;;
2.439;1.730894;0.7;;
2.457;1.688094;0.7;;
2.457;1.687822;0.7;;
2.458;1.687487;0.7;;
2.478;1.659623;0.7;;
2.479;1.659623;0.7;;
2.479;1.659623;0.7;;
2.48;1.659623;0.7;;
2.499;1.623976;0.7;;
2.5;1.623976;0.7;;
2.5166088;;;-0.173547724517061;-0.057849241505687
2.519;1.586999;0.7;;
2.52;1.586999;0.7;;
2.521;1.586999;0.7;;
2.54;1.552388;0.7;;
2.542;1.552388;0.7;;
2.562;1.516594;0.7;;
2.562;1.516594;0.7;;
2.563;1.516594;0.7;;
2.583;1.498792;0.7;;
2.585;1.483561;0.7;;
2.604;1.462834;0.7;;
2.604;1.462761;0.7;;
2.605;1.462616;0.7;;
2.624;1.427906;0.7;;
2.645;1.392081;0.7;;
2.646;1.391646;0.7;;
2.646;1.391646;0.7;;
2.665;1.355321;0.7;;
2.667;1.355321;0.7;;
2.687;1.320035;0.7;;
2.688;1.320035;0.7;;
2.708;1.284155;0.7;;
2.709;1.284155;0.7;;
2.709;1.284155;0.7;;
2.71;1.284155;0.7;;
2.73;1.248615;0.7;;
2.73;1.248615;0.7;;
2.739;1.248615;0.7;;
2.752;1.231168;0.7;;
2.753;1.2309;0.7;;
2.753;1.230855;0.7;;
2.754;1.230836;0.7;;
2.755;1.230832;0.7;;
2.774;1.178326;0.7;;
2.775;1.177769;0.7;;
2.776;1.177677;0.7;;
2.796;1.142007;0.7;;
2.797;1.141645;0.7;;
2.798;1.141586;0.7;;
2.798;1.141579;0.7;;
2.818;1.12378;0.7;;
2.8184012;;;-0.351743720536448;-0.17509714835117
2.818;1.12378;0.7;;
2.819;1.108692;0.7;;
2.821;1.106995;0.7;;
2.821;1.106381;0.7;;
2.888;0.9990568;0.7;;
2.888;0.9989405;0.7;;
2.889;0.998358;0.7;;
2.89;0.998274;0.7;;
2.891;0.9982488;0.7;;
2.891;0.9982488;0.7;;
2.892;0.9982488;0.7;;
2.892;0.9982488;0.7;;
2.893;0.9982488;0.7;;
2.893;0.9982488;0.7;;
2.894;0.9982488;0.7;;
2.895;0.9982488;0.7;;
2.895;0.9982488;0.7;;
2.909;0.9810003;0.7;;
2.91;0.9806994;0.7;;
2.911;0.9806994;0.7;;
2.931;0.9284402;0.7;;
2.931;0.928064;0.7;;
2.932;0.9272511;0.7;;
2.933;0.9271399;0.7;;
2.933;0.927121;0.7;;
2.953;0.8914839;0.7;;
2.954;0.8911777;0.7;;
2.954;0.8911732;0.7;;
2.976;0.8582336;0.7;;
2.977;0.8575792;0.7;;
2.979;0.8555537;0.7;;
2.98;0.8555537;0.7;;
2.98;0.8555537;0.7;;
2.998;0.819702;0.7;;
2.999;0.819702;0.7;;
2.999;0.819702;0.7;;
3.019;0.802312;0.7;;
3.019;0.7938678;0.7;;
3.02;0.7840027;0.7;;
3.021;0.7840027;0.7;;
3.039;0.7660759;0.7;;
3.04;0.7658923;0.7;;
3.041;0.7658454;0.7;;
3.042;0.7527918;0.7;;
3.06;0.7304596;0.7;;
3.06;0.7302918;0.7;;
3.061;0.7301448;0.7;;
3.081;0.6875249;0.7;;
3.081;0.6875249;0.7;;
3.081;0.6875249;0.7;;
3.082;0.6875249;0.7;;
3.101;0.6591724;0.7;;
3.102;0.6588059;0.7;;
3.103;0.6588059;0.7;;
3.103;0.6588059;0.7;;
3.1201936;;;0.490307519690694;-0.0116613084542718
3.101;0.6591724;0.7;;
3.102;0.6588059;0.7;;
3.103;0.6588059;0.7;;
3.103;0.6588059;0.7;;
3.122;0.6236943;0.7;;
3.123;0.6233265;0.7;;
3.123;0.6232642;0.7;;
3.143;0.6053863;0.7;;
3.144;0.6052069;0.7;;
3.145;0.605177;0.7;;
3.145;0.6051765;0.7;;
3.146;0.605167;0.7;;
3.165;0.5699875;0.7;;
3.166;0.5516401;0.7;;
3.166;0.5516401;0.7;;
3.186;0.5331309;0.7;;
3.187;0.5329669;0.7;;
3.187;0.5274804;0.7;;
3.189;0.5174959;0.7;;
3.207;0.4981051;0.7;;
3.208;0.4979101;0.7;;
3.209;0.4978572;0.7;;
3.21;0.4848839;0.7;;
3.228;0.4617419;0.7;;
3.228;0.4615863;0.7;;
3.229;0.461444;0.7;;
3.248;0.4257833;0.7;;
3.249;0.4253204;0.7;;
3.25;0.4253204;0.7;;
3.25;0.4253204;0.7;;
3.269;0.3899535;0.7;;
3.27;0.3896006;0.7;;
3.27;0.3895399;0.7;;
3.271;0.3894948;0.7;;
3.29;0.3537068;0.7;;
3.291;0.3537068;0.7;;
3.292;0.3537068;0.7;;
3.311;0.3185158;0.7;;
3.312;0.3181292;0.7;;
3.313;0.3180623;0.7;;
3.314;0.3180623;0.7;;
3.333;0.2831938;0.7;;
3.334;0.2826337;0.7;;
