linearCube3Timestamp;linearCube3XPos;linearCube3YPos;linearCube3newCorr;linearCube3smoothCorr
0;;;0;0
0.4155961;;;0;0
0.7209017;;;0;0
1.022698;;;0;0
1.3239935;;;0;0
1.627795;;;0;0
1.929591;;;0;0
2.16;2.16271;-0.7;;
2.178;2.202076;-0.7;;
2.2313878;;;0.5;0.166666666666667
2.279;2.441845;-0.7;;
2.281;2.443626;-0.7;;
2.282;2.443626;-0.7;;
2.283;2.443626;-0.7;;
2.283;2.443626;-0.7;;
2.284;2.443626;-0.7;;
2.285;2.443626;-0.7;;
2.285;2.443626;-0.7;;
2.286;2.443626;-0.7;;
2.287;2.443626;-0.7;;
2.296;2.469667;-0.7;;
2.297;2.470171;-0.7;;
2.298;2.470333;-0.7;;
2.3;2.470409;-0.7;;
2.301;2.470409;-0.7;;
2.302;2.470409;-0.7;;
2.303;2.470409;-0.7;;
2.305;2.470409;-0.7;;
2.322;2.56049;-0.7;;
2.323;2.56049;-0.7;;
2.324;2.56049;-0.7;;
2.343;2.603898;-0.7;;
2.345;2.605032;-0.7;;
2.365;2.632062;-0.7;;
2.366;2.653291;-0.7;;
2.387;2.686223;-0.7;;
2.387;2.686373;-0.7;;
2.407;2.739763;-0.7;;
2.408;2.739763;-0.7;;
2.428;2.791939;-0.7;;
2.428;2.792605;-0.7;;
2.449;2.846061;-0.7;;
2.471;2.911519;-0.7;;
2.472;2.912671;-0.7;;
2.493;2.952218;-0.7;;
2.494;2.953181;-0.7;;
2.514;3.006053;-0.7;;
2.515;3.006573;-0.7;;
2.533184;;;0.039802806133257;0.179934268711086
2.535;2.972834;-0.7;;
2.536;2.972499;-0.7;;
2.559;2.919905;-0.7;;
2.561;2.918654;-0.7;;
2.581;2.866992;-0.7;;
2.601;2.814061;-0.7;;
2.602;2.812971;-0.7;;
2.603;2.812792;-0.7;;
2.624;2.746631;-0.7;;
2.626;2.745251;-0.7;;
2.643;2.732524;-0.7;;
2.645;2.713822;-0.7;;
2.664;2.677994;-0.7;;
