linearCube6Timestamp;linearCube6XPos;linearCube6YPos;linearCube6newCorr;linearCube6smoothCorr
0;;;0;0
0.4155961;;;0;0
0.7209017;;;0;0
1.022698;;;0;0
1.3239935;;;0;0
1.627795;;;0;0
1.929591;;;0;0
2.16;0.4318433;-1.4;;
2.178;0.4023189;-1.4;;
2.2313878;;;-0.5;-0.166666666666667
2.279;0.2224921;-1.4;;
2.281;0.2211569;-1.4;;
2.282;0.2211569;-1.4;;
2.283;0.2211569;-1.4;;
2.283;0.2211569;-1.4;;
2.284;0.2211569;-1.4;;
2.285;0.2211569;-1.4;;
2.285;0.2211569;-1.4;;
2.286;0.2211569;-1.4;;
2.287;0.2211569;-1.4;;
2.296;0.2016261;-1.4;;
2.297;0.201248;-1.4;;
2.298;0.2011266;-1.4;;
2.3;0.2010694;-1.4;;
2.301;0.2010694;-1.4;;
2.302;0.2010694;-1.4;;
2.303;0.2010694;-1.4;;
2.305;0.2010694;-1.4;;
2.322;0.1335085;-1.4;;
2.323;0.1335085;-1.4;;
2.324;0.1335085;-1.4;;
2.343;0.1009528;-1.4;;
2.345;0.1001019;-1.4;;
2.365;0.07982922;-1.4;;
2.366;0.06390771;-1.4;;
2.387;0.03920859;-1.4;;
2.387;0.03909593;-1.4;;
2.407;-0.0009460412;-1.4;;
2.408;-0.0009460431;-1.4;;
2.428;-0.04007832;-1.4;;
2.428;-0.04057754;-1.4;;
2.449;-0.08066983;-1.4;;
2.471;-0.1297631;-1.4;;
2.472;-0.1306269;-1.4;;
2.493;-0.1602871;-1.4;;
2.494;-0.1610098;-1.4;;
2.514;-0.2006638;-1.4;;
2.515;-0.2010539;-1.4;;
2.533184;;;-0.0398027855610962;-0.179934261853699
2.535;-0.2418606;-1.4;;
2.536;-0.2422657;-1.4;;
2.559;-0.2817511;-1.4;;
2.561;-0.2826903;-1.4;;
2.581;-0.3214369;-1.4;;
2.601;-0.3611355;-1.4;;
2.602;-0.3619531;-1.4;;
2.603;-0.3620875;-1.4;;
2.624;-0.4117081;-1.4;;
