linearCube4Timestamp;linearCube4XPos;linearCube4YPos;linearCube4newCorr;linearCube4smoothCorr
0;;;0;0
0.4155961;;;0;0
0.7209017;;;0;0
1.022698;;;0;0
1.3239935;;;0;0
1.627795;;;0;0
1.929591;;;0;0
2.16;2.697081;1.4;;
2.178;2.733167;1.4;;
2.2313878;;;0.5;0.166666666666667
2.279;2.952955;1.4;;
2.281;2.954587;1.4;;
2.282;2.954587;1.4;;
2.283;2.954587;1.4;;
2.283;2.954587;1.4;;
2.284;2.954587;1.4;;
2.285;2.954587;1.4;;
2.285;2.954587;1.4;;
2.286;2.954587;1.4;;
2.287;2.954587;1.4;;
2.296;2.978458;1.4;;
2.297;2.97892;1.4;;
2.298;2.979069;1.4;;
2.3;2.979139;1.4;;
2.301;2.979139;1.4;;
2.302;2.979139;1.4;;
2.303;2.979139;1.4;;
2.305;2.979139;1.4;;
2.322;2.986411;1.4;;
2.323;2.986411;1.4;;
2.324;2.986411;1.4;;
2.343;2.94662;1.4;;
2.345;2.94558;1.4;;
2.365;2.920803;1.4;;
2.366;2.901343;1.4;;
2.387;2.871155;1.4;;
2.387;2.871018;1.4;;
2.407;2.822078;1.4;;
2.408;2.822078;1.4;;
2.428;2.774249;1.4;;
2.428;2.773639;1.4;;
2.449;2.724638;1.4;;
2.471;2.664634;1.4;;
2.472;2.663579;1.4;;
2.493;2.627327;1.4;;
2.494;2.626444;1.4;;
2.514;2.577978;1.4;;
2.515;2.577502;1.4;;
2.533184;;;0.015227615633707;0.171742538544569
2.535;2.527627;1.4;;
2.536;2.527132;1.4;;
2.559;2.478872;1.4;;
2.561;2.477724;1.4;;
2.581;2.430367;1.4;;
2.601;2.381846;1.4;;
2.602;2.380847;1.4;;
2.603;2.380682;1.4;;
2.624;2.320035;1.4;;
2.626;2.318771;1.4;;
2.643;2.307103;1.4;;
2.645;2.28996;1.4;;
2.664;2.257118;1.4;;
2.665;2.257118;1.4;;
2.684;2.209638;1.4;;
2.705;2.159821;1.4;;
2.707;2.159237;1.4;;
