linearCube2Timestamp;linearCube2XPos;linearCube2YPos;linearCube2newCorr;linearCube2smoothCorr
0;;;0;0
0.4155961;;;0;0
0.7209017;;;0;0
1.022698;;;0;0
1.3239935;;;0;0
1.627795;;;0;0
1.929591;;;0;0
2.16;-0.9519786;2.1;;
2.178;-0.9979056;2.1;;
2.2313878;;;-0.5;-0.166666666666667
2.279;-1.277636;2.1;;
2.281;-1.279713;2.1;;
2.282;-1.279713;2.1;;
2.283;-1.279713;2.1;;
2.283;-1.279713;2.1;;
2.284;-1.279713;2.1;;
2.285;-1.279713;2.1;;
2.285;-1.279713;2.1;;
2.286;-1.279713;2.1;;
2.287;-1.279713;2.1;;
2.296;-1.310094;2.1;;
2.297;-1.310682;2.1;;
2.298;-1.310871;2.1;;
2.3;-1.31096;2.1;;
2.301;-1.31096;2.1;;
2.302;-1.31096;2.1;;
2.303;-1.31096;2.1;;
2.305;-1.31096;2.1;;
2.322;-1.416055;2.1;;
2.323;-1.416055;2.1;;
2.324;-1.416055;2.1;;
2.343;-1.466697;2.1;;
2.345;-1.468021;2.1;;
2.365;-1.499556;2.1;;
2.366;-1.524323;2.1;;
2.387;-1.562744;2.1;;
2.387;-1.562919;2.1;;
2.407;-1.625206;2.1;;
2.408;-1.625206;2.1;;
2.428;-1.686079;2.1;;
2.428;-1.686856;2.1;;
2.449;-1.749221;2.1;;
2.471;-1.825589;2.1;;
2.472;-1.826932;2.1;;
2.493;-1.87307;2.1;;
2.494;-1.874195;2.1;;
2.514;-1.935879;2.1;;
2.515;-1.936485;2.1;;
2.533184;;;-0.039802764483306;-0.179934254827769
2.535;-1.999963;2.1;;
2.536;-2.000593;2.1;;
2.559;-2.062015;2.1;;
2.561;-2.063476;2.1;;
2.581;-2.123748;2.1;;
2.601;-2.185501;2.1;;
2.602;-2.186773;2.1;;
2.603;-2.186982;2.1;;
2.624;-2.26417;2.1;;
2.626;-2.265779;2.1;;
2.643;-2.280628;2.1;;
2.645;-2.302448;2.1;;
2.664;-2.344247;2.1;;
