timestamp;selectionTime;selectedObject;selectedObjectSizeDegX;selectedObjectSizeDegY;intendedObject;intendedObjectSizeDegX;intendedObjectSizeDegY;correct?;trajectoryResemblanceX;trajectoryResemblanceY;distanceToIntendedObjDeg;trajectoryDiameterDeg;trajectoryCenterDeg;currentPosDeg;degPerSec;trajectoryExceedsFOV;counterThreshold;correlationThreshold;correlationAverageWindow;correlationFrequency;correlationWindow
81.8839233;8.9552491;0;19.91618;22.24752;0;19.91618;22.24752;True;1;1;0;28.35692;(-4.0, -2.9);(10.3, -4.9);34;False;15;0.6;900;0.08;300
92.9287156;8.0508519;6;13.73147;13.59737;9;11.96863;13.58569;False;0.9981885;0.999937;19.36325;26.53243;(-16.2, 2.5);(-2.2, 4.4);53;False;15;0.6;900;0.08;300
96.9799596;1.0552989;9;9.936487;13.61562;9;9.936487;13.61562;True;1;1;0;21.03983;(7.6, 2.7);(-2.4, 6.7);55;False;15;0.6;900;0.08;300
102.2068577;2.2284274;15;15.97983;16.94672;15;15.97983;16.94672;True;1;1;0;29.16328;(0.9, -14.8);(15.4, -15.6);30;False;15;0.6;900;0.08;300
121.9182935;16.7118609;24;9.675485;10.27239;24;9.675485;10.27239;True;1;1;0;14.01657;(7.2, -3.5);(7.9, -10.6);40;False;15;0.6;900;0.08;300
137.162766;12.2525372;29;13.8531;15.30994;20;10.54607;9.447094;False;-0.8891733;0.9962915;31.501;19.75837;(-18.3, -9.0);(-11.3, -16.8);65;False;15;0.6;900;0.08;300
146.4694484;6.3117387;20;10.54403;9.738224;20;10.54403;9.738224;True;1;1;0;33.8317;(4.6, -17.9);(21.1, -18.1);75;False;15;0.6;900;0.08;300
154.0826583;4.6097251;34;24.0909;24.16266;32;24.47376;23.73156;False;0.9954122;-0.9999639;1.04702;43.85365;(3.0, 0.8);(-19.3, 0.6);35;False;15;0.6;900;0.08;300
159.8885561;2.8084481;32;25.64053;24.15875;32;25.64053;24.15875;True;1;1;0;29.10955;(-4.3, 1.1);(-4.6, 15.8);49;False;15;0.6;900;0.08;300
183.9792289;21.1027487;33;16.36373;18.4392;33;16.36373;18.4392;True;1;1;0;10.41315;(-16.6, 2.7);(-14.9, -2.8);43;False;15;0.6;900;0.08;300
215.7684217;28.7987618;26;15.75642;11.41232;26;15.75642;11.41232;True;1;1;0;15.48289;(11.0, -8.0);(18.5, -7.4);39;False;15;0.6;900;0.08;300
223.9772208;5.2178663;25;8.510824;7.908012;7;15.49467;17.41594;False;0.9744294;0.9997108;21.82746;9.706335;(0.2, 4.7);(-4.6, 4.8);79;False;15;0.6;900;0.08;300
228.0304799;1.0603118;7;14.27823;17.58977;7;14.27823;17.58977;True;1;1;0;26.53242;(-16.2, 2.5);(-2.0, 2.6);53;False;15;0.6;900;0.08;300
236.5878805;5.563962;42;9.04419;7.112143;40;6.04117;9.806536;False;0.9997286;-0.5933754;12.81595;8.781779;(-12.5, 12.7);(-13.3, 8.2);74;False;15;0.6;900;0.08;300
242.425362;2.845045;39;14.29087;14.95853;40;7.079527;9.878559;False;0.9989232;0.9962598;3.213801;22.9627;(7.7, -1.6);(11.2, -12.8);37;False;15;0.6;900;0.08;300
251.7686406;6.3453278;40;6.320026;9.81509;40;6.320026;9.81509;True;1;1;0;27.42383;(-3.7, -16.2);(-8.3, -27.7);69;False;20;0.6;900;0.08;300
