cube2Timestamp;cube2XPos;cube2YPos;cube2newCorr;cube2smoothCorr
0;;;0;0
0.3514329;;;0;0
0.8091473;;;0;0
1.2673634;;;0;0
1.7250778;;;0;0
2.116;0.7000592;0;;
2.134;0.7445443;0;;
2.155;0.788526;0;;
2.156;0.78904;0;;
2.177;0.8342074;0;;
2.178;0.8342074;0;;
2.183294;;;0.383227410411316;0.0958068526028291
2.199;0.8779065;0;;
2.2;0.878761;0;;
2.22;0.9227199;0;;
2.242;0.9670247;0;;
2.243;0.9678624;0;;
2.244;0.9680067;0;;
2.285;1.03416;0;;
2.286;1.034839;0;;
2.308;1.101392;0;;
2.309;1.101985;0;;
2.309;1.102087;0;;
2.329;1.146301;0;;
2.33;1.146729;0;;
2.331;1.146819;0;;
2.331;1.146835;0;;
2.351;1.190502;0;;
2.351;1.190861;0;;
2.352;1.191504;0;;
2.353;1.19159;0;;
2.373;1.21394;0;;
2.374;1.235961;0;;
2.374;1.235961;0;;
2.375;1.235961;0;;
2.396;1.279651;0;;
2.396;1.280089;0;;
2.398;1.280621;0;;
2.399;1.280679;0;;
2.422;1.318392;0;;
2.423;1.319897;0;;
2.428;1.325075;0;;
2.44;1.346818;0;;
2.441;1.347574;0;;
2.442;1.347689;0;;
2.462;1.402228;0;;
2.464;1.413288;0;;
2.485;1.458952;0;;
2.486;1.459415;0;;
2.507;1.481282;0;;
2.508;1.499252;0;;
2.529;1.548375;0;;
2.53;1.548865;0;;
2.551;1.570649;0;;
2.553;1.590185;0;;
2.573;1.615798;0;;
2.575;1.63876;0;;
2.596;1.66132;0;;
2.597;1.661539;0;;
2.618;1.714721;0;;
2.619;1.724229;0;;
2.64;1.74981;0;;
2.6415104;;;0.309929359269338;0.173289192420164
2.662;1.794506;0;;
2.663;1.794899;0;;
2.683;1.838661;0;;
2.684;1.839116;0;;
2.705;1.883666;0;;
2.706;1.884109;0;;
2.727;1.928033;0;;
2.748;1.972734;0;;
2.749;1.973108;0;;
2.75;1.973226;0;;
2.77;2.025055;0;;
2.77;2.025055;0;;
2.79;2.062086;0;;
2.791;2.062547;0;;
2.818;2.106972;0;;
2.832;2.151728;0;;
2.834;2.152514;0;;
2.854;2.196029;0;;
2.855;2.196481;0;;
2.876;2.240801;0;;
2.877;2.241216;0;;
2.898;2.263359;0;;
2.899;2.282523;0;;
2.919;2.309083;0;;
2.921;2.34036;0;;
2.942;2.352889;0;;
2.943;2.370871;0;;
2.964;2.398028;0;;
2.965;2.398263;0;;
2.985;2.44226;0;;
2.986;2.442711;0;;
3.006;2.487408;0;;
3.007;2.487408;0;;
3.028;2.53126;0;;
3.029;2.531776;0;;
3.05;2.576263;0;;
3.051;2.576704;0;;
3.072;2.621376;0;;
3.073;2.621795;0;;
3.093;2.66507;0;;
3.094;2.665614;0;;
3.0992253;;;0.194179830260015;0.221834149985167
3.093;2.66507;0;;
3.094;2.665614;0;;
3.115;2.710906;0;;
3.115;2.710906;0;;
3.136;2.755081;0;;
3.138;2.755534;0;;
3.18;2.844251;0;;
3.2;2.889184;0;;
3.201;2.889647;0;;
3.228;2.911097;0;;
3.229;2.911407;0;;
3.244;2.975734;0;;
3.267;3.001189;0;;
3.268;3.000254;0;;
3.288;2.977036;0;;
3.289;2.958235;0;;
3.311;2.932784;0;;
3.312;2.917766;0;;
3.332;2.888622;0;;
3.334;2.888308;0;;
3.355;2.84384;0;;
3.357;2.823988;0;;
3.377;2.799329;0;;
3.379;2.798801;0;;
3.4;2.746666;0;;
3.401;2.734389;0;;
3.402;2.732375;0;;
3.423;2.68785;0;;
3.424;2.68741;0;;
3.425;2.68734;0;;
3.445;2.642571;0;;
3.468;2.598299;0;;
3.469;2.597916;0;;
3.49;2.575215;0;;
3.491;2.557543;0;;
3.492;2.554044;0;;
3.513;2.530699;0;;
3.535;2.485832;0;;
3.536;2.485406;0;;
3.5569394;;;-0.202609663506206;0.171181734108616
3.557;2.420023;0;;
3.558;2.419249;0;;
3.58;2.374279;0;;
3.58;2.374279;0;;
3.581;2.374279;0;;
3.582;2.374279;0;;
3.602;2.330149;0;;
3.603;2.32959;0;;
3.609;2.32959;0;;
3.61;2.32959;0;;
3.611;2.32959;0;;
3.624;2.308671;0;;
3.624;2.300752;0;;
3.646;2.24213;0;;
3.647;2.241019;0;;
3.668;2.218932;0;;
3.735;2.084258;0;;
3.756;2.039263;0;;
3.757;2.038859;0;;
