cube1Timestamp;cube1XPos;cube1YPos;cube1newCorr;cube1smoothCorr
0;;;0;0
0.3514329;;;0;0
0.8091473;;;0;0
1.2673634;;;0;0
1.7250778;;;0;0
2.116;-0.2522193;-1.478643;;
2.134;-0.2780097;-1.474009;;
2.155;-0.3034255;-1.468988;;
2.156;-0.3037225;-1.468929;;
2.177;-0.3297281;-1.463311;;
2.178;-0.3297281;-1.463311;;
2.183294;;;-0.0146353320209526;-0.00365883300523814
2.199;-0.3547884;-1.457432;;
2.2;-0.3552784;-1.457317;;
2.22;-0.3803809;-1.450966;;
2.242;-0.4055659;-1.444126;;
2.243;-0.4060421;-1.443997;;
2.244;-0.4061242;-1.443975;;
2.285;-0.4434936;-1.432932;;
2.286;-0.4438769;-1.432819;;
2.308;-0.4811668;-1.420725;;
2.309;-0.481499;-1.420618;;
2.309;-0.4815561;-1.420599;;
2.329;-0.5061471;-1.412022;;
2.33;-0.506385;-1.411939;;
2.331;-0.5064354;-1.411922;;
2.331;-0.506444;-1.411919;;
2.351;-0.5305783;-1.403022;;
2.351;-0.5307766;-1.402948;;
2.352;-0.5311317;-1.402818;;
2.353;-0.5311793;-1.4028;;
2.373;-0.5434709;-1.398084;;
2.374;-0.5555406;-1.393332;;
2.374;-0.5555406;-1.393332;;
2.375;-0.5555406;-1.393332;;
2.396;-0.579361;-1.383591;;
2.396;-0.5795998;-1.383494;;
2.398;-0.5798897;-1.383375;;
2.399;-0.5799217;-1.383362;;
2.422;-0.6003328;-1.374594;;
2.423;-0.6011471;-1.374245;;
2.428;-0.6039498;-1.373041;;
2.44;-0.6156507;-1.367833;;
2.441;-0.6160575;-1.367652;;
2.442;-0.6161193;-1.367624;;
2.462;-0.6452649;-1.354112;;
2.464;-0.6511409;-1.351299;;
2.485;-0.6752665;-1.339405;;
2.486;-0.6755113;-1.339285;;
2.507;-0.6869863;-1.333434;;
2.508;-0.6963743;-1.328545;;
2.529;-0.7218753;-1.314871;;
2.53;-0.7221296;-1.314735;;
2.551;-0.7333497;-1.308508;;
2.553;-0.7433632;-1.302839;;
2.573;-0.7564325;-1.295301;;
2.575;-0.7680826;-1.288429;;
2.596;-0.7794663;-1.281573;;
2.597;-0.779577;-1.281507;;
2.618;-0.8061667;-1.264944;;
2.619;-0.8108835;-1.261925;;
2.64;-0.8235216;-1.253718;;
2.6415104;;;-0.0840214079217406;-0.0246641849856733
2.662;-0.8453979;-1.23907;;
2.663;-0.8455902;-1.238941;;
2.683;-0.8667547;-1.224226;;
2.684;-0.8669749;-1.224072;;
2.705;-0.8882545;-1.208717;;
2.706;-0.8884662;-1.208564;;
2.727;-0.9091778;-1.193058;;
2.748;-0.9299797;-1.176915;;
2.749;-0.9301534;-1.17678;;
2.75;-0.9302083;-1.176738;;
2.77;-0.9539648;-1.157563;;
2.77;-0.9539648;-1.157563;;
2.79;-0.9706954;-1.143567;;
2.791;-0.9709037;-1.143392;;
2.818;-0.9907008;-1.12628;;
2.832;-1.01034;-1.108693;;
2.834;-1.010685;-1.108384;;
2.854;-1.029476;-1.09095;;
2.855;-1.02967;-1.090769;;
2.876;-1.048496;-1.072682;;
2.877;-1.048673;-1.072513;;
2.898;-1.057958;-1.063353;;
2.899;-1.065926;-1.055357;;
2.919;-1.07688;-1.044186;;
2.921;-1.089625;-1.030882;;
2.942;-1.094683;-1.025508;;
2.943;-1.101891;-1.017747;;
2.963;-1.112685;-1.005947;;
2.965;-1.112802;-1.005819;;
2.985;-1.129992;-0.9864639;;
2.986;-1.130168;-0.9862656;;
3.006;-1.147304;-0.9662776;;
3.007;-1.147304;-0.9662776;;
3.028;-1.163771;-0.9463764;;
3.029;-1.163965;-0.9461421;;
3.05;-1.180314;-0.9256626;;
3.051;-1.180476;-0.9254597;;
3.072;-1.196526;-0.9046084;;
3.073;-1.196677;-0.9044124;;
3.093;-1.211872;-0.8839452;;
3.094;-1.212062;-0.8836882;;
3.0992253;;;-0.668286204104228;-0.19173573601173
3.093;-1.211872;-0.8839452;;
3.094;-1.212062;-0.8836882;;
3.115;-1.227587;-0.8619916;;
3.115;-1.227587;-0.8619916;;
3.136;-1.242353;-0.8405659;;
3.138;-1.242505;-0.8403459;;
3.18;-1.271017;-0.7965543;;
3.2;-1.284876;-0.7740058;;
3.201;-1.285019;-0.7737734;;
3.228;-1.291491;-0.7629215;;
3.229;-1.291584;-0.7627646;;
