Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
circCubeCube1;0;0;0;300;900;0.15;Pearson;BothEyes
xCubeCube2;0;0;0;300;900;0.15;Pearson;BothEyes
yCubeCube3;0;0;0;300;900;0.15;Pearson;BothEyes
circCubeCube1;0.345919;0;0;300;900;0.15;Pearson;BothEyes
xCubeCube2;0.345919;0;0;300;900;0.15;Pearson;BothEyes
yCubeCube3;0.345919;0;0;300;900;0.15;Pearson;BothEyes
circCubeCube1;0.5013322;0;0;300;900;0.15;Pearson;BothEyes
xCubeCube2;0.5013322;0;0;300;900;0.15;Pearson;BothEyes
yCubeCube3;0.5013322;0;0;300;900;0.15;Pearson;BothEyes
circCubeCube1;0.6572467;0;0;300;900;0.15;Pearson;BothEyes
xCubeCube2;0.6572467;0;0;300;900;0.15;Pearson;BothEyes
yCubeCube3;0.6572467;0;0;300;900;0.15;Pearson;BothEyes
circCubeCube1;0.8131612;0;0;300;900;0.15;Pearson;BothEyes
xCubeCube2;0.8131612;0;0;300;900;0.15;Pearson;BothEyes
yCubeCube3;0.8131612;0;0;300;900;0.15;Pearson;BothEyes
circCubeCube1;0.9695767;0;0;300;900;0.15;Pearson;BothEyes
xCubeCube2;0.9695767;0;0;300;900;0.15;Pearson;BothEyes
yCubeCube3;0.9695767;0;0;300;900;0.15;Pearson;BothEyes
circCubeCube1;1.1259924;0;0;300;900;0.15;Pearson;BothEyes
xCubeCube2;1.1259924;0;0;300;900;0.15;Pearson;BothEyes
yCubeCube3;1.1259924;0;0;300;900;0.15;Pearson;BothEyes
circCubeCube1;1.2834107;0;0;300;900;0.15;Pearson;BothEyes
xCubeCube2;1.2834107;0;0;300;900;0.15;Pearson;BothEyes
yCubeCube3;1.2834107;0;0;300;900;0.15;Pearson;BothEyes
circCubeCube1;1.4388239;0;0;300;900;0.15;Pearson;BothEyes
xCubeCube2;1.4388239;0;0;300;900;0.15;Pearson;BothEyes
yCubeCube3;1.4388239;0;0;300;900;0.15;Pearson;BothEyes
circCubeCube1;1.5952401;0;0;300;900;0.15;Pearson;BothEyes
xCubeCube2;1.5952401;0;0;300;900;0.15;Pearson;BothEyes
yCubeCube3;1.5952401;0;0;300;900;0.15;Pearson;BothEyes
circCubeCube1;1.7516554;0;0;300;900;0.15;Pearson;BothEyes
xCubeCube2;1.7516554;0;0;300;900;0.15;Pearson;BothEyes
yCubeCube3;1.7516554;0;0;300;900;0.15;Pearson;BothEyes
circCubeCube1;1.9080719;0;0;300;900;0.15;Pearson;BothEyes
xCubeCube2;1.9080719;0;0;300;900;0.15;Pearson;BothEyes
yCubeCube3;1.9080719;0;0;300;900;0.15;Pearson;BothEyes
