Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
circCubeCube1;0;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;0.1864942;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0.1864942;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0.1864942;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;0.4877933;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0.4877933;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0.4877933;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;0.7895937;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0.7895937;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0.7895937;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;1.090893;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;1.090893;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;1.090893;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;1.3921914;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;1.3921914;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;1.3921914;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;1.6934905;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;1.6934905;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;1.6934905;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;1.9952906;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;1.9952906;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;1.9952906;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;2.2975922;-0.87589146181459;0.88851173135374;300;900;0.3;Pearson;BothEyes
xCubeCube2;2.2975922;0.876660310605674;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;2.2975922;0;-0.892023039707514;300;900;0.3;Pearson;BothEyes
circCubeCube1;2.598891;-0.701670313865575;-0.984219367220516;300;900;0.3;Pearson;BothEyes
xCubeCube2;2.598891;0.711255448067495;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;2.598891;0;0.973350516699365;300;900;0.3;Pearson;BothEyes
circCubeCube1;2.9002108;0.713601637737388;-0.982151464024217;300;900;0.3;Pearson;BothEyes
xCubeCube2;2.9002108;-0.724335014370054;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;2.9002108;0;0.984374849135503;300;900;0.3;Pearson;BothEyes
circCubeCube1;3.2020102;-0.816699327265355;-0.888031458512441;300;900;0.3;Pearson;BothEyes
xCubeCube2;3.2020102;0.678408365790356;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;3.2020102;0;0.879508781130243;300;900;0.3;Pearson;BothEyes
circCubeCube1;3.5038108;0.873223845116637;-0.897770470510684;300;900;0.3;Pearson;BothEyes
xCubeCube2;3.5038108;0.898084331431808;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;3.5038108;0;0.893089982013314;300;900;0.3;Pearson;BothEyes
circCubeCube1;3.8056114;-0.736619710660256;-0.993827020714179;300;900;0.3;Pearson;BothEyes
xCubeCube2;3.8056114;-0.833757794764462;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;3.8056114;0;0.99351741771685;300;900;0.3;Pearson;BothEyes
circCubeCube1;4.1054057;0.739400764494206;-0.48939341661534;300;900;0.3;Pearson;BothEyes
xCubeCube2;4.1054057;-0.920798043268257;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;4.1054057;0;0.490198111182159;300;900;0.3;Pearson;BothEyes
circCubeCube1;4.4082086;-0.562680525729003;-0.939912431390558;300;900;0.3;Pearson;BothEyes
xCubeCube2;4.4082086;0.633534866943857;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;4.4082086;0;0.942254739104435;300;900;0.3;Pearson;BothEyes
circCubeCube1;4.7105113;0.542951152535556;-0.602694121459901;300;900;0.3;Pearson;BothEyes
xCubeCube2;4.7105113;-0.582449757521189;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;4.7105113;0;-0.582238453505791;300;900;0.3;Pearson;BothEyes
circCubeCube1;5.0123103;0.205376195382397;0.962429855315515;300;900;0.3;Pearson;BothEyes
xCubeCube2;5.0123103;-0.189615923986351;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;5.0123103;0;0.960766653021744;300;900;0.3;Pearson;BothEyes
circCubeCube1;5.3136097;-0.689001017301124;0.975098327103541;300;900;0.3;Pearson;BothEyes
