yCubeCube3Timestamp;yCubeCube3XPos;yCubeCube3YPos;yCubeCube3newCorr;yCubeCube3smoothCorr
0;;;0;0
0.1864942;;;0;0
0.4877933;;;0;0
0.7895937;;;0;0
1.090893;;;0;0
1.3921914;;;0;0
1.6934905;;;0;0
1.9952906;;;0;0
2.147;-2;1.503369;;
2.188;-2;1.416188;;
2.19;-2;1.414072;;
2.211;-2;1.367982;;
2.212;-2;1.367584;;
2.232;-2;1.324695;;
2.233;-2;1.324695;;
2.254;-2;1.280455;;
2.255;-2;1.279933;;
2.255;-2;1.279933;;
2.276;-2;1.235315;;
2.277;-2;1.234907;;
2.278;-2;1.234777;;
2.279;-2;1.234777;;
2.2975922;;;-0.446011519853757;-0.111502879963439
2.298;-2;1.190992;;
2.299;-2;1.190543;;
2.299;-2;1.190466;;
2.319;-2;1.167688;;
2.32;-2;1.149112;;
2.321;-2;1.146297;;
2.322;-2;1.145903;;
2.322;-2;1.145836;;
2.342;-2;1.101927;;
2.343;-2;1.101288;;
2.344;-2;1.100931;;
2.365;-2;1.056362;;
2.366;-2;1.055935;;
2.367;-2;1.055864;;
2.368;-2;1.055831;;
2.387;-2;1.011287;;
2.388;-2;1.011287;;
2.389;-2;1.011287;;
2.41;-2;0.9673723;;
2.411;-2;0.9669979;;
2.412;-2;0.9668926;;
2.412;-2;0.9668776;;
2.432;-2;0.9219792;;
2.432;-2;0.9214079;;
2.433;-2;0.9214079;;
2.434;-2;0.9214079;;
2.434;-2;0.9214079;;
2.454;-2;0.8789096;;
2.455;-2;0.8781169;;
2.457;-2;0.877332;;
2.476;-2;0.8553309;;
2.476;-2;0.8428199;;
2.477;-2;0.8344907;;
2.478;-2;0.8332784;;
2.499;-2;0.7873249;;
2.5;-2;0.7868687;;
2.501;-2;0.7867986;;
2.502;-2;0.7867887;;
2.521;-2;0.7440792;;
2.522;-2;0.7435291;;
2.523;-2;0.7435291;;
2.523;-2;0.7435291;;
2.543;-2;0.6994953;;
2.544;-2;0.6990339;;
2.545;-2;0.698972;;
2.546;-2;0.6989565;;
2.546;-2;0.6989565;;
2.566;-2;0.6549352;;
2.566;-2;0.6548354;;
2.567;-2;0.6544603;;
2.589;-2;0.610332;;
2.591;-2;0.6100174;;
2.594;-2;0.6098915;;
2.596;-2;0.6098394;;
2.598891;;;0.486675258349683;0.0101659346239814
2.589;-2;0.610332;;
2.591;-2;0.6100174;;
2.594;-2;0.6098915;;
2.596;-2;0.6098394;;
2.615;-2;0.5655206;;
2.616;-2;0.5650426;;
2.617;-2;0.5649685;;
2.618;-2;0.5649487;;
2.618;-2;0.5649456;;
2.638;-2;0.5214582;;
2.638;-2;0.5209154;;
2.639;-2;0.5205052;;
2.659;-2;0.4763153;;
2.66;-2;0.4758994;;
2.661;-2;0.4758003;;
2.68;-2;0.4316281;;
2.681;-2;0.431145;;
2.702;-2;0.386879;;
2.723;-2;0.3422117;;
2.724;-2;0.3417659;;
2.725;-2;0.3417011;;
2.746;-2;0.2974187;;
2.767;-2;0.2529461;;
2.768;-2;0.2525629;;
2.769;-2;0.2524509;;
2.789;-2;0.2083688;;
2.81;-2;0.1851794;;
2.811;-2;0.1668146;;
2.831;-2;0.1409425;;
2.833;-2;0.1406621;;
2.856;-2;0.07434583;;
2.858;-2;0.0737186;;
2.879;-2;0.02968976;;
2.88;-2;0.02927608;;
2.9002108;;;0.492187424567752;0.133212790765919
2.9;-2;-0.01548929;;
2.902;-2;-0.01552643;;
2.922;-2;-0.05985339;;
2.924;-2;-0.06033006;;
2.945;-2;-0.08256748;;
2.946;-2;-0.09817164;;
2.967;-2;-0.1489742;;
2.969;-2;-0.1495097;;
2.991;-2;-0.1940505;;
2.992;-2;-0.1944297;;
3.012;-2;-0.23843;;
3.019;-2;-0.2389552;;
3.033;-2;-0.2616131;;
3.035;-2;-0.2810005;;
3.056;-2;-0.306036;;
3.057;-2;-0.3247406;;
3.079;-2;-0.3726701;;
3.08;-2;-0.3731263;;
3.101;-2;-0.4171892;;
3.103;-2;-0.4176459;;
3.124;-2;-0.4620525;;
3.126;-2;-0.4625081;;
3.146;-2;-0.5067238;;
3.147;-2;-0.5071739;;
3.148;-2;-0.5072565;;
3.148;-2;-0.5072643;;
3.171;-2;-0.5513533;;
3.173;-2;-0.5521025;;
3.174;-2;-0.552229;;
3.175;-2;-0.5522786;;
3.194;-2;-0.5961947;;
3.195;-2;-0.5966705;;
3.196;-2;-0.5967423;;
3.196;-2;-0.5967665;;
3.2020102;;;0.439754390565122;0.2431513884072
3.216;-2;-0.6412547;;
3.217;-2;-0.6412547;;
3.218;-2;-0.6412547;;
3.218;-2;-0.6412547;;
3.218;-2;-0.6412547;;
3.238;-2;-0.6847747;;
3.239;-2;-0.6853845;;
3.239;-2;-0.6856807;;
3.259;-2;-0.7308818;;
3.259;-2;-0.7312356;;
3.26;-2;-0.7314042;;
3.26;-2;-0.731433;;
3.28;-2;-0.775431;;
3.281;-2;-0.7757877;;
3.282;-2;-0.7758904;;
3.283;-2;-0.7759698;;
3.303;-2;-0.8208995;;
3.304;-2;-0.8208995;;
3.305;-2;-0.8208995;;
3.326;-2;-0.8639692;;
3.327;-2;-0.8647237;;
3.328;-2;-0.864953;;
3.329;-2;-0.8649957;;
3.33;-2;-0.8650055;;
3.348;-2;-0.9099316;;
3.349;-2;-0.9099316;;
3.369;-2;-0.9323763;;
3.37;-2;-0.9507761;;
3.371;-2;-0.9539435;;
3.372;-2;-0.9544291;;
3.373;-2;-0.9546007;;
3.392;-2;-0.9770485;;
3.392;-2;-0.9885601;;
3.393;-2;-0.9967659;;
3.412;-2;-1.021686;;
3.412;-2;-1.021872;;
3.413;-2;-1.021995;;
3.414;-2;-1.040664;;
3.433;-2;-1.06638;;
3.434;-2;-1.066661;;
3.435;-2;-1.066704;;
3.436;-2;-1.085068;;
3.455;-2;-1.110751;;
3.463;-2;-1.13277;;
3.464;-2;-1.133422;;
3.465;-2;-1.133422;;
3.476;-2;-1.162817;;
3.477;-2;-1.163328;;
3.478;-2;-1.163458;;
3.479;-2;-1.163458;;
3.498;-2;-1.200708;;
3.498;-2;-1.200785;;
3.499;-2;-1.201212;;
3.5;-2;-1.201212;;
3.5038108;;;0.446544991006657;0.466290516122303
3.498;-2;-1.200708;;
3.498;-2;-1.200785;;
3.499;-2;-1.201212;;
3.5;-2;-1.201212;;
3.519;-2;-1.24457;;
3.52;-2;-1.245034;;
3.521;-2;-1.245109;;
3.541;-2;-1.289516;;
3.542;-2;-1.289971;;
3.543;-2;-1.290042;;
3.543;-2;-1.290052;;
3.563;-2;-1.334351;;
3.564;-2;-1.3349;;
3.565;-2;-1.3349;;
3.566;-2;-1.3349;;
3.585;-2;-1.379694;;
3.586;-2;-1.379694;;
3.586;-2;-1.379694;;
3.606;-2;-1.423507;;
3.607;-2;-1.423962;;
3.608;-2;-1.424028;;
3.608;-2;-1.424039;;
3.609;-2;-1.424047;;
3.629;-2;-1.468799;;
3.63;-2;-1.468799;;
3.631;-2;-1.468799;;
3.65;-2;-1.51248;;
3.651;-2;-1.513162;;
3.651;-2;-1.513476;;
3.652;-2;-1.513614;;
3.653;-2;-1.513643;;
3.674;-2;-1.557396;;
3.674;-2;-1.55742;;
3.697;-2;-1.601928;;
3.699;-2;-1.602753;;
3.7;-2;-1.602845;;
3.7;-2;-1.602855;;
3.701;-2;-1.602876;;
3.721;-2;-1.646765;;
3.722;-2;-1.647213;;
3.723;-2;-1.647283;;
3.723;-2;-1.647311;;
3.724;-2;-1.647311;;
3.743;-2;-1.691435;;
3.744;-2;-1.691859;;
3.745;-2;-1.691971;;
3.765;-2;-1.736209;;
3.766;-2;-1.736631;;
3.766;-2;-1.736701;;
3.767;-2;-1.73677;;
3.786;-2;-1.781695;;
3.787;-2;-1.781695;;
3.787;-2;-1.781695;;
3.788;-2;-1.781695;;
3.8056114;;;0.496758708858425;0.468811378749489
3.787;-2;-1.781695;;
3.787;-2;-1.781695;;
3.788;-2;-1.781695;;
3.86;-2;-1.916004;;
3.861;-2;-1.928671;;
3.862;-2;-1.932489;;
3.863;-2;-1.936526;;
3.864;-2;-1.937494;;
3.865;-2;-1.938002;;
3.866;-2;-1.938103;;
3.867;-2;-1.93812;;
3.868;-2;-1.938125;;
3.872;-2;-1.938126;;
3.873;-2;-1.940909;;
3.877;-2;-1.959054;;
3.878;-2;-1.959936;;
3.882;-2;-1.960294;;
3.884;-2;-1.983123;;
3.885;-2;-1.989424;;
3.886;-2;-1.989424;;
3.906;-2;-2.025938;;
3.907;-2;-2.02651;;
3.908;-2;-2.026777;;
3.909;-2;-2.026819;;
3.929;-2;-2.071768;;
3.93;-2;-2.072177;;
3.93;-2;-2.072325;;
3.931;-2;-2.072325;;
3.932;-2;-2.072325;;
3.951;-2;-2.116878;;
3.952;-2;-2.117324;;
3.952;-2;-2.117399;;
3.973;-2;-2.138312;;
3.974;-2;-2.150466;;
3.974;-2;-2.156509;;
3.975;-2;-2.160262;;
3.995;-2;-2.183927;;
3.996;-2;-2.202706;;
3.997;-2;-2.20615;;
3.998;-2;-2.20615;;
3.998;-2;-2.20615;;
4.018;-2;-2.249922;;
4.019;-2;-2.250473;;
4.02;-2;-2.250473;;
4.04;-2;-2.272568;;
4.04;-2;-2.287472;;
4.041;-2;-2.295198;;
4.042;-2;-2.295198;;
4.042;-2;-2.295198;;
4.061;-2;-2.317697;;
4.063;-2;-2.33699;;
4.064;-2;-2.339137;;
4.084;-2;-2.340112;;
4.085;-2;-2.358117;;
4.086;-2;-2.36101;;
4.087;-2;-2.36186;;
4.1054057;;;0.245099055591079;0.407039286505321
4.106;-2;-2.423567;;
4.107;-2;-2.424743;;
4.108;-2;-2.425161;;
4.109;-2;-2.425161;;
4.129;-2;-2.465135;;
4.129;-2;-2.469539;;
4.131;-2;-2.473635;;
4.131;-2;-2.473917;;
4.152;-2;-2.518117;;
4.153;-2;-2.518511;;
4.154;-2;-2.518637;;
4.155;-2;-2.518637;;
4.155;-2;-2.518637;;
4.176;-2;-2.562921;;
4.177;-2;-2.562921;;
4.177;-2;-2.562921;;
4.197;-2;-2.607465;;
4.197;-2;-2.60781;;
4.198;-2;-2.607993;;
4.199;-2;-2.608018;;
4.219;-2;-2.630113;;
4.219;-2;-2.644613;;
4.22;-2;-2.652529;;
4.221;-2;-2.652529;;
4.241;-2;-2.696354;;
4.242;-2;-2.696795;;
4.243;-2;-2.696867;;
4.271;-2;-2.741569;;
4.272;-2;-2.741854;;
4.273;-2;-2.741939;;
4.273;-2;-2.741949;;
4.274;-2;-2.74197;;
4.286;-2;-2.785594;;
4.287;-2;-2.78624;;
4.287;-2;-2.786494;;
4.288;-2;-2.786494;;
4.308;-2;-2.830863;;
4.309;-2;-2.830863;;
4.31;-2;-2.830863;;
4.331;-2;-2.874435;;
4.331;-2;-2.874445;;
4.332;-2;-2.875325;;
4.333;-2;-2.875457;;
4.354;-2;-2.919971;;
4.355;-2;-2.920371;;
4.356;-2;-2.920465;;
4.356;-2;-2.920481;;
4.376;-2;-2.965257;;
4.376;-2;-2.965595;;
4.377;-2;-2.965821;;
4.378;-2;-2.965821;;
4.378;-2;-2.965821;;
4.397;-2;-3.009339;;
4.398;-2;-3.009817;;
4.399;-2;-3.009882;;
4.4082086;;;0.471127369552217;0.414882531252095
4.397;-2;-3.009339;;
4.398;-2;-3.009817;;
4.399;-2;-3.009882;;
4.419;-2;-3.00012;;
4.42;-2;-2.98089;;
4.421;-2;-2.978306;;
4.422;-2;-2.977785;;
4.443;-2;-2.933451;;
4.444;-2;-2.933079;;
4.444;-2;-2.933049;;
4.445;-2;-2.932937;;
4.465;-2;-2.88728;;
4.466;-2;-2.88728;;
4.466;-2;-2.88728;;
4.467;-2;-2.88728;;
4.486;-2;-2.866433;;
4.487;-2;-2.848026;;
4.488;-2;-2.845153;;
4.489;-2;-2.844371;;
4.509;-2;-2.800043;;
4.51;-2;-2.799307;;
4.511;-2;-2.798994;;
4.512;-2;-2.798947;;
4.532;-2;-2.75504;;
4.533;-2;-2.754618;;
4.534;-2;-2.754484;;
4.535;-2;-2.754484;;
4.554;-2;-2.710214;;
4.555;-2;-2.709759;;
4.555;-2;-2.70968;;
4.556;-2;-2.709633;;
4.578;-2;-2.664773;;
4.578;-2;-2.664454;;
4.579;-2;-2.664259;;
4.58;-2;-2.664259;;
4.599;-2;-2.620821;;
4.6;-2;-2.620342;;
4.601;-2;-2.620261;;
4.602;-2;-2.620261;;
4.602;-2;-2.620261;;
4.622;-2;-2.575586;;
4.623;-2;-2.575586;;
4.624;-2;-2.575586;;
4.645;-2;-2.531457;;
4.646;-2;-2.531031;;
4.647;-2;-2.530962;;
4.647;-2;-2.530954;;
4.673;-2;-2.49157;;
4.674;-2;-2.490705;;
4.678;-2;-2.464806;;
4.679;-2;-2.463671;;
4.692;-2;-2.440619;;
4.693;-2;-2.439955;;
4.694;-2;-2.439255;;
4.695;-2;-2.439255;;
4.695;-2;-2.439255;;
4.7105113;;;-0.291119226752896;0.230466476812207
4.718;-2;-2.396279;;
4.719;-2;-2.396279;;
4.719;-2;-2.396279;;
4.72;-2;-2.396279;;
4.739;-2;-2.351725;;
4.739;-2;-2.351725;;
4.74;-2;-2.351725;;
4.741;-2;-2.351725;;
4.76;-2;-2.307124;;
4.761;-2;-2.307124;;
4.762;-2;-2.307124;;
4.762;-2;-2.307124;;
4.781;-2;-2.262523;;
4.782;-2;-2.261949;;
4.783;-2;-2.261949;;
4.783;-2;-2.261949;;
4.803;-2;-2.217595;;
4.804;-2;-2.217223;;
4.805;-2;-2.2171;;
4.825;-2;-2.173629;;
4.826;-2;-2.173253;;
4.826;-2;-2.173086;;
4.827;-2;-2.173086;;
4.828;-2;-2.173086;;
4.847;-2;-2.128819;;
4.848;-2;-2.12824;;
4.849;-2;-2.12824;;
4.869;-2;-2.084162;;
4.869;-2;-2.083927;;
4.87;-2;-2.083658;;
4.871;-2;-2.083616;;
4.891;-2;-2.039525;;
4.891;-2;-2.039251;;
4.892;-2;-2.039013;;
4.893;-2;-2.038973;;
4.913;-2;-1.994911;;
4.914;-2;-1.994497;;
4.915;-2;-1.994367;;
4.916;-2;-1.994367;;
4.935;-2;-1.950936;;
4.937;-2;-1.950068;;
4.938;-2;-1.949881;;
4.939;-2;-1.949823;;
4.961;-2;-1.906144;;
4.962;-2;-1.905564;;
4.963;-2;-1.905225;;
4.963;-2;-1.905167;;
4.964;-2;-1.905138;;
4.984;-2;-1.861016;;
4.984;-2;-1.860651;;
4.985;-2;-1.86049;;
5.006;-2;-1.817029;;
5.007;-2;-1.816361;;
5.008;-2;-1.815728;;
5.008;-2;-1.81568;;
5.009;-2;-1.815438;;
5.0123103;;;0.480383326510872;0.226372631225318
5.006;-2;-1.817029;;
5.007;-2;-1.816361;;
5.008;-2;-1.815728;;
5.008;-2;-1.81568;;
5.009;-2;-1.815438;;
5.028;-2;-1.770364;;
5.029;-2;-1.770364;;
5.051;-2;-1.726926;;
5.051;-2;-1.726424;;
5.052;-2;-1.726424;;
5.053;-2;-1.726424;;
5.053;-2;-1.726424;;
5.072;-2;-1.671048;;
5.073;-2;-1.671048;;
5.094;-2;-1.638406;;
5.095;-2;-1.637755;;
5.096;-2;-1.637658;;
5.116;-2;-1.593756;;
5.117;-2;-1.592901;;
5.118;-2;-1.592133;;
5.119;-2;-1.592133;;
5.137;-2;-1.548829;;
5.138;-2;-1.548369;;
5.139;-2;-1.548268;;
5.139;-2;-1.548251;;
5.159;-2;-1.504192;;
5.159;-2;-1.503836;;
5.16;-2;-1.503668;;
5.161;-2;-1.503645;;
5.181;-2;-1.459229;;
5.182;-2;-1.458847;;
5.182;-2;-1.458839;;
5.183;-2;-1.458718;;
5.202;-2;-1.41495;;
5.203;-2;-1.414484;;
5.204;-2;-1.414408;;
5.204;-2;-1.414401;;
5.224;-2;-1.369904;;
5.225;-2;-1.369508;;
5.226;-2;-1.369395;;
5.247;-2;-1.325364;;
5.248;-2;-1.325017;;
5.249;-2;-1.324896;;
5.25;-2;-1.324831;;
5.251;-2;-1.324831;;
5.269;-2;-1.280579;;
5.27;-2;-1.280073;;
5.271;-2;-1.279988;;
5.272;-2;-1.279975;;
5.291;-2;-1.236064;;
5.292;-2;-1.235587;;
5.293;-2;-1.23551;;
5.294;-2;-1.235498;;
5.3136097;;;0.48318073193683;0.285893050311756
5.313;-2;-1.191489;;
5.314;-2;-1.191475;;
5.315;-2;-1.191449;;
5.315;-2;-1.191136;;
5.336;-2;-1.147437;;
5.337;-2;-1.146572;;
5.339;-2;-1.145866;;
5.339;-2;-1.145866;;
5.359;-2;-1.101954;;
5.359;-2;-1.101591;;
5.36;-2;-1.10143;;
5.361;-2;-1.101408;;
5.381;-2;-1.057263;;
5.382;-2;-1.056876;;
5.383;-2;-1.056696;;
5.384;-2;-1.056696;;
5.403;-2;-1.012527;;
5.404;-2;-1.012104;;
5.405;-2;-1.012006;;
5.425;-2;-0.9676022;;
5.426;-2;-0.9672029;;
5.426;-2;-0.9670509;;
5.427;-2;-0.9670509;;
5.446;-2;-0.9448981;;
5.448;-2;-0.9254521;;
5.448;-2;-0.9241328;;
5.469;-2;-0.9002789;;
5.47;-2;-0.8833792;;
5.471;-2;-0.8792397;;
5.471;-2;-0.8785374;;
5.479;-2;-0.877923;;
5.492;-2;-0.8357618;;
5.493;-2;-0.8344619;;
5.494;-2;-0.8335617;;
5.495;-2;-0.8333543;;
5.514;-2;-0.8105112;;
5.515;-2;-0.7937189;;
5.515;-2;-0.790836;;
5.516;-2;-0.7894061;;
5.536;-2;-0.76652;;
5.537;-2;-0.7533054;;
5.538;-2;-0.7438576;;
5.538;-2;-0.7438576;;
5.558;-2;-0.6993828;;
5.559;-2;-0.6985949;;
5.561;-2;-0.698326;;
5.582;-2;-0.654868;;
5.582;-2;-0.6546609;;
5.584;-2;-0.654408;;
5.585;-2;-0.6543516;;
5.586;-2;-0.6543425;;
5.604;-2;-0.6110572;;
5.605;-2;-0.6102833;;
5.606;-2;-0.6099232;;
5.607;-2;-0.6098661;;
5.6149083;;;0.488179821178074;0.29015616321822
5.626;-2;-0.565634;;
5.627;-2;-0.5652104;;
5.628;-2;-0.5650975;;
5.628;-2;-0.5650796;;
5.648;-2;-0.5211878;;
5.649;-2;-0.5207353;;
5.65;-2;-0.5206672;;
5.65;-2;-0.5206558;;
5.67;-2;-0.4775407;;
5.671;-2;-0.4765265;;
5.673;-2;-0.4759437;;
5.693;-2;-0.431156;;
5.694;-2;-0.431156;;
5.695;-2;-0.431156;;
5.695;-2;-0.431156;;
5.696;-2;-0.431156;;
5.715;-2;-0.3871239;;
5.716;-2;-0.3866406;;
5.717;-2;-0.3865739;;
5.717;-2;-0.3865625;;
5.737;-2;-0.3421323;;
5.738;-2;-0.3416672;;
