lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
3.077;0;0
3.079;0.09895896;0.2983921
3.097;0.09909824;0.2984639
3.119;0.09915826;0.2980905
3.121;0.09943458;0.2972214
3.142;0.09994166;0.2956756
3.185;0.1005629;0.2946896
3.269;0.1117823;0.3073179
3.077;0;0;;
3.079;0.09895896;0.2983921;;
3.097;0.09909824;0.2984639;;
3.119;0.09915826;0.2980905;;
3.121;0.09943458;0.2972214;;
3.142;0.09994166;0.2956756;;
3.185;0.1005629;0.2946896;;
3.269;0.1117823;0.3073179;;
3.077;0;0;;
3.079;0.09895896;0.2983921;;
3.097;0.09909824;0.2984639;;
3.119;0.09915826;0.2980905;;
3.121;0.09943458;0.2972214;;
3.142;0.09994166;0.2956756;;
3.185;0.1005629;0.2946896;;
3.269;0.1117823;0.3073179;;
3.077;0;0;;
3.079;0.09895896;0.2983921;;
3.097;0.09909824;0.2984639;;
3.119;0.09915826;0.2980905;;
3.121;0.09943458;0.2972214;;
3.142;0.09994166;0.2956756;;
3.185;0.1005629;0.2946896;;
3.269;0.1117823;0.3073179;;
3.077;0;0;;
3.079;0.09895896;0.2983921;;
3.097;0.09909824;0.2984639;;
3.119;0.09915826;0.2980905;;
3.121;0.09943458;0.2972214;;
3.142;0.09994166;0.2956756;;
3.185;0.1005629;0.2946896;;
3.269;0.1117823;0.3073179;;
4.26;0.1260972;0.3176034
4.26;0.1260972;0.3176034;;
4.583;0.3619913;-0.04873721
4.584;0.5266653;-0.1488722
4.583;0.3619913;-0.04873721;;
4.584;0.5266653;-0.1488722;;
5.032;0.6672887;-0.2197053
5.033;0.6910757;-0.2735764
5.053;0.4895418;0.05359648
5.054;0.3593394;0.1140354
5.055;0.4013729;0.1722418
5.055;0.2847268;0.1894106
5.075;0.2842839;0.1893356
5.075;0.2847542;0.1889263
5.076;0.2858405;0.1886983
5.096;0.2860186;0.1894082
5.097;0.2911629;0.1840145
5.098;0.2952248;0.1845751
5.119;0.3004989;0.1790799
5.119;0.3058468;0.1812965
5.12;0.3117247;0.17698
5.14;0.3145339;0.1768537
5.141;0.322405;0.1851205
5.141;0.3255537;0.1923898
5.163;0.33474;0.2039344
5.032;0.6672809;-0.8995553;;
5.033;0.6910757;-0.2735764;;
5.053;0.4895418;0.05359648;;
5.054;0.3593394;0.1140354;;
5.055;0.4013729;0.1722418;;
5.055;0.2847268;0.1894106;;
5.075;0.2842839;0.1893356;;
5.075;0.2847542;0.1889263;;
5.076;0.2858405;0.1886983;;
5.096;0.2860186;0.1894082;;
5.097;0.2911629;0.1840145;;
5.098;0.2952248;0.1845751;;
5.119;0.3004989;0.1790799;;
5.119;0.3058468;0.1812965;;
5.12;0.3117247;0.17698;;
5.14;0.3145339;0.1768537;;
5.141;0.322405;0.1851205;;
5.141;0.3255537;0.1923898;;
5.163;0.33474;0.2039344;;
5.184;0.3782971;0.3088112
5.185;0.3880412;0.3254191
5.186;0.3864095;0.3465089
5.227;0.3852875;0.3672655
5.249;0.4019103;0.3798304
5.249;0.4121716;0.3958923
5.27;0.4320871;0.4090075
5.291;0.427339;0.3352323
5.292;0.4614305;0.3290874
5.312;0.4862249;0.321539
5.312;0.5055194;0.3105034
5.313;0.5350436;0.3083722
5.314;0.5582197;0.3033512
5.337;0.5594275;0.3041178
5.338;0.5811368;0.2969227
5.339;0.5804183;0.2945377
5.354;0.5724608;0.2933319
5.355;0.5710478;0.2872215
5.356;0.5571045;0.2904679
5.376;0.5395967;0.29346
5.377;0.5202372;0.2971466
5.378;0.4990571;0.2990233
5.378;0.4788117;0.307312
5.398;0.4539437;0.3111573
5.398;0.4350944;0.320445
5.399;0.4174326;0.3242335
5.4;0.4041418;0.3280079
5.42;0.3871044;0.3313682
5.421;0.3790438;0.3346342
5.421;0.3675838;0.339377
5.422;0.3610278;0.3418037
5.441;0.3537105;0.345489
5.442;0.3503742;0.3463445
5.443;0.3461921;0.3481917
5.444;0.347642;0.3498573
5.163;0.33474;0.2039344;;
5.163;0.3832809;0.2899557;;
5.184;0.3782971;0.3088112;;
5.185;0.3880412;0.3254191;;
5.186;0.3864095;0.3465089;;
5.227;0.3852875;0.3672655;;
5.249;0.4019103;0.3798304;;
5.249;0.4121716;0.3958923;;
5.27;0.4320871;0.4090075;;
5.291;0.427339;0.3352323;;
5.292;0.4614305;0.3290874;;
5.312;0.4862249;0.321539;;
5.312;0.5055194;0.3105034;;
5.313;0.5350436;0.3083722;;
5.314;0.5582197;0.3033512;;
5.337;0.5594275;0.3041178;;
5.338;0.5811368;0.2969227;;
5.339;0.5804183;0.2945377;;
5.354;0.5724608;0.2933319;;
5.355;0.5710478;0.2872215;;
5.356;0.5571045;0.2904679;;
