Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject;objectSize
63.9707429;20.0679023;5;6;False;0.781063;45;8.860559;7.077157;18.34533;9.701059;-0.9999999;0.999999;0.6;300;900;0.08
73.3958215;29.4929809;4;0;False;0.6063284;45;9.297845;7.323944;18.34533;13.96299;-0.9993395;0.9990118;0.6;300;900;0.08
