Timestamp;SelectionTime;selectedObj;smoothCorrel;speedInDegPerS;radiusInUnits;radiusInDeg;walking;corrThreshold;w;corrAverageWindow;corrFrequency
95.1711584;48.4867676;4;0.9117306;14.8969;1.5;26.63289;0.899999976158142;300;900;0.1
121.7231971;23.6157819;3;0.9051598;74.86649;1.5;26.63289;0.899999976158142;300;900;0.1
138.8573768;4.2361513;4;0.2058422;8.938142;2.5;43.06549;0;300;900;0.1
145.6813262;3.8329625;4;0.8694859;224.5995;0.5;9.021242;0.8;300;900;0.1
169.8963637;21.624641;2;0.4184656;26.81442;2.5;43.0655;0;300;900;0.1
186.064282;13.8895283;1;0.1855928;44.69071;1.5;26.63289;0;300;900;0.1
193.6008234;4.7380427;4;0.7186163;26.81442;2.5;43.06549;0.7;300;900;0.1
200.660802;5.2518626;2;0.7636138;134.0721;0.5;9.021242;0.7;300;900;0.1
234.1703651;31.9475951;4;0.5879533;14.8969;1.5;26.63288;0.58;300;900;0.1
241.9457305;5.6440466;3;0.5800468;134.0721;0.5;9.021242;0.58;300;900;0.1
271.365245;28.3500853;1;0.5087885;8.938142;2.5;43.06551;0.5;300;900;0.1
279.7642205;1.6300411;3;0.4055345;8.938142;2.5;43.0655;0.4;300;900;0.1
284.443708;1.8189486;4;0.405995;44.69071;1.5;26.63288;0.4;300;900;0.1
300.75803;7.7229452;1;0.8130642;224.5995;0.5;9.021236;0.8;300;900;0.1
306.5186657;4.0111863;3;0.846791;44.91989;2.5;43.0655;0.8;300;900;0.1
335.5037825;26.8982396;4;0.7219213;44.69071;0.5;9.021231;0.67;300;900;0.1
341.0242156;3.231679;1;0.6951519;134.0721;0.5;9.021231;0.67;300;900;0.1
346.8762793;4.8279273;3;0.7524144;44.69071;1.5;26.63288;0.67;300;900;0.1
351.1878236;3.1290737;3;0.747318;74.86649;1.5;26.63288;0.67;300;900;0.1
353.8446629;1.6194324;3;0.7328717;26.81442;2.5;43.06549;0.67;300;900;0.1
357.1436603;1.6236096;2;0.6796905;74.86649;1.5;26.63289;0.67;300;900;0.1
380.1705762;20.3948726;2;0.5862799;14.8969;1.5;26.63289;0.55;300;900;0.1
401.922442;19.2034701;2;0.6930332;224.5995;0.5;9.021231;0.65;300;900;0.1
406.8940211;3.3211643;2;0.6631328;44.91989;2.5;43.06549;0.65;300;900;0.1
410.2549779;1.520919;4;0.746367;44.91989;2.5;43.0655;0.65;300;900;0.1
425.0228227;12.9713716;3;0.6838106;44.69071;0.5;9.021242;0.65;300;900;0.1
437.3666658;10.5493173;4;0.5803584;44.69071;0.5;9.021248;0.5;300;900;0.1
