Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;corrThreshold;w;corrAverageWindow;corrFrequency
19.8237609;1.5024949;2;2;True;0.6660611;45;2.186985;1.429592;9.470118;0;1;1;0.6;300;900;0.3
24.2565224;3.0134959;2;2;True;0.8511477;45;4.453455;3.645782;15.77889;0;1;1;0.6;300;900;0.3
28.5254321;2.7142021;2;2;True;0.6526234;45;6.859459;4.958023;15.77889;0;1;1;0.6;300;900;0.3
33.0374039;3.619103;3;3;True;0.864472;45;4.719187;3.131323;9.470112;0;1;1;0.6;300;900;0.3
35.2388276;1.5195319;4;4;True;0.6759808;45;1.888199;1.880741;15.77889;0;1;1;0.6;300;900;0.3
37.9179464;1.5170256;1;1;True;0.7115783;45;4.291868;3.664986;15.77889;0;1;1;0.6;300;900;0.3
42.2649803;1.5095048;1;1;True;0.7204832;45;1.684544;1.437492;3.157057;0;1;1;0.6;300;900;0.3
43.9268976;0.9139329;4;5;False;0.6443853;45;1.643002;1.437496;3.157057;0.9580708;0.6964719;0.9988433;0.6;300;900;0.3
47.9144776;2.7056785;2;2;True;0.7452083;45;3.888601;3.146143;3.157057;0;1;1;0.6;300;900;0.3
49.8937295;1.2072034;4;4;True;0.6792652;45;5.464142;4.840937;9.470114;0;1;1;0.6;300;900;0.3
52.2630161;1.5110091;4;4;True;0.6182458;45;5.707863;5.740112;15.77889;0;1;1;0.6;300;900;0.3
55.120598;2.1111013;1;5;False;0.6014369;45;5.294827;4.627707;3.157053;1.399597;0.9977692;-0.9745048;0.6;300;900;0.3
57.1133858;1.5115108;3;2;False;0.7105551;45;4.783554;3.270597;9.470116;3.875162;0.9902421;0.9577366;0.6;300;900;0.3
59.3317811;1.8103119;4;4;True;0.6750811;45;1.758783;1.773592;9.470112;0;1;1;0.6;300;900;0.3
61.3521419;1.5285552;4;4;True;0.6215096;45;1.886997;1.88839;15.77889;0;1;1;0.6;300;900;0.3
63.7653716;1.8081241;2;2;True;0.8173642;45;7.974543;4.528862;15.7789;0;1;1;0.6;300;900;0.3
65.8092945;1.506998;2;3;False;0.6207744;45;1.676201;1.5443;3.157061;1.244953;0.9966308;0.9868984;0.6;300;900;0.3
68.4347606;2.1211273;2;2;True;0.8980086;45;5.536682;3.301071;15.77889;0;1;1;0.6;300;900;0.3
72.2438676;3.3173018;2;2;True;0.9385996;45;3.893909;3.447048;9.470116;0;1;1;0.6;300;900;0.3
74.4101158;1.5175266;2;3;False;0.7358626;45;5.530897;4.851778;3.157057;1.233599;0.998427;0.9757915;0.6;300;900;0.3
77.9058907;2.4103951;2;2;True;0.607603;45;2.410767;1.586121;15.77889;0;1;1;0.6;300;900;0.3
78.955175;0.6005932;2;4;False;0.6588119;45;5.292021;4.640808;3.157057;2.640766;-0.998715;-0.9997827;0.6;300;900;0.3
81.7280324;1.5185289;3;3;True;0.6619909;45;3.835291;3.376793;3.157057;0;1;1;0.6;300;900;0.3
84.0943109;1.8118067;1;1;True;0.7378128;45;1.688934;1.587826;9.470114;0;1;1;0.6;300;900;0.3
86.3899195;1.8248595;3;3;True;0.7307319;45;5.752033;5.780205;9.470116;0;1;1;0.6;300;900;0.3
87.4447188;0.6121252;3;4;False;0.6269502;45;3.675835;3.220881;3.157061;0.8116837;-0.9993229;0.9999149;0.6;300;900;0.3
89.7367999;1.5190306;2;2;True;0.6770887;45;6.698606;4.712166;9.470116;0;1;1;0.6;300;900;0.3
