circular9Timestamp;circular9XPos;circular9YPos;circular9newCorr;circular9smoothCorr
3.7133149;;;0;0
3.7198325;;;0;0
3.7563174;;;0;0
3.756819;;;0;0
3.793;0.5020167;-0.0634778;;
3.795;0.5020167;-0.0634778;;
3.825;0.5047525;-0.097279;;
3.827;0.5047878;-0.09771612;;
3.829;0.5047956;-0.097812;;
3.8413244;;;-0.905822940199121;-0.181164588039824
3.793;0.5020167;-0.0634778;;
3.795;0.5020167;-0.0634778;;
3.825;0.5047525;-0.097279;;
3.827;0.5047878;-0.09771612;;
3.829;0.5047956;-0.097812;;
3.8423277;;;-0.905822940199121;-0.301940980066374
3.793;0.5020167;-0.0634778;;
3.795;0.5020167;-0.0634778;;
3.825;0.5047525;-0.097279;;
3.827;0.5047878;-0.09771612;;
3.829;0.5047956;-0.097812;;
3.858;0.5083948;-0.1291709;;
3.861;0.5084901;-0.1300005;;
3.863;0.5085119;-0.1301908;;
3.865;0.5095513;-0.1378553;;
3.893;0.5122251;-0.1558771;;
3.894;0.5122399;-0.1559765;;
3.927;0.5166166;-0.1814988;;
3.929;0.5166894;-0.1819228;;
3.9307824;;;-0.851005505783646;-0.380378769454555
3.793;0.5020167;-0.0634778;;
3.795;0.5020167;-0.0634778;;
3.825;0.5047525;-0.097279;;
3.827;0.5047878;-0.09771612;;
3.829;0.5047956;-0.097812;;
3.858;0.5083948;-0.1291709;;
3.861;0.5084901;-0.1300005;;
3.863;0.5085119;-0.1301908;;
3.865;0.5095513;-0.1378553;;
3.893;0.5122251;-0.1558771;;
3.894;0.5122399;-0.1559765;;
3.927;0.5166166;-0.1814988;;
3.929;0.5166894;-0.1819228;;
3.931;0.5178818;-0.188222;;
3.9322861;;;-0.840093298605827;-0.437843085598464
3.793;0.5020167;-0.0634778;;
3.795;0.5020167;-0.0634778;;
3.825;0.5047525;-0.097279;;
3.827;0.5047878;-0.09771612;;
3.829;0.5047956;-0.097812;;
3.858;0.5083948;-0.1291709;;
3.861;0.5084901;-0.1300005;;
3.863;0.5085119;-0.1301908;;
3.865;0.5095513;-0.1378553;;
3.893;0.5122251;-0.1558771;;
3.894;0.5122399;-0.1559765;;
3.927;0.5166166;-0.1814988;;
3.929;0.5166894;-0.1819228;;
3.931;0.5178818;-0.188222;;
3.96;0.5217863;-0.2075922;;
3.961;0.5218136;-0.2077278;;
