lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
10.807;0.2235379;1.041622
10.807;0.2235379;1.041622;;
10.81;0.2252266;1.0455
10.807;0.2235379;1.041622;;
10.81;0.2252266;1.0455;;
10.841;0.2270293;1.049467
10.842;0.2283528;1.053277
10.844;0.2291535;1.056479
10.845;0.2297761;1.059321
10.875;0.2305322;1.062411
10.878;0.2318183;1.065448
10.807;0.2235379;1.041622;;
10.81;0.2252266;1.0455;;
10.841;0.2270293;1.049467;;
10.842;0.2283528;1.053277;;
10.844;0.2291535;1.056479;;
10.845;0.2297761;1.059321;;
10.875;0.2305322;1.062411;;
10.878;0.2318183;1.065448;;
10.807;0.2235379;1.041622;;
10.81;0.2252266;1.0455;;
10.841;0.2270293;1.049467;;
10.842;0.2283528;1.053277;;
10.844;0.2291535;1.056479;;
10.845;0.2297761;1.059321;;
10.875;0.2305322;1.062411;;
10.878;0.2318183;1.065448;;
10.908;0.2334509;1.068238
10.91;0.2352235;1.070537
10.911;0.2366928;1.07193
10.912;0.2377479;1.072858
10.943;0.2386407;1.073901
10.944;0.2395432;1.07456
10.946;0.2409062;1.074747
10.976;0.2422012;1.073671
10.979;0.2436737;1.071468
10.807;0.2235379;1.041622;;
10.81;0.2252266;1.0455;;
10.841;0.2270293;1.049467;;
10.842;0.2283528;1.053277;;
10.844;0.2291535;1.056479;;
10.845;0.2297761;1.059321;;
10.875;0.2305322;1.062411;;
10.878;0.2318183;1.065448;;
10.908;0.2334509;1.068238;;
10.91;0.2352235;1.070537;;
10.911;0.2366928;1.07193;;
10.912;0.2377479;1.072858;;
10.943;0.2386407;1.073901;;
10.944;0.2395432;1.07456;;
10.946;0.2409062;1.074747;;
10.976;0.2422012;1.073671;;
10.979;0.2436737;1.071468;;
10.807;0.2235379;1.041622;;
10.81;0.2252266;1.0455;;
10.841;0.2270293;1.049467;;
10.842;0.2283528;1.053277;;
10.844;0.2291535;1.056479;;
10.845;0.2297761;1.059321;;
10.875;0.2305322;1.062411;;
10.878;0.2318183;1.065448;;
10.908;0.2334509;1.068238;;
10.91;0.2352235;1.070537;;
10.911;0.2366928;1.07193;;
10.912;0.2377479;1.072858;;
10.943;0.2386407;1.073901;;
10.944;0.2395432;1.07456;;
10.946;0.2409062;1.074747;;
10.976;0.2422012;1.073671;;
10.979;0.2436737;1.071468;;
11.011;0.2452923;1.069594
11.012;0.2467715;1.068892
11.014;0.2483429;1.06999
11.046;0.250523;1.072855
11.048;0.2529622;1.075361
11.05;0.2549574;1.07624
10.807;0.2235379;1.041622;;
10.81;0.2252266;1.0455;;
10.841;0.2270293;1.049467;;
10.842;0.2283528;1.053277;;
10.844;0.2291535;1.056479;;
10.845;0.2297761;1.059321;;
10.875;0.2305322;1.062411;;
10.878;0.2318183;1.065448;;
10.908;0.2334509;1.068238;;
10.91;0.2352235;1.070537;;
10.911;0.2366928;1.07193;;
10.912;0.2377479;1.072858;;
10.943;0.2386407;1.073901;;
10.944;0.2395432;1.07456;;
10.946;0.2409062;1.074747;;
10.976;0.2422012;1.073671;;
10.979;0.2436737;1.071468;;
11.011;0.2452923;1.069594;;
11.012;0.2467715;1.068892;;
11.014;0.2483429;1.06999;;
11.046;0.250523;1.072855;;
11.048;0.2529622;1.075361;;
11.05;0.2549574;1.07624;;
10.807;0.2235379;1.041622;;
10.81;0.2252266;1.0455;;
10.841;0.2270293;1.049467;;
10.842;0.2283528;1.053277;;
10.844;0.2291535;1.056479;;
10.845;0.2297761;1.059321;;
10.875;0.2305322;1.062411;;
10.878;0.2318183;1.065448;;
10.908;0.2334509;1.068238;;
10.91;0.2352235;1.070537;;
10.911;0.2366928;1.07193;;
10.912;0.2377479;1.072858;;
10.943;0.2386407;1.073901;;
10.944;0.2395432;1.07456;;
10.946;0.2409062;1.074747;;
10.976;0.2422012;1.073671;;
10.979;0.2436737;1.071468;;
11.011;0.2452923;1.069594;;
11.012;0.2467715;1.068892;;
11.014;0.2483429;1.06999;;
11.046;0.250523;1.072855;;
11.048;0.2529622;1.075361;;
11.05;0.2549574;1.07624;;
11.078;0.2565919;1.075755
11.079;0.256777;1.073515
11.081;0.255859;1.070821
11.113;0.2543995;1.067982
11.115;0.2527395;1.064821
10.841;0.2270293;1.049467;;
10.842;0.2283528;1.053277;;
10.844;0.2291535;1.056479;;
