Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
large (1)Cube1;0;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;0;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;0;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;0.1900046;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;0.1900046;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;0.1900046;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;0.4908046;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;0.4908046;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;0.4908046;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;0.7926064;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;0.7926064;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;0.7926064;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;1.0944084;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;1.0944084;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;1.0944084;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;1.3957097;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;1.3957097;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;1.3957097;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;1.69701;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;1.69701;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;1.69701;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;1.9988123;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;1.9988123;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;1.9988123;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;2.3101397;-0.621725849939871;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;2.3101397;-0.619749087200286;0;300;900;0.3;Pearson;BothEyes
largeCube3;2.3101397;-0.619749174128043;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;2.6134461;0.976347851848633;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;2.6134461;0.976314537294279;0;300;900;0.3;Pearson;BothEyes
largeCube3;2.6134461;0.976314540645906;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;2.9157494;0.993315348702701;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;2.9157494;-0.615322491237548;0;300;900;0.3;Pearson;BothEyes
largeCube3;2.9157494;0.993375572167613;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;3.2170501;-0.87442752420425;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;3.2170501;0.881400369661246;0;300;900;0.3;Pearson;BothEyes
largeCube3;3.2170501;-0.881400507484542;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;3.5183514;0.08551074892265;0;300;900;0.3;Pearson;BothEyes
