smallCube3Timestamp;smallCube3XPos;smallCube3YPos;smallCube3newCorr;smallCube3smoothCorr
7.942;2.665128;1;;
7.943;2.665012;1;;
7.944;2.665012;1;;
7.963;2.620986;1;;
7.964;2.620525;1;;
7.964;2.620447;1;;
7.965;2.620413;1;;
7.986;2.576052;1;;
7.987;2.575688;1;;
7.988;2.575568;1;;
7.988;2.575565;1;;
8.008;2.531069;1;;
8.009;2.530684;1;;
8.009;2.530513;1;;
8.01;2.530513;1;;
8.03;2.508752;1;;
8.031;2.508559;1;;
8.031;2.508481;1;;
8.032;2.508481;1;;
8.033;2.508481;1;;
8.052;2.454185;1;;
8.053;2.445421;1;;
8.053;2.444053;1;;
8.074;2.419511;1;;
8.075;2.400876;1;;
8.076;2.397124;1;;
8.077;2.397124;1;;
8.0970534;;;-0.49803040356069;0.158844922133593
8.098;2.352598;1;;
8.1;2.352138;1;;
8.1;2.352103;1;;
8.101;2.352081;1;;
8.121;2.308212;1;;
8.122;2.307782;1;;
8.122;2.307708;1;;
8.144;2.262793;1;;
8.145;2.262793;1;;
8.146;2.262793;1;;
8.166;2.218229;1;;
8.188;2.196103;1;;
8.189;2.195845;1;;
8.209;2.130104;1;;
8.21;2.129436;1;;
8.23;2.106957;1;;
8.232;2.08727;1;;
8.252;2.061867;1;;
8.254;2.041521;1;;
8.276;1.995181;1;;
8.277;1.994777;1;;
8.277;1.994709;1;;
8.278;1.994658;1;;
8.279;1.99465;1;;
8.297;1.97305;1;;
8.298;1.953875;1;;
8.299;1.950286;1;;
8.3;1.950286;1;;
8.319;1.928079;1;;
8.32;1.927849;1;;
8.321;1.910239;1;;
8.321;1.90722;1;;
8.341;1.883295;1;;
8.342;1.883057;1;;
8.343;1.882994;1;;
8.344;1.882994;1;;
8.363;1.828096;1;;
8.363;1.828066;1;;
8.364;1.827494;1;;
8.386;1.794233;1;;
8.387;1.780955;1;;
8.388;1.775481;1;;
8.389;1.771659;1;;
8.3988555;;;-0.489361895602543;-0.165294444232494
8.386;1.794233;1;;
8.387;1.780955;1;;
8.388;1.775481;1;;
8.389;1.771659;1;;
8.41;1.727805;1;;
8.41;1.727347;1;;
8.411;1.72691;1;;
8.413;1.726773;1;;
8.413;1.726766;1;;
8.433;1.682805;1;;
8.434;1.682353;1;;
8.435;1.682259;1;;
8.436;1.682259;1;;
8.454;1.638077;1;;
8.455;1.637572;1;;
8.456;1.637471;1;;
8.457;1.637471;1;;
8.477;1.592994;1;;
8.478;1.592564;1;;
8.479;1.592431;1;;
8.5;1.570431;1;;
8.5;1.570431;1;;
8.501;1.570431;1;;
8.502;1.570431;1;;
8.502;1.570431;1;;
8.521;1.515296;1;;
8.522;1.506068;1;;
8.523;1.503589;1;;
8.543;1.480646;1;;
8.544;1.463092;1;;
8.545;1.459552;1;;
8.545;1.458961;1;;
8.546;1.458721;1;;
8.569;1.418127;1;;
8.57;1.41732;1;;
8.573;1.414356;1;;
8.573;1.414294;1;;
8.594;1.369711;1;;
8.594;1.369531;1;;
8.595;1.369235;1;;
8.596;1.369188;1;;
8.596;1.369181;1;;
8.615;1.325376;1;;
8.616;1.324957;1;;
8.616;1.324892;1;;
8.617;1.324827;1;;
8.636;1.280792;1;;
8.637;1.280219;1;;
8.637;1.280219;1;;
8.658;1.258375;1;;
8.658;1.258233;1;;
8.659;1.258112;1;;
8.66;1.258112;1;;
8.679;1.191944;1;;
8.68;1.191282;1;;
8.681;1.191131;1;;
8.681;1.191106;1;;
8.7001567;;;-0.497861705001185;-0.495084668054806
8.702;1.146726;1;;
8.703;1.146308;1;;
8.704;1.146193;1;;
8.705;1.146193;1;;
8.724;1.101929;1;;
8.725;1.101464;1;;
8.725;1.101385;1;;
8.726;1.101352;1;;
8.746;1.058002;1;;
8.746;1.057608;1;;
8.748;1.057002;1;;
8.768;1.012554;1;;
8.768;1.012325;1;;
8.769;1.012078;1;;
8.77;1.011985;1;;
8.771;1.011985;1;;
8.79;0.967409;1;;
8.791;0.967409;1;;
8.792;0.967409;1;;
8.813;0.9454166;1;;
8.814;0.9452199;1;;
8.814;0.9451882;1;;
8.815;0.9451568;1;;
8.835;0.8794965;1;;
8.836;0.8788188;1;;
8.837;0.8787178;1;;
8.838;0.8786929;1;;
8.838;0.8786888;1;;
8.857;0.8345276;1;;
8.858;0.8339075;1;;
8.859;0.8334927;1;;
8.879;0.7892233;1;;
8.88;0.7887625;1;;
8.881;0.7886976;1;;
8.882;0.7886792;1;;
8.883;0.7886792;1;;
8.901;0.7457437;1;;
8.902;0.7447426;1;;
8.903;0.7440621;1;;
8.924;0.700081;1;;
8.925;0.6996608;1;;
8.926;0.699577;1;;
8.927;0.6995561;1;;
8.946;0.6547536;1;;
8.947;0.6547536;1;;
8.948;0.6547536;1;;
8.948;0.6547536;1;;
8.967;0.6322849;1;;
8.968;0.6322849;1;;
8.969;0.6322849;1;;
8.969;0.6322849;1;;
8.988;0.5761408;1;;
8.989;0.5761408;1;;
8.99;0.5761408;1;;
8.991;0.5761408;1;;
9.0019588;;;-0.49343652677622;-0.493553375793316
9.013;0.5395413;1;;
9.014;0.5251307;1;;
9.015;0.5214821;1;;
9.033;0.498575;1;;
9.033;0.4984011;1;;
9.034;0.4982763;1;;
9.036;0.4787076;1;;
9.037;0.4766291;1;;
9.054;0.4530306;1;;
9.054;0.4528265;1;;
9.055;0.452713;1;;
9.056;0.4526796;1;;
9.075;0.4079251;1;;
9.075;0.4079251;1;;
9.076;0.4079251;1;;
9.077;0.4079251;1;;
9.096;0.3647045;1;;
9.096;0.3643348;1;;
9.097;0.3641334;1;;
9.117;0.3194781;1;;
9.118;0.3194781;1;;
9.119;0.3194781;1;;
9.139;0.2661038;1;;
9.14;0.2652849;1;;
9.141;0.2647877;1;;
9.142;0.2647877;1;;
9.161;0.230621;1;;
9.162;0.2302917;1;;
9.162;0.2302461;1;;
9.163;0.2301853;1;;
9.182;0.1861875;1;;
9.183;0.1857661;1;;
9.184;0.1856536;1;;
9.184;0.1856359;1;;
9.204;0.1420828;1;;
9.204;0.1415392;1;;
9.206;0.1410594;1;;
9.226;0.09662817;1;;
9.227;0.09619902;1;;
9.227;0.09612553;1;;
9.228;0.09607522;1;;
9.229;0.09606786;1;;
9.247;0.05205663;1;;
9.248;0.0515487;1;;
9.249;0.05147623;1;;
9.27;0.007241663;1;;
9.271;0.006712025;1;;
9.272;0.006712025;1;;
9.272;0.006712025;1;;
9.29;-0.01591915;1;;
9.291;-0.01591915;1;;
9.292;-0.04365181;1;;
9.293;-0.04767036;1;;
9.3032596;;;0.484461258345413;-0.168945657810664
9.312;-0.06042052;1;;
9.312;-0.06044065;1;;
9.313;-0.06054423;1;;
9.314;-0.06059287;1;;
9.333;-0.1051245;1;;
9.333;-0.1051245;1;;
9.334;-0.1051245;1;;
9.335;-0.1051245;1;;
9.354;-0.1491748;1;;
9.354;-0.1497671;1;;
9.355;-0.1497671;1;;
9.379;-0.1935194;1;;
9.38;-0.1938544;1;;
9.381;-0.1939416;1;;
9.381;-0.1939558;1;;
9.396;-0.2412911;1;;
9.397;-0.2418955;1;;
9.398;-0.2420955;1;;
9.398;-0.2420955;1;;
9.417;-0.2832435;1;;
9.418;-0.2836627;1;;
9.419;-0.2837615;1;;
9.441;-0.3055521;1;;
9.441;-0.3057019;1;;
9.442;-0.3057863;1;;
9.443;-0.3235103;1;;
9.444;-0.3274426;1;;
9.462;-0.3721401;1;;
9.463;-0.3726329;1;;
9.463;-0.3727168;1;;
9.464;-0.372755;1;;
9.484;-0.4161503;1;;
9.485;-0.4169166;1;;
9.486;-0.4171815;1;;
9.507;-0.461938;1;;
9.508;-0.4623133;1;;
9.508;-0.4623439;1;;
9.509;-0.4624568;1;;
9.51;-0.4624752;1;;
9.529;-0.5070181;1;;
9.53;-0.5074437;1;;
9.53;-0.5076181;1;;
9.55;-0.5517793;1;;
9.551;-0.5517793;1;;
9.552;-0.5517793;1;;
9.553;-0.5517793;1;;
9.553;-0.5517793;1;;
9.572;-0.5954557;1;;
9.573;-0.5958904;1;;
9.573;-0.5959618;1;;
9.594;-0.6186641;1;;
9.595;-0.6188717;1;;
9.596;-0.6189221;1;;
9.597;-0.6189381;1;;
9.5990456;;;0.498127060635717;0.163050597401637
9.594;-0.6186641;1;;
9.595;-0.6188717;1;;
9.596;-0.6189221;1;;
9.597;-0.6189381;1;;
9.617;-0.6745768;1;;
9.617;-0.6463111;1;;
9.618;-0.6812084;1;;
9.62;-0.6915561;1;;
9.639;-0.7303715;1;;
9.64;-0.7303715;1;;
9.64;-0.7303715;1;;
9.641;-0.7303715;1;;
9.661;-0.7744112;1;;
9.662;-0.7748504;1;;
9.663;-0.774941;1;;
9.663;-0.7749562;1;;
9.682;-0.7973704;1;;
9.684;-0.816488;1;;
9.684;-0.8167385;1;;
9.685;-0.8196397;1;;
9.705;-0.8423992;1;;
9.706;-0.8578482;1;;
9.707;-0.8625222;1;;
9.707;-0.8630226;1;;
9.727;-0.8865498;1;;
9.728;-0.8867654;1;;
9.729;-0.9031687;1;;
9.729;-0.9095896;1;;
9.748;-0.9327732;1;;
9.748;-0.9327732;1;;
9.749;-0.9327732;1;;
9.75;-0.9327732;1;;
9.772;-0.9876572;1;;
9.773;-0.9876572;1;;
9.774;-0.9876572;1;;
9.774;-0.99296;1;;
9.79;-1.023463;1;;
9.791;-1.023933;1;;
9.792;-1.023933;1;;
9.792;-1.023933;1;;
9.811;-1.06496;1;;
9.812;-1.065492;1;;
9.813;-1.065492;1;;
9.832;-1.10958;1;;
9.833;-1.110027;1;;
9.834;-1.110123;1;;
9.834;-1.110139;1;;
9.853;-1.15422;1;;
9.854;-1.154671;1;;
9.855;-1.154787;1;;
9.875;-1.199685;1;;
9.876;-1.199685;1;;
9.877;-1.199685;1;;
9.877;-1.199685;1;;
9.8953332;;;0.496837811201387;0.246497400851574
9.896;-1.243708;1;;
9.897;-1.243737;1;;
9.898;-1.244122;1;;
9.899;-1.244238;1;;
9.919;-1.297315;1;;
9.919;-1.297565;1;;
9.92;-1.297916;1;;
9.921;-1.297993;1;;
9.94;-1.333205;1;;
9.941;-1.333205;1;;
9.942;-1.333205;1;;
9.943;-1.333205;1;;
9.963;-1.378073;1;;
9.964;-1.378642;1;;
9.965;-1.378642;1;;
9.965;-1.378642;1;;
9.983;-1.400556;1;;
9.984;-1.400808;1;;
9.985;-1.41914;1;;
9.986;-1.422592;1;;
10.006;-1.445632;1;;
10.006;-1.445632;1;;
10.007;-1.467539;1;;
10.008;-1.467539;1;;
10.026;-1.489926;1;;
10.027;-1.490167;1;;
10.027;-1.490207;1;;
10.028;-1.490227;1;;
10.047;-1.533971;1;;
10.048;-1.534421;1;;
10.048;-1.534496;1;;
10.049;-1.534534;1;;
10.069;-1.579819;1;;
10.07;-1.579819;1;;
10.071;-1.579819;1;;
10.091;-1.623197;1;;
10.091;-1.623369;1;;
10.092;-1.623682;1;;
10.093;-1.623731;1;;
10.112;-1.668047;1;;
10.113;-1.668469;1;;
10.114;-1.668584;1;;
10.114;-1.668602;1;;
10.134;-1.713515;1;;
10.135;-1.71394;1;;
10.135;-1.714086;1;;
10.136;-1.714086;1;;
10.156;-1.757523;1;;
10.157;-1.757941;1;;
10.157;-1.758012;1;;
10.179;-1.802131;1;;
10.18;-1.802637;1;;
10.181;-1.802637;1;;
10.181;-1.802637;1;;
10.181;-1.802637;1;;
10.1966424;;;0.498719682423384;0.494536453151475
10.2;-1.846793;1;;
10.2;-1.847154;1;;
10.201;-1.847345;1;;
10.221;-1.869282;1;;
10.222;-1.869511;1;;
10.223;-1.869545;1;;
10.224;-1.869551;1;;
10.225;-1.892207;1;;
10.244;-1.93614;1;;
10.245;-1.936531;1;;
10.246;-1.936658;1;;
10.266;-1.981028;1;;
10.266;-1.981595;1;;
10.267;-1.981595;1;;
10.268;-1.981595;1;;
10.287;-2.0262;1;;
10.288;-2.0262;1;;
10.289;-2.0262;1;;
10.29;-2.0262;1;;
10.309;-2.069928;1;;
10.31;-2.0704;1;;
10.311;-2.070472;1;;
10.311;-2.070498;1;;
10.331;-2.115508;1;;
10.332;-2.115508;1;;
10.332;-2.115508;1;;
10.333;-2.115508;1;;
10.353;-2.137416;1;;
10.354;-2.156624;1;;
10.355;-2.159427;1;;
10.356;-2.160291;1;;
10.375;-2.183486;1;;
10.376;-2.183486;1;;
10.376;-2.183486;1;;
10.377;-2.183486;1;;
10.396;-2.23756;1;;
10.396;-2.23801;1;;
10.397;-2.238236;1;;
10.398;-2.24702;1;;
10.417;-2.271649;1;;
10.418;-2.271921;1;;
10.419;-2.27196;1;;
10.42;-2.271965;1;;
10.439;-2.316035;1;;
10.439;-2.316112;1;;
10.44;-2.316465;1;;
10.44;-2.31663;1;;
10.46;-2.360921;1;;
10.461;-2.360921;1;;
10.462;-2.360921;1;;
10.481;-2.405219;1;;
10.482;-2.405637;1;;
10.482;-2.405799;1;;
10.483;-2.405799;1;;
10.4984447;;;0.497189050725345;0.497718401246458
10.503;-2.448962;1;;
10.504;-2.449761;1;;
10.505;-2.450389;1;;
10.505;-2.45049;1;;
10.524;-2.494484;1;;
10.525;-2.494927;1;;
10.526;-2.495037;1;;
10.546;-2.549359;1;;
10.552;-2.549724;1;;
10.554;-2.552939;1;;
10.56;-2.56175;1;;
10.569;-2.590754;1;;
10.57;-2.591409;1;;
10.571;-2.591501;1;;
10.572;-2.591522;1;;
10.593;-2.629423;1;;
10.594;-2.629876;1;;
10.595;-2.629876;1;;
10.595;-2.629876;1;;
10.614;-2.673421;1;;
10.615;-2.673815;1;;
10.615;-2.674011;1;;
10.616;-2.674011;1;;
10.617;-2.674011;1;;
10.636;-2.718104;1;;
10.637;-2.718516;1;;
10.637;-2.718553;1;;
10.657;-2.762757;1;;
10.658;-2.763207;1;;
10.659;-2.763279;1;;
10.659;-2.763308;1;;
10.679;-2.80686;1;;
10.679;-2.807363;1;;
10.68;-2.807802;1;;
10.681;-2.80793;1;;
10.7;-2.860679;1;;
10.701;-2.86125;1;;
10.702;-2.861347;1;;
10.703;-2.861366;1;;
10.723;-2.897804;1;;
10.723;-2.897804;1;;
10.724;-2.897804;1;;
10.724;-2.897804;1;;
10.744;-2.94143;1;;
10.745;-2.941884;1;;
10.746;-2.941949;1;;
10.747;-2.941964;1;;
10.766;-2.964264;1;;
10.767;-2.981729;1;;
10.768;-2.985507;1;;
10.768;-2.986153;1;;
10.788;-3.00869;1;;
10.789;-3.003578;1;;
10.789;-3.002494;1;;
10.79;-3.000363;1;;
10.7997454;;;0.497814152354798;0.497640174176228
10.81;-2.977956;1;;
10.811;-2.977761;1;;
10.812;-2.962694;1;;
10.812;-2.961969;1;;
10.832;-2.932965;1;;
10.832;-2.932873;1;;
10.833;-2.932594;1;;
10.834;-2.910611;1;;
10.853;-2.888087;1;;
10.854;-2.888087;1;;
10.854;-2.888087;1;;
10.875;-2.844406;1;;
10.875;-2.844174;1;;
10.876;-2.843877;1;;
10.876;-2.843877;1;;
10.896;-2.799387;1;;
10.897;-2.798975;1;;
10.897;-2.798905;1;;
10.898;-2.798854;1;;
10.917;-2.755051;1;;
10.918;-2.754617;1;;
10.919;-2.754514;1;;
10.938;-2.710211;1;;
10.939;-2.709726;1;;
10.94;-2.709657;1;;
10.941;-2.709637;1;;
10.96;-2.665779;1;;
10.961;-2.665322;1;;
10.961;-2.665244;1;;
10.962;-2.665198;1;;
10.982;-2.620139;1;;
10.982;-2.620139;1;;
10.983;-2.620139;1;;
10.983;-2.620139;1;;
11.003;-2.5974;1;;
11.004;-2.597108;1;;
11.005;-2.597108;1;;
11.005;-2.597108;1;;
11.072;-2.442253;1;;
11.074;-2.441852;1;;
11.075;-2.441766;1;;
11.076;-2.441677;1;;
11.077;-2.441677;1;;
11.077;-2.441677;1;;
11.078;-2.441677;1;;
11.078;-2.441677;1;;
11.079;-2.441677;1;;
11.08;-2.424972;1;;
11.08;-2.422197;1;;
11.081;-2.419797;1;;
11.095;-2.39641;1;;
11.096;-2.395999;1;;
11.097;-2.395999;1;;
11.097;-2.395999;1;;
11.1015485;;;-0.49496066739647;0.249690554526764
11.116;-2.352805;1;;
11.117;-2.352333;1;;
11.118;-2.352265;1;;
11.118;-2.352253;1;;
11.138;-2.308496;1;;
11.139;-2.308066;1;;
11.139;-2.307992;1;;
11.14;-2.307952;1;;
11.159;-2.285907;1;;
11.16;-2.285623;1;;
11.161;-2.285623;1;;
11.161;-2.285623;1;;
11.181;-2.219275;1;;
11.182;-2.218608;1;;
11.183;-2.218498;1;;
11.183;-2.218443;1;;
11.203;-2.173774;1;;
11.204;-2.173774;1;;
11.205;-2.173774;1;;
11.205;-2.173774;1;;
11.225;-2.129138;1;;
11.226;-2.12873;1;;
11.226;-2.128675;1;;
11.227;-2.128598;1;;
11.247;-2.084506;1;;
11.248;-2.084094;1;;
11.249;-2.083984;1;;
11.249;-2.083944;1;;
11.27;-2.039574;1;;
11.271;-2.039574;1;;
11.271;-2.039574;1;;
11.272;-2.039574;1;;
11.292;-1.994758;1;;
11.292;-1.994758;1;;
11.293;-1.994758;1;;
11.294;-1.994758;1;;
11.314;-1.972395;1;;
11.315;-1.972395;1;;
11.315;-1.972395;1;;
11.335;-1.918944;1;;
11.336;-1.909473;1;;
11.337;-1.906284;1;;
11.338;-1.905419;1;;
11.346;-1.905419;1;;
11.357;-1.883005;1;;
11.358;-1.883005;1;;
11.359;-1.868388;1;;
11.38;-1.838456;1;;
11.381;-1.823047;1;;
11.382;-1.818152;1;;
11.383;-1.816602;1;;
11.401;-1.793873;1;;
11.402;-1.793558;1;;
11.403;-1.793558;1;;
11.40335;;;-0.489229318749171;0.00270330423362564
11.423;-1.748603;1;;
11.423;-1.748603;1;;
11.424;-1.748603;1;;
11.444;-1.704656;1;;
11.445;-1.704204;1;;
11.446;-1.704135;1;;
11.466;-1.660406;1;;
11.466;-1.66012;1;;
11.467;-1.659896;1;;
11.468;-1.659863;1;;
11.487;-1.608012;1;;
11.488;-1.60734;1;;
11.489;-1.60734;1;;
11.489;-1.60734;1;;
11.508;-1.570771;1;;
11.509;-1.570297;1;;
11.51;-1.570297;1;;
11.51;-1.570297;1;;
11.53;-1.526157;1;;
11.531;-1.52572;1;;
11.531;-1.525645;1;;
11.532;-1.525603;1;;
11.551;-1.481031;1;;
11.552;-1.481031;1;;
11.552;-1.481031;1;;
11.553;-1.481031;1;;
11.573;-1.437266;1;;
11.573;-1.437171;1;;
11.574;-1.436794;1;;
11.575;-1.436732;1;;
11.594;-1.392094;1;;
11.595;-1.391508;1;;
11.595;-1.391508;1;;
11.596;-1.391508;1;;
11.615;-1.369496;1;;
11.616;-1.350709;1;;
11.617;-1.347775;1;;
11.617;-1.347332;1;;
11.637;-1.324397;1;;
11.638;-1.298126;1;;
11.639;-1.294127;1;;
11.659;-1.280037;1;;
11.661;-1.260242;1;;
11.661;-1.25876;1;;
11.662;-1.257775;1;;
11.682;-1.234972;1;;
11.683;-1.218155;1;;
11.684;-1.214296;1;;
11.684;-1.213632;1;;
11.685;-1.213153;1;;
11.705;-1.190094;1;;
11.7046508;;;-0.498443499601684;-0.246204833348132
11.705;-1.190094;1;;
11.705;-1.204199;1;;
11.705;-1.176573;1;;
11.726;-1.146269;1;;
11.727;-1.145854;1;;
11.728;-1.128043;1;;
11.728;-1.125035;1;;
11.748;-1.101285;1;;
11.749;-1.10108;1;;
11.749;-1.100981;1;;
11.75;-1.075634;1;;
11.77;-1.05638;1;;
11.771;-1.056208;1;;
11.771;-1.05619;1;;
11.772;-1.038078;1;;
11.791;-1.011688;1;;
11.792;-1.011342;1;;
11.793;-1.011342;1;;
11.794;-1.011342;1;;
11.813;-0.9674767;1;;
11.814;-0.9670562;1;;
11.815;-0.9669037;1;;
11.815;-0.9669037;1;;
11.834;-0.9230218;1;;
11.835;-0.9225455;1;;
11.836;-0.9224737;1;;
11.856;-0.8780038;1;;
11.856;-0.8776955;1;;
11.857;-0.8774818;1;;
11.858;-0.8774505;1;;
11.877;-0.8337606;1;;
11.878;-0.8331953;1;;
11.879;-0.8331953;1;;
11.879;-0.8331953;1;;
11.898;-0.7891019;1;;
11.899;-0.7886174;1;;
