small (1)Cube1Timestamp;small (1)Cube1XPos;small (1)Cube1YPos;small (1)Cube1newCorr;small (1)Cube1smoothCorr
0;;;0;0
0.8126599;;;0;0
1.1159667;;;0;0
1.4172667;;;0;0
1.7185678;;;0;0
2.0203703;;;0;0
2.3222043;;;0;0
2.6235056;;;0;0
2.9253074;;;0;0
3.2271099;;;0;0
3.5284102;;;0;0
3.8302127;;;0;0
4.1315132;;;0;0
4.432814;;;0;0
4.7381257;;;0;0
5.047448;;;0;0
5.3492501;;;0;0
5.6505506;;;0;0
5.9523529;;;0;0
6.2541552;;;0;0
6.278;-2.107193;0;;
6.281;-2.107193;0;;
6.299;-2.06231;0;;
6.3;-2.06231;0;;
6.322;-2.007279;0;;
6.323;-2.007279;0;;
6.344;-1.973003;0;;
6.345;-1.973003;0;;
6.366;-1.928993;0;;
6.367;-1.928609;0;;
6.368;-1.928509;0;;
6.369;-1.928482;0;;
6.388;-1.884128;0;;
6.389;-1.883646;0;;
6.39;-1.883574;0;;
6.391;-1.883551;0;;
6.411;-1.839005;0;;
6.412;-1.839005;0;;
6.412;-1.839005;0;;
6.413;-1.839005;0;;
6.433;-1.79493;0;;
6.434;-1.794497;0;;
6.435;-1.794402;0;;
6.435;-1.794385;0;;
6.455;-1.771907;0;;
6.456;-1.749407;0;;
6.457;-1.749407;0;;
6.457;-1.749407;0;;
6.477;-1.697415;0;;
6.478;-1.695985;0;;
6.479;-1.695349;0;;
6.481;-1.69484;0;;
6.5;-1.682248;0;;
6.5;-1.678055;0;;
6.501;-1.66367;0;;
6.502;-1.66132;0;;
6.522;-1.638218;0;;
6.522;-1.630926;0;;
6.523;-1.618207;0;;
6.524;-1.61618;0;;
6.543;-1.593746;0;;
6.545;-1.573626;0;;
6.545;-1.572375;0;;
6.546;-1.571096;0;;
6.5554562;;;-0.155688836405517;-0.0518962788018391
6.567;-1.548687;0;;
6.568;-1.532023;0;;
6.568;-1.529258;0;;
6.577;-1.526585;0;;
6.587;-1.504254;0;;
6.588;-1.502817;0;;
6.589;-1.482301;0;;
6.59;-1.477378;0;;
6.609;-1.459116;0;;
6.61;-1.458874;0;;
6.611;-1.458874;0;;
6.612;-1.441573;0;;
6.63;-1.414295;0;;
6.631;-1.41398;0;;
6.632;-1.413936;0;;
6.633;-1.413927;0;;
6.652;-1.370211;0;;
6.653;-1.369633;0;;
6.654;-1.369633;0;;
6.673;-1.325825;0;;
6.674;-1.325436;0;;
6.674;-1.325248;0;;
6.694;-1.280118;0;;
6.695;-1.280118;0;;
6.696;-1.280118;0;;
6.696;-1.280118;0;;
6.697;-1.280118;0;;
6.716;-1.236476;0;;
6.717;-1.236055;0;;
6.717;-1.235888;0;;
6.738;-1.191005;0;;
6.739;-1.191005;0;;
6.74;-1.191005;0;;
6.74;-1.191005;0;;
6.759;-1.147627;0;;
6.761;-1.146791;0;;
6.761;-1.14679;0;;
6.763;-1.146512;0;;
6.782;-1.124229;0;;
6.783;-1.124229;0;;
6.784;-1.112318;0;;
6.785;-1.104197;0;;
6.803;-1.057462;0;;
6.804;-1.056923;0;;
6.805;-1.056825;0;;
6.806;-1.056825;0;;
6.827;-1.011878;0;;
6.828;-1.011878;0;;
6.829;-1.011878;0;;
6.85;-0.9671006;0;;
6.851;-0.9671006;0;;
6.8572582;;;0.497274200618677;0.113861788071053
6.871;-0.922969;0;;
6.873;-0.922969;0;;
6.873;-0.922969;0;;
6.893;-0.87828;0;;
6.894;-0.87828;0;;
6.915;-0.8323871;0;;
6.916;-0.8323871;0;;
6.917;-0.8323871;0;;
6.936;-0.8112993;0;;
6.937;-0.811071;0;;
6.959;-0.7432609;0;;
6.96;-0.7426699;0;;
6.961;-0.7425262;0;;
6.99;-0.69906;0;;
6.991;-0.6987465;0;;
7.003;-0.6498029;0;;
7.004;-0.6489964;0;;
7.004;-0.6488582;0;;
7.024;-0.6324409;0;;
7.026;-0.6117704;0;;
7.047;-0.5878361;0;;
7.048;-0.5693587;0;;
7.049;-0.5657028;0;;
7.07;-0.5210295;0;;
7.071;-0.5205987;0;;
7.092;-0.4972555;0;;
7.093;-0.4968978;0;;
7.093;-0.4968097;0;;
7.114;-0.4325506;0;;
7.115;-0.4314353;0;;
7.135;-0.4093078;0;;
7.137;-0.3911676;0;;
7.138;-0.3877584;0;;
7.157;-0.3642771;0;;
7.158;-0.3640144;0;;
7.1605641;;;0.495631009222902;0.279072124478687
7.201;-0.270847;0;;
7.202;-0.2703373;0;;
7.222;-0.2273498;0;;
7.223;-0.2269001;0;;
7.224;-0.2268394;0;;
7.244;-0.1857859;0;;
7.265;-0.1306697;0;;
7.267;-0.1301036;0;;
7.267;-0.1300788;0;;
7.287;-0.0964331;0;;
7.288;-0.09601484;0;;
7.289;-0.09601484;0;;
7.289;-0.09601484;0;;
7.309;-0.05153029;0;;
7.31;-0.05111213;0;;
7.311;-0.05100295;0;;
7.311;-0.05098522;0;;
7.331;-0.007066656;0;;
7.331;-0.006778745;0;;
7.332;-0.006553871;0;;
7.333;-0.006520399;0;;
7.353;0.03754973;0;;
7.353;0.03786531;0;;
7.354;0.03805119;0;;
7.355;0.03810747;0;;
7.374;0.08247358;0;;
7.375;0.08247358;0;;
7.376;0.08247358;0;;
7.385;0.08247358;0;;
7.395;0.1326656;0;;
7.396;0.1336926;0;;
7.397;0.1338337;0;;
7.398;0.1338712;0;;
7.418;0.1805179;0;;
7.419;0.1805179;0;;
7.419;0.1805179;0;;
7.42;0.1805179;0;;
7.439;0.1939935;0;;
7.44;0.1941707;0;;
7.441;0.1941707;0;;
7.441;0.1941707;0;;
7.481;0.1941707;0;;
7.481;0.1941707;0;;
7.482;0.1941707;0;;
7.483;0.1941707;0;;
7.483;0.1941707;0;;
7.4914435;;;0.483054487939596;0.491986565927059
7.502;0.216374;0;;
7.503;0.216589;0;;
7.504;0.2166381;0;;
7.504;0.2166505;0;;
7.525;0.3848453;0;;
7.526;0.3863477;0;;
7.527;0.3867121;0;;
7.546;0.4170964;0;;
7.547;0.4173998;0;;
7.547;0.417452;0;;
7.548;0.4174902;0;;
7.549;0.4174902;0;;
7.569;0.4627842;0;;
7.569;0.4627842;0;;
7.57;0.4627842;0;;
7.59;0.5062019;0;;
7.591;0.5067344;0;;
7.592;0.5067344;0;;
7.593;0.5067344;0;;
7.594;0.5067344;0;;
7.612;0.5516438;0;;
7.613;0.5521451;0;;
7.614;0.5522283;0;;
7.633;0.5954784;0;;
7.634;0.595874;0;;
7.634;0.5959132;0;;
7.635;0.5960476;0;;
7.655;0.6405589;0;;
7.655;0.6405589;0;;
7.656;0.6405589;0;;
7.657;0.6405589;0;;
7.677;0.6856117;0;;
7.677;0.6856117;0;;
7.678;0.6856117;0;;
7.679;0.6856117;0;;
7.698;0.7299785;0;;
7.699;0.7305573;0;;
7.7;0.7305573;0;;
7.701;0.7305573;0;;
7.72;0.7521206;0;;
7.721;0.7521206;0;;
7.742;0.8189461;0;;
7.742;0.8189461;0;;
7.743;0.8189461;0;;
7.744;0.8189461;0;;
7.744;0.8189461;0;;
7.745;0.8189461;0;;
7.763;0.8636875;0;;
7.764;0.8641666;0;;
7.764;0.8642485;0;;
7.765;0.8642901;0;;
7.785;0.908134;0;;
7.786;0.9086844;0;;
7.795;0.9086844;0;;
7.7977582;;;0.494699428989956;0.491128308717485
7.785;0.908134;0;;
7.786;0.9086844;0;;
7.795;0.9086844;0;;
7.807;0.930993;0;;
7.808;0.9528093;0;;
7.809;0.9580964;0;;
7.81;0.9580964;0;;
7.81;0.9580964;0;;
7.829;0.9978776;0;;
7.83;0.9983993;0;;
7.831;0.9983993;0;;
