lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
31.997;0.5397584;0.5833459
31.999;0.5206254;0.5849964
32.019;0.5062979;0.5860127
32.02;0.5013487;0.5834568
32.041;0.5014991;0.5838056
32.042;0.5021355;0.5841798
32.078;0.5023771;0.5844294
32.079;0.5028483;0.584558
32.08;0.5032366;0.5845756
32.081;0.5033704;0.5845909
32.099;0.5035583;0.5846043
32.123;0.5036896;0.5844707
32.124;0.5036519;0.584507
32.125;0.5034431;0.5845466
32.146;0.5036143;0.5845804
32.147;0.5034868;0.5847526
32.171;0.503655;0.5847543
32.173;0.5038755;0.5847023
32.194;0.5040255;0.584573
32.196;0.5041436;0.5845629
32.216;0.5043283;0.5845368
32.225;0.505132;0.5844523
32.239;0.523461;0.5824207
32.26;0.5469131;0.5798577
32.262;0.5705957;0.5775108
32.282;0.5932481;0.5754687
32.283;0.5986872;0.5754371
32.305;0.5993949;0.5756139
32.307;0.5997076;0.5758269
32.328;0.6003671;0.5758419
32.329;0.6002728;0.5759327
32.349;0.599727;0.5763276
32.351;0.5993954;0.5765189
32.371;0.5991952;0.5766777
32.373;0.5992404;0.5769083
32.394;0.5994101;0.5771133
32.396;0.5993028;0.5773939
32.416;0.5993165;0.5777188
32.417;0.5992363;0.5780399
32.437;0.5991968;0.5782541
32.439;0.599365;0.5783598
32.46;0.5995454;0.5782917
32.461;0.5999699;0.5780259
32.482;0.6037152;0.5754682
32.483;0.6082006;0.572379
32.503;0.6135713;0.5688565
32.504;0.6195571;0.5648584
32.524;0.6223898;0.5630323
32.525;0.624515;0.5614334
32.545;0.625957;0.5602238
32.566;0.6265247;0.5595602
32.568;0.6269197;0.5590593
32.588;0.6269457;0.5589978
32.59;0.6263131;0.5592141
32.611;0.625895;0.559307
32.613;0.6253073;0.5594196
32.613;0.6251242;0.559248
32.633;0.625232;0.5590084
32.653;0.6254702;0.5586913
32.654;0.625864;0.5583281
32.675;0.6261754;0.5579486
32.676;0.6266964;0.5574483
32.697;0.6269343;0.5570472
32.698;0.6274617;0.5565446
32.718;0.6281432;0.555947
32.719;0.6281432;0.555947
32.72;0.628433;0.5555316
32.74;0.6285293;0.5552594
32.742;0.6284111;0.5550487
32.761;0.6279109;0.5549904
32.762;0.6275582;0.5548271
32.783;0.6272151;0.5547866
32.806;0.6269434;0.5546272
32.807;0.6264004;0.554605
32.809;0.6259474;0.554522
32.828;0.625491;0.5541807
32.829;0.6248842;0.5540577
32.851;0.6246536;0.5539432
32.852;0.6242634;0.5538042
32.872;0.6238666;0.554048
32.873;0.6236174;0.5540913
32.896;0.6234432;0.5541471
32.897;0.6233313;0.5543207
32.917;0.6233898;0.5541924
32.919;0.623288;0.5541698
32.939;0.6232123;0.554116
32.941;0.6231965;0.5539948
32.962;0.6229368;0.5540665
32.963;0.6228999;0.5540608
32.983;0.6226264;0.5541329
32.985;0.6217734;0.5544138
33.006;0.6153791;0.5557761
33.029;0.6024888;0.5588431
33.03;0.5874835;0.5623385
33.031;0.5727184;0.5656233
33.05;0.5639577;0.5675123
33.051;0.5616357;0.5676744
33.072;0.5617771;0.5672565
33.074;0.5623362;0.566739
33.095;0.5625674;0.5664716
33.097;0.5626838;0.5665433
33.117;0.5625976;0.5665915
33.118;0.5626394;0.5667632
33.139;0.562688;0.5667954
33.14;0.5627738;0.566781
33.161;0.5628808;0.5668352
33.181;0.5626506;0.5669976
33.182;0.5626342;0.567115
33.203;0.5623818;0.5672659
33.204;0.5620512;0.5676006
33.224;0.5617009;0.5677838
33.225;0.5611124;0.568156
33.246;0.5607692;0.5684044
33.247;0.5606101;0.5686129
33.268;0.5603094;0.569077
33.28;0.5594382;0.5690666
33.302;0.5528951;0.5639446
33.329;0.5476048;0.5547827
33.33;0.5424227;0.545628
33.352;0.5380935;0.5366302
33.353;0.5395331;0.5323272
33.355;0.5395544;0.5315979
33.374;0.5393764;0.5307862
33.395;0.5395195;0.5300424
33.396;0.5396949;0.529655
33.398;0.5398077;0.5296265
33.418;0.540104;0.5295756
33.439;0.5398175;0.5297994
33.44;0.5391805;0.5303498
33.459;0.5383503;0.530826
33.461;0.537683;0.5310187
33.482;0.5372564;0.5309454
33.483;0.5369407;0.5306827
33.503;0.5362668;0.5306275
33.504;0.5355589;0.530789
33.524;0.5344766;0.5308509
33.526;0.532891;0.531104
33.547;0.5314489;0.5314344
33.548;0.5296893;0.5318882
33.568;0.5276616;0.5327435
33.569;0.5256824;0.5333713
33.591;0.5235633;0.5338758
33.592;0.5217696;0.5341474
33.613;0.5205953;0.533952
33.614;0.5197722;0.5332674
33.635;0.5205319;0.531531
33.636;0.522352;0.5287866
33.657;0.5249655;0.5253376
33.702;0.5373289;0.5297266
33.725;0.5555296;0.5315164
33.747;0.5736657;0.5345513
33.748;0.5908625;0.5390252
33.749;0.5987661;0.5363759
33.769;0.5999355;0.5370998
33.77;0.6002024;0.5375803
33.791;0.6009756;0.5376918
33.793;0.6015199;0.5376473
33.815;0.6021799;0.5379101
33.816;0.6031865;0.5383072
33.836;0.6038273;0.5387723
33.837;0.6046833;0.5390233
33.857;0.6053723;0.5395809
33.86;0.6056985;0.540186
33.879;0.6057761;0.5408628
33.88;0.605513;0.5418139
33.901;0.6050308;0.5426488
33.903;0.6043689;0.5435978
33.924;0.603791;0.5446119
33.926;0.603791;0.5446119
33.926;0.6027956;0.5454697
33.946;0.6019679;0.5462584
33.969;0.6009885;0.5469136
33.97;0.5998366;0.5473469
33.971;0.5987085;0.5477886
33.991;0.5973371;0.5481758
34.014;0.5962465;0.5483911
34.015;0.5951165;0.5486672
34.017;0.5946109;0.5485252
34.037;0.5947443;0.5481361
34.06;0.6000541;0.5482284
34.082;0.6201649;0.5461841
34.083;0.6438534;0.5448304
34.084;0.6677217;0.5436918
34.103;0.687163;0.5417444
34.106;0.6927485;0.5416859
34.126;0.6948216;0.541135
34.127;0.6960579;0.5406263
34.148;0.6966752;0.5404446
34.149;0.6966255;0.5405679
34.169;0.6962395;0.540944
34.192;0.695863;0.5415384
34.193;0.6953992;0.542038
34.195;0.6946219;0.5425352
34.214;0.693612;0.5431825
34.236;0.6924572;0.5435555
34.237;0.690528;0.5439722
34.259;0.6701203;0.5337682
34.282;0.6376002;0.519583
34.302;0.6031057;0.4978087
34.303;0.5692487;0.4745732
34.327;0.5522415;0.4608713
34.329;0.5490066;0.4509106
34.349;0.5487261;0.4476683
34.35;0.5482906;0.4456776
34.372;0.5509253;0.4462215
34.394;0.5533586;0.4466458
34.416;0.5547691;0.4472328
34.438;0.5559134;0.4489467
34.464;0.5572366;0.4498324
34.484;0.557475;0.4509639
34.486;0.5582998;0.4522985
34.508;0.5594692;0.4527166
34.509;0.5593114;0.4520539
34.54;0.5592014;0.4510795
34.542;0.5591592;0.4502519
34.563;0.5591769;0.4495518
34.565;0.5592251;0.4493323
34.566;0.5589455;0.449171
34.587;0.5583965;0.4492261
34.588;0.5580574;0.4491608
34.607;0.557701;0.4491792
34.61;0.5576884;0.4495797
34.631;0.5576898;0.450125
34.632;0.5574176;0.450877
34.652;0.5570776;0.4515117
34.677;0.5498553;0.4556246
34.698;0.5427451;0.4599065
34.699;0.5357476;0.464203
34.7;0.5286458;0.4686272
34.72;0.5283645;0.469305
34.721;0.5277262;0.470031
34.741;0.5268646;0.4710067
34.743;0.5260534;0.4719871
34.771;0.5247406;0.4732701
34.772;0.5232465;0.4745008
34.785;0.5220791;0.4758488
34.807;0.5204896;0.4772563
34.809;0.5191389;0.4786036
34.81;0.5179723;0.4798477
34.832;0.5166586;0.4808763
34.854;0.5157506;0.4818968
34.854;0.5148894;0.4826745
34.856;0.513849;0.4835564
34.876;0.5127323;0.4843954
34.878;0.5115573;0.4850018
34.898;0.5111893;0.4859007
34.919;0.5159768;0.488902
34.921;0.5256996;0.4944353
34.943;0.5373403;0.5010761
34.987;0.5509503;0.5207409
35.01;0.5658649;0.54063
35.033;0.5810751;0.5563048
35.034;0.5946701;0.5711733
35.054;0.6063892;0.5728741
35.076;0.6121889;0.5722945
35.078;0.6128953;0.5734638
35.079;0.613255;0.5744528
35.099;0.6126198;0.5754539
35.1;0.6115648;0.576259
35.122;0.6102394;0.5770884
35.143;0.6088563;0.5777842
35.145;0.6073942;0.5784941
35.146;0.6059418;0.5791767
35.166;0.6047462;0.5796384
35.187;0.6036615;0.5801874
35.188;0.6029912;0.5806646
35.189;0.6028867;0.5810737
35.209;0.6026613;0.5814375
35.231;0.6028879;0.581637
35.233;0.6029862;0.5815536
35.262;0.6026507;0.5813854
35.264;0.6025672;0.5811247
35.265;0.601886;0.5805457
35.3;0.5705246;0.5658787
35.322;0.5320863;0.5469046
35.323;0.4858223;0.5242074
35.343;0.4394824;0.5013696
35.345;0.4246204;0.4931158
35.366;0.4170004;0.4889688
35.367;0.4171519;0.488589
35.387;0.4180489;0.4890203
35.388;0.4178364;0.489381
35.409;0.417591;0.4902415
35.41;0.4173265;0.4913167
35.431;0.4167082;0.4922385
35.432;0.4166356;0.4929008
35.453;0.4168392;0.4936556
35.454;0.4174936;0.4942847
35.474;0.4185227;0.4949646
35.475;0.4194225;0.4957446
35.494;0.4204392;0.4961758
35.496;0.4212967;0.4967514
35.516;0.421856;0.4972071
35.517;0.4224975;0.4974476
35.536;0.4230356;0.4976137
35.538;0.4234918;0.4976268
35.559;0.4239299;0.4975717
35.581;0.424533;0.4974784
35.582;0.4250045;0.4974932
35.603;0.4195582;0.4965544
35.604;0.4085925;0.4941842
35.625;0.3974855;0.4918558
35.626;0.386841;0.4897583
35.647;0.3814969;0.4883594
35.649;0.3815754;0.4883747
35.649;0.3815754;0.4883747
35.65;0.3809709;0.4881738
35.669;0.3809709;0.4881738
35.67;0.3798024;0.487818
35.671;0.3798024;0.487818
35.692;0.3784049;0.4876028
35.693;0.3784049;0.4876028
35.694;0.3766923;0.4873361
35.695;0.3766923;0.4873361
35.715;0.3748177;0.48765
35.716;0.3748177;0.48765
35.717;0.3724637;0.4877068
35.718;0.3695244;0.4878454
35.797;0.3661887;0.4876803
35.799;0.3627992;0.4870238
35.801;0.3592071;0.486394
35.803;0.356042;0.4854828
35.804;0.3529603;0.4848236
35.805;0.3498194;0.4844269
35.822;0.3465557;0.4840342
35.823;0.3433374;0.4837003
35.823;0.3433374;0.4837003
35.822;0.3408654;0.4832738
35.851;0.3408654;0.4832738
35.853;0.3384517;0.4825113
35.854;0.3384517;0.4825113
35.854;0.3368798;0.4817618
35.856;0.3357506;0.4812355
35.857;0.3357506;0.4812355
35.878;0.3347816;0.4807173
35.879;0.3347816;0.4807173
35.88;0.3348261;0.4797226
35.9;0.3355914;0.4779247
35.901;0.3355914;0.4779247
35.902;0.3376805;0.4749505
35.922;0.3406093;0.4721556
35.971;0.3587349;0.4819883
35.993;0.3886406;0.4941566
35.995;0.4252275;0.507593
36.015;0.4623821;0.5213276
36.016;0.487275;0.5266435
36.058;0.4985622;0.5284167
36.059;0.5027515;0.5299761
36.06;0.5052526;0.531232
36.081;0.5043336;0.5290876
36.082;0.5043606;0.5291765
36.102;0.5034137;0.5293776
36.103;0.502601;0.5294629
36.124;0.5021834;0.5295027
36.125;0.5021815;0.5294103
36.145;0.5027096;0.5290684
36.147;0.5029788;0.5285948
36.175;0.5031096;0.52805
36.177;0.5030301;0.5274441
36.188;0.502624;0.5271272
36.209;0.5024803;0.526786
36.21;0.50212;0.526517
36.211;0.5013279;0.5263098
36.231;0.5007679;0.5262803
36.252;0.4997579;0.5265587
36.253;0.499184;0.5269258
36.253;0.4989646;0.527491
36.273;0.4994321;0.5272856
36.295;0.5063531;0.5213782
36.315;0.5196556;0.5079761
36.338;0.535466;0.4785488
36.359;0.55272;0.4498666
36.382;0.5638927;0.4272485
36.402;0.5689186;0.4114542
36.404;0.5718585;0.4109852
36.424;0.5723631;0.4114039
36.446;0.5733017;0.4108799
36.447;0.5717948;0.4128035
36.468;0.5704504;0.4150767
36.469;0.5695856;0.4162239
36.489;0.5687347;0.4175973
36.49;0.5701406;0.4168714
36.555;0.5728304;0.4066588
36.556;0.5754417;0.3965863
36.576;0.5781448;0.3865701
36.577;0.5808629;0.3765312
36.598;0.5819729;0.3763067
36.599;0.5830588;0.3758759
36.619;0.5839618;0.3756617
36.62;0.5846175;0.3759382
36.641;0.5851443;0.3759278
36.643;0.5858878;0.3760324
36.665;0.5862038;0.3760355
36.666;0.5872607;0.3754363
36.686;0.5885193;0.3743907
36.687;0.5885193;0.3743907
36.688;0.5898254;0.3732608
36.689;0.5898254;0.3732608
36.708;0.5921553;0.3738197
36.774;0.6079417;0.4018663
36.838;0.6194788;0.4321397
36.839;0.6307479;0.4624708
36.84;0.6409962;0.4912736
36.859;0.6365678;0.4929475
36.861;0.6357702;0.4931008
36.882;0.6350209;0.4930663
36.883;0.6342823;0.4930801
36.903;0.6339822;0.4930294
36.905;0.634281;0.4927212
36.925;0.6340562;0.4929282
36.926;0.634102;0.4931072
36.946;0.6341767;0.4933791
36.968;0.6334683;0.493967
36.969;0.6330323;0.4944597
