Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;corrThreshold;w;corrAverageWindow;corrFrequency
63.1738926;1.806773;2;2;True;0.7145938;45;16.23459;13.7174;26.92249;0;1;1;0.6;300;900;0.3
71.5614533;7.5523398;2;1;False;0.6706858;45;4.934928;4.147407;9.123339;4.505017;0.998023;-0.9828326;0.6;300;900;0.3
75.5822476;3.3192275;4;4;True;0.6197073;45;5.002;4.739829;26.92249;0;1;1;0.6;300;900;0.3
98.750173;22.587887;1;1;True;0.6466925;45;10.94487;9.358293;9.12335;0;1;1;0.6;300;900;0.3
106.6591373;3.9243477;4;4;True;0.9328199;45;15.89983;13.7924;26.92249;0;1;1;0.6;300;900;0.3
111.1919093;3.9336824;3;2;False;0.6049543;45;11.04792;11.59215;43.50054;24.02478;0.9974985;-0.9653254;0.6;300;900;0.3
116.9121177;4.8393715;2;2;True;0.7676576;45;11.78821;10.16286;26.92249;0;1;1;0.6;300;900;0.3
128.6741239;10.2570141;3;3;True;0.6947052;45;4.870207;4.228848;9.123344;0;1;1;0.6;300;900;0.3
134.9860366;1.8143346;3;2;False;0.7005912;45;11.71674;9.538359;26.92249;7.184645;0.6675653;0.9948425;0.6;300;900;0.3
144.3514833;0.9018921;4;5;False;0.7820026;45;15.92569;15.99186;43.50053;13.52823;1;1;0.6;300;900;0.3
153.4657564;6.6321885;3;3;True;0.7033096;45;5.753057;4.825641;43.50053;0;1;1;0.6;300;900;0.3
160.8426219;5.7219524;3;2;False;0.6675207;45;15.7332;13.66138;9.12335;2.823157;0.8014233;0.9942696;0.6;300;900;0.3
165.7701938;4.247768;3;3;True;0.6025289;45;16.4127;15.57627;43.50054;0;1;1;0.6;300;900;0.3
169.8670623;3.0180062;1;1;True;0.6283541;45;5.638886;5.165933;43.50054;0;1;1;0.6;300;900;0.3
171.6192108;1.2177307;4;4;True;0.7531422;45;12.49391;9.742315;43.50055;0;1;1;0.6;300;900;0.3
178.4929615;5.7452483;3;2;False;0.6630879;45;4.99807;4.161556;9.123357;2.746888;0.6192576;0.9946933;0.6;300;900;0.3
181.772161;2.7136994;4;3;False;0.6576171;45;16.14969;13.35662;26.92249;13.53455;0.9981432;-0.985937;0.6;300;900;0.3
183.2170916;0.9080069;2;2;True;0.6146421;45;5.333885;4.48898;26.92248;0;1;1;0.6;300;900;0.3
201.34517;17.4948414;3;2;False;0.7040468;45;10.84927;9.498571;9.12335;3.571527;0.9922743;0.9418319;0.6;300;900;0.3
204.6852905;2.7165547;2;2;True;0.6349002;45;16.34398;15.66947;43.50054;0;1;1;0.6;300;900;0.3
211.0171119;5.7427589;2;3;False;0.6110258;45;10.99147;9.53516;9.123344;2.744421;0.7220557;0.9939032;0.6;300;900;0.3
213.2956858;1.5095242;3;2;False;0.9591083;45;11.72494;9.479409;26.92249;10.29321;0.9910107;0.9639816;0.6;300;900;0.3
215.7176896;1.2162419;4;5;False;0.7927444;45;5.539383;5.249757;43.50054;7.831218;-0.9858052;0.998203;0.6;300;900;0.3
218.1226006;1.5220573;3;2;False;0.7080662;45;15.57932;13.66304;9.123344;3.488111;0.9882483;0.9681906;0.6;300;900;0.3
223.9077397;4.8265659;3;2;False;0.8029175;45;15.76112;13.72018;9.123345;5.109894;0.9988369;-0.9953591;0.6;300;900;0.3
233.0141349;8.4384219;4;4;True;0.7399524;45;5.522309;4.365249;26.92248;0;1;1;0.6;300;900;0.3
235.1803535;1.2111724;1;1;True;0.6352237;45;11.71453;11.38236;43.50053;0;1;1;0.6;300;900;0.3
