cube3Timestamp;cube3XPos;cube3YPos;cube3newCorr;cube3smoothCorr
0;;;0;0
0.455211;;;0;0
0.9130826;;;0;0
1.3713014;;;0;0
1.8290185;;;0;0
2.16;2.195925;1;;
2.178;2.150632;1;;
2.199;2.106513;1;;
2.2;2.106513;1;;
2.221;2.061237;1;;
2.222;2.061237;1;;
2.242;2.039421;1;;
2.243;2.016764;1;;
2.244;2.016764;1;;
2.2867363;;;-0.2053728191824;-0.0513432047955999
2.312;1.882868;1;;
2.312;1.882868;1;;
2.314;1.882868;1;;
2.314;1.882868;1;;
2.315;1.882868;1;;
2.316;1.882868;1;;
2.316;1.882868;1;;
2.317;1.882868;1;;
2.318;1.882868;1;;
2.318;1.882868;1;;
2.332;1.839136;1;;
2.333;1.838502;1;;
2.335;1.838378;1;;
2.335;1.838358;1;;
2.353;1.815974;1;;
2.354;1.797389;1;;
2.355;1.794485;1;;
2.356;1.793692;1;;
2.373;1.771574;1;;
2.374;1.771335;1;;
2.374;1.771252;1;;
2.376;1.771252;1;;
2.394;1.726045;1;;
2.394;1.726045;1;;
2.395;1.726045;1;;
2.414;1.682387;1;;
2.415;1.681952;1;;
2.416;1.68182;1;;
2.416;1.68182;1;;
2.436;1.637466;1;;
2.436;1.637466;1;;
2.437;1.637466;1;;
2.438;1.637466;1;;
2.456;1.592017;1;;
2.457;1.591491;1;;
2.458;1.591418;1;;
2.478;1.546733;1;;
2.479;1.546265;1;;
2.481;1.546198;1;;
2.481;1.546198;1;;
2.501;1.502068;1;;
2.502;1.501678;1;;
2.502;1.501644;1;;
2.503;1.501502;1;;
2.523;1.457046;1;;
2.524;1.457046;1;;
2.525;1.457046;1;;
2.526;1.457046;1;;
2.543;1.435047;1;;
2.545;1.419397;1;;
2.546;1.414188;1;;
2.547;1.413;1;;
2.564;1.390364;1;;
2.564;1.390204;1;;
2.565;1.390071;1;;
2.584;1.345896;1;;
2.585;1.345321;1;;
2.586;1.345321;1;;
2.586;1.345321;1;;
2.605;1.301412;1;;
2.606;1.300962;1;;
2.606;1.300885;1;;
2.607;1.30084;1;;
2.634;1.234376;1;;
2.636;1.233838;1;;
2.648;1.210203;1;;
2.649;1.209811;1;;
2.649;1.209744;1;;
2.65;1.209713;1;;
2.669;1.167366;1;;
2.669;1.167358;1;;
2.67;1.166905;1;;
2.671;1.166792;1;;
2.691;1.121999;1;;
2.691;1.121999;1;;
2.693;1.121999;1;;
2.693;1.121999;1;;
2.712;1.078207;1;;
2.713;1.077355;1;;
2.714;1.0771;1;;
2.715;1.077054;1;;
2.735;1.033273;1;;
2.736;1.032865;1;;
2.736;1.032802;1;;
2.737;1.03273;1;;
