Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;corrThreshold;w;corrAverageWindow;corrFrequency
6.4827116;1.2006875;4;4;True;0.9300013;45;11.86206;9.470528;27.28636;0;1;1;0.6;300;900;0.3
9.1082078;1.5070262;3;3;True;0.7126782;45;5.113884;4.982336;44.052;0;1;1;0.6;300;900;0.3
11.6354173;1.5105103;3;3;True;0.7689539;45;16.00828;13.58655;9.251006;0;1;1;0.6;300;900;0.3
14.4398638;2.1146137;1;1;True;0.6217129;45;15.95814;16.21493;44.05201;0;1;1;0.6;300;900;0.3
16.0721978;1.2112162;2;2;True;0.6482491;45;15.93859;13.78519;9.251006;0;1;1;0.6;300;900;0.3
18.4053956;1.522044;4;4;True;0.7771157;45;5.417052;4.542398;27.28637;0;1;1;0.6;300;900;0.3
19.756483;0.9079104;1;2;False;0.6358552;45;15.95654;13.7316;9.250995;0.3431945;-0.9962158;0.9989544;0.6;300;900;0.3
22.2811869;1.5230432;3;2;False;0.710729;45;17.4009;13.77349;44.05201;16.79281;0.9874584;0.9656094;0.6;300;900;0.3
24.2258497;1.2232476;1;1;True;0.6295968;45;15.99569;14.9407;27.28636;0;1;1;0.6;300;900;0.3
26.5364847;1.5115136;1;1;True;0.8466992;45;16.13564;16.12558;44.052;0;1;1;0.6;300;900;0.3
29.1609533;2.1136119;2;2;True;0.7481972;45;5.798176;4.792727;44.052;0;1;1;0.6;300;900;0.3
31.0715259;1.2202388;2;2;True;0.6928094;45;11.0972;9.588826;9.250995;0;1;1;0.6;300;900;0.3
33.4162513;1.5105105;3;2;False;0.739401;45;12.58433;9.572585;44.052;16.98291;0.9903449;0.9546366;0.6;300;900;0.3
35.1719127;0.9194411;3;3;True;0.6367825;45;4.929845;4.817804;27.28636;0;1;1;0.6;300;900;0.3
37.4138653;1.2182341;2;2;True;0.8165361;45;5.573357;4.354816;27.28636;0;1;1;0.6;300;900;0.3
40.1531389;1.8238424;1;1;True;0.7290081;45;4.884738;4.461651;9.251006;0;1;1;0.6;300;900;0.3
42.0576953;1.2262557;4;4;True;0.6439341;45;5.643627;4.538768;44.05201;0;1;1;0.6;300;900;0.3
44.4064316;1.5095082;4;4;True;0.7862743;45;12.17872;10.33831;44.052;0;1;1;0.6;300;900;0.3
46.5410993;1.5105103;3;2;False;0.6367;45;12.58434;9.572551;44.05201;16.98303;0.9879245;0.9555639;0.6;300;900;0.3
48.7554858;1.5120143;1;1;True;0.6038024;45;11.13989;9.655737;9.251006;0;1;1;0.6;300;900;0.3
51.0109745;1.5120146;3;2;False;0.8939211;45;12.14163;9.597496;27.28636;10.5791;0.9898942;0.9567248;0.6;300;900;0.3
52.630274;0.9084119;4;4;True;0.6388951;45;5.027991;4.214848;9.251006;0;1;1;0.6;300;900;0.3
54.7945203;1.2287618;4;4;True;0.7556997;45;16.4327;13.59979;27.28636;0;1;1;0.6;300;900;0.3
57.0540193;1.5115125;4;4;True;0.7020029;45;11.0389;9.553585;9.251006;0;1;1;0.6;300;900;0.3
58.5830798;0.9074094;4;1;False;0.6872922;45;4.979896;4.323051;9.250995;8.179718;0.853355;-0.9997869;0.6;300;900;0.3
61.0190474;1.5120148;4;4;True;0.7937375;45;16.29298;13.69064;27.28636;0;1;1;0.6;300;900;0.3
62.5581332;0.9139264;2;2;True;0.8089914;45;11.95515;9.86224;27.28637;0;1;1;0.6;300;900;0.3
