circular (3)Cube6Timestamp;circular (3)Cube6XPos;circular (3)Cube6YPos;circular (3)Cube6newCorr;circular (3)Cube6smoothCorr
0;;;0;0
0.3905353;;;0;0
0.6988537;;;0;0
1.000152;;;0;0
1.3019521;;;0;0
1.603251;;;0;0
1.9050511;;;0;0
2.199;-2.94519;0.5708372;;
2.2063499;;;0;0
2.238;-2.95913;0.4935057;;
2.238;-2.95913;0.4935057;;
2.259;-2.967417;0.4409478;;
2.26;-2.967417;0.4409478;;
2.281;-2.974684;0.3889174;;
2.282;-2.974684;0.3889174;;
2.302;-2.982576;0.3228595;;
2.303;-2.982576;0.3228595;;
2.323;-2.986457;0.2847041;;
2.324;-2.986498;0.2843057;;
2.325;-2.986503;0.2842501;;
2.345;-2.990973;0.2324816;;
2.346;-2.991018;0.2319651;;
2.346;-2.991025;0.231878;;
2.348;-2.991029;0.2318318;;
2.348;-2.991029;0.2318318;;
2.348;-2.991029;0.2318318;;
2.368;-2.994601;0.1798098;;
2.369;-2.994646;0.1791591;;
2.398;-2.997269;0.1276973;;
2.399;-2.998123;0.1055167;;
2.401;-2.99829;0.1011846;;
2.413;-2.999068;0.07467262;;
2.413;-2.999085;0.07410187;;
2.414;-2.999085;0.07410187;;
2.415;-2.999085;0.07410187;;
2.415;-2.999085;0.07410187;;
2.416;-2.999085;0.07410187;;
2.435;-2.999711;0.04149622;;
2.436;-2.999887;0.02493157;;
2.457;-2.999672;-0.04370883;;
2.458;-2.99967;-0.04451771;;
2.459;-2.99967;-0.04451771;;
2.459;-2.99967;-0.04451771;;
2.46;-2.99967;-0.04451771;;
2.461;-2.99967;-0.04451771;;
2.48;-2.998813;-0.08437019;;
2.481;-2.998813;-0.08437019;;
2.482;-2.998813;-0.08437019;;
2.502;-2.996989;-0.1340365;;
2.502;-2.996965;-0.1346727;;
2.504;-2.99692;-0.1359149;;
2.5086518;;;-0.83282039318312;-0.277606797727707
2.502;-2.996989;-0.1340365;;
2.502;-2.996965;-0.1346727;;
2.504;-2.99692;-0.1359149;;
2.525;-2.994085;-0.1882912;;
2.525;-2.994085;-0.1882912;;
2.526;-2.994085;-0.1882912;;
2.527;-2.994085;-0.1882912;;
2.527;-2.994085;-0.1882912;;
2.528;-2.994085;-0.1882912;;
2.547;-2.989912;-0.2458215;;
2.548;-2.989912;-0.2458215;;
2.548;-2.989912;-0.2458215;;
2.569;-2.985668;-0.2928435;;
2.57;-2.985633;-0.2932309;;
2.571;-2.985618;-0.2934033;;
2.571;-2.985618;-0.2934033;;
2.572;-2.985618;-0.2934033;;
2.591;-2.982966;-0.3192228;;
2.592;-2.982941;-0.3194705;;
2.614;-2.971335;-0.413598;;
2.614;-2.971279;-0.4140554;;
2.615;-2.971215;-0.4145767;;
2.616;-2.971201;-0.4146871;;
2.636;-2.965938;-0.4507907;;
2.637;-2.965938;-0.4507907;;
2.638;-2.965938;-0.4507907;;
2.638;-2.965938;-0.4507907;;
2.658;-2.957654;-0.5022457;;
2.659;-2.957576;-0.5027295;;
2.66;-2.957557;-0.5028451;;
2.66;-2.957554;-0.5028648;;
2.68;-2.948375;-0.5541257;;
2.681;-2.948279;-0.5546581;;
2.682;-2.948266;-0.5547341;;
2.682;-2.948263;-0.5547471;;
2.683;-2.948262;-0.5547541;;
2.703;-2.938168;-0.605916;;
2.703;-2.938089;-0.6063183;;
2.745;-2.921271;-0.6827431;;
2.746;-2.921191;-0.6831096;;
2.747;-2.921175;-0.6831812;;
2.748;-2.921172;-0.6831952;;
2.749;-2.921171;-0.683198;;
2.75;-2.921171;-0.6831985;;
2.75;-2.920281;-0.6869281;;
2.751;-2.916013;-0.7048207;;
2.752;-2.91531;-0.7077643;;
2.771;-2.898055;-0.775378;;
2.792;-2.888667;-0.8096824;;
2.793;-2.888576;-0.8100166;;
2.794;-2.888561;-0.8100691;;
2.795;-2.888557;-0.8100836;;
2.8099509;;;0.91560926379787;0.0275962902049167
2.837;-2.858323;-0.911019;;
2.838;-2.85817;-0.9115147;;
2.86;-2.841549;-0.9620622;;
2.861;-2.841403;-0.9625093;;
2.861;-2.841377;-0.9625863;;
2.881;-2.824975;-1.009678;;
2.882;-2.824741;-1.010352;;
2.903;-2.815704;-1.035276;;
2.904;-2.815553;-1.035692;;
2.906;-2.815504;-1.035826;;
2.927;-2.781998;-1.122621;;
2.928;-2.781349;-1.124302;;
2.929;-2.781241;-1.124581;;
2.95;-2.767509;-1.157963;;
2.972;-2.746799;-1.206261;;
2.972;-2.746716;-1.206453;;
2.973;-2.746559;-1.206821;;
2.973;-2.746559;-1.206821;;
2.974;-2.746559;-1.206821;;
2.995;-2.725303;-1.25407;;
2.996;-2.725114;-1.25449;;
3.016;-2.702832;-1.301794;;
3.017;-2.702556;-1.302379;;
3.018;-2.702556;-1.302379;;
3.018;-2.702556;-1.302379;;
3.019;-2.702556;-1.302379;;
3.019;-2.702556;-1.302379;;
3.039;-2.67944;-1.349285;;
3.039;-2.679278;-1.349612;;
3.081;-2.655318;-1.396163;;
3.082;-2.655197;-1.396397;;
3.083;-2.655179;-1.396432;;
3.084;-2.655177;-1.396437;;
3.085;-2.655176;-1.396438;;
3.086;-2.655176;-1.396438;;
3.087;-2.655176;-1.396438;;
3.087;-2.655176;-1.396438;;
3.106;-2.655176;-1.396438;;
3.107;-2.655176;-1.396438;;
3.128;-2.655176;-1.396438;;
3.1358151;;;0.0596177542947843;0.0474688749698448
3.128;-2.655176;-1.396438;;
3.151;-2.642824;-1.419674;;
3.152;-2.642727;-1.419857;;
3.153;-2.642698;-1.41991;;
3.153;-2.642695;-1.419917;;
