circularCube3Timestamp;circularCube3XPos;circularCube3YPos;circularCube3newCorr;circularCube3smoothCorr
0;;;0;0
0.4050531;;;0;0
0.7123527;;;0;0
1.0141374;;;0;0
1.3154214;;;0;0
1.6172056;;;0;0
1.918489;;;0;0
2.2197725;;;0;0
2.291;-1.980497;-0.2786218;;
2.311;-1.988119;-0.217571;;
2.333;-1.990767;-0.1919356;;
2.335;-1.990797;-0.1916479;;
2.355;-1.9938;-0.1572666;;
2.356;-1.993863;-0.1565419;;
2.377;-1.996264;-0.122126;;
2.378;-1.996287;-0.1218011;;
2.379;-1.996292;-0.1217323;;
2.381;-1.996292;-0.1217207;;
2.399;-1.998031;-0.08837149;;
2.4;-1.998113;-0.08680221;;
2.401;-1.998125;-0.08657648;;
2.402;-1.998127;-0.08654404;;
2.422;-1.999325;-0.05180416;;
2.424;-1.999334;-0.05155782;;
2.425;-1.999336;-0.05149677;;
2.426;-1.999339;-0.05138535;;
2.445;-1.999715;-0.03368515;;
2.446;-1.999719;-0.0334957;;
2.448;-1.99972;-0.03345868;;
2.448;-1.99972;-0.03345293;;
2.47;-1.999808;0.02771631;;
2.47;-1.999808;0.02771631;;
2.471;-1.999808;0.02771631;;
2.472;-1.999808;0.02771631;;
2.49;-1.999278;0.05374239;;
2.491;-1.999278;0.05374239;;
2.491;-1.999278;0.05374239;;
2.512;-1.998045;0.08832693;;
2.513;-1.998033;0.08866775;;
2.514;-1.998031;0.08871811;;
2.515;-1.998031;0.08873028;;
2.5215577;;;-0.0911053695662293;-0.0303684565220764
2.512;-1.998045;0.08832693;;
2.513;-1.998033;0.08866775;;
2.514;-1.998031;0.08871811;;
2.515;-1.998031;0.08873028;;
2.534;-1.996184;0.1234173;;
2.535;-1.996165;0.1237727;;
2.536;-1.996161;0.1238619;;
2.537;-1.99616;0.1238785;;
2.558;-1.99367;0.1589994;;
2.558;-1.99367;0.1589994;;
2.559;-1.99367;0.1589994;;
2.56;-1.99367;0.1589994;;
2.58;-1.990673;0.1928552;;
2.589;-1.9906;0.1936735;;
2.591;-1.990599;0.1936927;;
2.591;-1.989401;0.2054531;;
2.601;-1.988803;0.2113293;;
2.602;-1.988788;0.2114763;;
2.603;-1.988788;0.2114763;;
2.604;-1.988788;0.2114763;;
2.628;-1.981403;0.2720373;;
2.629;-1.98134;0.2725497;;
2.63;-1.98133;0.2726325;;
2.63;-1.981326;0.2726678;;
2.649;-1.977606;0.2984504;;
2.65;-1.977606;0.2984504;;
2.651;-1.977606;0.2984504;;
2.651;-1.977606;0.2984504;;
2.672;-1.972093;0.332939;;
2.672;-1.972093;0.332939;;
2.673;-1.972093;0.332939;;
2.674;-1.972093;0.332939;;
2.694;-1.966055;0.3668985;;
2.695;-1.965992;0.3672488;;
2.696;-1.965983;0.3673013;;
2.697;-1.96598;0.3673186;;
2.717;-1.959208;0.4018763;;
2.717;-1.959208;0.4018763;;
2.718;-1.959208;0.4018763;;
2.719;-1.959208;0.4018763;;
2.737;-1.951881;0.4360725;;
2.738;-1.951881;0.4360725;;
2.739;-1.951881;0.4360725;;
2.739;-1.951881;0.4360725;;
2.761;-1.947955;0.4532878;;
2.761;-1.947955;0.4532878;;
2.763;-1.943929;0.4702536;;
2.78;-1.932932;0.5135885;;
2.781;-1.932932;0.5135885;;
2.781;-1.932932;0.5135885;;
2.782;-1.932932;0.5135885;;
2.803;-1.926217;0.5382257;;
2.804;-1.926217;0.5382257;;
2.804;-1.926217;0.5382257;;
2.8233426;;;-0.377680169380126;-0.156261846315452
2.825;-1.916573;0.5716064;;
2.826;-1.916492;0.571886;;
2.828;-1.916465;0.5719784;;
2.829;-1.91646;0.5719966;;
2.83;-1.916458;0.5720034;;
2.847;-1.906063;0.6057412;;
2.848;-1.906063;0.6057412;;
2.848;-1.906063;0.6057412;;
2.849;-1.906063;0.6057412;;
2.868;-1.895327;0.6385295;;
2.869;-1.895211;0.6388842;;
2.87;-1.895193;0.6389385;;
2.871;-1.895189;0.6389526;;
2.944;-1.855806;0.7456129;;
2.947;-1.853371;0.7516577;;
2.947;-1.853241;0.7519787;;
2.949;-1.852545;0.7537067;;
2.949;-1.852488;0.753848;;
2.95;-1.852454;0.7539324;;
2.951;-1.852454;0.7539324;;
2.951;-1.852454;0.7539324;;
2.952;-1.852454;0.7539324;;
2.953;-1.852454;0.7539324;;
2.953;-1.852454;0.7539324;;
2.954;-1.852454;0.7539324;;
2.955;-1.852454;0.7539324;;
2.955;-1.852454;0.7539324;;
2.969;-1.839097;0.7859393;;
2.97;-1.838907;0.7863957;;
2.97;-1.838874;0.7864726;;
2.972;-1.838858;0.7865132;;
2.992;-1.831837;0.8027288;;
2.992;-1.831837;0.8027288;;
2.993;-1.824731;0.8187542;;
2.994;-1.824731;0.8187542;;
3.014;-1.809448;0.8519765;;
3.015;-1.809206;0.8525022;;
3.016;-1.809116;0.8526988;;
3.037;-1.795241;0.881524;;
3.04;-1.794964;0.8820999;;
3.04;-1.794943;0.8821445;;
3.062;-1.779526;0.912831;;
3.064;-1.779252;0.9133767;;
3.065;-1.779194;0.913492;;
3.066;-1.779184;0.9135117;;
3.067;-1.779182;0.913515;;
3.092;-1.750322;0.9676449;;
3.094;-1.750144;0.9679769;;
3.095;-1.750086;0.9680871;;
3.097;-1.750043;0.9681667;;
3.116;-1.737752;0.9900506;;
3.118;-1.73743;0.9906247;;
3.12;-1.73743;0.9906247;;
3.121;-1.73743;0.9906247;;
3.121;-1.73743;0.9906247;;
3.123;-1.73743;0.9906247;;
3.1251271;;;0.0485611325652764;-0.140074802127026
3.116;-1.737752;0.9900506;;
3.118;-1.73743;0.9906247;;
3.12;-1.73743;0.9906247;;
3.121;-1.73743;0.9906247;;
3.121;-1.73743;0.9906247;;
3.123;-1.73743;0.9906247;;
3.138;-1.728515;1.006096;;
3.14;-1.72314;1.015241;;
3.141;-1.721652;1.017772;;
3.143;-1.719857;1.020826;;
3.163;-1.698228;1.05641;;
3.164;-1.698001;1.056782;;
3.165;-1.697971;1.056832;;
3.166;-1.697965;1.056842;;
3.186;-1.682859;1.08073;;
3.187;-1.68267;1.081028;;
3.187;-1.68267;1.081028;;
3.188;-1.68267;1.081028;;
3.209;-1.663726;1.109956;;
3.21;-1.663542;1.110236;;
3.211;-1.663508;1.110288;;
3.212;-1.6635;1.1103;;
3.231;-1.643764;1.139316;;
3.232;-1.643764;1.139316;;
3.233;-1.643764;1.139316;;
3.233;-1.643764;1.139316;;
3.253;-1.619956;1.172912;;
3.254;-1.619661;1.173328;;
3.255;-1.619661;1.173328;;
3.255;-1.619661;1.173328;;
3.274;-1.602771;1.196297;;
3.275;-1.602771;1.196297;;
3.276;-1.602771;1.196297;;
3.276;-1.602771;1.196297;;
3.298;-1.581491;1.22429;;
3.298;-1.581491;1.22429;;
3.299;-1.581491;1.22429;;
3.3;-1.581491;1.22429;;
3.32;-1.559851;1.251739;;
3.321;-1.559625;1.252025;;
3.322;-1.559594;1.252065;;
3.323;-1.559587;1.252074;;
3.343;-1.537843;1.278681;;
3.344;-1.537627;1.278945;;
3.345;-1.537581;1.279001;;
3.345;-1.537574;1.27901;;
3.365;-1.515176;1.30546;;
3.366;-1.514895;1.305792;;
3.366;-1.514895;1.305792;;
3.367;-1.514895;1.305792;;
3.387;-1.503329;1.319092;;
3.396;-1.491888;1.332014;;
3.397;-1.491654;1.332278;;
3.397;-1.491554;1.332392;;
3.409;-1.462422;1.364303;;
3.41;-1.462422;1.364303;;
3.411;-1.462422;1.364303;;
3.412;-1.462422;1.364303;;
3.4158832;;;0.682513634853821;0.117798199346324
3.409;-1.462422;1.364303;;
3.41;-1.462422;1.364303;;
3.411;-1.462422;1.364303;;
3.412;-1.462422;1.364303;;
3.432;-1.443007;1.384818;;
3.433;-1.442808;1.385028;;
3.434;-1.442773;1.385065;;
3.435;-1.442766;1.385073;;
3.454;-1.41595;1.412475;;
3.455;-1.41595;1.412475;;
3.456;-1.41595;1.412475;;
3.457;-1.41595;1.412475;;
3.476;-1.394813;1.433347;;
3.477;-1.394539;1.433619;;
3.478;-1.394539;1.433619;;
3.479;-1.394539;1.433619;;
3.499;-1.368847;1.458169;;
3.499;-1.368847;1.458169;;
3.5;-1.368847;1.458169;;
3.501;-1.368847;1.458169;;
3.521;-1.342628;1.482347;;
3.522;-1.342628;1.482347;;
3.522;-1.342628;1.482347;;
3.524;-1.342628;1.482347;;
3.543;-1.316984;1.505176;;
3.544;-1.316984;1.505176;;
3.545;-1.316984;1.505176;;
3.547;-1.316984;1.505176;;
3.566;-1.284863;1.532686;;
3.567;-1.284863;1.532686;;
3.568;-1.284863;1.532686;;
3.568;-1.284863;1.532686;;
3.587;-1.263254;1.550545;;
3.588;-1.263254;1.550545;;
3.588;-1.263254;1.550545;;
3.589;-1.263254;1.550545;;
3.608;-1.236603;1.571877;;
3.609;-1.236254;1.572156;;
3.63;-1.236254;1.572156;;
3.63;-1.236254;1.572156;;
3.631;-1.236254;1.572156;;
3.632;-1.236254;1.572156;;
3.632;-1.236254;1.572156;;
3.651;-1.236254;1.572156;;
3.652;-1.236254;1.572156;;
3.652;-1.236254;1.572156;;
3.653;-1.236254;1.572156;;
3.673;-1.208345;1.593707;;
3.673;-1.208345;1.593707;;
3.674;-1.208345;1.593707;;
3.675;-1.208345;1.593707;;
3.697;-1.125845;1.653019;;
3.698;-1.125845;1.653019;;
3.7171672;;;-0.115126410474963;0.0595670468910019
3.72;-1.088681;1.677715;;
3.721;-1.088188;1.678043;;
3.721;-1.088093;1.678106;;
3.723;-1.087822;1.678286;;
3.723;-1.087822;1.678286;;
3.723;-1.087822;1.678286;;
3.742;-1.064879;1.692934;;
3.786;-1.004079;1.729681;;
3.787;-1.003797;1.729851;;
3.808;-0.9738511;1.746883;;
3.809;-0.9735883;1.747032;;
3.831;-0.9421005;1.764209;;
3.832;-0.941806;1.764369;;
3.833;-0.9417453;1.764402;;
3.833;-0.9417453;1.764402;;
3.854;-0.9274462;1.77196;;
3.854;-0.9274462;1.77196;;
3.854;-0.9274462;1.77196;;
3.855;-0.9274462;1.77196;;
3.876;-0.8728711;1.799459;;
3.877;-0.8723309;1.799731;;
3.878;-0.8722528;1.79977;;
3.898;-0.8491319;1.810792;;
3.899;-0.8489099;1.810898;;
3.899;-0.8488718;1.810916;;
3.9;-0.8488474;1.810927;;
3.92;-0.8169473;1.82554;;
3.921;-0.8169473;1.82554;;
3.922;-0.8169473;1.82554;;
3.922;-0.8169473;1.82554;;
3.942;-0.7854801;1.839295;;
3.942;-0.7850755;1.839472;;
3.943;-0.7850755;1.839472;;
3.965;-0.7526249;1.852986;;
3.965;-0.7526249;1.852986;;
3.966;-0.7526249;1.852986;;
3.986;-0.7197568;1.865998;;
3.986;-0.7197568;1.865998;;
3.987;-0.7197568;1.865998;;
4.008;-0.7040092;1.871996;;
4.008;-0.7039311;1.872025;;
4.009;-0.7038183;1.872068;;
4.009;-0.7038183;1.872068;;
4.01;-0.7038183;1.872068;;
4.0129357;;;-0.751114383748833;-0.0337915067011749
4.008;-0.7040092;1.871996;;
4.008;-0.7039311;1.872025;;
4.009;-0.7038183;1.872068;;
4.009;-0.7038183;1.872068;;
4.01;-0.7038183;1.872068;;
4.03;-0.6465124;1.89261;;
4.031;-0.6459701;1.892805;;
4.032;-0.6458317;1.892854;;
4.054;-0.6211674;1.90109;;
4.055;-0.6209517;1.901162;;
4.055;-0.6209149;1.901174;;
4.075;-0.5875137;1.911756;;
4.076;-0.5871028;1.911887;;
4.077;-0.5871028;1.911887;;
4.078;-0.5871028;1.911887;;
4.097;-0.554166;1.921688;;
4.098;-0.5538242;1.92179;;
4.098;-0.5537657;1.921807;;
4.119;-0.520315;1.931129;;
4.12;-0.5200045;1.931215;;
4.121;-0.5199404;1.931233;;
4.121;-0.5199296;1.931236;;
4.122;-0.5199238;1.931238;;
4.142;-0.4857858;1.940106;;
4.143;-0.4857858;1.940106;;
4.143;-0.4857858;1.940106;;
4.166;-0.469225;1.944177;;
4.167;-0.4690963;1.944209;;
4.167;-0.4690411;1.944222;;
4.168;-0.4690411;1.944222;;
4.169;-0.4690411;1.944222;;
4.195;-0.4096413;1.95759;;
4.196;-0.4091729;1.957695;;
4.197;-0.4090898;1.957714;;
4.198;-0.4090768;1.957717;;
4.209;-0.3831795;1.962946;;
4.21;-0.3827329;1.963036;;
4.231;-0.3491175;1.96929;;
4.232;-0.3487116;1.969365;;
4.233;-0.3487116;1.969365;;
4.234;-0.3487116;1.969365;;
4.254;-0.3140807;1.975184;;
4.255;-0.3140807;1.975184;;
4.256;-0.3140807;1.975184;;
4.275;-0.2969379;1.977833;;
4.276;-0.2832564;1.979826;;
4.277;-0.2801915;1.980272;;
4.277;-0.2796644;1.980349;;
4.278;-0.2793657;1.980392;;
4.297;-0.2443197;1.985017;;
4.299;-0.2438673;1.985077;;
4.309206;;;-0.0669475133426659;-0.0626686681781604
4.299;-0.2438673;1.985077;;
4.32;-0.2274964;1.987018;;
4.321;-0.2272663;1.987045;;
4.322;-0.2271547;1.987058;;
4.323;-0.2271096;1.987063;;
4.324;-0.2271096;1.987063;;
4.344;-0.1646995;1.993194;;
4.345;-0.1641505;1.993248;;
4.346;-0.1639783;1.993265;;
4.346;-0.1639648;1.993267;;
4.347;-0.1639202;1.993271;;
4.366;-0.1396526;1.995116;;
4.367;-0.1394271;1.995134;;
4.368;-0.1393609;1.995139;;
4.388;-0.105333;1.997221;;
4.389;-0.1049849;1.997242;;
4.39;-0.1049305;1.997245;;
4.39;-0.1049223;1.997246;;
4.391;-0.10491;1.997247;;
4.41;-0.07017368;1.998765;;
4.41;-0.06995676;1.998774;;
4.433;-0.03453998;1.999702;;
4.434;-0.03453998;1.999702;;
4.434;-0.03453998;1.999702;;
4.435;-0.03453998;1.999702;;
4.435;-0.03453998;1.999702;;
4.455;0.0001943335;1.999996;;
4.456;0.0005321599;1.999999;;
4.456;0.0005902587;2;;
4.457;0.0006233696;2;;
4.458;0.0006332519;2;;
4.478;0.01805754;1.999918;;
4.478;0.01805754;1.999918;;
