circularCube1Timestamp;circularCube1XPos;circularCube1YPos;circularCube1newCorr;circularCube1smoothCorr
0;;;0;0
0.4050531;;;0;0
0.7123527;;;0;0
1.0141374;;;0;0
1.3154214;;;0;0
1.6172056;;;0;0
1.918489;;;0;0
2.2197725;;;0;0
2.291;-0.8612766;1.805049;;
2.311;-0.813642;1.827006;;
2.333;-0.7816041;1.840946;;
2.335;-0.7812445;1.841102;;
2.355;-0.7495088;1.85424;;
2.356;-0.7488399;1.854517;;
2.377;-0.7165049;1.867246;;
2.378;-0.7161996;1.867366;;
2.379;-0.716135;1.867391;;
2.381;-0.7161241;1.867396;;
2.399;-0.6849573;1.879035;;
2.4;-0.6834493;1.879598;;
2.401;-0.6832324;1.879679;;
2.402;-0.6832012;1.87969;;
2.422;-0.6501862;1.89136;;
2.424;-0.6499521;1.891443;;
2.424;-0.6499443;1.891445;;
2.426;-0.6497828;1.891502;;
2.445;-0.6338727;1.896893;;
2.446;-0.6337025;1.89695;;
2.448;-0.6336692;1.896962;;
2.448;-0.633664;1.896963;;
2.47;-0.5836316;1.912949;;
2.47;-0.5836316;1.912949;;
2.471;-0.5836316;1.912949;;
2.472;-0.5836316;1.912949;;
2.49;-0.5496202;1.922997;;
2.491;-0.5496202;1.922997;;
2.491;-0.5496202;1.922997;;
2.512;-0.5163131;1.932203;;
2.513;-0.515985;1.932293;;
2.514;-0.5159364;1.932307;;
2.515;-0.5159247;1.93231;;
2.5215577;;;0.765871045057035;0.255290348352345
2.512;-0.5163131;1.932203;;
2.513;-0.515985;1.932293;;
2.514;-0.5159364;1.932307;;
2.515;-0.5159247;1.93231;;
2.534;-0.4823536;1.940958;;
2.535;-0.4820096;1.941047;;
2.536;-0.4819233;1.941069;;
2.537;-0.4819072;1.941073;;
2.558;-0.4478859;1.949204;;
2.558;-0.4478859;1.949204;;
2.559;-0.4478859;1.949204;;
2.56;-0.4478859;1.949204;;
2.58;-0.4142771;1.956616;;
2.589;-0.4134649;1.956795;;
2.591;-0.4134458;1.956799;;
2.591;-0.4018642;1.959192;;
2.601;-0.3960773;1.960388;;
2.602;-0.3959325;1.960418;;
2.603;-0.3959325;1.960418;;
2.604;-0.3959325;1.960418;;
2.628;-0.3455175;1.969921;;
2.629;-0.3450909;1.970002;;
2.63;-0.3450219;1.970015;;
2.63;-0.3449926;1.97002;;
2.649;-0.3099762;1.975833;;
2.65;-0.3099762;1.975833;;
2.651;-0.3099762;1.975833;;
2.651;-0.3099762;1.975833;;
2.672;-0.2753045;1.980961;;
2.672;-0.2753045;1.980961;;
2.673;-0.2753045;1.980961;;
2.674;-0.2753045;1.980961;;
2.694;-0.2409766;1.985426;;
2.695;-0.2406224;1.985472;;
2.696;-0.2405694;1.985479;;
2.697;-0.2405519;1.985481;;
2.717;-0.2056576;1.989398;;
2.717;-0.2056576;1.989398;;
2.718;-0.2056576;1.989398;;
2.719;-0.2056576;1.989398;;
2.737;-0.1708491;1.992689;;
2.738;-0.1708491;1.992689;;
2.739;-0.1708491;1.992689;;
2.739;-0.1708491;1.992689;;
2.761;-0.1534695;1.994103;;
2.761;-0.1534695;1.994103;;
2.763;-0.1356512;1.995394;;
2.78;-0.1008659;1.997455;;
2.781;-0.1008659;1.997455;;
2.781;-0.1008659;1.997455;;
2.782;-0.1008659;1.997455;;
2.803;-0.06560321;1.998924;;
2.804;-0.06560321;1.998924;;
2.804;-0.06560321;1.998924;;
2.8233426;;;-0.248964426670213;0.172302206128941
2.825;-0.03089577;1.999758;;
2.826;-0.03060501;1.999765;;
2.828;-0.03050897;1.999767;;
2.829;-0.03049001;1.999768;;
2.83;-0.030483;1.999768;;
2.847;0.009038642;1.99998;;
2.848;0.00903864;1.99998;;
2.848;0.00903864;1.99998;;
2.849;0.00903864;1.99998;;
2.868;0.03927576;1.999611;;
2.869;0.0396028;1.999607;;
2.87;0.03965287;1.999607;;
2.871;0.0396659;1.999607;;
2.944;0.1442355;1.994783;;
2.947;0.1572457;1.99379;;
2.947;0.1579368;1.993737;;
2.949;0.161656;1.993454;;
2.949;0.1619602;1.99343;;
2.95;0.1621417;1.993417;;
2.951;0.1621417;1.993417;;
2.951;0.1621417;1.993417;;
2.952;0.1621417;1.993417;;
2.953;0.1621417;1.993417;;
2.953;0.1621417;1.993417;;
2.954;0.1621417;1.993417;;
2.955;0.1621417;1.993417;;
2.955;0.1621417;1.993417;;
2.969;0.1967511;1.990293;;
2.97;0.1972446;1.990249;;
2.97;0.1973278;1.990241;;
2.972;0.1973717;1.990237;;
2.991;0.2148088;1.988431;;
2.992;0.2148088;1.988431;;
2.993;0.2323486;1.986458;;
2.994;0.2323486;1.986458;;
3.014;0.2661872;1.9822;;
3.015;0.2667227;1.982132;;
3.016;0.2669229;1.982107;;
3.037;0.3009591;1.977219;;
3.04;0.3016392;1.977121;;
3.04;0.3016917;1.977114;;
3.062;0.3357822;1.971604;;
3.064;0.3363884;1.971506;;
3.065;0.3365165;1.971486;;
3.066;0.3365383;1.971482;;
3.067;0.3365421;1.971482;;
3.092;0.3876517;1.962065;;
3.094;0.3879653;1.962007;;
3.095;0.3880693;1.961988;;
3.097;0.3881445;1.961974;;
3.116;0.4221163;1.954939;;
3.118;0.4230076;1.954754;;
3.12;0.4230076;1.954754;;
3.121;0.4230076;1.954754;;
3.121;0.4230076;1.954754;;
3.123;0.4230076;1.954754;;
3.1251271;;;0.680210249866341;0.399038956084387
3.116;0.4221163;1.954939;;
3.118;0.4230076;1.954754;;
3.12;0.4230076;1.954754;;
3.121;0.4230076;1.954754;;
3.121;0.4230076;1.954754;;
3.123;0.4230076;1.954754;;
3.138;0.4395703;1.951095;;
3.14;0.4500321;1.94869;;
3.141;0.4529277;1.948025;;
3.143;0.456422;1.947221;;
3.163;0.4909146;1.938811;;
3.164;0.4912754;1.938723;;
3.165;0.491324;1.938711;;
3.166;0.4913339;1.938709;;
3.186;0.5243787;1.930029;;
3.187;0.5247919;1.929921;;
3.187;0.5247919;1.929921;;
3.188;0.5247919;1.929921;;
3.209;0.5584144;1.920458;;
3.21;0.5587398;1.920366;;
3.211;0.5588002;1.920349;;
3.212;0.558814;1.920346;;
3.231;0.5929483;1.910082;;
3.232;0.5929483;1.910082;;
3.233;0.5929483;1.910082;;
3.233;0.5929483;1.910082;;
3.253;0.6254287;1.899691;;
3.254;0.6258317;1.899562;;
3.255;0.6258317;1.899562;;
3.255;0.6258317;1.899562;;
3.274;0.6592758;1.888215;;
3.275;0.6592758;1.888215;;
3.276;0.6592758;1.888215;;
3.276;0.6592758;1.888215;;
3.298;0.692721;1.876203;;
3.298;0.692721;1.876203;;
3.299;0.692721;1.876203;;
3.3;0.692721;1.876203;;
3.32;0.7249362;1.863988;;
3.321;0.7252718;1.863861;;
3.322;0.725319;1.863843;;
3.323;0.7253295;1.863839;;
3.343;0.7579211;1.850821;;
3.344;0.758245;1.850692;;
3.345;0.7583128;1.850665;;
3.345;0.7583243;1.85066;;
3.365;0.7895849;1.837537;;
3.366;0.7899767;1.837372;;
3.366;0.7899767;1.837372;;
3.367;0.7899767;1.837372;;
3.387;0.8062642;1.830284;;
3.396;0.8218194;1.82335;;
3.397;0.8221371;1.823208;;
3.397;0.8222737;1.823147;;
3.409;0.8645254;1.803495;;
3.41;0.8645254;1.803495;;
3.411;0.8645254;1.803495;;
3.412;0.8645254;1.803495;;
3.4158832;;;0.135757511959318;0.33321859505312
3.409;0.8645254;1.803495;;
3.41;0.8645254;1.803495;;
3.411;0.8645254;1.803495;;
3.412;0.8645254;1.803495;;
3.432;0.8853754;1.79335;;
3.433;0.8855891;1.793246;;
3.434;0.8856266;1.793228;;
3.435;0.8856345;1.793224;;
3.454;0.9168252;1.777479;;
3.455;0.9168252;1.777479;;
3.456;0.9168252;1.777479;;
3.457;0.9168252;1.777479;;
3.476;0.9475114;1.761308;;
3.477;0.9479099;1.761098;;
3.478;0.9479099;1.761098;;
3.479;0.9479099;1.761098;;
3.499;0.9786499;1.744203;;
3.499;0.9786499;1.744203;;
3.5;0.9786499;1.744203;;
3.501;0.9786499;1.744203;;
3.521;1.009189;1.726713;;
3.522;1.009189;1.726713;;
3.522;1.009189;1.726713;;
3.524;1.009189;1.726713;;
3.543;1.039429;1.70868;;
3.544;1.039429;1.70868;;
3.545;1.039429;1.70868;;
3.547;1.039429;1.70868;;
3.566;1.068625;1.690574;;
3.567;1.068625;1.690574;;
3.568;1.068625;1.690574;;
3.568;1.068625;1.690574;;
3.587;1.098658;1.671212;;
3.588;1.098658;1.671212;;
3.588;1.098658;1.671212;;
3.589;1.098658;1.671212;;
3.608;1.127051;1.652193;;
3.609;1.127423;1.651943;;
3.63;1.127423;1.651943;;
3.63;1.127423;1.651943;;
3.631;1.127423;1.651943;;
3.632;1.127423;1.651943;;
3.632;1.127423;1.651943;;
3.651;1.127423;1.651943;;
3.652;1.127423;1.651943;;
3.652;1.127423;1.651943;;
3.653;1.127423;1.651943;;
3.673;1.205417;1.595923;;
3.673;1.205417;1.595923;;
3.674;1.205417;1.595923;;
3.675;1.205417;1.595923;;
3.697;1.2309;1.576352;;
3.698;1.2309;1.576352;;
3.7171672;;;-0.859130041480069;-0.0730316765811559
3.72;1.267028;1.547447;;
3.721;1.267508;1.547063;;
3.721;1.2676;1.546988;;
3.722;1.267864;1.546778;;
3.723;1.267864;1.546778;;
3.723;1.267864;1.546778;;
3.742;1.296232;1.523077;;
3.786;1.350127;1.47551;;
3.787;1.350376;1.47529;;
3.808;1.373486;1.453796;;
3.809;1.373689;1.453608;;
3.831;1.398359;1.429887;;
3.832;1.39859;1.429665;;
3.833;1.398638;1.42962;;
3.833;1.398638;1.42962;;
3.854;1.410935;1.417485;;
3.854;1.410935;1.417485;;
3.854;1.410935;1.417485;;
3.855;1.410935;1.417485;;
3.876;1.447186;1.380442;;
3.877;1.447545;1.380076;;
3.878;1.447597;1.380023;;
3.898;1.471499;1.354502;;
3.899;1.471729;1.354257;;
3.899;1.471768;1.354215;;
3.9;1.471793;1.354188;;
3.92;1.495939;1.327466;;
3.921;1.495939;1.327466;;
3.922;1.495939;1.327466;;
3.922;1.495939;1.327466;;
3.942;1.518717;1.301339;;
3.942;1.51901;1.301003;;
3.943;1.51901;1.301003;;
3.964;1.541264;1.274561;;
3.965;1.541264;1.274561;;
3.966;1.541264;1.274561;;
3.986;1.562951;1.247872;;
3.986;1.562951;1.247872;;
3.987;1.562951;1.247872;;
4.007;1.573881;1.234056;;
4.008;1.573993;1.233915;;
4.009;1.574017;1.233885;;
4.009;1.574017;1.233885;;
4.01;1.574017;1.233885;;
4.0129357;;;0.208768256521842;0.0414014942168579
4.007;1.573881;1.234056;;
4.008;1.573993;1.233915;;
4.009;1.574017;1.233885;;
4.009;1.574017;1.233885;;
4.01;1.574017;1.233885;;
4.03;1.611155;1.184961;;
4.031;1.611506;1.184498;;
4.032;1.611596;1.18438;;
4.054;1.626501;1.163824;;
4.055;1.626632;1.163644;;
4.055;1.626654;1.163613;;
4.075;1.64679;1.134931;;
4.076;1.647038;1.134578;;
4.077;1.647038;1.134578;;
4.078;1.647038;1.134578;;
4.097;1.66611;1.106373;;
4.098;1.666308;1.10608;;
4.098;1.666342;1.10603;;
4.119;1.685328;1.076873;;
4.12;1.685504;1.076602;;
4.121;1.685541;1.076546;;
4.121;1.685547;1.076537;;
4.122;1.68555;1.076532;;
4.142;1.704124;1.046882;;
4.143;1.704124;1.046882;;
4.143;1.704124;1.046882;;
4.166;1.713195;1.031968;;
4.167;1.713266;1.031853;;
4.167;1.713296;1.031803;;
4.168;1.713296;1.031803;;
4.169;1.713296;1.031803;;
4.195;1.739522;0.9869325;;
4.196;1.739729;0.9865786;;
4.197;1.739766;0.9865158;;
4.198;1.739772;0.986506;;
4.209;1.758111;0.9534218;;
4.21;1.758427;0.9528512;;
4.231;1.773092;0.9252748;;
4.232;1.773269;0.9249417;;
4.233;1.773269;0.9249417;;
4.234;1.773269;0.9249417;;
4.254;1.789374;0.8933882;;
4.255;1.789374;0.8933882;;
4.256;1.789374;0.8933882;;
4.275;1.797061;0.8778198;;
4.276;1.803057;0.8654073;;
4.277;1.8044;0.8626267;;
4.277;1.804631;0.8621485;;
4.278;1.804762;0.8618775;;
4.297;1.81944;0.8304363;;
4.299;1.819629;0.8300305;;
4.309206;;;-0.87128745214231;-0.346472931285305
4.299;1.819629;0.8300305;;
4.32;1.82666;0.8144371;;
4.321;1.826759;0.814218;;
4.322;1.826806;0.8141117;;
4.323;1.826826;0.8140687;;
4.324;1.826826;0.8140687;;
4.344;1.847679;0.7655371;;
4.345;1.847862;0.7651102;;
4.345;1.847876;0.7650781;;
4.346;1.847933;0.7649467;;
4.347;1.847942;0.7649251;;
4.366;1.860621;0.7335363;;
4.367;1.860739;0.7332447;;
4.368;1.860773;0.733159;;
4.388;1.873273;0.7005947;;
4.389;1.873401;0.7002616;;
4.39;1.873421;0.7002095;;
4.39;1.873424;0.7002017;;
4.391;1.873428;0.7001899;;
4.41;1.885355;0.6673988;;
4.41;1.885429;0.6671939;;
4.433;1.896779;0.6342152;;
4.434;1.896779;0.6342152;;
4.434;1.896779;0.6342152;;
4.435;1.896779;0.6342152;;
4.435;1.896779;0.6342152;;
4.455;1.90748;0.6012516;;
4.456;1.907584;0.600931;;
4.456;1.907602;0.6008759;;
4.457;1.907612;0.6008444;;
4.458;1.907616;0.6008351;;
4.478;1.912757;0.5842608;;
4.478;1.912757;0.5842608;;
4.479;1.912757;0.5842608;;
4.501;1.927445;0.5338137;;
4.501;1.927445;0.5338137;;
4.502;1.927445;0.5338137;;
4.502;1.927445;0.5338137;;
4.503;1.927445;0.5338137;;
4.523;1.936455;0.5001264;;
4.524;1.936533;0.4998353;;
4.525;1.936558;0.4997397;;
4.545;1.944883;0.4662791;;
4.546;1.944957;0.4659812;;
4.547;1.944979;0.4658901;;
4.547;1.944982;0.4658809;;
4.568;1.952855;0.4316759;;
4.568;1.95295;0.4312603;;
4.569;1.95295;0.4312603;;
4.57;1.95295;0.4312603;;
4.57;1.95295;0.4312603;;
