circularCube3Timestamp;circularCube3XPos;circularCube3YPos;circularCube3newCorr;circularCube3smoothCorr
0;;;0;0
0.4406682;;;0;0
0.7469808;;;0;0
1.0482796;;;0;0
1.3495784;;;0;0
1.6513783;;;0;0
1.9531789;;;0;0
2.2549788;;;0;0
2.293;-0.3128375;-1.975382;;
2.311;-0.3458789;-1.969861;;
2.312;-0.3462604;-1.969797;;
2.313;-0.3463144;-1.969788;;
2.334;-0.3801121;-1.963539;;
2.335;-0.3807932;-1.963413;;
2.356;-0.4147173;-1.956526;;
2.358;-0.4150561;-1.956458;;
2.358;-0.4150566;-1.956457;;
2.359;-0.4150941;-1.95645;;
2.379;-0.4482923;-1.9491;;
2.38;-0.4488231;-1.948982;;
2.381;-0.4494009;-1.948855;;
2.401;-0.4830539;-1.940784;;
2.402;-0.4834731;-1.940684;;
2.424;-0.5168344;-1.932063;;
2.425;-0.5171161;-1.93199;;
2.444;-0.5342404;-1.927325;;
2.446;-0.5492515;-1.923093;;
2.446;-0.5503044;-1.922796;;
2.467;-0.5844471;-1.912696;;
2.475;-0.5848365;-1.912581;;
2.477;-0.5848478;-1.912578;;
2.478;-0.5848488;-1.912577;;
2.491;-0.6012808;-1.907474;;
2.492;-0.613189;-1.903661;;
2.493;-0.6161448;-1.902715;;
2.494;-0.6180293;-1.902112;;
2.513;-0.6539152;-1.890073;;
2.514;-0.654218;-1.889971;;
2.516;-0.6543636;-1.889923;;
2.536;-0.6842543;-1.879304;;
2.537;-0.6845527;-1.879198;;
2.538;-0.6846138;-1.879176;;
2.539;-0.6846294;-1.879171;;
2.5562779;;;0.00136541071090548;0.000455136903635162
2.56;-0.7176355;-1.866814;;
2.58;-0.7498198;-1.854118;;
2.581;-0.750102;-1.854007;;
2.581;-0.7501345;-1.853994;;
2.582;-0.7502052;-1.853966;;
2.604;-0.7830395;-1.840336;;
2.605;-0.7833449;-1.840209;;
2.606;-0.7833927;-1.840189;;
2.606;-0.783411;-1.840181;;
2.624;-0.8149974;-1.826412;;
2.625;-0.8149974;-1.826412;;
2.626;-0.8149974;-1.826412;;
2.626;-0.8149974;-1.826412;;
2.649;-0.8466215;-1.811965;;
2.65;-0.8468848;-1.811845;;
2.651;-0.8469492;-1.811816;;
