Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;counterThreshold;corrThreshold;w;corrAverageWindow;corrFrequency
26.7965613;5.0503981;6;2;False;0.5247137;30;9.396461;8.218203;17.64194;21.15748;-0.99929;0.9541442;17;0.5;300;900;0.08
31.6384058;9.8922426;8;8;True;0.826267;45;8.369034;7.48491;16.91084;0;1;1;17;0.5;300;900;0.08
36.1308338;14.3846706;8;8;True;0.5426089;45;9.164001;7.622713;16.91083;0;1;1;17;0.5;300;900;0.08
40.1525027;18.4063395;2;2;True;0.9790282;30;9.727843;7.925791;17.64194;0;1;1;17;0.5;300;900;0.08
56.9912026;4.5962231;9;9;True;0.7719504;45;9.175003;7.697592;16.91083;0;1;1;18;0.5;300;900;0.08
60.1250199;7.7300404;7;7;True;0.8943687;45;9.178762;7.397227;16.91083;0;1;1;18;0.5;300;900;0.08
64.8279955;12.433016;7;3;False;0.7716574;30;9.410303;8.21765;17.64194;19.00446;-0.9870827;0.9061769;18;0.5;300;900;0.08
68.0650828;15.6701033;4;4;True;0.8513898;30;9.715878;7.961472;17.64194;0;1;1;18;0.5;300;900;0.08
82.4933659;4.1720753;3;3;True;0.9223833;30;9.482239;7.829851;17.64194;0;1;1;19;0.5;300;900;0.08
86.1806479;7.8593573;0;0;True;0.7046388;45;8.884185;8.197204;16.91084;0;1;1;19;0.5;300;900;0.08
90.5487359;12.2274453;5;5;True;0.7977038;30;8.522395;7.468029;17.64194;0;1;1;19;0.5;300;900;0.08
94.8967701;16.5754795;8;8;True;0.9480704;45;8.298853;7.329772;16.91083;0;1;1;19;0.5;300;900;0.08
105.6312468;3.8547256;3;3;True;0.8989521;30;9.690389;7.708636;17.64194;0;1;1;19;0.5;300;900;0.08
110.4881353;8.7116141;0;0;True;0.5927594;45;8.997014;8.217281;16.91084;0;1;1;19;0.5;300;900;0.08
114.8256854;13.0491642;3;3;True;0.9101223;30;9.789031;7.57069;17.64194;0;1;1;19;0.5;300;900;0.08
118.2773424;16.5008212;4;4;True;0.7370217;30;9.806477;7.299969;17.64194;0;1;1;19;0.5;300;900;0.08
126.7794003;3.1318123;4;4;True;0.5269235;30;9.38953;8.218299;17.64194;0;1;1;19;0.5;300;900;0.08
130.8888022;7.2412142;4;4;True;0.9161696;30;9.776832;7.474487;17.64194;0;1;1;19;0.5;300;900;0.08
135.0723997;11.4248117;4;4;True;0.9839926;30;8.503098;7.277748;17.64194;0;1;1;19;0.5;300;900;0.08
139.014865;15.367277;5;5;True;0.9660673;30;8.664326;7.749911;17.64194;0;1;1;19;0.5;300;900;0.08
