Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;counterThreshold;corrThreshold;w;corrAverageWindow;corrFrequency
10.3116844;3.6475916;3;3;True;0.7502732;30;8.369882;7.115212;17.39832;0;1;1;20;0.4;300;900;0.08
17.5300056;10.8659128;0;2;False;0.5548475;30;9.297794;7.655346;17.39832;35.61979;-0.4479927;0.9920883;20;0.4;300;900;0.08
23.0090547;16.3449619;2;2;True;0.6393675;30;9.000147;7.890889;17.39832;0;1;1;20;0.4;300;900;0.08
33.6226901;26.9585973;7;2;False;0.649733;30;8.48204;7.33441;17.39832;10.41248;-0.9677303;0.999983;20;0.4;300;900;0.08
50.0293188;6.7975508;4;4;True;0.5259717;30;8.611007;7.556697;17.39832;0;1;1;21;0.4;300;900;0.08
54.3966028;11.1648348;1;1;True;0.4976908;30;8.360834;7.125265;17.39832;0;1;1;21;0.4;300;900;0.08
70.12706;26.895292;4;6;False;0.5966865;45;9.266645;7.259711;16.97888;32.29615;0.9999669;-0.9999222;16;0.4;300;900;0.08
82.3160219;5.3629394;3;3;True;0.4116745;30;8.368429;7.116704;17.39832;0;1;1;16;0.4;300;900;0.08
85.4553699;8.5022874;5;5;True;0.5083038;30;8.570698;7.321222;17.39832;0;1;1;16;0.4;300;900;0.08
90.3779669;13.4248844;1;1;True;0.5004542;30;8.362839;7.12288;17.39832;0;1;1;16;0.4;300;900;0.08
115.7419483;3.903715;8;3;False;0.8251614;30;9.231932;7.656917;17.39832;34.62114;0.9959159;0.9156676;14;0.4;300;900;0.08
118.4671807;6.6289474;3;3;True;0.9145533;30;8.355297;7.132772;17.39832;0;1;1;14;0.4;300;900;0.08
123.0714526;11.2332193;7;7;True;0.6340274;45;8.900396;7.931058;16.97888;0;1;1;14;0.4;300;900;0.08
128.0532701;16.2150368;4;5;False;0.5866997;30;9.627428;7.176257;17.39832;1.57416;-0.9971655;0.9997076;14;0.4;300;900;0.08
146.7181747;8.5640285;7;7;True;0.8634952;45;8.726808;7.82587;16.97888;0;1;1;16;0.4;300;900;0.08
160.9830731;22.8289269;0;2;False;0.7610832;30;9.448627;7.606863;17.39832;37.85857;0.9968304;0.9985303;16;0.4;300;900;0.08
166.7795075;28.6253613;0;0;True;0.8323265;45;8.757902;7.850073;16.97887;0;1;1;16;0.4;300;900;0.08
