yCubeCube3Timestamp;yCubeCube3XPos;yCubeCube3YPos;yCubeCube3newCorr;yCubeCube3smoothCorr
0;;;0;0
0.1915094;;;0;0
0.4928099;;;0;0
0.7941104;;;0;0
1.0959132;;;0;0
1.396712;;;0;0
1.6985148;;;0;0
1.9998156;;;0;0
2.198;-2;1.414479;;
2.2;-2;1.414479;;
2.218;-2;1.368813;;
2.219;-2;1.368813;;
2.239;-2;1.32488;;
2.24;-2;1.32488;;
2.261;-2;1.279477;;
2.262;-2;1.279477;;
2.262;-2;1.279477;;
2.281;-2;1.235583;;
2.281;-2;1.235258;;
2.282;-2;1.234997;;
2.283;-2;1.234997;;
2.3021191;;;-0.430923093579267;-0.107730773394817
2.303;-2;1.190632;;
2.304;-2;1.190632;;
2.325;-2;1.146733;;
2.332;-2;1.146225;;
2.334;-2;1.146213;;
2.337;-2;1.129478;;
2.337;-2;1.128397;;
2.339;-2;1.123866;;
2.348;-2;1.100469;;
2.349;-2;1.100079;;
2.37;-2;1.05704;;
2.372;-2;1.056598;;
2.372;-2;1.056586;;
2.373;-2;1.056527;;
2.374;-2;1.056527;;
2.393;-2;1.012446;;
2.394;-2;1.012025;;
2.394;-2;1.011971;;
2.395;-2;1.011852;;
2.396;-2;1.011852;;
2.414;-2;0.9678847;;
2.415;-2;0.9673854;;
2.436;-2;0.9232237;;
2.437;-2;0.9227907;;
2.438;-2;0.9227023;;
2.438;-2;0.9227023;;
2.439;-2;0.9227023;;
2.439;-2;0.9227023;;
2.459;-2;0.8778498;;
2.46;-2;0.8778498;;
2.537;-2;0.7253748;;
2.539;-2;0.7232823;;
2.542;-2;0.7215603;;
2.543;-2;0.7214642;;
2.543;-2;0.7214167;;
2.544;-2;0.7214167;;
2.545;-2;0.7214167;;
2.545;-2;0.7214167;;
2.546;-2;0.7214167;;
2.548;-2;0.6990451;;
2.549;-2;0.6990451;;
2.55;-2;0.6990451;;
2.551;-2;0.6990451;;
2.551;-2;0.6990451;;
2.552;-2;0.6990451;;
2.563;-2;0.6771476;;
2.563;-2;0.6770439;;
2.564;-2;0.6766281;;
2.564;-2;0.6766281;;
2.585;-2;0.6354438;;
2.586;-2;0.6341079;;
2.6034196;;;0.171831030629773;-0.0647730157373735
2.608;-2;0.5876759;;
2.609;-2;0.5872429;;
2.61;-2;0.5871758;;
2.61;-2;0.5871654;;
2.611;-2;0.5871538;;
2.612;-2;0.587152;;
2.63;-2;0.5430658;;
2.631;-2;0.5424598;;
2.632;-2;0.5424598;;
2.632;-2;0.5424598;;
2.652;-2;0.497964;;
2.653;-2;0.4975455;;
2.653;-2;0.4974739;;
2.654;-2;0.4974287;;
2.673;-2;0.4536261;;
2.674;-2;0.4531871;;
2.675;-2;0.4530587;;
2.695;-2;0.4087707;;
2.696;-2;0.4087707;;
