xCubeCube2Timestamp;xCubeCube2XPos;xCubeCube2YPos;xCubeCube2newCorr;xCubeCube2smoothCorr
0;;;0;0
0.1915094;;;0;0
0.4928099;;;0;0
0.7941104;;;0;0
1.0959132;;;0;0
1.396712;;;0;0
1.6985148;;;0;0
1.9998156;;;0;0
2.198;1.079507;0;;
2.2;1.079507;0;;
2.218;1.125172;0;;
2.219;1.125172;0;;
2.239;1.169105;0;;
2.24;1.169105;0;;
2.261;1.214509;0;;
2.261;1.214509;0;;
2.262;1.214509;0;;
2.281;1.258403;0;;
2.281;1.258728;0;;
2.282;1.258988;0;;
2.283;1.258988;0;;
2.3021191;;;0.154548711477858;0.0386371778694646
2.303;1.303353;0;;
2.304;1.303353;0;;
2.325;1.347252;0;;
2.332;1.347761;0;;
2.334;1.347772;0;;
2.337;1.364507;0;;
2.337;1.365588;0;;
2.339;1.370119;0;;
2.348;1.393517;0;;
2.349;1.393906;0;;
2.37;1.436946;0;;
2.372;1.437387;0;;
2.372;1.4374;0;;
2.373;1.437458;0;;
2.374;1.437458;0;;
2.393;1.48154;0;;
2.394;1.481961;0;;
2.394;1.482015;0;;
2.395;1.482133;0;;
2.396;1.482133;0;;
2.414;1.526101;0;;
2.415;1.5266;0;;
2.436;1.570762;0;;
2.437;1.571195;0;;
2.438;1.571283;0;;
2.438;1.571283;0;;
2.439;1.571283;0;;
2.439;1.571283;0;;
2.459;1.616135;0;;
2.46;1.616135;0;;
2.537;1.76861;0;;
2.539;1.770703;0;;
2.542;1.772425;0;;
2.543;1.772521;0;;
2.543;1.772569;0;;
2.544;1.772569;0;;
2.545;1.772569;0;;
2.545;1.772569;0;;
2.546;1.772569;0;;
2.548;1.79494;0;;
2.549;1.79494;0;;
2.55;1.79494;0;;
2.551;1.79494;0;;
2.551;1.79494;0;;
2.552;1.79494;0;;
2.563;1.816838;0;;
2.563;1.816941;0;;
2.564;1.817357;0;;
2.564;1.817357;0;;
2.585;1.858541;0;;
2.586;1.859877;0;;
2.6034196;;;-0.373682476744494;-0.0547834413166588
2.608;1.906309;0;;
2.609;1.906742;0;;
2.61;1.906809;0;;
2.61;1.90682;0;;
2.611;1.906832;0;;
2.612;1.906833;0;;
2.63;1.95092;0;;
2.631;1.951526;0;;
2.632;1.951526;0;;
2.632;1.951526;0;;
2.652;1.996021;0;;
2.653;1.99644;0;;
2.653;1.996511;0;;
2.654;1.996557;0;;
2.673;2.040359;0;;
2.674;2.040798;0;;
2.675;2.040927;0;;
2.695;2.085215;0;;
2.696;2.085215;0;;
2.717;2.129955;0;;
2.718;2.13038;0;;
2.718;2.130452;0;;
2.719;2.130482;0;;
2.719;2.130487;0;;
2.72;2.13049;0;;
2.739;2.17485;0;;
2.74;2.17485;0;;
2.762;2.218056;0;;
2.762;2.218561;0;;
