Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;counterThreshold;corrThreshold;w;corrAverageWindow;corrFrequency
25.4516072;6.2620728;4;3;False;0.875546;30;9.829321;8.138205;19.09402;5.991896;0.9480504;0.9992947;18;0.4;300;900;0.08
28.0085782;8.8190438;4;4;True;0.7418329;30;10.08742;8.206367;19.09403;0;1;1;18;0.4;300;900;0.08
32.5079852;13.3184508;2;2;True;0.5188535;30;9.18319;7.489623;19.09402;0;1;1;18;0.4;300;900;0.08
37.6721621;18.4826277;4;4;True;0.7007884;30;9.130282;7.512041;19.09403;0;1;1;18;0.4;300;900;0.08
60.8149081;5.2148011;1;1;True;0.8423119;30;10.58368;7.515085;19.09402;0;1;1;18;0.4;300;900;0.08
66.2638355;10.6637285;7;2;False;0.7983075;30;10.14595;8.152836;19.09403;36.71343;-0.9876339;0.9212564;18;0.4;300;900;0.08
72.0638505;16.4637435;5;5;True;0.6873267;30;10.22375;8.150743;19.09402;0;1;1;18;0.4;300;900;0.08
79.2792535;23.6791465;3;3;True;0.9189892;30;10.44513;8.049228;19.09402;0;1;1;18;0.4;300;900;0.08
92.4455969;1.8493945;8;3;False;0.5552397;30;10.06978;8.146425;19.09403;18.48862;-0.9875634;0.9150028;18;0.4;300;900;0.08
99.4411152;8.8449128;4;4;True;0.9732202;30;9.824175;8.136131;19.09402;0;1;1;18;0.4;300;900;0.08
104.398735;13.8025326;2;2;True;0.5368115;30;9.210261;7.547306;19.09403;0;1;1;18;0.4;300;900;0.08
113.8758156;23.2796132;8;2;False;0.5019962;30;10.28585;8.14076;19.09403;34.88212;-0.9998498;0.9992799;18;0.4;300;900;0.08
130.1549092;6.362338;3;3;True;0.5189557;30;9.288594;7.677245;19.09402;0;1;1;18;0.4;300;900;0.08
139.8849658;16.0923946;8;8;True;0.8367018;45;8.933942;7.642062;17.70064;0;1;1;18;0.4;300;900;0.08
144.5573313;20.7647601;3;3;True;0.8663118;30;9.405321;7.852481;19.09403;0;1;1;16;0.4;300;900;0.08
149.4372454;25.6446742;2;2;True;0.6711547;30;10.41068;8.08214;19.09403;0;1;1;16;0.4;300;900;0.08
161.6736286;5.6669977;7;2;False;0.8979787;30;10.34822;8.120001;19.09402;39.89106;0.9947019;0.9976861;16;0.4;300;900;0.08
167.1626555;11.1560246;3;2;False;0.6016734;30;9.688441;8.071003;19.09403;4.753753;-0.9780533;0.999578;16;0.4;300;900;0.08
170.7516534;14.7450225;2;2;True;0.4333256;30;10.58279;7.512239;19.09402;0;1;1;17;0.4;300;900;0.08
174.9397059;18.933075;0;2;False;0.4836461;30;9.837212;8.087616;19.09402;30.99995;-0.9993469;-0.996816;18;0.4;300;900;0.08
192.0480058;7.5931181;6;2;False;0.8081471;30;10.105;8.208238;19.09403;20.90535;-0.99886;0.9939049;18;0.4;300;900;0.08
197.4884033;13.0335156;3;3;True;0.680995;30;10.58483;7.510179;19.09404;0;1;1;18;0.4;300;900;0.08
202.4064182;17.9515305;7;4;False;0.4067247;30;10.08337;8.148096;19.09403;35.61772;-0.994454;-0.7190113;18;0.4;300;900;0.08
209.8190352;25.3641475;0;5;False;0.8386547;30;10.00476;8.192467;19.09403;17.73612;0.9819966;0.9972998;20;0.4;300;900;0.08
